 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   365    12    31  2022      31      31  hru31          0.000       0.000      -5.047      -8.152          119.532           13.149            0.000           11.181           20.631           -8.936            3.533            3.594            1.018            0.000            0.000          100.980           18.320            0.000            0.000
   365    12    31  2022      32      32  hru32          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      33      33  hru33          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.164           22.352           20.219            3.598          302.857           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      34      34  hru34          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.162           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      35      35  hru35          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      36      36  hru36          0.000       0.000      -0.084      -7.626            0.000            0.000            0.000            0.000           16.872           -8.849            2.890            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      37      37  hru37          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.162           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.438           22.817            0.000            0.000
   365    12    31  2022      38      38  hru38          0.000       0.000      -3.691      -7.994          119.532           13.149            0.000           38.233           26.629          -11.772            4.558            3.257            0.988            0.000            0.000           93.343           17.629            0.000            0.000
   365    12    31  2022      39      39  hru39          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.165           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      40      40  hru40          0.000       0.000      -3.569      -7.974          119.532           13.149            0.000           39.583           27.455          -12.125            4.699            3.142            0.986            0.000            0.000           91.789           17.594            0.000            0.000
   365    12    31  2022      41      41  hru41          0.000       0.000      -4.637      -8.008          119.532           13.149            0.000            0.000           19.412           -8.478            3.324            3.448            0.974            0.000            0.000           96.375           17.481            0.000            0.000
   365    12    31  2022      42      42  hru42          0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.157           22.352           20.219            3.598          302.854           57.356            0.000            0.000          122.437           22.817            0.000            0.000
   365    12    31  2022      43      43  hru43          0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.154           22.352           20.219            3.598          302.854           57.355            0.000            0.000          122.436           22.817            0.000            0.000
   365    12    31  2022      44      44  hru44          0.000       0.000      -4.116      -7.853          119.532           13.149            0.000            0.000           18.309           -8.171            3.135            3.283            0.924            0.000            0.000           90.956           16.502            0.000            0.000
   365    12    31  2022      45      45  hru45          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      46      46  hru46          0.000       0.000       0.031      -7.590            0.000            0.000            0.000            0.000           17.549           -9.228            3.006            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      47      47  hru47          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      48      48  hru48          0.000       0.000      -0.077      -7.624            0.000            0.000            0.000            0.000           16.918           -8.878            2.898            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      49      49  hru49          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      50      50  hru50          0.000       0.000      -0.036      -7.611            0.000            0.000            0.000            0.000           17.169           -9.015            2.941            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      51      51  hru51          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      52      52  hru52          0.000       0.000       0.030      -7.590            0.000            0.000            0.000            0.000           17.546           -9.227            3.005            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      53      53  hru53          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      54      54  hru54          0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.154           22.352           20.219            3.598          302.854           57.355            0.000            0.000          122.436           22.817            0.000            0.000
   365    12    31  2022      55      55  hru55          0.000       0.000       0.029      -7.591            0.000            0.000            0.000            0.000           17.538           -9.220            3.004            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      56      56  hru56          0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.155           22.352           20.219            3.598          302.854           57.356            0.000            0.000          122.436           22.817            0.000            0.000
   365    12    31  2022      57      57  hru57          0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.161           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.438           22.817            0.000            0.000
   365    12    31  2022      58      58  hru58          0.000       0.000      -3.727      -7.734          119.532           13.149            0.000            0.000           17.900           -8.036            3.065            3.177            0.892            0.000            0.000           87.459           15.869            0.000            0.000
   365    12    31  2022      59      59  hru59          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      60      60  hru60          0.000       0.000      -0.029      -7.608            0.000            0.000            0.000            0.000           17.212           -9.045            2.948            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      61      61  hru61          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.163           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      62      62  hru62          0.000       0.000      -0.059      -7.618            0.000            0.000            0.000            0.000           17.027           -8.938            2.917            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      63      63  hru63          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      64      64  hru64          0.000       0.000       0.021      -7.593            0.000            0.000            0.000            0.000           17.492           -9.197            2.996            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      65      65  hru65          0.000       0.000      -0.018      -7.605            0.000            0.000            0.000            0.000           17.273           -9.080            2.959            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      66      66  hru66          0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.135           22.351           20.219            3.598          302.850           57.355            0.000            0.000          122.431           22.816            0.000            0.000
   365    12    31  2022      67      67  hru67          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      68      68  hru68          0.000       0.000      -0.014      -7.603            0.000            0.000            0.000            0.000           17.295           -9.094            2.962            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      69      69  hru69          0.000       0.000       0.007      -7.597            0.000            0.000            0.000            0.000           17.414           -9.157            2.983            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      70      70  hru70          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      71      71  hru71          0.000       0.000       0.021      -7.593            0.000            0.000            0.000            0.000           17.491           -9.196            2.996            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      72      72  hru72          0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.152           22.351           20.219            3.598          302.853           57.355            0.000            0.000          122.435           22.817            0.000            0.000
   365    12    31  2022      73      73  hru73          0.000       0.000      -4.580      -7.990          119.532           13.149            0.000            0.000           19.322           -8.448            3.309            3.435            0.970            0.000            0.000           95.947           17.404            0.000            0.000
   365    12    31  2022      74      74  hru74          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.162           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.438           22.817            0.000            0.000
   365    12    31  2022      75      75  hru75          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.164           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      76      76  hru76          0.000       0.000      -1.657      -7.242          119.532           13.149            0.000            0.000           16.875           -7.643            2.890            2.967            0.825            0.000            0.000           80.035           14.527            0.000            0.000
   365    12    31  2022      77      77  hru77          0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.166           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.440           22.817            0.000            0.000
