 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
    365    12    31  2022     25       0  rtu250                 0.565    1464.176    2987.853     146.437      18.608       7.507       0.000       6.442       0.000       0.000       0.000       0.000       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     26       0  rtu260                 0.000       0.000       0.000       0.657      18.298       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     27       0  rtu270                 0.000       0.000       0.000       0.657      18.293       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     28       0  rtu280                 0.565    1554.677    3218.010     157.323      18.634       3.665       0.000       6.442       0.000       0.000       0.000       0.119       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     29       0  rtu290                 0.564    1422.708    2890.833     141.724      18.588       9.098       0.000       6.442       0.000       0.000       0.000       0.000       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     30       0  rtu300                 0.000       0.000       0.000       0.641      18.259       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     31       0  rtu310                 0.000       0.000       0.000       0.642      18.264       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     32       0  rtu320                 0.000       0.000       0.000       0.657      18.287       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     33       0  rtu330                 0.000       0.000       0.000       0.647      18.275       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     34       0  rtu340                 0.565    1475.471    3014.740     147.717      18.612       7.076       0.000       6.442       0.000       0.000       0.000       0.005       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     35       0  rtu350                 3.738  125847.742       0.000   28635.520      17.803     140.606       0.000      88.057       0.000       0.005     592.632       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     36       0  rtu360                 3.738  125848.125       0.000   28635.689      17.803     140.605       0.000      88.057       0.000       0.005     592.635       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     37       0  rtu370                 3.738  125848.250       0.000   28635.748      17.803     140.605       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     38       0  rtu380                 3.738  125847.969       0.000   28635.623      17.803     140.605       0.000      88.057       0.000       0.005     592.634       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     39       0  rtu390                 3.738  125848.266       0.000   28635.760      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
    365    12    31  2022     40       0  rtu400                 3.738  125848.281       0.000   28635.764      17.803     140.604       0.000      88.057       0.000       0.005     592.636       2.874       0.000      23.625      12.529      18.077      16.631       1.486       0.702       0.461       0.000       0.000       0.000       0.000
