 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
   365    12    31  2022      16       0  rtu160                 0.000       0.000       0.021      -7.593            0.000            0.000            0.000            0.000           17.491           -9.196            2.996            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      17       0  rtu170                 0.000       0.000      -5.047      -8.152          119.532           13.149            0.000           11.181           20.631           -8.936            3.533            3.594            1.018            0.000            0.000          100.980           18.320            0.000            0.000
   365    12    31  2022      18       0  rtu180                 0.000       0.000      -3.869      -8.046          119.532           13.149            0.000           36.838           25.426          -11.218            4.352            3.300            0.988            0.000            0.000           93.868           17.628            0.000            0.000
   365    12    31  2022      19       0  rtu190                 0.000       0.000      -0.084      -7.626            0.000            0.000            0.000            0.000           16.872           -8.849            2.890            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      20       0  rtu200                 0.000       0.000       0.031      -7.590            0.000            0.000            0.000            0.000           17.549           -9.228            3.006            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      21       0  rtu210                 0.000       0.000      -3.691      -7.994          119.532           13.149            0.000           38.233           26.629          -11.772            4.558            3.257            0.988            0.000            0.000           93.343           17.629            0.000            0.000
   365    12    31  2022      22       0  rtu220                 0.000       0.000      -0.077      -7.624            0.000            0.000            0.000            0.000           16.918           -8.878            2.898            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      23       0  rtu230                 0.000       0.000      -3.727      -7.734          119.532           13.149            0.000            0.000           17.900           -8.036            3.065            3.177            0.892            0.000            0.000           87.459           15.869            0.000            0.000
   365    12    31  2022      24       0  rtu240                 0.000       0.000      -0.059      -7.618            0.000            0.000            0.000            0.000           17.027           -8.938            2.917            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      25       0  rtu250                 0.000       0.000      -4.116      -7.853          119.532           13.149            0.000            0.000           18.309           -8.171            3.135            3.283            0.924            0.000            0.000           90.956           16.502            0.000            0.000
   365    12    31  2022      26       0  rtu260                 0.000       0.000      -0.036      -7.611            0.000            0.000            0.000            0.000           17.169           -9.015            2.941            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      27       0  rtu270                 0.000       0.000      -0.029      -7.608            0.000            0.000            0.000            0.000           17.212           -9.045            2.948            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      28       0  rtu280                 0.000       0.000      -4.815      -8.054          119.532           13.149            0.000           10.505           19.974           -8.629            3.420            3.519            0.995            0.000            0.000           98.690           17.902            0.000            0.000
   365    12    31  2022      29       0  rtu290                 0.000       0.000      -3.756      -7.731          119.532           13.149            0.000            0.000           17.920           -8.040            3.069            3.182            0.893            0.000            0.000           87.624           15.899            0.000            0.000
   365    12    31  2022      30       0  rtu300                 0.000       0.000       0.030      -7.590            0.000            0.000            0.000            0.000           17.546           -9.227            3.005            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      31       0  rtu310                 0.000       0.000       0.021      -7.593            0.000            0.000            0.000            0.000           17.492           -9.197            2.996            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      32       0  rtu320                 0.000       0.000      -0.014      -7.603            0.000            0.000            0.000            0.000           17.295           -9.094            2.962            0.015            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      33       0  rtu330                 0.000       0.000       0.007      -7.597            0.000            0.000            0.000            0.000           17.414           -9.157            2.983            0.014            0.003            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2022      34       0  rtu340                 0.000       0.000      -4.175      -7.849          119.532           13.149            0.000            0.000           18.434           -8.214            3.157            3.310            0.932            0.000            0.000           91.869           16.667            0.000            0.000
   365    12    31  2022      35       0  rtu350                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.164           22.352           20.219            3.598          302.855           57.356            0.000            0.000          122.438           22.817            0.000            0.000
   365    12    31  2022      36       0  rtu360                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.165           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      37       0  rtu370                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      38       0  rtu380                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.166           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      39       0  rtu390                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      40       0  rtu400                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      41       0  rtu410                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      42       0  rtu420                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      43       0  rtu430                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      44       0  rtu440                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      45       0  rtu450                 0.000       0.000      -1.657      -7.242          119.532           13.149            0.000            0.000           16.875           -7.643            2.890            2.967            0.825            0.000            0.000           80.035           14.527            0.000            0.000
   365    12    31  2022      46       0  rtu460                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.165           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      47       0  rtu470                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.166           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      48       0  rtu480                 0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.157           22.352           20.219            3.598          302.854           57.356            0.000            0.000          122.437           22.817            0.000            0.000
   365    12    31  2022      49       0  rtu490                 0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.154           22.352           20.219            3.598          302.854           57.355            0.000            0.000          122.436           22.817            0.000            0.000
   365    12    31  2022      50       0  rtu500                 0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.155           22.352           20.219            3.598          302.854           57.356            0.000            0.000          122.436           22.817            0.000            0.000
   365    12    31  2022      51       0  rtu510                 0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.161           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.438           22.817            0.000            0.000
   365    12    31  2022      52       0  rtu520                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.163           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      53       0  rtu530                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      54       0  rtu540                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      55       0  rtu550                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      56       0  rtu560                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      57       0  rtu570                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      58       0  rtu580                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      59       0  rtu590                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.166           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      60       0  rtu600                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.163           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      61       0  rtu610                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      62       0  rtu620                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.162           22.352           20.219            3.598          302.855           57.356            0.000            0.000          122.438           22.817            0.000            0.000
   365    12    31  2022      63       0  rtu630                 0.000       0.000      -3.569      -7.974          119.532           13.149            0.000           39.583           27.455          -12.125            4.699            3.142            0.986            0.000            0.000           91.789           17.594            0.000            0.000
   365    12    31  2022      64       0  rtu640                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.166           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      65       0  rtu650                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.162           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      66       0  rtu660                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.164           22.352           20.219            3.598          302.857           57.356            0.000            0.000          122.439           22.817            0.000            0.000
   365    12    31  2022      67       0  rtu670                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.162           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.438           22.817            0.000            0.000
   365    12    31  2022      68       0  rtu680                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      69       0  rtu690                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      70       0  rtu700                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      71       0  rtu710                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      72       0  rtu720                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.167           22.352           20.220            3.598          302.858           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      73       0  rtu730                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.166           22.352           20.220            3.598          302.857           57.356            0.000            0.000          122.440           22.817            0.000            0.000
   365    12    31  2022      74       0  rtu740                 0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.135           22.351           20.219            3.598          302.850           57.355            0.000            0.000          122.431           22.816            0.000            0.000
   365    12    31  2022      75       0  rtu750                 0.000       0.000      -4.580      -7.990          119.532           13.149            0.000            0.000           19.322           -8.448            3.309            3.435            0.970            0.000            0.000           95.947           17.404            0.000            0.000
   365    12    31  2022      76       0  rtu760                 0.000       0.000      31.722      17.027            0.000            0.000            0.000          166.152           22.351           20.219            3.598          302.853           57.355            0.000            0.000          122.435           22.817            0.000            0.000
   365    12    31  2022      77       0  rtu770                 0.000       0.000      31.722      17.028            0.000            0.000            0.000          166.162           22.352           20.219            3.598          302.856           57.356            0.000            0.000          122.438           22.817            0.000            0.000
