real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
0,6.01608,1.96195,51.3224,199,2.56057,19.9554,2.43289,10.1932,15.6258,199,103.564,127.702,87.006
1,1,2.40588,63.9858,199,5.16347,21.7111,3.12625,4.10983,35.7469,199,101.893,45.1169,23.2706
2,1.48472,3.71146,46.7498,199,6.60222,31.6785,2.01456,8.03716,20.1587,199,104.221,39.3535,100.865
3,7.42635,5.63628,56.1483,199,4.69971,24.8092,2.45893,19.1616,25.6362,199,102.701,101.19,9.60318
4,11.0391,4.56677,102.056,142.162,1,4.03585,2.75447,9.27437,11.6707,199,102.279,121.031,34.5845
5,1,2.44789,118.609,199,1.56384,6.43999,2.63017,8.06164,19.8759,199,102.41,96.3229,106.528
6,3.56256,1.90529,127.178,199,6.26823,22.2269,2.3022,6.76865,27.6772,199,101.01,38.8907,77.0443
7,1.25544,2.42612,39.2401,199,3.46084,20.8412,1.90492,6.44228,2.27922,199,104.673,18.5259,31.4471
8,6.69261,4.98262,53.7879,199,1,5.43725,2.06985,4.86065,49.0767,199,104.392,23.0885,5.6008
9,1.83186,2.69585,29.8247,137.378,4.22776,21.7846,2.06532,7.79599,22.7261,199,100.879,39.1271,17.4987
10,9.83348,4.2944,91.5,199,6.9013,30.7697,2.22016,6.04342,21.9773,199,103.618,2.94327,27.1667
11,2.81523,3.45263,110.217,199,1,9.25083,1.44288,8.98726,1.77142,199,102.911,5.37467,93.0463
12,13.6152,1,169.517,199,1.98433,6.16547,2.84168,1,26.2914,199,100.409,154.563,24.294
13,6.67621,4.10086,59.9469,199,5.04639,2.29418,2.27455,12.8786,32.466,199,101.848,86.2962,134.803
14,1,5.02815,94.5712,199,4.92735,30.2522,2.8827,6.91897,7.92642,199,100.426,39.9604,105.562
15,4.13254,2.50729,154.667,199,3.82709,4.08616,2.02352,18.8439,31.3979,199,104.434,48.7812,27.4385
16,3.76922,3.00258,199,199,6.49863,12.2318,2.22871,7.53142,32.2489,199,100.948,38.887,158.617
17,3.71668,3.49484,187.323,199,5.56335,5.1155,2.89923,10.8403,21.9726,199,102.961,94.5444,104.572
18,1.1331,4.05225,79.7944,199,3.66351,10.986,2.22393,6.87221,16.9949,199,96.7153,11.8486,89.8233
19,4.13072,3.77189,63.732,199,2.66087,4.11153,2.17887,3.23393,38.4301,199,104.876,41.5476,31.7416
20,1.14121,3.64129,103.23,199,5.72802,17.5394,2.616,2.55816,51.8003,199,101.2,87.2078,114.966
21,9.44726,2.69087,169.65,199,1,8.96101,1.00664,1,17.6811,199,103.873,71.0637,84.0178
22,13.7678,3.06533,186.952,199,3.16502,6.07243,2.47138,2.96622,6.48687,199,102.307,56.4994,32.446
23,6.01158,3.40802,185.838,163.247,2.78304,17.2524,2.44288,12.0097,21.0366,199,100.813,97.755,44.8695
24,4.93877,3.52291,57.8263,199,4.40659,1.69277,2.79688,5.55864,13.6611,146.387,99.9248,35.1979,32.7693
25,3.06913,5.33662,109.338,199,3.69759,16.3316,2.89392,16.6224,24.8114,199,102.829,24.0355,124.68
26,2.33827,2.83852,132.881,199,1.74765,5.37095,1.21564,11.754,10.4475,199,103.02,10.4224,97.5749
27,5.74675,4.431,30.1885,36.4672,1.01334,43.8938,1.76421,16.6398,25.5288,199,103.662,13.0448,123.646
28,1.48167,1,66.9239,199,5.67967,30.1012,4.14579,19.3667,15.156,199,99.2993,36.6252,124.102
29,5.266,4.38796,64.4786,199,1.66657,6.89947,2.40291,17.0544,23.9013,199,102.689,59.311,17.7703
30,1,2.08211,47.3735,199,1.60988,9.15267,2.48411,10.1141,25.0405,199,100.322,43.1749,132.439
31,3.32278,2.34989,103.784,199,7.74614,22.6907,2.65428,26.4379,5.37729,199,104.025,19.7431,4.39311
32,1,4.56793,20.0662,199,1,3.34031,2.77408,19.2318,8.5199,199,100.039,15.8296,122.893
33,3.45833,4.47705,74.9071,199,2.85687,21.3535,3.12911,18.831,1.7857,199,99.6907,11.5257,42.4003
34,4.32358,3.13299,38.6325,199,1.3258,40.5059,2.41543,3.93997,1.25737,105.33,100.917,82.8468,24.4582
35,1,2.71309,85.0211,199,5.85061,10.9094,2.40528,3.5346,8.39837,199,103.482,2.77706,44.2004
36,5.25854,14.2453,39.2331,199,2.21423,20.6265,2.1619,9.28878,17.5286,199,103.353,19.0872,122.741
37,6.11641,5.59074,50.0554,184.804,4.72067,30.5459,2.0196,9.15536,31.6953,199,101.38,23.9701,140.186
38,5.33991,1,67.7788,199,4.74679,7.95257,3.43196,37.6091,33.241,138.324,102.868,42.5935,112.931
39,1,3.45539,127.345,199,4.52725,10.8306,2.41605,3.88755,14.6202,199,103.49,53.5067,94.4707
40,17.7348,2.39683,72.9892,113.803,5.05774,25.9367,2.05428,18.2816,39.9646,199,101.956,78.1718,17.8635
41,4.30809,2.47222,190.426,199,2.96108,23.4944,3.5101,4.12881,20.6161,199,99.8611,31.5256,46.7087
42,5.4461,5.95839,144.876,199,1.28195,17.8792,2.3753,13.0601,31.9478,199,103.043,90.2139,16.7228
43,2.06252,2.00909,65.2834,199,7.04636,17.0886,1.40944,22.4612,12.7242,199,104.122,32.2629,32.4381
44,4.276,4.99161,33.9141,199,4.95677,19.8282,2.44706,8.46686,24.0907,169.219,98.9933,73.0797,48.5354
45,1,5.82935,42.508,199,7.68106,3.78342,2.10081,6.03692,9.90218,199,102.928,85.4227,123.68
46,1.59871,3.31578,29.5551,199,3.30867,14.4018,3.13154,7.6129,34.1536,199,102.022,31.2977,90.7779
47,4.761,3.14137,145.392,199,3.91916,31.4572,1.77228,4.78506,34.8628,199,104.518,79.267,100.795
48,6.62367,1.71294,189.863,199,1.67169,7.0951,2.44925,8.69551,28.5894,199,100.985,106.528,91.9468
49,2.90211,4.44562,179.945,199,2.47573,13.6233,1.86812,3.97519,27.0414,199,102.898,59.7852,15.1839
50,1,4.52072,82.9986,199,3.26464,2.58503,2.29497,8.59699,20.8917,199,102.198,44.4487,139.531
51,3.06403,1.70074,46.1603,199,1,15.121,2.34326,2.25941,38.852,199,101.91,85.7868,131.201
52,9.00118,4.31209,199,199,1,10.5266,2.39415,14.3374,35.5791,199,102.51,96.6831,98.9992
53,2.9384,4.38464,115.934,199,6.96385,4.82926,2.36538,5.69635,38.5962,199,101.397,29.219,14.4312
54,4.49108,3.49957,132.042,119.882,1,25.4322,2.81221,2.96558,34.8409,199,101.893,5.28028,7.60327
55,1,1.95548,75.5011,199,1,8.72846,3.13997,2.25429,28.1782,199,102.154,39.346,23.5444
56,1,5.34189,155.949,199,4.34762,17.1969,1.37935,10.308,14.8415,199,102.82,71.185,139.652
57,2.04929,4.73998,155.908,199,8.62356,8.13221,2.33002,20.1447,8.20107,199,102.204,53.1789,123.574
58,3.23409,2.53025,111.095,199,1,22.7804,2.25394,10.1789,15.737,199,101.132,40.2553,136.187
59,2.11727,3.82378,199,199,5.50612,1.01276,1.92481,2.39111,13.8063,199,103.958,112.096,15.7396
60,4.99794,3.82154,47.3339,199,1,17.3157,2.02667,6.48403,17.573,199,104.014,32.5203,90.0287
61,1,3.5383,146.801,142.21,4.57355,31.1123,2.06672,6.07287,21.8398,199,104.348,25.3515,84.432
62,3.49526,3.37354,83.5774,163.165,5.98579,2.8572,2.89524,8.45549,38.9396,199,100.652,9.8042,37.546
63,1,4.99539,146.701,199,3.16903,40.9084,2.47811,17.6464,12.089,199,101.253,28.1393,134.836
64,1.47998,2.80105,83.6157,199,1.40098,22.6407,2.57915,8.90847,5.57196,199,100.848,161.897,159.822
65,1,2.84162,76.9242,199,1.04547,18.4991,2.98503,8.96303,6.35632,199,102.336,86.7661,106.336
66,2.46236,3.38719,145.963,199,5.11605,1.1573,3.66538,12.9811,28.3708,199,102.972,47.2254,74.4706
67,8.44144,5.05255,64.4955,199,4.39899,21.0665,2.21443,5.5182,12.0118,199,100.904,21.5593,144.651
68,5.20273,4.69745,90.2835,124.684,1,13.8421,2.63657,7.60777,28.1569,199,103.194,67.2917,102.82
69,4.40234,3.22657,81.6749,62.5841,2.62131,20.6918,1.71223,6.84306,5.9563,199,102.362,37.0387,14.7259
70,2.44176,5.00156,158.43,199,2.95461,18.3344,2.33482,4.29418,23.2252,199,102.892,52.7751,139.603
71,7.39526,3.62722,16.2033,199,1,25.9233,1.75363,5.83453,14.6598,199,105.034,29.9808,109.934
72,2.18089,2.45126,182.481,199,1,27.9126,1.78634,2.86924,28.5002,199,102.182,95.1409,107.965
73,3.78374,3.68717,161.579,199,6.37336,15.7517,1.79983,12.6138,27.3993,199,105.811,87.1847,97.806
74,3.73763,3.4595,64.4434,199,2.8674,13.7331,1.98197,14.4076,36.5525,199,103.42,35.88,88.623
75,2.42635,3.24897,43.3097,199,4.85285,25.1181,1.8389,2.73245,31.3029,199,102.168,98.8296,79.697
