real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag,ns,pbias,rsq,rmse,mse,pcc
27,37.0265,19.9224,18.7697,17.2799,2.85519,119.116,8.86533,48.8022,199.0,199.0,100.042,23.4672,97.5045,0.9274887587916067,2.271922357984416,0.9280333155940291,57.66336200284977,3325.063317471699,0.9633448580825192
28,7.69034,1.66706,40.9939,139.109,11.1476,78.3634,14.1411,51.6922,74.686,107.648,98.7357,67.9218,109.039,0.9273357488132732,1.744629604605338,0.9276537125639401,57.724169265395076,3332.079717379982,0.9631478144936737
29,40.8549,22.4393,28.3175,184.125,4.21599,18.3044,10.7775,48.4955,179.938,199.0,99.9601,87.1243,15.956,0.9268441030988033,2.6251723565005767,0.9275699781286546,57.91912068409575,3354.6245408188483,0.9631043443618426
30,4.4396,6.3491,25.2861,114.618,3.52049,25.5247,8.08352,17.392,128.615,199.0,95.8337,67.5002,112.021,0.9304968342666177,-0.23091501340275844,0.9305119340069228,56.454632342373344,3187.1255129125466,0.964630465000418
31,21.2749,8.66307,54.6514,199.0,18.5255,87.675,8.62339,52.5539,32.7026,199.0,101.408,30.0875,3.81709,0.9288578520420554,2.5165633304468358,0.9295101456246525,57.11639350450811,3262.282406961816,0.9641110649840362
32,3.20339,13.8454,9.52426,159.969,1.0,9.59138,8.82456,37.2916,44.5301,199.0,97.6125,23.975,126.319,0.9287390828338771,1.0496886912972303,0.9288418547359676,57.164050485035425,3267.7286678556784,0.9637644186916051
33,25.4607,24.5138,24.98,104.18,6.57635,61.4962,13.1938,55.001,11.8855,199.0,97.6274,14.9829,43.187,0.927398786770817,1.9521908679743505,0.9277721531157698,57.69912529120058,3329.1890593696626,0.9632092987070722
34,29.068,15.0214,19.5634,199.0,3.31639,119.202,10.4306,10.5514,7.94598,53.176,97.1645,133.503,22.1915,0.9279250820833166,0.291753622857082,0.927931980716779,57.489610798594974,3305.0553497739274,0.9632922613188476
35,4.52335,11.5009,39.869,199.0,12.1488,35.9769,8.45897,8.09193,46.852,199.0,100.336,3.85471,40.1512,0.9287688116919778,2.102599265195384,0.9292234856697071,57.152125300148136,3266.3654263238327,0.9639623880990934
36,33.3692,52.3378,26.901,183.473,3.88203,70.8357,6.25543,17.9089,84.3019,199.0,101.494,31.3588,105.734,0.9278456098442194,2.027666658320275,0.928299966452253,57.521297059813456,3308.6996154433045,0.9634832465861838
37,42.5243,26.2561,22.6007,97.2535,11.7776,83.5804,9.44369,27.3298,199.0,199.0,98.5404,39.1364,117.08,0.9271382588438886,1.7096573956415797,0.9274454287943973,57.8025586310768,3341.135784299071,0.9630396818378759
38,35.7495,2.85051,31.1461,199.0,11.0219,27.4883,12.4521,85.9225,199.0,73.0504,100.219,67.1055,104.118,0.9278367919468302,1.9236843924775124,0.9282299764027033,57.524811755166226,3309.10396746731,0.9634469245385048
39,4.2764,14.0407,57.3168,199.0,11.4942,34.1562,9.12395,8.27858,82.6928,199.0,99.3542,65.2969,96.9594,0.9280887700657958,1.8171023928452978,0.9284316837568294,57.424291907677286,3297.5493010981313,0.9635515989073078
40,63.8161,7.89203,40.6926,68.6796,10.2885,80.4632,7.20044,38.0639,199.0,199.0,99.0292,118.949,19.5816,0.9305593080513231,1.0873159702690232,0.9306681979715373,56.4292541641062,3184.2607255172966,0.9647114584017012
41,27.6713,12.0703,82.6507,180.634,6.71395,60.792,13.7568,10.3021,144.421,199.0,97.1316,37.1407,41.2762,0.9274840228556915,1.5808274243397349,0.9277227202687731,57.66524505934974,3325.2804877548597,0.9631836378743013
42,29.9668,29.5658,85.0621,164.721,2.81346,61.6636,9.8042,54.0642,170.241,199.0,104.462,198.178,12.9977,0.9253516474355495,4.382368803855844,0.9273957490247425,58.506942643106306,3423.062337443731,0.963013888282377
43,13.8904,9.86752,23.1973,199.0,14.6057,69.2719,4.21417,51.3534,57.82,199.0,102.327,42.9943,36.1808,0.9317912575447411,1.9685270307228255,0.932159720745076,55.926457568240686,3127.7686561322257,0.9654841897955015
44,23.5963,13.6707,19.7829,199.0,10.0002,83.5132,6.63443,14.8904,123.371,96.9111,97.0548,109.193,40.7731,0.9303382457635423,-0.3589515510582912,0.9303594829428758,56.519003182256604,3194.397720715932,0.9645514413150166
45,2.38085,26.3309,20.6438,199.0,17.6944,14.9235,7.51279,16.101,51.3826,199.0,101.423,131.944,105.773,0.9273546179963856,2.649772173695931,0.9281043789436366,57.71667397973781,3331.214455283344,0.9633817410267005
46,11.8996,13.9834,16.5454,178.353,6.96283,57.4805,10.2951,18.3308,178.105,199.0,101.258,57.47,66.9224,0.9272022554573005,3.072420369925092,0.9281851148431435,57.77716820964853,3338.2011663260205,0.9634236424559777
47,30.8451,17.2617,55.7222,199.0,10.1252,124.072,7.85401,15.3334,199.0,199.0,101.516,116.874,93.7718,0.9279606052019108,2.614717803944216,0.9286845096744529,57.47544177824585,3303.4264076045283,0.9636827847764289
48,33.9638,6.74317,94.9265,197.02,4.41819,18.8256,10.3256,26.1533,160.494,199.0,98.5801,199.0,83.9773,0.928606505430959,1.3950599145128302,0.9288016148431465,57.2172012161731,3273.808115012041,0.9637435420500344
49,18.1118,16.2536,110.016,199.0,5.04645,75.3927,5.51184,8.00141,138.911,199.0,102.58,103.203,13.3391,0.9295646437005394,2.3925938923850802,0.9301611766869481,56.831961845355785,3229.8718871919755,0.964448638698271
50,7.99809,26.9914,33.0409,199.0,7.69627,6.32947,10.82,22.8199,199.0,199.0,98.9238,51.037,130.33,0.9268649745312518,2.127015021980759,0.9273391538709636,57.91085791034709,3353.6674639124103,0.9629845034427935
51,26.7124,7.0271,24.965,199.0,1.3893,76.6256,7.03475,4.76766,199.0,199.0,100.487,170.331,120.211,0.9306219146353585,1.7481441293172213,0.9309186349435763,56.40381058490854,3181.3898484982406,0.9648412485707565
52,44.7151,17.693,102.739,199.0,1.05904,40.7944,7.64646,33.398,177.432,199.0,101.273,128.601,117.141,0.9280129874841058,2.3549649825694483,0.9286080134682534,57.45454180877402,3301.0243744561617,0.9636430944432972
53,13.8048,14.3714,58.2411,199.0,17.4166,14.3266,8.5109,10.3195,191.411,199.0,95.5214,36.1608,15.6475,0.9288253715101565,-0.1509203234832939,0.928832792902439,57.12943049590048,3263.7718287859234,0.9637597174101225
54,29.22,13.0291,86.1296,59.6952,1.36703,76.2134,9.50364,6.49499,199.0,199.0,99.8086,10.0942,6.301,0.9278032134242215,2.034117095596693,0.9282400179861234,57.53819373745833,3310.643738569289,0.9634521358044329
55,2.51223,7.93005,31.1352,194.819,1.0,29.5261,10.3387,5.43957,139.055,199.0,101.039,53.2996,24.3228,0.9279046028174567,2.7469747405145166,0.9286870630752311,57.49777772710037,3305.9944435550397,0.9636841095894604
56,2.21541,26.8523,66.3852,199.0,10.1991,51.7862,6.60477,35.3833,98.7505,199.0,101.729,112.096,150.087,0.9277715642325376,2.4578778085049233,0.9284268116651723,57.550803978710015,3312.095038595904,0.9635490707095162
57,10.343,17.5643,78.2644,194.467,18.5484,31.3853,6.80966,54.4926,33.397,199.0,102.531,88.7683,119.867,0.9283892116369262,2.777742184169977,0.9292018640543153,57.30420842131319,3283.772302793302,0.9639511730654802
58,16.5261,10.0332,42.4894,199.0,1.84238,61.0448,8.66459,22.0738,80.2645,199.0,96.0593,49.0971,169.598,0.9294401499146614,0.06972300681281007,0.9294406913426718,56.882164633221244,3235.5806533608857,0.9640750444559136
59,11.4744,18.073,164.881,199.0,14.809,2.76284,7.26288,6.67638,80.197,199.0,101.678,147.604,16.2721,0.9279860775696122,2.3422540732060124,0.9285863790952574,57.46527952583774,3302.258350982666,0.9636318690741073
60,24.5939,14.2118,23.6794,199.0,1.0,52.2865,6.23963,13.9404,81.0774,199.0,101.881,44.2457,85.3994,0.9296889227165573,2.4028510566007686,0.930270677059359,56.78180139334922,3224.172969473755,0.9645054054070195
61,1.0,15.0274,76.6209,78.735,11.0596,102.233,7.98267,19.8705,86.9708,199.0,103.046,48.8221,88.8584,0.9276802878585317,3.263158354361326,0.9287996809065737,57.587156490802876,3316.2805926962196,0.9637425387034515
62,16.0476,14.8577,37.603,94.9001,11.8445,8.62571,11.088,26.4898,199.0,199.0,99.8215,17.3217,40.6079,0.9272359192122808,2.521789397651137,0.9279024007593464,57.76380775903461,3336.6574868227076,0.963276907622801
63,2.51507,17.1008,71.6103,184.988,7.70803,74.7085,9.7451,44.9711,68.5916,184.71,98.577,42.2454,126.866,0.927591883882923,1.5349618533545801,0.9278368600436886,57.62234315417335,3320.334430577308,0.9632428873569161
64,8.73731,10.6301,36.4472,199.0,3.33183,77.1072,7.75957,17.5854,26.3984,199.0,97.5168,199.0,152.976,0.9298345970013927,0.6044466720323047,0.9298639312393219,56.72294909378748,3217.492953896405,0.9642945251526226
65,2.59891,16.9542,32.4515,199.0,2.70702,54.477,13.6455,35.5038,37.6907,199.0,101.595,132.075,98.7525,0.9267321222970059,3.843243322403347,0.9282487885194665,57.963432556121596,3359.759513688057,0.9634566874122917
66,15.9453,18.0101,53.9092,199.0,11.0666,3.97673,13.079,35.2725,169.919,199.0,101.819,57.8778,76.3,0.9265311241851382,3.815401556361423,0.9280462591652776,58.042884571673135,3368.976449400571,0.9633515760952891
67,55.6509,25.7681,31.4976,191.429,10.9619,67.3213,8.5797,14.8001,78.2491,199.0,99.1477,28.7632,121.511,0.9272931051958784,1.7890976548913289,0.9276359966602375,57.741104734394796,3334.035175948349,0.9631386175729003
68,36.7992,24.7246,36.6044,65.5205,1.1074,29.2576,11.3128,23.8265,193.303,199.0,100.916,91.5863,104.472,0.9265832632546066,3.15731394603289,0.927631401064165,58.022285106450276,3366.5855689742016,0.9631362318302458
69,25.6225,11.6381,48.7206,32.7395,5.61697,67.5755,5.21605,13.45,27.6353,101.713,99.0473,58.9111,14.3406,0.9316711171334806,0.11508391598337826,0.9316714680057236,55.97568931853089,3133.277794684693,0.9652313028521835
70,21.6029,25.7854,62.1387,97.2583,7.84603,45.1359,10.7716,12.2927,199.0,199.0,100.199,68.7894,129.212,0.9265775387394585,2.6603935784479535,0.9273331916998032,58.02454714498764,3366.848071380894,0.9629814077643468
71,51.3682,21.1722,7.11746,199.0,1.42957,81.7283,7.66877,19.5106,94.0856,199.0,103.891,43.4007,96.758,0.92697444365538,3.8311524148792055,0.9284958537177477,57.8675009492653,3348.6476661132206,0.9635848969954581
72,12.0256,11.7873,77.5061,162.116,1.67821,74.5443,6.02909,6.62538,153.215,199.0,99.1793,109.559,122.868,0.9305727606608197,0.9190396542814965,0.9306501932992116,56.42378793480709,3183.6438449120815,0.9647021267205809
73,20.6667,14.5886,82.2678,199.0,14.2338,64.758,6.02606,36.6858,114.426,199.0,105.023,159.561,91.2609,0.9287554511894509,3.6497368399581864,0.930117969262746,57.1574849279365,3266.9780832872884,0.964426238373234
74,18.29,15.746,31.3647,152.82,7.96638,43.6258,9.02062,48.5438,194.567,199.0,100.953,65.2947,86.5696,0.927560353321753,2.643057483481387,0.928296231696673,57.63488779118922,3321.7802907029723,0.963481308431395
75,14.8065,11.0888,21.399,194.434,11.7162,67.3072,7.51688,6.92167,199.0,199.0,98.9401,163.274,70.9729,0.9298319395370338,1.265392308072999,0.92998473462208,56.72402325414182,3217.6148141364215,0.964357161337064
76,12.09,7.35746,62.0185,74.0417,5.58001,94.8701,8.26475,12.385,28.5525,91.4235,100.122,82.0174,62.125,0.9301546237411097,1.1676760816807066,0.9302895687473505,56.59344362543331,3202.8178613850982,0.9645151988161464
