real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
0,13.2828,2.05391,117.798,199,1.32766,12.1567,1.15023,4.25184,17.0929,184.026,103.811,199,108.896
1,7.52923,2.69898,99.8294,180.707,2.09451,15.6194,1.43555,1.93982,55.1658,187.687,102.425,82.8458,20.272
2,12.3339,4.21435,94.605,184.066,2.6305,26.44,1.0375,4.65908,30.7141,183.668,104.163,89.6397,102.038
3,17.073,5.98798,74.4789,199,2.13967,17.0791,1.10725,9.01799,34.0728,184.132,103.816,199,13.6817
4,34.8884,5.16395,106.9,144.104,1,2.89636,1.26648,4.55614,17.1126,187.116,103.421,199,42.8951
5,10.3891,2.92204,106.437,174.844,1,6.09278,1.29997,4.48022,34.4373,185.47,102.449,175.913,99.074
6,14.6,2.21272,146.994,188.721,2.78374,19.2368,1.16882,3.49026,36.7508,184.56,101.285,72.1405,83.258
7,14.2446,2.94339,70.8166,189.323,1.1155,16.183,1.05382,3.42487,4.43942,181.958,103.735,42.4208,34.2591
8,23.3882,5.45445,109.365,199,1,3.61899,1.05269,2.332,68.8613,186.479,104.961,49.3638,7.24844
9,13.1445,2.97583,54.0308,140.308,1.61455,9.18832,1.01359,3.50057,36.8138,176.967,101.269,145.91,16.7155
10,107.324,5.3723,78.9619,172.113,2.55944,24.1854,1.11896,3.70022,38.4793,182.437,103.759,5.50482,20.5324
11,12.7493,3.77825,108.497,198.088,1,5.59323,1,4.30371,2.562,176.837,103.494,15.1381,84.5232
12,54.8513,1.26639,180.583,189.977,1,4.225,1.40159,1.05739,38.3765,184.282,100.804,199,23.5164
13,17.5911,4.42414,99.5857,199,2.08043,1.78954,1.08869,6.01674,42.8182,188.462,102.713,171.356,199
14,7.21057,6.36045,86.7992,173.697,2.00856,31.5917,1.27094,4.28956,11.3098,178.609,101.765,88.2236,85.2599
15,21.7482,3.02604,162.264,193.437,1.53122,2.63537,1.00033,8.87594,46.4921,180.824,104.708,105.195,25.4093
16,13.4489,3.29615,199,199,2.86489,6.9639,1,3.18821,43.2438,178.434,101.843,104.865,147.578
17,15.8746,3.80982,199,185.423,2.36831,5.40213,1.34608,4.96158,24.7551,187.253,103.304,156.055,128.173
18,9.73938,5.05492,91.1651,185.855,1.29173,8.64005,1.05028,3.85915,32.4101,186.223,98.1318,26.7514,80.2348
19,15.9035,4.06094,104.207,199,1.13523,3.19662,1.1301,1.49304,52.062,184.611,104.883,96.2032,37.5154
20,8.54317,4.43415,118.621,189.264,2.00744,12.8433,1.24058,1.42738,97.9621,185.533,102.787,199,100.598
21,73.1753,3.15814,187.809,185.464,1,8.02995,1.02656,1.02799,26.7252,179.626,102.66,143.14,94.631
22,67.2107,3.43838,196.957,187.51,1.24203,5.88193,1.20846,1.66217,10.2666,188.341,102.885,103.344,37.6522
23,12.3347,3.51458,199,174.1,1.48479,9.73553,1.27183,5.69733,27.4065,186.373,101.46,199,56.4396
24,13.8494,3.7023,84.5606,199,2.00377,1,1.41837,2.57097,18.9954,137.683,100.393,78.6542,40.7263
25,8.94817,5.62095,97.6246,199,1.52217,13.8735,1.41347,8.67751,32.7456,181.025,103.498,62.4869,163.889
26,13.0923,3.12328,168.946,198.498,1,5.08626,1.06735,6.2548,16.366,184.271,102.367,19.2299,120.411
27,24.1288,4.83941,30.8629,36.0518,1,37.7037,1.0396,8.66193,36.4487,179.915,104.005,33.382,170.39
28,8.33073,1.30488,71.3228,182.913,2.29687,23.0551,1.72747,8.83357,21.3764,179.209,100.988,87.8944,90.1445
29,9.98317,4.34735,89.8934,199,1,5.11127,1.19818,10.005,30.8456,163.128,101.631,199,73.8871
30,6.88251,2.48576,52.3402,186.486,1,6.47214,1.18591,5.81079,36.4806,176.556,100.705,117.273,114.169
31,13.5969,2.49604,100.315,199,2.78418,17.7293,1.20754,13.0941,7.70269,179.697,103.745,50.2897,6.75004
32,8.21637,5.26112,30.2074,181.77,1,2.73743,1.34059,8.66123,12.3842,184.303,99.951,30.451,106.385
33,12.0706,4.95249,142.062,199,1.2641,12.222,1.45859,8.36729,2.71724,185.051,101.339,34.8833,43.0505
34,14.4979,3.26877,44.7993,195.868,1,31.958,1.21401,2.00149,1.7774,98.4355,101.284,175.365,30.0463
35,9.29453,3.12205,80.2418,188.666,1.98013,6.31429,1.16599,1.86791,14.278,176.256,103.272,7.15654,37.5121
36,16.6506,15.6972,30.5749,193.874,1,19.5445,1,4.43118,19.4213,176.098,103.754,39.8722,144.431
37,21.0112,5.85612,62.6431,178.746,1.99464,26.0034,1.03313,4.05563,40.296,183.769,101.798,48.9174,150.606
38,17.2628,1.15521,115.28,199,1.998,5.85198,1.627,17.3798,48.7586,128.556,103.816,133.842,147.006
39,8.39606,4.04421,100.628,184.075,1.48991,8.69123,1.12348,2.30257,26.4294,178.128,103.215,123.252,97.181
40,117.79,2.93283,72.8664,106.789,1.96577,22.9118,1.07,11.6075,65.8533,182.933,101.77,148.911,18.7729
41,13.2994,2.67552,199,198.901,1.39151,13.8811,1.49175,1.72394,25.1402,179.938,101.44,95.0211,45.1482
42,23.2864,6.22386,133.839,184.763,1,18.2814,1.05444,5.79099,42.3677,185.948,103.853,166.953,19.1077
43,13.8859,2.23109,102.355,190.039,2.50311,16.4491,1.0311,10.4573,19.5397,180.9,103.131,67.2398,36.2271
44,11.7873,5.20061,56.4759,199,2.3049,11.3229,1.11661,3.65719,29.9845,152.906,99.7497,199,63.5995
45,6.49126,6.47274,69.7038,199,2.88701,2.21692,1.12384,3.37969,19.7924,187.341,103.127,199,136.966
46,12.4524,4.08687,34.5033,191.2,1.22457,8.90992,1.46989,4.09065,58.9287,183.971,103.25,75.1387,76.9786
47,14.7403,3.84332,105.035,199,1,24.2656,1.08901,2.90581,80.7753,166.14,103.232,194.614,199
48,16.9042,2.01195,191.835,199,1,5.9518,1.06367,4.39502,43.5006,165.825,100.295,199,199
49,10.2911,6.20429,181.598,199,1,6.4212,1.0074,2.16697,54.5823,167.591,102.753,199,36.9342
50,7.2228,5.09997,88.249,199,1.202,1.41725,1.15684,4.56995,36.8504,177.377,102.759,162.636,118.854
51,15.2488,1.87537,57.8294,197.703,1,12.1583,1.13393,1.10002,62.9072,184.701,102.385,194.054,154.831
52,33.8563,4.66855,199,199,1,5.87643,1.19606,6.47444,49.3938,186.376,103.097,199,105.038
53,14.3486,4.93939,127.612,195.313,2.78157,3.7796,1.20484,3.2622,60.9092,186.318,101.527,54.312,18.0918
54,16.9234,3.86039,155.124,118.019,1,21.926,1.33173,1.58597,49.0533,185.217,103.159,12.7621,9.13416
55,7.69198,2.31339,102.73,186.879,1,5.40616,1.41382,1.11702,42.8663,179.201,103.157,102.423,16.9726
56,6.9511,5.91182,163.627,189.072,1.56444,13.819,1.06073,5.47826,22.3122,178.888,102.077,156.921,144.763
57,9.29146,5.23799,199,199,3.54338,4.76,1.15123,10.0799,12.522,185.04,102.803,126.177,138.203
58,15.0441,3.17246,127.323,193.707,1,12.868,1,4.12157,22.9246,179.141,102.435,100.849,105.072
59,11.2038,4.49217,199,194.377,2.20268,1,1.06602,1.25738,23.5306,186.95,103.601,199,16.3785
60,17.9981,4.13329,56.7255,193.976,1,12.0967,1.00871,3.41023,22.2556,180.082,104.389,73.2958,100.711
61,8.5481,4.33135,138.653,127.833,1.53969,34.2374,1.03196,3.6785,38.0452,187.487,104.998,40.4366,87.8066
62,16.733,4.01454,95.0401,154.608,2.58422,2.00244,1.30931,4.24779,61.216,187.376,102.299,19.4264,35.7419
63,5.66046,6.31418,189.671,181.155,1.35387,36.0123,1.0807,10.0144,15.0355,177.876,102.569,60.8581,118.725
64,8.59562,3.44511,94.1542,193.298,1,16.6833,1.19859,4.49044,8.6597,179.957,101.109,199,156.383
65,7.91664,3.35616,111.816,185.431,1,13.7943,1.32968,4.68718,10.1109,182.243,103.073,199,99.5582
66,8.45262,3.88536,159.055,188.384,2.40708,1,1.51218,5.21448,33.3938,182.514,104.646,91.1314,57.5368
67,20.3841,5.67772,69.8285,199,2.07041,13.1924,1.04902,2.42413,15.6917,182.322,101.64,47.1521,161.471
68,16.0556,5.3057,119.81,124.861,1,10.3584,1.27164,3.62709,35.0662,180.86,103.764,168.116,121.967
69,13.8462,3.37639,83.6106,63.4963,1.10725,19.7438,1.05646,3.55635,8.08927,182.257,102.191,79.5971,20.7638
70,11.9815,5.57062,191.663,196.667,1.19863,11.6707,1.17469,2.17197,36.29,180.086,103.631,156.388,129.016
71,23.3496,3.7675,24.8475,199,1,16.9166,1.06003,2.72948,19.9546,182.164,105.135,71.7415,135.422
72,8.26179,2.62165,199,197.709,1,20.6381,1.02608,1.5825,35.3464,180.815,102.026,199,107.138
73,15.8391,4.19563,185.395,191.588,2.57254,13.3737,1.01121,5.71194,35.5691,186.4,106.538,137.057,102.574
74,19.1238,4.23853,78.1188,180.804,1.17423,11.233,1.00927,7.23406,55.3801,186.155,104.442,55.7118,76.3099
75,10.1837,3.50721,68.1941,199,1.92202,16.5775,1.05927,1.38605,47.9166,183.023,101.93,199,103.458
76,12.9958,1.63019,142.614,127.614,1.05459,16.9668,1.10831,2.34045,8.00224,142.625,102.364,127.27,42.5403
