real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
0,34.0994,12.6219,15.5769,196.686,5.85846,68.3152,8.83764,29.0115,95.4235,199,102.251,123.689,107.343
1,2.31013,12.7451,22.4066,199,11.9695,71.2299,12.3499,11.9867,199,199,98.899,63.9843,26.8945
2,7.95646,14.8531,18.6396,106.191,16.3705,79.153,7.69658,22.2792,110.298,199,101.583,57.8362,111.079
3,45.2845,23.8341,27.2891,182.969,12.7367,59.3784,11.4934,47.5132,199,199,98.711,151.366,8.0173
4,58.1749,14.6232,52.0715,68.9016,1.19555,14.3337,9.76081,20.9125,59.3169,199,98.9545,191.102,32.3642
5,3.59653,9.11343,72.378,199,3.58888,19.5012,9.09124,17.7521,109.774,199,99.7211,154.904,98.6033
6,19.3997,7.52002,56.2972,199,12.2457,50.9343,7.87166,16.3138,150.841,199,98.6382,60.2404,89.0968
7,7.05374,10.1928,15.7907,181.42,8.44503,77.8659,6.64594,17.2631,11.1403,199,103.606,29.7208,30.0535
8,26.5174,18.2468,24.0569,199,1.78498,13.2328,8.02866,15.8275,199,199,102.455,37.9781,5.91496
9,13.0571,12.7697,13.5642,64.794,7.55682,83.1272,7.95468,20.1066,161.783,199,99.2373,62.1987,17.5075
10,47.6357,17.9544,40.8798,199,15.0124,102.684,8.23263,16.0876,112.186,199,102.043,4.64,27.0195
11,17.4377,19.8935,52.3065,199,1.36135,35.9133,6.35696,29.2787,12.3208,199,102.227,8.64605,92.5656
12,56.6753,3.52497,62.2553,199,4.36841,20.5447,9.00213,1.95474,115.74,199,98.515,188.747,29.2485
13,45.4525,16.9819,27.2452,199,14.9078,5.41104,10.2998,40.0234,199,199,98.0047,136.447,117.512
14,3.15712,19.4679,41.2187,196.958,12.8286,55.1738,11.5377,16.7918,43.898,199,96.508,55.6484,103.171
15,21.3256,10.481,86.2689,199,7.45698,13.556,7.29766,47.4063,178.518,199,102.502,76.3979,28.4328
16,34.5416,16.7938,64.8139,199,11.7441,57.3718,6.99247,16.1043,199,199,99.6634,43.459,166.843
17,19.4251,14.7813,66.0166,199,15.6378,10.5744,11.1756,31.5821,135.894,199,100.142,120.578,121.208
18,5.26672,9.3067,21.2692,195.389,13.8153,30.7514,9.65292,6.37866,84.4374,143.439,81.1611,7.21359,137.941
19,25.3109,18.6828,23.1404,134.411,5.27883,12.1594,7.91032,9.18213,199,199,103.367,56.357,32.0211
20,6.42741,14.2863,57.2696,199,13.2098,79.7686,8.73206,7.56791,199,199,100.673,180.126,106.476
21,41.2233,10.4961,77.9603,199,1.9869,31.2614,3.11701,2.27385,75.434,199,103.028,98.9574,93.9728
22,59.4188,9.46674,100.733,199,7.37422,18.5352,8.59672,6.44638,27.3711,199,99.0289,101.272,34.6491
23,37.3398,16.2579,53.2693,75.9202,8.20475,53.1552,9.94271,28.7771,148.347,199,96.6535,98.4263,50.4243
24,30.5812,17.5582,23.2779,199,11.2843,5.33398,11.7727,15.6922,84.0952,86.3807,97.2749,45.717,32.0679
25,24.1817,27.7962,49.7036,138.18,8.79876,38.8277,11.314,35.1062,199,199,99.181,29.1118,117.323
26,9.19868,11.5904,60.6821,199,3.0138,18.0167,3.16969,33.1536,31.8311,199,104.778,17.8866,112.3
27,37.0265,19.9224,18.7697,17.2799,2.85519,119.116,8.86533,48.8022,199,199,100.042,23.4672,97.5045
28,7.69034,1.66706,40.9939,139.109,11.1476,78.3634,14.1411,51.6922,74.686,107.648,98.7357,67.9218,109.039
29,40.8549,22.4393,28.3175,184.125,4.21599,18.3044,10.7775,48.4955,179.938,199,99.9601,87.1243,15.956
30,4.4396,6.3491,25.2861,114.618,3.52049,25.5247,8.08352,17.392,128.615,199,95.8337,67.5002,112.021
31,21.2749,8.66307,54.6514,199,18.5255,87.675,8.62339,52.5539,32.7026,199,101.408,30.0875,3.81709
32,3.20339,13.8454,9.52426,159.969,1,9.59138,8.82456,37.2916,44.5301,199,97.6125,23.975,126.319
33,25.4607,24.5138,24.98,104.18,6.57635,61.4962,13.1938,55.001,11.8855,199,97.6274,14.9829,43.187
34,29.068,15.0214,19.5634,199,3.31639,119.202,10.4306,10.5514,7.94598,53.176,97.1645,133.503,22.1915
35,4.52335,11.5009,39.869,199,12.1488,35.9769,8.45897,8.09193,46.852,199,100.336,3.85471,40.1512
36,33.3692,52.3378,26.901,183.473,3.88203,70.8357,6.25543,17.9089,84.3019,199,101.494,31.3588,105.734
37,42.5243,26.2561,22.6007,97.2535,11.7776,83.5804,9.44369,27.3298,199,199,98.5404,39.1364,117.08
38,35.7495,2.85051,31.1461,199,11.0219,27.4883,12.4521,85.9225,199,73.0504,100.219,67.1055,104.118
39,4.2764,14.0407,57.3168,199,11.4942,34.1562,9.12395,8.27858,82.6928,199,99.3542,65.2969,96.9594
40,63.8161,7.89203,40.6926,68.6796,10.2885,80.4632,7.20044,38.0639,199,199,99.0292,118.949,19.5816
41,27.6713,12.0703,82.6507,180.634,6.71395,60.792,13.7568,10.3021,144.421,199,97.1316,37.1407,41.2762
42,29.9668,29.5658,85.0621,164.721,2.81346,61.6636,9.8042,54.0642,170.241,199,104.462,198.178,12.9977
43,13.8904,9.86752,23.1973,199,14.6057,69.2719,4.21417,51.3534,57.82,199,102.327,42.9943,36.1808
44,23.5963,13.6707,19.7829,199,10.0002,83.5132,6.63443,14.8904,123.371,96.9111,97.0548,109.193,40.7731
45,2.38085,26.3309,20.6438,199,17.6944,14.9235,7.51279,16.101,51.3826,199,101.423,131.944,105.773
46,11.8996,13.9834,16.5454,178.353,6.96283,57.4805,10.2951,18.3308,178.105,199,101.258,57.47,66.9224
47,30.8451,17.2617,55.7222,199,10.1252,124.072,7.85401,15.3334,199,199,101.516,116.874,93.7718
48,33.9638,6.74317,94.9265,197.02,4.41819,18.8256,10.3256,26.1533,160.494,199,98.5801,199,83.9773
49,18.1118,16.2536,110.016,199,5.04645,75.3927,5.51184,8.00141,138.911,199,102.58,103.203,13.3391
50,7.99809,26.9914,33.0409,199,7.69627,6.32947,10.82,22.8199,199,199,98.9238,51.037,130.33
51,26.7124,7.0271,24.965,199,1.3893,76.6256,7.03475,4.76766,199,199,100.487,170.331,120.211
52,44.7151,17.693,102.739,199,1.05904,40.7944,7.64646,33.398,177.432,199,101.273,128.601,117.141
53,13.8048,14.3714,58.2411,199,17.4166,14.3266,8.5109,10.3195,191.411,199,95.5214,36.1608,15.6475
54,29.22,13.0291,86.1296,59.6952,1.36703,76.2134,9.50364,6.49499,199,199,99.8086,10.0942,6.301
55,2.51223,7.93005,31.1352,194.819,1,29.5261,10.3387,5.43957,139.055,199,101.039,53.2996,24.3228
56,2.21541,26.8523,66.3852,199,10.1991,51.7862,6.60477,35.3833,98.7505,199,101.729,112.096,150.087
57,10.343,17.5643,78.2644,194.467,18.5484,31.3853,6.80966,54.4926,33.397,199,102.531,88.7683,119.867
58,16.5261,10.0332,42.4894,199,1.84238,61.0448,8.66459,22.0738,80.2645,199,96.0593,49.0971,169.598
59,11.4744,18.073,164.881,199,14.809,2.76284,7.26288,6.67638,80.197,199,101.678,147.604,16.2721
60,24.5939,14.2118,23.6794,199,1,52.2865,6.23963,13.9404,81.0774,199,101.881,44.2457,85.3994
61,1,15.0274,76.6209,78.735,11.0596,102.233,7.98267,19.8705,86.9708,199,103.046,48.8221,88.8584
62,16.0476,14.8577,37.603,94.9001,11.8445,8.62571,11.088,26.4898,199,199,99.8215,17.3217,40.6079
63,2.51507,17.1008,71.6103,184.988,7.70803,74.7085,9.7451,44.9711,68.5916,184.71,98.577,42.2454,126.866
64,8.73731,10.6301,36.4472,199,3.33183,77.1072,7.75957,17.5854,26.3984,199,97.5168,199,152.976
65,2.59891,16.9542,32.4515,199,2.70702,54.477,13.6455,35.5038,37.6907,199,101.595,132.075,98.7525
66,15.9453,18.0101,53.9092,199,11.0666,3.97673,13.079,35.2725,169.919,199,101.819,57.8778,76.3
67,55.6509,25.7681,31.4976,191.429,10.9619,67.3213,8.5797,14.8001,78.2491,199,99.1477,28.7632,121.511
68,36.7992,24.7246,36.6044,65.5205,1.1074,29.2576,11.3128,23.8265,193.303,199,100.916,91.5863,104.472
69,25.6225,11.6381,48.7206,32.7395,5.61697,67.5755,5.21605,13.45,27.6353,101.713,99.0473,58.9111,14.3406
70,21.6029,25.7854,62.1387,97.2583,7.84603,45.1359,10.7716,12.2927,199,199,100.199,68.7894,129.212
71,51.3682,21.1722,7.11746,199,1.42957,81.7283,7.66877,19.5106,94.0856,199,103.891,43.4007,96.758
72,12.0256,11.7873,77.5061,162.116,1.67821,74.5443,6.02909,6.62538,153.215,199,99.1793,109.559,122.868
73,20.6667,14.5886,82.2678,199,14.2338,64.758,6.02606,36.6858,114.426,199,105.023,159.561,91.2609
74,18.29,15.746,31.3647,152.82,7.96638,43.6258,9.02062,48.5438,194.567,199,100.953,65.2947,86.5696
75,14.8065,11.0888,21.399,194.434,11.7162,67.3072,7.51688,6.92167,199,199,98.9401,163.274,70.9729
76,12.09,7.35746,62.0185,74.0417,5.58001,94.8701,8.26475,12.385,28.5525,91.4235,100.122,82.0174,62.125
