real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
0,89.6735,95.244,8.59745,69.6489,50.2544,111.728,47.7015,182.884,102.279,68.9651,97.8795,107.777,128.513
1,11.1546,83.1052,20.9183,199,112.369,108.975,35.3833,53.4809,174.345,166.974,96.7446,61.7767,37.9057
2,27.5559,118.864,15.2703,46.6459,120.183,111.513,13.3636,78.155,64.1757,199,95.3636,67.9576,199
3,181.93,107.389,65.2316,70.4105,111.05,105.727,30.7735,199,186.819,199,94.3123,147.689,11.0259
4,193.34,44.5585,59.4654,23.1469,11.1706,23.4907,62.3527,71.9299,28.679,199,94.799,173.361,44.1899
5,15.312,39.5,186.116,199,44.7039,23.0716,15.4591,49.6956,56.7751,199,96.9422,164.048,199
6,144.981,24.7746,52.7667,199,122.736,51.7942,21.5607,56.5574,138.994,199,93.1074,95.9534,117.398
7,23.9087,40.8779,16.2449,199,72.8416,143.298,30.8786,70.3571,4.8766,87.2816,91.7017,22.042,51.5666
8,69.2273,100.717,21.9843,91.87,12.9914,18.7501,30.4668,64.0756,190.182,199,96.2227,35.4789,9.90273
9,78.2421,71.9289,14.7252,20.5269,87.026,123.419,40.8575,111.986,127.701,59.3649,72.2453,79.4452,24.8342
10,178.643,164.397,83.906,73.9843,177.518,146.964,54.1611,61.3523,24.3352,196.156,91.4137,6.66947,45.025
11,77.7478,159.481,177.213,120.143,24.4272,46.8401,22.904,140.897,8.00201,48.2149,97.2683,10.9081,138.096
12,172.012,10.1778,88.3281,147.758,46.5523,35.3654,18.4563,6.29321,81.6901,199,96.9889,186.937,39.444
13,191.257,101.483,31.8608,199,121.856,6.65278,61.9186,167.778,199,199,91.8228,133.288,190.677
14,10.7729,121.95,115.208,199,130.251,68.7925,27.7825,58.5908,35.5353,81.1321,93.8334,58.2421,199
15,111.611,62.6154,177.125,198.028,133.025,16.6486,14.9508,176.561,137.641,113.285,106.256,93.7649,42.9517
16,179.76,57.7805,112.607,159.802,126.145,101.56,13.9903,57.4042,178.527,117.605,96.7308,39.3337,199
17,84.0978,67.6048,48.1177,199,120.986,14.1836,30.5228,109.971,91.0513,150.03,94.4862,129.717,177.331
