 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   366    12    31  2016      31      31  hru31          0.000       0.000      -3.978      -9.531          120.000           13.200            0.000            0.000           16.865           -3.091            2.891            3.468            0.968            0.000            0.000           96.297           17.489            0.000            0.000
   366    12    31  2016      32      32  hru32          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      33      33  hru33          0.000       0.000      13.002      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      34      34  hru34          0.000       0.000      13.002      -1.255            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.529           10.543            0.000            0.000
   366    12    31  2016      35      35  hru35          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      36      36  hru36          0.000       0.000      -2.243      -9.271          120.000           13.200            0.000            0.000           13.422           -2.685            2.301            3.018            0.811            0.000            0.000           77.913           14.151            0.000            0.000
   366    12    31  2016      37      37  hru37          0.000       0.000      13.002      -1.255            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.529           10.543            0.000            0.000
   366    12    31  2016      38      38  hru38          0.000       0.000      -3.590      -9.479          120.000           13.200            0.000           16.724           19.711           -3.520            3.379            3.489            0.975            0.000            0.000           96.814           17.583            0.000            0.000
   366    12    31  2016      39      39  hru39          0.000       0.000      13.002      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      40      40  hru40          0.000       0.000      -3.525      -9.482          120.000           13.200            0.000           23.564           20.480           -3.616            3.511            3.494            0.976            0.000            0.000           96.943           17.606            0.000            0.000
   366    12    31  2016      41      41  hru41          0.000       0.000      -3.614      -9.395          120.000           13.200            0.000            0.000           16.950           -3.100            2.906            3.469            0.968            0.000            0.000           96.297           17.489            0.000            0.000
   366    12    31  2016      42      42  hru42          0.000       0.000      13.002      -1.255            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.899           26.830            0.000            0.000           56.528           10.543            0.000            0.000
   366    12    31  2016      43      43  hru43          0.000       0.000      13.002      -1.256            0.000            0.000            0.000           15.952           13.665            3.876            2.326          141.899           26.830            0.000            0.000           56.527           10.543            0.000            0.000
   366    12    31  2016      44      44  hru44          0.000       0.000      -3.353      -9.421          120.000           13.200            0.000            0.000           14.658           -2.867            2.513            3.266            0.899            0.000            0.000           88.684           16.098            0.000            0.000
   366    12    31  2016      45      45  hru45          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      46      46  hru46          0.000       0.000      -3.943      -9.496          120.000           13.200            0.000            0.000           15.343           -2.999            2.630            3.419            0.951            0.000            0.000           94.661           17.178            0.000            0.000
   366    12    31  2016      47      47  hru47          0.000       0.000      13.003      -1.254            0.000            0.000            0.000           15.953           13.665            3.877            2.326          141.900           26.830            0.000            0.000           56.530           10.543            0.000            0.000
   366    12    31  2016      48      48  hru48          0.000       0.000      -2.239      -9.256          120.000           13.200            0.000            0.000           13.495           -2.694            2.314            3.027            0.814            0.000            0.000           78.328           14.226            0.000            0.000
