 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   366    12    31  2016      66      66  hru66          0.000       0.000      16.834      -0.360            0.000            0.000            0.000            1.197           15.230            4.032            2.588          165.233           31.327            0.000            0.000           55.333           10.296            0.000            0.000
   366    12    31  2016      67      67  hru67          0.000       0.000      16.834      -0.359            0.000            0.000            0.000            1.197           15.230            4.033            2.588          165.233           31.327            0.000            0.000           55.334           10.296            0.000            0.000
   366    12    31  2016      68      68  hru68          0.000       0.000      -0.618     -10.334            0.000            0.000            0.000            0.000           17.870           -4.145            3.063            0.101            0.019            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2016      69      69  hru69          0.000       0.000      -0.609     -10.332            0.000            0.000            0.000            0.000           17.927           -4.168            3.073            0.100            0.019            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2016      70      70  hru70          0.000       0.000      16.834      -0.359            0.000            0.000            0.000            1.197           15.230            4.033            2.588          165.233           31.327            0.000            0.000           55.334           10.296            0.000            0.000
   366    12    31  2016      71      71  hru71          0.000       0.000      -0.599     -10.331            0.000            0.000            0.000            0.000           17.996           -4.185            3.085            0.099            0.019            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2016      72      72  hru72          0.000       0.000      16.834      -0.360            0.000            0.000            0.000            1.197           15.230            4.032            2.588          165.233           31.327            0.000            0.000           55.333           10.296            0.000            0.000
   366    12    31  2016      73      73  hru73          0.000       0.000      -4.810      -9.644          120.000           13.200            0.000            0.000           19.069           -4.175            3.269            3.697            1.047            0.000            0.000          104.737           19.003            0.000            0.000
   366    12    31  2016      74      74  hru74          0.000       0.000      16.834      -0.359            0.000            0.000            0.000            1.197           15.230            4.033            2.588          165.233           31.327            0.000            0.000           55.334           10.296            0.000            0.000
   366    12    31  2016      75      75  hru75          0.000       0.000      16.834      -0.359            0.000            0.000            0.000            1.197           15.230            4.033            2.588          165.233           31.327            0.000            0.000           55.334           10.296            0.000            0.000
