 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                       flo          dep_wt            stor          rchrg           seep          revap         no3_st           minp           orgn           orgp       no3_rchg       no3_loss        no3_lat       no3_seep        flo_cha        flo_res         flo_ls
   366    12    31  2016      37     370  aqu370                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      38     380  aqu380                    0.000          3.718        314.043          0.318          0.016         23.618          0.035          0.000          0.500          0.000          0.302          0.297          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      39     390  aqu390                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      40     400  aqu400                    0.000          3.717        314.099          0.478          0.024         23.618          0.046          0.000          0.500          0.000          0.413          0.398          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      41     410  aqu410                    0.000          3.723        313.804          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      42     420  aqu420                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      43     430  aqu430                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      44     440  aqu440                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      45     450  aqu450                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      46     460  aqu460                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      47     470  aqu470                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      48     480  aqu480                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      49     490  aqu490                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      50     500  aqu500                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      51     510  aqu510                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      52     520  aqu520                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      53     530  aqu530                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      54     540  aqu540                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      55     550  aqu550                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      56     560  aqu560                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      57     570  aqu570                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      58     580  aqu580                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      59     590  aqu590                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      60     600  aqu600                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      61     610  aqu610                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      62     620  aqu620                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      63     630  aqu630                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      64     640  aqu640                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      65     650  aqu650                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      66     660  aqu660                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      67     670  aqu670                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      68     680  aqu680                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      69     690  aqu690                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      70     700  aqu700                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      71     710  aqu710                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      72     720  aqu720                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      73     730  aqu730                    0.000          3.723        313.802          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      74     740  aqu740                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      75     770  aqu770                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      76     780  aqu780                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      77     790  aqu790                    0.000          3.723        313.777          0.000          0.000         23.618          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      78      63  aqu_deep063               0.000         20.000       2400.000          0.000          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      79      74  aqu_deep074               0.000         20.000       2400.004          0.009          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  2016      80      79  aqu_deep079               0.000         20.000       2400.000          0.002          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017       1      10  aqu010                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017       2      20  aqu020                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017       3      30  aqu030                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017       4      40  aqu040                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017       5      50  aqu050                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017       6      60  aqu060                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017       7      70  aqu070                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017       8      80  aqu080                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017       9      90  aqu090                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      10     100  aqu100                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      11     110  aqu110                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      12     120  aqu120                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      13     130  aqu130                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      14     140  aqu140                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      15     150  aqu150                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      16     160  aqu160                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      17     170  aqu170                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      18     180  aqu180                    0.000          4.197        290.092          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      19     190  aqu190                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      20     200  aqu200                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      21     210  aqu210                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      22     220  aqu220                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      23     230  aqu230                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      24     240  aqu240                    0.000          4.193        290.302          0.062          0.003         24.021          0.011          0.000          0.500          0.000          0.089          0.091          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      25     250  aqu250                    0.000          4.196        290.114          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      26     260  aqu260                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      27     270  aqu270                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.955          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      28     280  aqu280                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      29     290  aqu290                    0.000          4.189        290.504          0.239          0.012         24.021          0.034          0.000          0.500          0.000          0.290          0.290          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      30     300  aqu300                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      31     310  aqu310                    0.000          4.196        290.156          0.006          0.000         24.021          0.001          0.000          0.500          0.000          0.007          0.008          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      32     320  aqu320                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      33     330  aqu330                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      34     340  aqu340                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      35     350  aqu350                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      36     360  aqu360                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      37     370  aqu370                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.955          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      38     380  aqu380                    0.000          4.184        290.716          0.447          0.022         24.021          0.035          0.000          0.500          0.000          0.303          0.304          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      39     390  aqu390                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      40     400  aqu400                    0.000          4.177        291.098          1.114          0.056         24.021          0.055          0.000          0.500          0.000          0.486          0.473          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      41     410  aqu410                    0.000          4.196        290.113          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      42     420  aqu420                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.955          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      43     430  aqu430                    0.000          4.183        290.764          0.919          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      44     440  aqu440                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      45     450  aqu450                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      46     460  aqu460                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      47     470  aqu470                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      48     480  aqu480                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      49     490  aqu490                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      50     500  aqu500                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      51     510  aqu510                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      52     520  aqu520                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      53     530  aqu530                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      54     540  aqu540                    0.000          4.183        290.764          0.919          0.046         24.021          0.113          0.000          0.500          0.000          0.955          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      55     550  aqu550                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      56     560  aqu560                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.955          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      57     570  aqu570                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      58     580  aqu580                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      59     590  aqu590                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      60     600  aqu600                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      61     610  aqu610                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      62     620  aqu620                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      63     630  aqu630                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      64     640  aqu640                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      65     650  aqu650                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      66     660  aqu660                    0.000          4.183        290.764          0.919          0.046         24.021          0.113          0.000          0.500          0.000          0.955          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      67     670  aqu670                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      68     680  aqu680                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      69     690  aqu690                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      70     700  aqu700                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      71     710  aqu710                    0.000          4.197        290.086          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      72     720  aqu720                    0.000          4.183        290.764          0.919          0.046         24.021          0.113          0.000          0.500          0.000          0.955          0.954          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      73     730  aqu730                    0.000          4.196        290.111          0.000          0.000         24.021          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2017      74     740  aqu740                    0.000          4.183        290.764          0.920          0.046         24.021          0.113          0.000          0.500          0.000          0.956          0.954          0.000          0.000          0.000          0.000          0.000
