 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   365    12    31  2022       1       1  hru01                501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.086      37.627     418.506       0.953      44.307      67.016      51.398      39.201      58.596       8.658       0.000       0.000       0.000    1162.944       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      41.715       0.599       0.000       0.000
   365    12    31  2022       2       2  hru02                501.151       0.000       0.000    1452.093       0.000    1452.093       0.000    1160.865       4.948     206.785     949.131    2904.185       0.000       6.501       9.943      17.412      11.066       0.000       0.000       0.000    1162.946       0.000    2107.347       0.000       0.000       0.000    2904.185       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.490       0.000       0.000       0.000       0.000
   365    12    31  2022       3       3  hru03                501.151       0.000       0.000      44.307       0.001      44.308       1.494     457.085      37.627     418.505       0.953      44.307      67.016      51.398      39.202      58.596       8.658       0.000       0.000       0.000    1162.948       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      -1.736      20.204       1.285       0.000       0.000
   365    12    31  2022       4       4  hru04                501.151       0.000       0.000    1413.708       0.000    1413.708       0.000    1194.060       4.958     216.543     972.559    2827.417       0.000       7.300      11.289      19.725      11.905       0.000       0.000       0.000    1162.948       0.000    2102.227       0.000       0.000       0.000    2827.417       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.568       0.000       0.000       0.000       0.000
   365    12    31  2022       5       5  hru05                501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.201      58.596       8.658       0.000       0.000       0.000    1162.940       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      45.437       0.314       0.000       0.000
   365    12    31  2022       6       6  hru06                501.151       0.000       0.000    1368.378       0.000    1368.378       0.002    1234.091       4.961     226.806    1002.324    2736.756       0.000       8.596      13.110      22.141      12.739       0.000       0.000       0.000    1162.945       0.000    2097.000       0.000       0.000       0.000    2736.756       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.642       0.000       0.000       0.000       0.000
   365    12    31  2022       7       7  hru07                501.151       0.000       0.000    1455.369       0.000    1455.369       0.000    1160.366       4.948     206.640     948.778    2910.739       0.000       6.669       9.907      17.382      11.056       0.000       0.000       0.000    1162.947       0.000    2110.096       0.000       0.000       0.000    2910.739       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.461       0.000       0.000       0.000       0.000
   365    12    31  2022       8       8  hru08                501.151       0.000       0.000      44.307       0.000      44.307       1.494     457.087      37.627     418.507       0.953      44.307      67.016      51.398      39.200      58.596       8.658       0.000       0.000       0.000    1162.938       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      -1.736      71.859       0.416       0.000       0.000
   365    12    31  2022       9       9  hru09                501.151       0.000       0.000      44.307       0.001      44.307       1.494     457.086      37.627     418.506       0.953      44.307      67.016      51.398      39.201      58.596       8.658       0.000       0.000       0.000    1162.941       0.000       0.000       0.000       0.000       0.000      44.307       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      -1.736      58.770       0.696       0.000       0.000
