 Osu                       SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   365    12    31  2023       1       1  hru0001             1174.592      27.708      28.689      86.513      84.313     170.826     604.195     353.188       0.000       0.000     353.188     130.250      58.150      46.739      86.789      71.648       9.575      15.388       4.325       0.183     394.367       0.000       0.000       0.000       0.000       0.000     128.947       0.000       1.302       0.000       0.000      84.313       0.000       0.000       0.000       3.627      10.119     109.500       0.000       0.000
   365    12    31  2023       2       2  hru0002             1174.592      27.708      28.689      96.689      31.477     128.166     649.474     353.991       0.000       0.000     353.991     136.817      58.305      48.812      91.074      75.033      10.048      15.388       4.325       0.183     394.198       0.000       0.000       0.000       0.000       0.000     135.449       0.000       1.368       0.000       0.000      31.477       0.000       0.000       0.000       3.827       4.255      40.880       0.000       0.000
   365    12    31  2023       3       3  hru0003             1174.592      27.708      28.689     152.813      33.078     185.890     613.518     345.898       0.000       0.000     345.898     179.308      72.393      40.580      82.286      66.987       7.647      15.388       4.325       0.183     394.346       0.000       0.000       0.000       0.000       0.000     177.515       0.000       1.793       0.000       0.000      33.078       0.000       0.000       0.000       3.776       2.190      65.686       0.000       0.000
   365    12    31  2023       4       4  hru0004             1174.592      27.708      28.689     153.570      21.967     175.537     623.263     346.276       0.000       0.000     346.276     180.260      72.409      41.239      83.387      67.771       7.737      15.388       4.325       0.183     394.299       0.000       0.000       0.000       0.000       0.000     178.458       0.000       1.803       0.000       0.000      21.967       0.000       0.000       0.000       3.816       0.863      43.622       0.000       0.000
   365    12    31  2023       5       5  hru0005             1174.592      27.708      28.689     154.458      56.951     211.409     500.459     368.678       0.000       0.000     368.678     246.360      59.594      36.313      70.770      50.376      14.069      15.388       4.325       0.183     394.030       0.000       0.000       0.000       0.000       0.000     243.897       0.000       2.464       0.000       0.000      56.951       0.000       0.000       0.000       3.120       1.310      80.487       0.000       0.000
   365    12    31  2023       6       6  hru0006             1174.592      27.708      28.689     160.720      26.752     187.473     521.019     369.138       0.000       0.000     369.138     255.425      59.694      37.942      73.796      51.971      14.728      15.388       4.325       0.183     393.826       0.000       0.000       0.000       0.000       0.000     252.871       0.000       2.554       0.000       0.000      26.752       0.000       0.000       0.000       3.247       0.777      37.808       0.000       0.000
   365    12    31  2023       7       7  hru0007             1174.592      27.708      28.689     449.325      73.112     522.437     254.708     382.850       0.000       0.000     382.850     461.891      86.524     212.887     245.558     189.422      42.335      15.388       4.325       0.183     393.991       0.000       0.000       0.000       0.000       0.000     457.272       0.000       4.619       0.000       0.000      73.112       0.000       0.000       0.000       2.958      34.805     260.205       0.000       0.000
   365    12    31  2023       8       8  hru0008             1174.592      27.708      28.689     411.356     139.045     550.401     228.920     380.468       0.000       0.000     380.468     422.815      85.708     191.926     238.169     173.216      34.040      15.388       4.325       0.183     393.952       0.000       0.000       0.000       0.000       0.000     418.587       0.000       4.228       0.000       0.000     139.045       0.000       0.000       0.000       4.187      17.571     494.862       0.000       0.000
   365    12    31  2023       9       9  hru0009             1174.592      27.708      28.689     156.923      49.450     206.372     613.007     324.792       0.000       0.000     324.792     184.596      72.862      69.531     110.513      95.678       9.141      15.388       4.325       0.183     394.269       0.000       0.000       0.000       0.000       0.000     182.750       0.000       1.846       0.000       0.000      49.450       0.000       0.000       0.000       3.711       0.841     169.212       0.000       0.000
