 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
   366    12    31  2000      10      10  cha010               0.4566E+01     0.2562E+05     0.3278E+05     0.1671E+05     0.3702E+04     0.1964E+02     0.4849E-05     0.3012E-05     0.6832E+03     0.1453E-01     0.1363E+00     0.0000E+00     0.0000E+00     0.4191E+00     0.1297E+05     0.2128E-04     0.2129E-04     0.2128E-04     0.2128E-04     0.2128E-04     0.0000E+00     0.1029E+02     0.1140E+00     0.3379E+05     0.7752E+02     0.1067E+02     0.1004E+06     0.1724E+03     0.5381E+04     0.0000E+00     0.0000E+00     0.9647E+07     0.1036E+08     0.3637E-01     0.1011E+01     0.3637E-01     0.3637E-01     0.3637E-01     0.0000E+00     0.1053E+02     0.9524E-01     0.3060E+05     0.7740E+02     0.1065E+02     0.9110E+05     0.1409E+03     0.2944E+04     0.0000E+00     0.0000E+00     0.9635E+07     0.9573E+07     0.3177E-01     0.9958E+00     0.3177E-01     0.3177E-01     0.3177E-01     0.0000E+00     0.1029E+02     0.9275E+01
   366    12    31  2000      11      11  cha011               0.5234E+01     0.2643E+05     0.3008E+05     0.1916E+05     0.3478E+04     0.2787E+01     0.1224E-02     0.1831E-03     0.4921E+02     0.3095E+00     0.6101E+01     0.0000E+00     0.0000E+00     0.1550E+01     0.2431E+05     0.1296E-03     0.1298E-03     0.1296E-03     0.1296E-03     0.1296E-03     0.0000E+00     0.9275E+01     0.4847E+00     0.4316E+04     0.4476E+04     0.6234E+03     0.1487E+05     0.4943E+03     0.5999E+05     0.0000E+00     0.0000E+00     0.2751E+10     0.1835E+08     0.2361E+00     0.4960E+02     0.2361E+00     0.2361E+00     0.2361E+00     0.0000E+00     0.8044E+01     0.4838E+00     0.4415E+04     0.4472E+04     0.6229E+03     0.1487E+05     0.4943E+03     0.5999E+05     0.0000E+00     0.0000E+00     0.2751E+10     0.1835E+08     0.2361E+00     0.4960E+02     0.2361E+00     0.2361E+00     0.2361E+00     0.0000E+00     0.8042E+01     0.9275E+01
   366    12    31  2000      12      12  cha012               0.1292E+00     0.6524E+03     0.7336E+03     0.4729E+03     0.1017E+04     0.1488E+01     0.4679E-03     0.7021E-04     0.1987E+02     0.9215E-01     0.2008E+01     0.0000E+00     0.0000E+00     0.2617E-03     0.1013E+05     0.4781E-04     0.4781E-04     0.4781E-04     0.4781E-04     0.4781E-04     0.0000E+00     0.9275E+01     0.3015E+00     0.5520E+04     0.5720E+04     0.8034E+03     0.1058E+05     0.2363E+03     0.4211E+05     0.0000E+00     0.0000E+00     0.1850E+10     0.1530E+08     0.1705E+00     0.4090E+02     0.1705E+00     0.1705E+00     0.1705E+00     0.0000E+00     0.7783E+01     0.3015E+00     0.5450E+04     0.5578E+04     0.7836E+03     0.1043E+05     0.2345E+03     0.4211E+05     0.0000E+00     0.0000E+00     0.1850E+10     0.1530E+08     0.1705E+00     0.4090E+02     0.1705E+00     0.1705E+00     0.1705E+00     0.0000E+00     0.7783E+01     0.9275E+01
   366    12    31  2000      13      13  cha013               0.5813E+00     0.2935E+04     0.3287E+04     0.2128E+04     0.4361E+03     0.6618E+00     0.1831E-03     0.2736E-04     0.7959E+01     0.3970E-01     0.7019E+00     0.0000E+00     0.0000E+00     0.5824E-05     0.3589E+04     0.1627E-04     0.1627E-04     0.1627E-04     0.1627E-04     0.1627E-04     0.0000E+00     0.9275E+01     0.2617E+00     0.5494E+04     0.5764E+04     0.8088E+03     0.9047E+04     0.2272E+03     0.3751E+05     0.0000E+00     0.0000E+00     0.1847E+10     0.1300E+08     0.1297E+00     0.3076E+02     0.1297E+00     0.1297E+00     0.1297E+00     0.0000E+00     0.7865E+01     0.2616E+00     0.5483E+04     0.5709E+04     0.8010E+03     0.9015E+04     0.2257E+03     0.3751E+05     0.0000E+00     0.0000E+00     0.1847E+10     0.1300E+08     0.1297E+00     0.3076E+02     0.1297E+00     0.1297E+00     0.1297E+00     0.0000E+00     0.7864E+01     0.9275E+01
   366    12    31  2000      14      14  cha014               0.3650E+01     0.3184E+05     0.1979E+05     0.1336E+05     0.5206E+04     0.2822E+02     0.1197E-05     0.1652E-05     0.7350E+03     0.1222E-01     0.3329E-01     0.0000E+00     0.0000E+00     0.5323E-02     0.8115E+04     0.1521E-04     0.1521E-04     0.1521E-04     0.1521E-04     0.1521E-04     0.0000E+00     0.5750E+01     0.5285E+00     0.9799E+05     0.1977E+04     0.3014E+03     0.1615E+06     0.3573E+03     0.2869E+04     0.0000E+00     0.0000E+00     0.9291E+08     0.1811E+08     0.5515E-01     0.6778E+01     0.5515E-01     0.5515E-01     0.5515E-01     0.0000E+00     0.5406E+01     0.5279E+00     0.1082E+06     0.1975E+04     0.3012E+03     0.1615E+06     0.3573E+03     0.2869E+04     0.0000E+00     0.0000E+00     0.9291E+08     0.1811E+08     0.5515E-01     0.6778E+01     0.5515E-01     0.5515E-01     0.5515E-01     0.0000E+00     0.5406E+01     0.9275E+01
   366    12    31  2000      15      15  cha015               0.1647E+01     0.8316E+04     0.9307E+04     0.6028E+04     0.1155E+05     0.9787E-01     0.3404E+01     0.4769E+00     0.1301E+03     0.8419E+00     0.1497E+02     0.0000E+00     0.0000E+00     0.2699E+06     0.4550E+05     0.1716E-03     0.6939E-02     0.1716E-03     0.1716E-03     0.1716E-03     0.0000E+00     0.9275E+01     0.2132E+00     0.3956E+03     0.7098E+04     0.9852E+03     0.7329E+04     0.2739E+03     0.3087E+05     0.0000E+00     0.0000E+00     0.1592E+10     0.8441E+07     0.6701E-01     0.2266E+02     0.6701E-01     0.6701E-01     0.6701E-01     0.0000E+00     0.7993E+01     0.2129E+00     0.9162E+02     0.4497E+04     0.6244E+03     0.5325E+04     0.1701E+03     0.3087E+05     0.0000E+00     0.0000E+00     0.1592E+10     0.8441E+07     0.6701E-01     0.2266E+02     0.6701E-01     0.6701E-01     0.6701E-01     0.0000E+00     0.7991E+01     0.9275E+01
   366    12    31  2000      16      16  cha016               0.1747E+01     0.1524E+05     0.3992E+04     0.6394E+04     0.9916E+03     0.6333E+02     0.1420E-06     0.4260E-06     0.2891E+03     0.3150E-05     0.8105E-03     0.0000E+00     0.0000E+00     0.1358E-06     0.2033E+04     0.3068E-05     0.3068E-05     0.3068E-05     0.3068E-05     0.3068E-05     0.0000E+00     0.5750E+01     0.1129E-01     0.2724E+06     0.2259E+00     0.3308E-01     0.3989E+05     0.1603E+02     0.4314E+02     0.0000E+00     0.0000E+00     0.1116E+06     0.4505E+07     0.1308E-01     0.1308E-01     0.1308E-01     0.1308E-01     0.1308E-01     0.0000E+00     0.3895E+01     0.1117E-01     0.2791E+06     0.2257E+00     0.3305E-01     0.3989E+05     0.1603E+02     0.4314E+02     0.0000E+00     0.0000E+00     0.1116E+06     0.4505E+07     0.1308E-01     0.1308E-01     0.1308E-01     0.1308E-01     0.1308E-01     0.0000E+00     0.3862E+01     0.9275E+01
   366    12    31  2000      17      17  cha017               0.2451E+01     0.1237E+05     0.6551E+04     0.8970E+04     0.1402E+03     0.2305E-01     0.2443E-04     0.6877E-05     0.8625E+01     0.9019E-02     0.1727E+01     0.0000E+00     0.0000E+00     0.2191E+01     0.8852E+04     0.4693E-04     0.6104E-04     0.4693E-04     0.4693E-04     0.4693E-04     0.0000E+00     0.9275E+01     0.4001E-01     0.2364E+02     0.1263E+02     0.2670E+01     0.1503E+04     0.1145E+02     0.3460E+04     0.0000E+00     0.0000E+00     0.3765E+07     0.2300E+07     0.4046E-01     0.1015E+02     0.4046E-01     0.4046E-01     0.4046E-01     0.0000E+00     0.1013E+02     0.3980E-01     0.3661E+02     0.1089E+02     0.2399E+01     0.1472E+04     0.1027E+02     0.3460E+04     0.0000E+00     0.0000E+00     0.3765E+07     0.2300E+07     0.4046E-01     0.1015E+02     0.4046E-01     0.4046E-01     0.4046E-01     0.0000E+00     0.1012E+02     0.9275E+01
   366    12    31  2000      18      18  cha018               0.1009E+01     0.5093E+04     0.2441E+04     0.3692E+04     0.1193E+03     0.2499E-01     0.2939E-03     0.4172E-04     0.7420E+01     0.8915E-02     0.1102E+01     0.0000E+00     0.0000E+00     0.8699E+01     0.3596E+04     0.2805E-04     0.2833E-04     0.2805E-04     0.2805E-04     0.2805E-04     0.0000E+00     0.9275E+01     0.2978E-01     0.3076E+03     0.4579E+04     0.6303E+03     0.9533E+03     0.1511E+02     0.1025E+05     0.0000E+00     0.0000E+00     0.8975E+09     0.1460E+07     0.3828E-01     0.7045E+01     0.3828E-01     0.3828E-01     0.3828E-01     0.0000E+00     0.1136E+02     0.2970E-01     0.2868E+03     0.4418E+04     0.6080E+03     0.9316E+03     0.1368E+02     0.1025E+05     0.0000E+00     0.0000E+00     0.8975E+09     0.1460E+07     0.3828E-01     0.7045E+01     0.3828E-01     0.3828E-01     0.3828E-01     0.0000E+00     0.1136E+02     0.9275E+01
   366    12    31  2000      19      19  cha019               0.7363E+01     0.4132E+05     0.5262E+05     0.2695E+05     0.1968E+04     0.5424E-04     0.4762E-03     0.6666E-04     0.3904E+03     0.2437E-02     0.8253E-01     0.0000E+00     0.0000E+00     0.2765E+02     0.8507E+04     0.1674E-04     0.1698E-04     0.1674E-04     0.1674E-04     0.1674E-04     0.0000E+00     0.1029E+02     0.1897E-01     0.2886E+02     0.2511E+03     0.3638E+02     0.2487E+05     0.2537E+02     0.1557E+04     0.0000E+00     0.0000E+00     0.5380E+08     0.4831E+07     0.1725E-01     0.3809E+00     0.1725E-01     0.1725E-01     0.1725E-01     0.0000E+00     0.1492E+02     0.1731E-01     0.1396E+04     0.2496E+03     0.3616E+02     0.2487E+05     0.2537E+02     0.1557E+04     0.0000E+00     0.0000E+00     0.5380E+08     0.4831E+07     0.1725E-01     0.3809E+00     0.1725E-01     0.1725E-01     0.1725E-01     0.0000E+00     0.1490E+02     0.9275E+01
   366    12    31  2000      20      20  cha020               0.1195E+01     0.6707E+04     0.8412E+04     0.4374E+04     0.5860E+03     0.1669E+00     0.1448E-03     0.2176E-04     0.4602E+02     0.2887E-01     0.5635E+00     0.0000E+00     0.0000E+00     0.4339E+01     0.4876E+04     0.3787E-04     0.3820E-04     0.3787E-04     0.3787E-04     0.3787E-04     0.0000E+00     0.1029E+02     0.8547E-01     0.2898E+03     0.1122E+04     0.1592E+03     0.6888E+04     0.1351E+03     0.9400E+04     0.0000E+00     0.0000E+00     0.1852E+09     0.2624E+07     0.4508E-01     0.5802E+01     0.4508E-01     0.4508E-01     0.4508E-01     0.0000E+00     0.9297E+01     0.8520E-01     0.2757E+03     0.1035E+04     0.1468E+03     0.6834E+04     0.1296E+03     0.9400E+04     0.0000E+00     0.0000E+00     0.1852E+09     0.2624E+07     0.4508E-01     0.5802E+01     0.4508E-01     0.4508E-01     0.4508E-01     0.0000E+00     0.9291E+01     0.9275E+01
   366    12    31  2000      21      21  cha021               0.6097E+01     0.5318E+05     0.3301E+05     0.2232E+05     0.3730E+04     0.9822E-06     0.2154E-04     0.4251E-05     0.4438E+03     0.8331E-02     0.8846E-02     0.0000E+00     0.0000E+00     0.1643E+00     0.6555E+04     0.7336E-05     0.7354E-05     0.7336E-05     0.7336E-05     0.7336E-05     0.0000E+00     0.5750E+01     0.7870E-01     0.8270E+01     0.6905E+02     0.1032E+02     0.6560E+05     0.5774E+02     0.1467E+03     0.0000E+00     0.0000E+00     0.2153E+07     0.7609E+07     0.1104E-01     0.4946E+00     0.1104E-01     0.1104E-01     0.1104E-01     0.0000E+00     0.6292E+01     0.7766E-01     0.5491E+04     0.6879E+02     0.1028E+02     0.6560E+05     0.5774E+02     0.1467E+03     0.0000E+00     0.0000E+00     0.2153E+07     0.7609E+07     0.1104E-01     0.4946E+00     0.1104E-01     0.1104E-01     0.1104E-01     0.0000E+00     0.6288E+01     0.9275E+01
   366    12    31  2000      22      22  cha022               0.2698E+01     0.1644E+05     0.9436E+04     0.9875E+04     0.1432E+03     0.4466E-05     0.3214E-02     0.4699E-03     0.2874E+02     0.1330E-02     0.1073E+01     0.0000E+00     0.0000E+00     0.1694E+02     0.9684E+04     0.3722E-04     0.4553E-04     0.3722E-04     0.3722E-04     0.3722E-04     0.0000E+00     0.7925E+01     0.4615E-01     0.2267E+01     0.4545E+02     0.7394E+01     0.1758E+04     0.3242E+02     0.2675E+04     0.0000E+00     0.0000E+00     0.7918E+07     0.3573E+07     0.3218E-01     0.9172E+01     0.3218E-01     0.3218E-01     0.3218E-01     0.0000E+00     0.8119E+01     0.4585E-01     0.7419E+01     0.4522E+02     0.7357E+01     0.1757E+04     0.3227E+02     0.2675E+04     0.0000E+00     0.0000E+00     0.7918E+07     0.3573E+07     0.3218E-01     0.9172E+01     0.3218E-01     0.3218E-01     0.3218E-01     0.0000E+00     0.8114E+01     0.9275E+01
   366    12    31  2000      23      23  cha023               0.5679E+01     0.4954E+05     0.3081E+05     0.2079E+05     0.2929E+04     0.8739E-07     0.2900E-05     0.1371E-05     0.5498E+03     0.2363E-02     0.8452E-02     0.0000E+00     0.0000E+00     0.1030E-01     0.5357E+04     0.4757E-05     0.4757E-05     0.4757E-05     0.4757E-05     0.4757E-05     0.0000E+00     0.5750E+01     0.1177E+00     0.9672E+02     0.7213E+03     0.1168E+03     0.7815E+05     0.1199E+03     0.9689E+03     0.0000E+00     0.0000E+00     0.2662E+08     0.8934E+07     0.1306E-01     0.1306E-01     0.1306E-01     0.1306E-01     0.1306E-01     0.0000E+00     0.5801E+01     0.1167E+00     0.7755E+05     0.7199E+03     0.1166E+03     0.7815E+05     0.1199E+03     0.9689E+03     0.0000E+00     0.0000E+00     0.2662E+08     0.8934E+07     0.1306E-01     0.1306E-01     0.1306E-01     0.1306E-01     0.1306E-01     0.0000E+00     0.5798E+01     0.9275E+01
   366    12    31  2000      24      24  cha024               0.1221E+02     0.6851E+05     0.8764E+05     0.4468E+05     0.4141E+04     0.1419E-05     0.3778E-04     0.7785E-05     0.8091E+03     0.3098E-02     0.5832E-01     0.0000E+00     0.0000E+00     0.3881E+01     0.1468E+05     0.1689E-04     0.1692E-04     0.1689E-04     0.1689E-04     0.1689E-04     0.0000E+00     0.1029E+02     0.6655E-01     0.2397E+01     0.5455E+02     0.7579E+01     0.8619E+05     0.6763E+02     0.3646E+04     0.0000E+00     0.0000E+00     0.7088E+07     0.9208E+07     0.2310E-01     0.5306E+00     0.2310E-01     0.2310E-01     0.2310E-01     0.0000E+00     0.1103E+02     0.6378E-01     0.3379E+05     0.5436E+02     0.7554E+01     0.8619E+05     0.6763E+02     0.3646E+04     0.0000E+00     0.0000E+00     0.7088E+07     0.9208E+07     0.2310E-01     0.5306E+00     0.2310E-01     0.2310E-01     0.2310E-01     0.0000E+00     0.1100E+02     0.9275E+01
   366    12    31  2000      25      25  cha025               0.1840E+01     0.1033E+05     0.1314E+05     0.6735E+04     0.7787E+03     0.6687E-07     0.1925E-05     0.9887E-06     0.1239E+03     0.9848E-02     0.6991E-01     0.0000E+00     0.0000E+00     0.2437E-01     0.3402E+04     0.5290E-05     0.5292E-05     0.5290E-05     0.5290E-05     0.5290E-05     0.0000E+00     0.1029E+02     0.3629E-01     0.3596E+02     0.5761E+03     0.8009E+02     0.1693E+05     0.5888E+02     0.1332E+04     0.0000E+00     0.0000E+00     0.7043E+08     0.3944E+07     0.1186E-01     0.9520E+00     0.1186E-01     0.1186E-01     0.1186E-01     0.0000E+00     0.1373E+02     0.3588E-01     0.1845E+03     0.5749E+03     0.7993E+02     0.1693E+05     0.5888E+02     0.1332E+04     0.0000E+00     0.0000E+00     0.7043E+08     0.3944E+07     0.1186E-01     0.9520E+00     0.1186E-01     0.1186E-01     0.1186E-01     0.0000E+00     0.1373E+02     0.9275E+01
   366    12    31  2000      26      26  cha026               0.5328E+01     0.2082E+05     0.3067E+05     0.1950E+05     0.1480E+05     0.1472E+03     0.2474E-03     0.4571E-04     0.1952E+04     0.2934E+00     0.4585E+01     0.0000E+00     0.0000E+00     0.3242E-03     0.4737E+05     0.1804E-03     0.1804E-03     0.1804E-03     0.1804E-03     0.1804E-03     0.0000E+00     0.9275E+01     0.4353E+01     0.1046E+07     0.2580E+05     0.3692E+04     0.1255E+07     0.6109E+04     0.2027E+06     0.0000E+00     0.0000E+00     0.5281E+10     0.1702E+09     0.1260E+01     0.1706E+03     0.1260E+01     0.1260E+01     0.1260E+01     0.0000E+00     0.8094E+01     0.4352E+01     0.1046E+07     0.2580E+05     0.3691E+04     0.1255E+07     0.6109E+04     0.2027E+06     0.0000E+00     0.0000E+00     0.5281E+10     0.1702E+09     0.1260E+01     0.1706E+03     0.1260E+01     0.1260E+01     0.1260E+01     0.0000E+00     0.8094E+01     0.9275E+01
