 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp       strss        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
    366    12    31  2000    108       0  rtu1080                1.571   36568.316     993.074    3039.406       9.165     133.642       0.000     149.409       0.000       0.118       0.000      51.304      10.778       0.000      10.838       6.458       8.648      16.472       2.361       0.641       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    109       0  rtu1090                1.294   29344.107     774.198    2502.299       9.138     105.641       0.000     122.087       0.000       0.105       0.000      41.288      10.398       0.000      10.838       6.458       8.648      16.473       2.361       0.641       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    110       0  rtu1100                1.699   34617.730     962.574    3152.855       9.177     115.506       0.000     148.716       0.000       0.158       0.000      49.312       5.897       0.000      10.838       6.458       8.648      16.472       2.361       0.641       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    111       0  rtu1110                1.977   42874.582      26.786    2836.885       9.106     143.102      17.403     158.879       0.000       0.008       0.000      63.074      84.139       0.000      10.839       6.459       8.649      16.473       2.361       0.641       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    112       0  rtu1120                1.638   38086.086       0.000    2476.755       8.969     122.375      28.143     140.442       0.000       0.000       0.000      67.434     151.594       0.000      10.838       6.458       8.648      16.472       2.361       0.641       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    113       0  rtu1130                2.266   49019.668       0.000    3194.789       8.997     165.782       7.863     179.637       0.003       0.000       0.000      72.443     118.834       0.000      10.838       6.458       8.648      16.471       2.361       0.640       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    114       0  rtu1140                1.829   42132.957     243.407    2909.345       9.054     132.149      45.603     148.524       0.000       0.050       0.000      70.262     161.269       0.000      10.839       6.459       8.649      16.473       2.361       0.641       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    115       0  rtu1150                2.162   42293.793     305.379    3175.389       8.963     134.372      96.976     168.031       0.062       0.054       0.000      62.909     139.854       0.000      10.838       6.458       8.648      16.472       2.361       0.641       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    116       0  rtu1160                0.502    9181.381       0.000     615.746       8.865       5.654      48.463      34.860       0.000       0.000       0.000      12.641     212.782       0.000      10.838       6.458       8.648      16.472       2.361       0.641       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    117       0  rtu1170                1.940   34743.160      37.342    2881.359       8.935      17.739     191.073     140.723       0.016       0.279       0.000      53.478     351.255       0.000      10.838       6.458       8.648      16.472       2.361       0.641       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    118       0  rtu1180                2.207   47297.055     222.577    3255.320       9.015     130.801     117.320     169.089       0.002       0.036       0.000      67.691     143.633       0.000      10.841       6.459       8.650      16.472       2.363       0.641       0.181       0.000       0.000       0.000       0.000
    366    12    31  2000    119       0  rtu1190                2.453   51915.848       0.000    3498.384      12.330     109.674       0.000     128.184       0.000       0.000       0.000      74.828      23.316       0.000      16.818       8.333      12.576      15.758       4.925       0.749       0.511       0.000       0.000       0.000       0.000
    365    12    31  2001      1       0  rtu0010                1.987   44668.508       0.000    1643.786      14.539      55.229       2.726      92.402       0.000       0.001       0.000      70.974     233.301       0.000      22.289       9.763      16.026      12.198       2.717       0.728       0.513       0.000       0.000       0.000       0.000
    365    12    31  2001      2       0  rtu0020                1.536   43230.504      49.943    1850.232      12.150       3.171      90.227     124.314       0.000       0.024       0.000      73.583     222.895       0.000      16.497       8.107      12.302      16.449       3.139       0.761       0.509       0.000       0.000       0.000       0.000
    365    12    31  2001      3       0  rtu0030                2.746   53192.875       0.000    1653.742      15.343      61.838      70.454     102.602       5.829       0.000       0.000     121.869     121.051       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001      4       0  rtu0040                2.482   55065.117       0.000    1676.903      15.230      96.746       7.227     100.563       3.445       0.000       0.000     101.699     152.089       0.000      20.404      10.986      15.695      16.588       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001      5       0  rtu0050                2.555   53799.551       0.000    1723.527      15.201      44.825      55.651     124.324       0.000       0.018       0.000      81.995     128.986       0.000      20.524      10.907      15.716      16.304       3.577       0.738       0.477       0.000       0.000       0.000       0.000
    365    12    31  2001      6       0  rtu0060                2.680   55295.348       0.000    1791.483      15.268      40.151      60.387     125.928       0.000       0.023       0.000      86.372     136.508       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001      7       0  rtu0070                1.666   36180.766     919.386    1432.071      14.448      23.357       9.878      82.092       0.000       0.174       0.000      52.843      95.418       0.000      22.778       9.445      16.112      11.059       2.479       0.726       0.523       0.000       0.000       0.000       0.000
    365    12    31  2001      8       0  rtu0080                1.069   25324.959      52.068    1225.501      14.544      12.171      28.535      58.776       0.000       0.010       0.000      44.961     174.978       0.000      22.778       9.445      16.112      11.059       2.479       0.726       0.523       0.000       0.000       0.000       0.000
    365    12    31  2001      9       0  rtu0090                2.889   54925.977       0.000    1691.338      14.561      61.198       0.000      73.879       0.000       0.000       0.000      81.105     148.829       0.000      22.778       9.445      16.111      11.059       2.479       0.726       0.523       0.000       0.000       0.000       0.000
    365    12    31  2001     10       0  rtu0100                1.857   38397.371       0.000    1757.853      14.496      37.420      42.280      80.865       0.000       0.000       0.000      67.963     191.254       0.000      22.779       9.446      16.112      11.059       2.479       0.726       0.523       0.000       0.000       0.000       0.000
    365    12    31  2001     11       0  rtu0110                1.963   37393.398       0.000    1924.701      15.407      42.678      78.251     104.496       8.603       0.000       0.000     153.393     165.182       0.000      20.402      10.985      15.694      16.586       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     12       0  rtu0120                0.833   45736.215       0.000    1137.816      15.437     259.633       0.230     112.030       0.000       0.000       0.000     147.993       7.054       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     13       0  rtu0130                2.575   50785.738       0.000    1644.796      15.372      14.251     147.808     120.861       0.032       0.000       0.000      81.222     215.178       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     14       0  rtu0140                1.827   49221.008       4.669    1534.156      12.298      14.583      59.577     113.421       0.000       0.050       0.000      72.898     172.868       0.000      17.185       8.452      12.819      15.699       4.931       0.738       0.527       0.000       0.000       0.000       0.000
    365    12    31  2001     15       0  rtu0150                1.059   18664.811     900.839     960.454      13.271      10.271      58.672      65.808       0.051       0.357       0.000      33.623      84.494       0.000      21.428       7.495      14.462      12.859       2.855       0.735       0.440       0.000       0.000       0.000       0.000
    365    12    31  2001     16       0  rtu0160                1.721   48737.316       0.000    1736.130      12.367      13.332      64.666     118.823       0.000       0.000       0.000      77.315     260.296       0.000      17.167       8.421      12.794      15.684       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     17       0  rtu0170                1.160   22263.248     606.531    1369.420      15.286      23.185      31.784      80.642       0.000       0.373       0.000      37.838      86.239       0.000      20.402      10.985      15.694      16.586       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     18       0  rtu0180                0.730   12055.226     569.283     847.785      15.332      12.613      28.720      51.721       0.000       0.353       0.000      17.915      60.959       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     19       0  rtu0190                1.965   44350.336     168.194    1683.768      14.360      46.822       8.308      90.850       0.016       0.028       0.000      70.203     230.042       0.000      22.752       9.463      16.107      11.122       2.492       0.726       0.522       0.000       0.000       0.000       0.000
    365    12    31  2001     20       0  rtu0200                1.204   22432.211     241.278     866.835      14.473      17.481      48.105      44.786       0.000       0.071       0.000      32.895     173.596       0.000      22.733       9.255      15.994      11.059       2.479       0.726       0.517       0.000       0.000       0.000       0.000
    365    12    31  2001     21       0  rtu0210                1.944   50516.160      28.681    1590.285      12.138      39.001       1.023     115.771       0.008       0.054       0.000      73.123     167.143       0.000      17.198       8.427      12.813      15.661       4.961       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     22       0  rtu0220                1.751   32469.430     699.221    1328.812      12.706      44.429      33.101      74.530       0.000       0.328       0.000      47.830     163.009       0.000      22.131       6.091      14.111      12.027       2.303       0.735       0.434       0.000       0.000       0.000       0.000
    365    12    31  2001     23       0  rtu0230                1.920   51548.746      11.375    1605.184      12.190      25.982      17.240     117.658       0.000       0.020       0.000      75.557     216.958       0.000      17.167       8.422      12.795      15.685       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     24       0  rtu0240                2.286   50049.430       9.620    1555.851      14.115      57.830       8.193      92.535       0.003       0.002       0.000      72.686     180.704       0.000      22.506       9.117      15.811      11.715       2.347       0.688       0.527       0.000       0.000       0.000       0.000
    365    12    31  2001     25       0  rtu0250                2.374   51141.141       8.911    1560.256      14.285      52.320      11.788      89.916       0.000       0.002       0.000      74.380     192.503       0.000      22.561       9.322      15.941      11.367       2.413       0.721       0.520       0.000       0.000       0.000       0.000
    365    12    31  2001     26       0  rtu0260                0.067    1443.263       0.000     305.395      15.428       0.393      14.374      10.791       0.000       0.000       0.000       7.262     205.758       0.000      20.258      11.103      15.680      16.587       3.636       0.742       0.484       0.000       0.000       0.000       0.000
    365    12    31  2001     27       0  rtu0270                0.838   15008.252      76.550     695.856      15.372      35.402      11.790      28.488       0.000       0.055       0.000      24.937      79.744       0.000      20.258      11.103      15.680      16.587       3.636       0.742       0.484       0.000       0.000       0.000       0.000
    365    12    31  2001     28       0  rtu0280                0.216    4089.882       0.000    1137.442      15.411       0.120     147.327      65.956       0.000       0.000       0.000      18.394     167.904       0.000      20.258      11.103      15.681      16.587       3.636       0.742       0.484       0.000       0.000       0.000       0.000
    365    12    31  2001     29       0  rtu0290                0.156    3450.531       1.477     886.022      15.439       1.132     104.999      48.282       0.000       0.110       0.000      16.333     285.801       0.000      20.289      11.079      15.684      16.587       3.636       0.741       0.482       0.000       0.000       0.000       0.000
    365    12    31  2001     30       0  rtu0300                0.179    3386.460     120.963     871.189      15.427       4.039      95.975      48.182       0.000       0.127       0.000      13.798     210.775       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     31       0  rtu0310                1.088   26518.879     200.605    1815.592      15.382      34.662      19.887      83.840       0.001       0.089       0.000      59.102     196.037       0.000      20.402      10.985      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     32       0  rtu0320                2.798   56164.180       0.000    1823.972      15.391      40.782      50.518     111.044       0.000       0.000       0.000      88.465     142.610       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     33       0  rtu0330                1.842   38258.695    1497.581    1766.095      15.309      33.522      19.288     103.986       0.000       0.329       0.000      58.232     115.445       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     34       0  rtu0340                2.532   52119.566      19.086    1700.145      15.308      57.962      30.119     101.714       0.508       0.003       0.000      92.792     139.511       0.000      20.402      10.985      15.694      16.586       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     35       0  rtu0350                1.819   38735.105     401.174    1409.428      15.273      55.589      33.271      96.239       0.698       0.164       0.000      70.019     173.109       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     36       0  rtu0360                2.184   47646.746     194.010    1615.382      15.197      59.584       5.249     109.512       0.000       0.137       0.000      71.898      60.307       0.000      20.401      10.985      15.693      16.586       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     37       0  rtu0370                0.322      27.884      15.689      27.387      14.074       0.000      77.704      22.577       0.000       1.987       0.000       0.000     265.166       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     38       0  rtu0380                0.513    6427.493      73.532     241.586      14.079       6.805      70.756      31.066       0.000       0.804       0.000       8.687     180.978       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     39       0  rtu0390                2.362   49241.523       7.988    1534.017      14.046      48.923      37.701     125.318       0.000       0.001       0.000      75.834     230.933       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     40       0  rtu0400                2.399   40552.570       0.000    1274.918      14.110      22.131     172.508     111.228       0.000       0.000       0.000      58.301     331.622       0.000      18.218      10.177      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     41       0  rtu0410                2.290   49043.305       0.000    1496.938      14.018      49.555      43.187     130.635       0.000       0.000       0.000      74.756     258.477       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     42       0  rtu0420                0.679   14412.684       0.000     446.580      14.069       9.866      21.486      38.741       0.000       0.000       0.000      22.290     134.494       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     43       0  rtu0430                1.769   32555.020     426.583    1250.610      14.095      46.811      80.226      81.578       0.110       0.188       0.000      50.506     208.971       0.000      18.218      10.177      14.197      16.485       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     44       0  rtu0440                1.872   33862.363     740.399    1338.998      13.943      39.401      93.008      88.930       0.666       0.169       0.000      51.056     196.401       0.000      18.075      10.013      14.044      16.495       2.438       0.791       0.469       0.000       0.000       0.000       0.000
    365    12    31  2001     45       0  rtu0450                2.566   53743.410       0.000    1655.529      14.064      43.209      72.767     139.158       0.000       0.000       0.000      82.938     208.309       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     46       0  rtu0460                1.978   49942.344       0.000    1784.506      12.391      20.868      77.531     112.665       0.000       0.000       0.000      79.203     262.227       0.000      17.139       8.409      12.774      15.717       4.899       0.738       0.527       0.000       0.000       0.000       0.000
    365    12    31  2001     47       0  rtu0470                1.741   47247.031      72.623    1685.128      12.100       4.380     116.440     125.858       0.000       0.033       0.000      72.977     241.756       0.000      16.383       8.053      12.218      16.580       2.826       0.765       0.506       0.000       0.000       0.000       0.000
    365    12    31  2001     48       0  rtu0480                0.318      29.908      15.241      22.384      15.441       0.000      80.693      18.986       0.000       1.740       0.000       0.000     257.405       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     49       0  rtu0490                0.211    2027.207    1291.508     628.746      15.423       3.902      20.802      30.401       0.077       0.679       0.000       3.396     125.404       0.000      20.403      10.986      15.695      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     50       0  rtu0500                2.508   53026.984       0.000    1719.194      15.335      28.684      82.136     125.931       0.000       0.000       0.000      83.870     122.039       0.000      20.403      10.986      15.695      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     51       0  rtu0510                2.181   53822.406       0.000    1657.365      15.241      78.498      17.917     125.930       0.000       0.000       0.000      81.055     183.827       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     52       0  rtu0520                1.398   26644.951    1209.752    1423.880      14.086      15.465      44.776      92.023       0.000       0.320       0.000      40.424     173.570       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     53       0  rtu0530                0.139    4077.845       0.000    1071.039      15.433       0.092     127.788      56.614       0.000       0.000       0.000      18.352     201.045       0.000      20.258      11.103      15.681      16.587       3.636       0.742       0.484       0.000       0.000       0.000       0.000
    365    12    31  2001     54       0  rtu0540                2.291   49908.160      65.003    1535.784      13.971      63.059       9.134     132.507       0.000       0.019       0.000      75.524     251.087       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     55       0  rtu0550                1.809   35553.270     382.212    1260.085      14.070      37.513      57.012      94.550       0.100       0.193       0.000      54.156     192.482       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     56       0  rtu0560                1.783   39187.617       0.000    1220.077      15.293      65.025       3.659      72.704       0.000       0.000       0.000      58.706     186.618       0.000      20.403      10.986      15.695      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     57       0  rtu0570                2.305   49759.129      20.275    1615.005      14.034      59.054      49.787     134.579       0.006       0.018       0.000      77.792     206.444       0.000      18.220      10.178      14.199      16.487       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     58       0  rtu0580                2.302   46526.598     542.859    1618.006      14.064      60.393      54.844     112.100       0.553       0.103       0.000      70.614     207.386       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     59       0  rtu0590                0.157      13.575       7.638      13.333      14.075       0.000      37.830      10.992       0.000       0.967       0.000       0.000     129.689       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     60       0  rtu0600                1.328   24342.797     749.889    1064.396      14.093      10.193      77.941      86.684       0.000       0.554       0.000      37.371     156.220       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     61       0  rtu0610                1.163   28393.008     190.074     909.684      14.061      53.446      72.874      88.983       0.000       0.050       0.000      41.099     122.889       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     62       0  rtu0620                1.271   21613.414     743.507    1024.147      14.079       9.518     101.752      99.432       0.000       1.437       0.000      33.203     208.217       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     63       0  rtu0630                1.680   32834.324    1087.653    1508.682      14.036      42.333      55.178     107.561       0.087       0.358       0.000      49.020     145.740       0.000      18.218      10.177      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     64       0  rtu0640                2.010   51971.254       0.000    1596.115      12.513      41.095       3.562     119.787       0.000       0.000       0.000      76.124     258.306       0.000      17.378       8.774      13.076      15.845       4.461       0.748       0.515       0.000       0.000       0.000       0.000
    365    12    31  2001     65       0  rtu0650                1.741   47741.637       0.000    1474.160      12.274      21.870      24.454     109.612       0.000       0.000       0.000      70.166     213.095       0.000      17.166       8.421      12.794      15.684       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     66       0  rtu0660                0.770   17145.424       0.000     481.795      12.517       0.000      79.298      47.721       0.000       0.000       0.000      23.280     155.169       0.000      17.167       8.422      12.794      15.685       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     67       0  rtu0670                1.821   48530.598       0.734    1517.049      12.115      40.414       0.089     113.784       0.000       0.000       0.000      69.816     154.438       0.000      17.167       8.422      12.794      15.685       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     68       0  rtu0680                1.821   37940.051      66.979    1432.216      15.343      46.946      31.689      79.992       0.000       0.032       0.000      61.730     130.109       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     69       0  rtu0690                2.086   41665.934     185.840    1612.617      15.366      67.939      16.992      72.849       0.000       0.114       0.000      66.078      82.026       0.000      20.402      10.985      15.694      16.586       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     70       0  rtu0700                1.362   27875.893     719.240    1179.026      15.323      50.719       1.568      57.240       0.000       0.182       0.000      41.224      58.344       0.000      20.349      11.029      15.689      16.587       3.636       0.740       0.478       0.000       0.000       0.000       0.000
    365    12    31  2001     71       0  rtu0710                2.237   45542.758     487.321    1679.049      14.327      56.787       2.064     100.237       0.000       0.197       0.000      67.901      68.267       0.000      21.389       8.781      15.085      15.013       2.863       0.738       0.462       0.000       0.000       0.000       0.000
    365    12    31  2001     72       0  rtu0720                0.971   16377.279     804.576     894.848      12.188      15.802      43.419      58.032       0.000       0.602       0.000      23.486     136.134       0.000      21.922       5.810      13.866      11.059       2.479       0.733       0.424       0.000       0.000       0.000       0.000
    365    12    31  2001     73       0  rtu0730                0.726   16990.662     560.662    1442.647      15.325      36.280       8.624      70.197       0.000       0.327       0.000      35.620      91.666       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     74       0  rtu0740                1.926   52598.762       0.000    1630.160      12.201      23.481       9.001     119.301       0.000       0.000       0.000      77.176     297.228       0.000      17.167       8.422      12.794      15.685       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     75       0  rtu0750                1.926   52137.824       0.000    1621.478      12.150      29.842       4.758     119.301       0.000       0.000       0.000      75.920     301.229       0.000      17.167       8.422      12.794      15.685       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     76       0  rtu0760                1.982   41016.418      46.702    1301.592      15.310      63.062       2.468      71.980       0.005       0.017       0.000      69.202      87.848       0.000      20.390      10.998      15.694      16.588       3.636       0.739       0.476       0.000       0.000       0.000       0.000
    365    12    31  2001     77       0  rtu0770                1.457   29176.043     168.743    1096.207      15.266      67.357       0.283      60.808       0.011       0.153       0.000      44.409      28.173       0.000      20.274      11.089      15.681      16.586       3.636       0.741       0.483       0.000       0.000       0.000       0.000
    365    12    31  2001     78       0  rtu0780                0.185    2923.114       0.000     839.905      15.428       0.000     112.898      48.745       0.000       0.000       0.000      12.900     319.726       0.000      20.258      11.103      15.681      16.587       3.636       0.742       0.484       0.000       0.000       0.000       0.000
    365    12    31  2001     79       0  rtu0790                1.638   37621.973      43.486    1814.900      15.277      45.301       1.839      99.839       0.000       0.014       0.000      70.608     181.686       0.000      20.403      10.986      15.694      16.587       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     80       0  rtu0800                1.858   40444.078     281.719    1440.386      15.266      61.777       0.218      81.821       0.000       0.070       0.000      60.590      62.341       0.000      20.402      10.985      15.694      16.586       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     81       0  rtu0810                1.923   38048.324     384.962    1521.912      14.963      29.855      36.434     100.538       0.000       0.191       0.000      58.624      91.931       0.000      20.544      10.503      15.524      16.071       3.528       0.738       0.470       0.000       0.000       0.000       0.000
    365    12    31  2001     82       0  rtu0820                1.546   35052.785     304.344    1827.387      14.457      32.986       4.527      84.894       0.002       0.061       0.000      65.237     233.689       0.000      22.778       9.446      16.112      11.060       2.479       0.726       0.523       0.000       0.000       0.000       0.000
    365    12    31  2001     83       0  rtu0830                1.475   26242.869     674.040    1102.570      12.228      30.382      60.735      73.306       0.028       0.459       0.000      37.745     181.600       0.000      21.922       5.811      13.866      11.059       2.479       0.733       0.424       0.000       0.000       0.000       0.000
    365    12    31  2001     84       0  rtu0840                1.742   30172.326     698.045    1229.854      13.556      23.684      85.039      73.299       0.000       0.378       0.000      43.118     188.245       0.000      22.405       7.864      15.135      11.059       2.479       0.729       0.479       0.000       0.000       0.000       0.000
    365    12    31  2001     85       0  rtu0850                1.871   41423.527     386.334    1393.469      14.083      52.833      93.365     120.635       4.877       0.171       0.000      61.869     200.677       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     86       0  rtu0860                1.620   33411.922       0.000    1046.260      14.080      20.387      32.435      88.448       0.000       0.000       0.000      51.683     153.811       0.000      18.219      10.178      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     87       0  rtu0870                1.864   51642.785      93.601    1627.799      12.343       6.875      56.399     117.546       0.000       0.042       0.000      77.147     263.980       0.000      17.167       8.422      12.794      15.685       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     88       0  rtu0880                1.912   53178.379       0.000    1654.928      12.324       8.676      57.441     119.267       0.000       0.000       0.000      79.733     243.589       0.000      17.167       8.422      12.794      15.685       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     89       0  rtu0890                1.981   45887.195     279.825    1778.167      13.244      28.246      50.607     117.055       0.000       0.075       0.000      74.206     267.033       0.000      17.694       9.302      13.498      16.086       3.689       0.765       0.497       0.000       0.000       0.000       0.000
    365    12    31  2001     90       0  rtu0900                2.113   37839.051     237.790    1211.455      14.062      57.567      80.705      83.962       0.619       0.065       0.000     121.925     203.901       0.000      18.218      10.177      14.198      16.486       2.411       0.793       0.466       0.000       0.000       0.000       0.000
    365    12    31  2001     91       0  rtu0910                2.631   54808.598       8.913    1753.766      13.605      50.831       9.284     119.617       0.000       0.010       0.000      82.674      94.601       0.000      21.726       6.971      14.348      14.802       2.978       0.758       0.455       0.000       0.000       0.000       0.000
    365    12    31  2001     92       0  rtu0920                0.733   12007.115    1909.824    1250.913      13.923      16.353      26.389      58.157       0.001       0.765       0.000      19.641     116.362       0.000      21.234       8.408      14.821      14.006       2.998       0.736       0.451       0.000       0.000       0.000       0.000
    365    12    31  2001     93       0  rtu0930                2.065   42600.852     498.646    1534.271      13.325      28.821       0.981     105.040       0.036       0.135       0.000      63.938     205.718       0.000      22.419       6.482      14.451      13.375       2.058       0.738       0.449       0.000       0.000       0.000       0.000
    365    12    31  2001     94       0  rtu0940                2.069   37731.867     559.125    1361.410      14.575      46.776      70.595      65.371       0.000       0.065       0.000      54.537     219.957       0.000      22.778       9.445      16.112      11.059       2.479       0.726       0.523       0.000       0.000       0.000       0.000
    365    12    31  2001     95       0  rtu0950                1.700   48061.688       0.000    1775.588      12.327      11.078      21.695     118.698       0.000       0.000       0.000      77.579     307.319       0.000      17.167       8.421      12.794      15.684       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     96       0  rtu0960                1.901   52421.352       0.000    1650.329      12.249      17.390      14.864     119.233       0.000       0.000       0.000      78.072     272.523       0.000      17.167       8.422      12.794      15.685       4.976       0.737       0.528       0.000       0.000       0.000       0.000
    365    12    31  2001     97       0  rtu0970                1.479   28075.797     629.569    1476.282      15.294      28.276      57.432      90.059       0.000       0.299       0.000      44.789      98.667       0.000      20.404      10.986      15.695      16.588       3.636       0.738       0.475       0.000       0.000       0.000       0.000
    365    12    31  2001     98       0  rtu0980                2.014   39729.945     718.134    1566.836      13.712      39.401       5.221      92.452       0.276       0.191       0.000      59.063      56.793       0.000      22.038       7.332      14.685      13.980       2.356       0.738       0.454       0.000       0.000       0.000       0.000
    365    12    31  2001     99       0  rtu0990                1.435   33945.391      73.554    1756.085      14.547      25.166      26.172      80.828       0.000       0.014       0.000      64.543     260.401       0.000      22.778       9.446      16.112      11.059       2.479       0.726       0.523       0.000       0.000       0.000       0.000
    365    12    31  2001    100       0  rtu1000                2.073   43974.727     278.288    1589.538      15.265      60.366      19.832      97.036       0.000       0.159       0.000      71.093      84.925       0.000      20.401      10.985      15.693      16.586       3.636       0.738       0.475       0.000       0.000       0.000       0.000
