 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
   365    12    31  2001      20      20  cha020               0.2178E+03     0.6305E+04     0.8492E+04     0.4362E+04     0.1530E+03     0.1666E+00     0.3829E-06     0.1149E-05     0.3416E+01     0.1049E-01     0.2378E+00     0.0000E+00     0.0000E+00     0.5182E-04     0.2847E+04     0.3788E-04     0.3788E-04     0.3788E-04     0.3788E-04     0.3788E-04     0.0000E+00     0.1006E+02     0.6784E-01     0.2872E+03     0.1016E+04     0.1448E+03     0.1521E+05     0.8639E+02     0.5888E+04     0.0000E+00     0.0000E+00     0.1667E+09     0.3627E+07     0.4495E-01     0.6471E+01     0.4495E-01     0.4495E-01     0.4495E-01     0.0000E+00     0.4189E+03     0.6757E-01     0.2734E+03     0.9403E+03     0.1340E+03     0.1513E+05     0.8190E+02     0.5888E+04     0.0000E+00     0.0000E+00     0.1667E+09     0.3627E+07     0.4495E-01     0.6471E+01     0.4495E-01     0.4495E-01     0.4495E-01     0.0000E+00     0.4242E+03     0.1264E+02
   365    12    31  2001      21      21  cha021               0.1111E+04     0.4536E+05     0.3338E+05     0.2225E+05     0.2130E+03     0.7249E-03     0.3372E-02     0.5064E-03     0.2979E+01     0.1113E-02     0.2175E+00     0.0000E+00     0.0000E+00     0.8369E+04     0.5511E+04     0.1089E-04     0.1803E-03     0.1089E-04     0.1089E-04     0.1089E-04     0.0000E+00     0.7812E+01     0.6166E-01     0.9223E+01     0.6420E+02     0.9517E+01     0.5717E+05     0.3326E+02     0.1092E+03     0.0000E+00     0.0000E+00     0.3402E+07     0.7111E+07     0.1101E-01     0.4758E+00     0.1101E-01     0.1101E-01     0.1101E-01     0.0000E+00     0.4020E+03     0.6060E-01     0.5400E+04     0.6395E+02     0.9479E+01     0.5717E+05     0.3326E+02     0.1092E+03     0.0000E+00     0.0000E+00     0.3402E+07     0.7111E+07     0.1101E-01     0.4758E+00     0.1101E-01     0.1101E-01     0.1101E-01     0.0000E+00     0.4232E+03     0.1264E+02
   365    12    31  2001      22      22  cha022               0.4917E+03     0.1372E+05     0.1494E+05     0.9848E+04     0.4662E+02     0.3763E-07     0.7127E-06     0.2138E-05     0.6033E+01     0.7128E-06     0.4733E-02     0.0000E+00     0.0000E+00     0.1717E-06     0.6175E+04     0.3762E-04     0.3762E-04     0.3762E-04     0.3762E-04     0.3762E-04     0.0000E+00     0.7925E+01     0.4764E-01     0.2783E+01     0.5303E+02     0.8578E+01     0.1359E+05     0.2619E+02     0.2105E+04     0.0000E+00     0.0000E+00     0.9947E+07     0.4805E+07     0.3209E-01     0.1054E+02     0.3209E-01     0.3209E-01     0.3209E-01     0.0000E+00     0.8039E+03     0.4716E-01     0.7591E+01     0.5114E+02     0.8282E+01     0.1357E+05     0.2519E+02     0.2105E+04     0.0000E+00     0.0000E+00     0.9947E+07     0.4805E+07     0.3209E-01     0.1054E+02     0.3209E-01     0.3209E-01     0.3209E-01     0.0000E+00     0.8476E+03     0.1264E+02
   365    12    31  2001      23      23  cha023               0.1035E+04     0.4225E+05     0.3113E+05     0.2073E+05     0.1597E+03     0.2623E-04     0.1393E-03     0.2212E-04     0.4448E+01     0.4152E-03     0.2070E-02     0.0000E+00     0.0000E+00     0.9338E+02     0.3325E+04     0.7589E-05     0.7589E-05     0.7589E-05     0.7589E-05     0.7589E-05     0.0000E+00     0.7812E+01     0.9420E-01     0.6600E+02     0.4692E+03     0.7587E+02     0.1777E+06     0.6262E+02     0.5917E+03     0.0000E+00     0.0000E+00     0.2756E+08     0.9435E+07     0.1302E-01     0.1302E-01     0.1302E-01     0.1302E-01     0.1302E-01     0.0000E+00     0.2230E+03     0.9321E-01     0.7613E+05     0.4683E+03     0.7572E+02     0.1777E+06     0.6262E+02     0.5917E+03     0.0000E+00     0.0000E+00     0.2756E+08     0.9435E+07     0.1302E-01     0.1302E-01     0.1302E-01     0.1302E-01     0.1302E-01     0.0000E+00     0.2307E+03     0.1264E+02
   365    12    31  2001      24      24  cha024               0.2225E+04     0.6440E+05     0.8720E+05     0.4456E+05     0.6913E+02     0.2716E-07     0.1450E-05     0.4349E-05     0.7827E+01     0.1450E-05     0.8504E-03     0.0000E+00     0.0000E+00     0.6431E-05     0.2336E+04     0.2716E-04     0.2716E-04     0.2716E-04     0.2716E-04     0.2716E-04     0.0000E+00     0.1006E+02     0.5446E-01     0.1952E+01     0.4425E+02     0.6120E+01     0.1221E+06     0.3494E+02     0.1909E+04     0.0000E+00     0.0000E+00     0.9827E+07     0.1091E+08     0.2304E-01     0.4572E+00     0.2304E-01     0.2304E-01     0.2304E-01     0.0000E+00     0.1553E+04     0.5170E-01     0.3360E+05     0.4410E+02     0.6099E+01     0.1221E+06     0.3494E+02     0.1909E+04     0.0000E+00     0.0000E+00     0.9827E+07     0.1091E+08     0.2304E-01     0.4572E+00     0.2304E-01     0.2304E-01     0.2304E-01     0.0000E+00     0.2538E+04     0.1264E+02
   365    12    31  2001      25      25  cha025               0.3353E+03     0.9708E+04     0.1339E+05     0.6716E+04     0.1380E+02     0.5969E-08     0.2849E-06     0.8548E-06     0.4890E+00     0.2849E-06     0.6262E-03     0.0000E+00     0.0000E+00     0.2209E-07     0.5195E+03     0.5969E-05     0.5969E-05     0.5969E-05     0.5969E-05     0.5969E-05     0.0000E+00     0.1006E+02     0.2958E-01     0.3222E+02     0.4707E+03     0.6578E+02     0.4221E+05     0.3566E+02     0.9225E+03     0.0000E+00     0.0000E+00     0.6711E+08     0.4631E+07     0.1183E-01     0.1073E+01     0.1183E-01     0.1183E-01     0.1183E-01     0.0000E+00     0.5345E+04     0.2916E-01     0.1792E+03     0.4697E+03     0.6564E+02     0.4221E+05     0.3566E+02     0.9225E+03     0.0000E+00     0.0000E+00     0.6711E+08     0.4631E+07     0.1183E-01     0.1073E+01     0.1183E-01     0.1183E-01     0.1183E-01     0.0000E+00     0.6048E+04     0.1264E+02
   365    12    31  2001      26      26  cha026               0.9711E+03     0.2127E+05     0.3103E+05     0.1945E+05     0.2283E+04     0.1432E+03     0.1456E-01     0.2166E-02     0.5175E+02     0.7979E-01     0.1807E+01     0.0000E+00     0.0000E+00     0.3271E+05     0.1770E+05     0.1757E-03     0.6207E-03     0.1757E-03     0.1757E-03     0.1757E-03     0.0000E+00     0.1264E+02     0.3407E+01     0.1036E+07     0.2326E+05     0.3335E+04     0.2441E+07     0.3793E+04     0.1473E+06     0.0000E+00     0.0000E+00     0.5375E+10     0.2001E+09     0.1260E+01     0.1872E+03     0.1260E+01     0.1260E+01     0.1260E+01     0.0000E+00     0.1036E+02     0.3406E+01     0.1036E+07     0.2326E+05     0.3334E+04     0.2441E+07     0.3793E+04     0.1473E+06     0.0000E+00     0.0000E+00     0.5375E+10     0.2001E+09     0.1260E+01     0.1872E+03     0.1260E+01     0.1260E+01     0.1260E+01     0.0000E+00     0.1036E+02     0.1264E+02
   365    12    31  2001      27      27  cha027               0.5496E+04     0.1204E+06     0.1756E+06     0.1101E+06     0.1350E+05     0.8576E+03     0.7043E-01     0.1049E-01     0.3089E+03     0.4688E+00     0.1040E+02     0.0000E+00     0.0000E+00     0.1581E+06     0.1052E+06     0.1042E-02     0.3192E-02     0.1042E-02     0.1042E-02     0.1042E-02     0.0000E+00     0.1264E+02     0.3391E+01     0.1038E+07     0.2313E+05     0.3317E+04     0.2439E+07     0.3783E+04     0.1395E+06     0.0000E+00     0.0000E+00     0.5350E+10     0.1996E+09     0.1249E+01     0.1832E+03     0.1249E+01     0.1249E+01     0.1249E+01     0.0000E+00     0.1037E+02     0.3386E+01     0.1036E+07     0.2312E+05     0.3315E+04     0.2439E+07     0.3783E+04     0.1395E+06     0.0000E+00     0.0000E+00     0.5350E+10     0.1996E+09     0.1249E+01     0.1832E+03     0.1249E+01     0.1249E+01     0.1249E+01     0.0000E+00     0.1038E+02     0.1264E+02
   365    12    31  2001      28      28  cha028               0.2350E+03     0.5148E+04     0.7510E+04     0.4707E+04     0.7957E+03     0.5174E+02     0.5435E-02     0.8083E-03     0.1846E+02     0.2604E-01     0.6380E+00     0.0000E+00     0.0000E+00     0.1220E+05     0.6152E+04     0.5789E-04     0.2238E-03     0.5789E-04     0.5789E-04     0.5789E-04     0.0000E+00     0.1264E+02     0.3308E+01     0.1038E+07     0.2142E+05     0.3086E+04     0.2429E+07     0.3678E+04     0.1284E+06     0.0000E+00     0.0000E+00     0.4998E+10     0.1945E+09     0.1150E+01     0.1719E+03     0.1150E+01     0.1150E+01     0.1150E+01     0.0000E+00     0.1048E+02     0.3308E+01     0.1038E+07     0.2141E+05     0.3083E+04     0.2429E+07     0.3677E+04     0.1284E+06     0.0000E+00     0.0000E+00     0.4998E+10     0.1945E+09     0.1150E+01     0.1719E+03     0.1150E+01     0.1150E+01     0.1150E+01     0.0000E+00     0.1048E+02     0.1264E+02
   365    12    31  2001      29      29  cha029               0.2050E+04     0.4490E+05     0.6550E+05     0.4105E+05     0.4656E+04     0.3049E+03     0.2945E-01     0.4381E-02     0.1088E+03     0.1514E+00     0.3692E+01     0.0000E+00     0.0000E+00     0.6609E+05     0.3626E+05     0.3406E-03     0.1239E-02     0.3406E-03     0.3406E-03     0.3406E-03     0.0000E+00     0.1264E+02     0.3309E+01     0.1038E+07     0.2143E+05     0.3086E+04     0.2429E+07     0.3674E+04     0.1283E+06     0.0000E+00     0.0000E+00     0.4998E+10     0.1945E+09     0.1149E+01     0.1719E+03     0.1149E+01     0.1149E+01     0.1149E+01     0.0000E+00     0.1048E+02     0.3307E+01     0.1038E+07     0.2142E+05     0.3086E+04     0.2429E+07     0.3674E+04     0.1283E+06     0.0000E+00     0.0000E+00     0.4998E+10     0.1945E+09     0.1149E+01     0.1719E+03     0.1149E+01     0.1149E+01     0.1149E+01     0.0000E+00     0.1049E+02     0.1264E+02
   365    12    31  2001      30      30  cha030               0.1710E+04     0.5015E+05     0.5493E+05     0.3425E+05     0.4074E+04     0.2721E+03     0.2655E-01     0.3949E-02     0.9514E+02     0.1310E+00     0.3280E+01     0.0000E+00     0.0000E+00     0.5957E+05     0.3173E+05     0.2964E-03     0.1106E-02     0.2964E-03     0.2964E-03     0.2964E-03     0.0000E+00     0.1212E+02     0.3263E+01     0.1039E+07     0.2115E+05     0.3048E+04     0.2409E+07     0.3613E+04     0.1262E+06     0.0000E+00     0.0000E+00     0.4953E+10     0.1902E+09     0.1121E+01     0.1669E+03     0.1121E+01     0.1121E+01     0.1121E+01     0.0000E+00     0.1012E+02     0.3261E+01     0.1038E+07     0.2114E+05     0.3047E+04     0.2409E+07     0.3613E+04     0.1262E+06     0.0000E+00     0.0000E+00     0.4953E+10     0.1902E+09     0.1121E+01     0.1669E+03     0.1121E+01     0.1121E+01     0.1121E+01     0.0000E+00     0.1012E+02     0.1264E+02
   365    12    31  2001      31      31  cha031               0.7386E+04     0.2166E+06     0.2372E+06     0.1479E+06     0.1665E+05     0.1149E+04     0.8744E-01     0.1302E-01     0.3964E+03     0.5296E+00     0.1308E+02     0.0000E+00     0.0000E+00     0.1960E+06     0.1306E+06     0.1176E-02     0.3841E-02     0.1176E-02     0.1176E-02     0.1176E-02     0.0000E+00     0.1212E+02     0.3191E+01     0.1040E+07     0.2008E+05     0.2889E+04     0.2390E+07     0.3538E+04     0.1212E+06     0.0000E+00     0.0000E+00     0.4767E+10     0.1845E+09     0.1054E+01     0.1543E+03     0.1054E+01     0.1054E+01     0.1054E+01     0.0000E+00     0.1020E+02     0.3184E+01     0.1039E+07     0.2006E+05     0.2887E+04     0.2390E+07     0.3538E+04     0.1212E+06     0.0000E+00     0.0000E+00     0.4767E+10     0.1845E+09     0.1054E+01     0.1543E+03     0.1054E+01     0.1054E+01     0.1054E+01     0.0000E+00     0.1021E+02     0.1264E+02
   365    12    31  2001      32      32  cha032               0.4342E+03     0.1274E+05     0.1395E+05     0.8696E+04     0.9906E+03     0.6735E+02     0.7027E-02     0.1045E-02     0.2235E+02     0.3155E-01     0.8085E+00     0.0000E+00     0.0000E+00     0.1575E+05     0.7492E+04     0.6694E-04     0.2811E-03     0.6694E-04     0.6694E-04     0.6694E-04     0.0000E+00     0.1212E+02     0.3169E+01     0.1041E+07     0.1996E+05     0.2873E+04     0.2374E+07     0.3515E+04     0.1194E+06     0.0000E+00     0.0000E+00     0.4745E+10     0.1822E+09     0.1024E+01     0.1507E+03     0.1024E+01     0.1024E+01     0.1024E+01     0.0000E+00     0.1023E+02     0.3168E+01     0.1040E+07     0.1996E+05     0.2873E+04     0.2374E+07     0.3515E+04     0.1194E+06     0.0000E+00     0.0000E+00     0.4745E+10     0.1822E+09     0.1024E+01     0.1507E+03     0.1024E+01     0.1024E+01     0.1024E+01     0.0000E+00     0.1023E+02     0.1264E+02
   365    12    31  2001      33      33  cha033               0.7244E+03     0.2125E+05     0.2229E+05     0.1451E+05     0.3942E+03     0.8180E+01     0.1399E-05     0.4197E-05     0.1187E+02     0.3017E-01     0.1070E+01     0.0000E+00     0.0000E+00     0.3892E-13     0.5919E+04     0.7740E-04     0.7740E-04     0.7740E-04     0.7740E-04     0.7740E-04     0.0000E+00     0.1212E+02     0.7332E+00     0.4550E+05     0.6923E+04     0.9811E+03     0.4120E+06     0.7412E+03     0.6064E+05     0.0000E+00     0.0000E+00     0.3044E+10     0.6494E+08     0.4485E+00     0.7072E+02     0.4485E+00     0.4485E+00     0.4485E+00     0.0000E+00     0.2058E+02     0.7325E+00     0.4569E+05     0.6921E+04     0.9809E+03     0.4120E+06     0.7412E+03     0.6064E+05     0.0000E+00     0.0000E+00     0.3044E+10     0.6494E+08     0.4485E+00     0.7072E+02     0.4485E+00     0.4485E+00     0.4485E+00     0.0000E+00     0.2060E+02     0.1264E+02
   365    12    31  2001      34      34  cha034               0.2960E+04     0.8680E+05     0.9233E+05     0.5928E+05     0.2196E+04     0.4484E+02     0.7678E-05     0.2303E-04     0.6535E+02     0.1660E+00     0.5982E+01     0.0000E+00     0.0000E+00     0.1426E-02     0.3255E+05     0.4206E-03     0.4206E-03     0.4206E-03     0.4206E-03     0.4206E-03     0.0000E+00     0.1212E+02     0.7360E+00     0.4546E+05     0.6929E+04     0.9820E+03     0.4119E+06     0.7410E+03     0.6063E+05     0.0000E+00     0.0000E+00     0.3044E+10     0.6490E+08     0.4444E+00     0.7072E+02     0.4444E+00     0.4444E+00     0.4444E+00     0.0000E+00     0.2047E+02     0.7331E+00     0.4550E+05     0.6922E+04     0.9809E+03     0.4119E+06     0.7410E+03     0.6063E+05     0.0000E+00     0.0000E+00     0.3044E+10     0.6490E+08     0.4444E+00     0.7072E+02     0.4444E+00     0.4444E+00     0.4444E+00     0.0000E+00     0.2058E+02     0.1264E+02
   365    12    31  2001      35      35  cha035               0.1694E+04     0.4969E+05     0.5441E+05     0.3393E+05     0.4430E+04     0.3402E+03     0.3385E-01     0.5026E-02     0.9314E+02     0.1053E+00     0.2043E+01     0.0000E+00     0.0000E+00     0.7581E+05     0.2724E+05     0.1886E-03     0.1220E-02     0.1886E-03     0.1886E-03     0.1886E-03     0.0000E+00     0.1212E+02     0.2364E+01     0.9958E+06     0.1261E+05     0.1834E+04     0.1947E+07     0.2646E+04     0.5398E+05     0.0000E+00     0.0000E+00     0.1640E+10     0.1144E+09     0.5449E+00     0.7040E+02     0.5449E+00     0.5449E+00     0.5449E+00     0.0000E+00     0.1113E+02     0.2362E+01     0.9953E+06     0.1261E+05     0.1833E+04     0.1947E+07     0.2646E+04     0.5398E+05     0.0000E+00     0.0000E+00     0.1640E+10     0.1144E+09     0.5449E+00     0.7040E+02     0.5449E+00     0.5449E+00     0.5449E+00     0.0000E+00     0.1114E+02     0.1264E+02
   365    12    31  2001      36      36  cha036               0.7531E+03     0.2209E+05     0.2419E+05     0.1508E+05     0.2333E+04     0.2371E+03     0.2407E-05     0.7221E-05     0.6452E+02     0.6424E-01     0.7912E+00     0.0000E+00     0.0000E+00     0.1037E+04     0.1487E+05     0.1073E-03     0.1073E-03     0.1073E-03     0.1073E-03     0.1073E-03     0.0000E+00     0.1212E+02     0.1388E+01     0.8726E+06     0.8413E+04     0.1224E+04     0.1498E+07     0.1508E+04     0.3929E+05     0.0000E+00     0.0000E+00     0.1028E+10     0.7733E+08     0.3919E+00     0.5545E+02     0.3919E+00     0.3919E+00     0.3919E+00     0.0000E+00     0.1248E+02     0.1387E+01     0.8715E+06     0.8294E+04     0.1207E+04     0.1497E+07     0.1496E+04     0.3929E+05     0.0000E+00     0.0000E+00     0.1028E+10     0.7733E+08     0.3919E+00     0.5545E+02     0.3919E+00     0.3919E+00     0.3919E+00     0.0000E+00     0.1248E+02     0.1264E+02
   365    12    31  2001      37      37  cha037               0.2324E+02     0.6888E+03     0.5395E+03     0.4655E+03     0.2023E+02     0.2407E+01     0.2054E-07     0.6161E-07     0.6080E+00     0.4994E-03     0.6507E-02     0.0000E+00     0.0000E+00     0.9533E+01     0.1374E+03     0.8398E-06     0.8398E-06     0.8398E-06     0.8398E-06     0.8398E-06     0.0000E+00     0.9500E+01     0.1205E+01     0.8731E+06     0.7995E+04     0.1161E+04     0.1371E+07     0.1252E+04     0.3345E+05     0.0000E+00     0.0000E+00     0.9414E+09     0.6640E+08     0.3014E+00     0.5056E+02     0.3014E+00     0.3014E+00     0.3014E+00     0.0000E+00     0.1056E+02     0.1205E+01     0.8743E+06     0.7995E+04     0.1161E+04     0.1371E+07     0.1252E+04     0.3345E+05     0.0000E+00     0.0000E+00     0.9414E+09     0.6640E+08     0.3014E+00     0.5056E+02     0.3014E+00     0.3014E+00     0.3014E+00     0.0000E+00     0.1056E+02     0.1264E+02
   365    12    31  2001      38      38  cha038               0.3018E+03     0.8942E+04     0.7005E+04     0.6044E+04     0.7907E+03     0.9597E+02     0.7369E-06     0.2211E-05     0.2345E+02     0.1980E-01     0.2576E+00     0.0000E+00     0.0000E+00     0.3438E+03     0.5165E+04     0.2858E-04     0.2858E-04     0.2858E-04     0.2858E-04     0.2858E-04     0.0000E+00     0.9500E+01     0.1106E+01     0.8513E+06     0.6070E+04     0.8754E+03     0.1271E+07     0.1183E+04     0.2804E+05     0.0000E+00     0.0000E+00     0.6222E+09     0.5882E+08     0.2504E+00     0.4159E+02     0.2504E+00     0.2504E+00     0.2504E+00     0.0000E+00     0.1106E+02     0.1106E+01     0.8508E+06     0.6024E+04     0.8688E+03     0.1271E+07     0.1178E+04     0.2804E+05     0.0000E+00     0.0000E+00     0.6222E+09     0.5882E+08     0.2504E+00     0.4159E+02     0.2504E+00     0.2504E+00     0.2504E+00     0.0000E+00     0.1107E+02     0.1264E+02
   365    12    31  2001      39      39  cha039               0.7862E+03     0.2330E+05     0.1825E+05     0.1574E+05     0.1667E+04     0.1129E+03     0.1471E-05     0.4412E-05     0.5461E+02     0.3090E-01     0.4020E+00     0.0000E+00     0.0000E+00     0.6450E+03     0.1080E+05     0.5176E-04     0.5176E-04     0.5176E-04     0.5176E-04     0.5176E-04     0.0000E+00     0.9500E+01     0.9351E+00     0.3985E+06     0.5027E+04     0.7161E+03     0.1074E+07     0.9942E+03     0.2032E+05     0.0000E+00     0.0000E+00     0.4759E+09     0.4755E+08     0.1796E+00     0.3154E+02     0.1796E+00     0.1796E+00     0.1796E+00     0.0000E+00     0.1228E+02     0.9345E+00     0.3983E+06     0.4945E+04     0.7047E+03     0.1073E+07     0.9832E+03     0.2032E+05     0.0000E+00     0.0000E+00     0.4759E+09     0.4755E+08     0.1796E+00     0.3154E+02     0.1796E+00     0.1796E+00     0.1796E+00     0.0000E+00     0.1229E+02     0.1264E+02
   365    12    31  2001      40      40  cha040               0.2090E+03     0.6192E+04     0.4850E+04     0.4185E+04     0.4575E+03     0.3071E+02     0.3369E-06     0.1011E-05     0.1480E+02     0.7632E-02     0.8806E-01     0.0000E+00     0.0000E+00     0.1369E+03     0.2400E+04     0.1126E-04     0.1126E-04     0.1126E-04     0.1126E-04     0.1126E-04     0.0000E+00     0.9500E+01     0.7604E+00     0.3640E+06     0.4478E+04     0.6349E+03     0.8334E+06     0.8409E+03     0.1535E+05     0.0000E+00     0.0000E+00     0.4023E+09     0.3689E+08     0.1307E+00     0.2320E+02     0.1307E+00     0.1307E+00     0.1307E+00     0.0000E+00     0.1380E+02     0.7503E+00     0.3566E+06     0.4433E+04     0.6286E+03     0.8223E+06     0.8277E+03     0.1497E+05     0.0000E+00     0.0000E+00     0.3909E+09     0.3621E+08     0.1280E+00     0.2309E+02     0.1280E+00     0.1280E+00     0.1280E+00     0.0000E+00     0.1387E+02     0.1264E+02
   365    12    31  2001      41      41  cha041               0.4518E+03     0.1339E+05     0.1049E+05     0.9049E+04     0.1234E+04     0.8638E+02     0.9463E-06     0.2839E-05     0.4145E+02     0.1957E-01     0.2367E+00     0.0000E+00     0.0000E+00     0.3643E+03     0.6739E+04     0.3100E-04     0.3100E-04     0.3100E-04     0.3100E-04     0.3100E-04     0.0000E+00     0.9500E+01     0.7477E+00     0.3646E+06     0.4586E+04     0.6500E+03     0.8334E+06     0.8361E+03     0.1528E+05     0.0000E+00     0.0000E+00     0.4023E+09     0.3685E+08     0.1280E+00     0.2318E+02     0.1280E+00     0.1280E+00     0.1280E+00     0.0000E+00     0.1399E+02     0.7474E+00     0.3640E+06     0.4478E+04     0.6349E+03     0.8322E+06     0.8227E+03     0.1528E+05     0.0000E+00     0.0000E+00     0.4023E+09     0.3685E+08     0.1280E+00     0.2318E+02     0.1280E+00     0.1280E+00     0.1280E+00     0.0000E+00     0.1400E+02     0.1264E+02
   365    12    31  2001      42      42  cha042               0.3619E+02     0.1072E+04     0.8400E+03     0.7247E+03     0.5733E+02     0.4230E+01     0.4264E-07     0.1279E-06     0.2009E+01     0.8404E-03     0.1100E-01     0.0000E+00     0.0000E+00     0.1650E+02     0.3136E+03     0.1373E-05     0.1373E-05     0.1373E-05     0.1373E-05     0.1373E-05     0.0000E+00     0.9500E+01     0.6901E+00     0.3643E+06     0.4631E+04     0.6562E+03     0.7884E+06     0.7915E+03     0.1449E+05     0.0000E+00     0.0000E+00     0.4022E+09     0.3431E+08     0.1157E+00     0.2022E+02     0.1157E+00     0.1157E+00     0.1157E+00     0.0000E+00     0.1469E+02     0.6900E+00     0.3644E+06     0.4631E+04     0.6562E+03     0.7884E+06     0.7915E+03     0.1449E+05     0.0000E+00     0.0000E+00     0.4022E+09     0.3431E+08     0.1157E+00     0.2022E+02     0.1157E+00     0.1157E+00     0.1157E+00     0.0000E+00     0.1469E+02     0.1264E+02
   365    12    31  2001      43      43  cha043               0.6955E+03     0.2061E+05     0.1614E+05     0.1393E+05     0.1459E+04     0.1224E+03     0.8988E-06     0.2696E-05     0.5539E+02     0.1801E-01     0.1728E+00     0.0000E+00     0.0000E+00     0.2644E+03     0.7319E+04     0.2678E-04     0.2678E-04     0.2678E-04     0.2678E-04     0.2678E-04     0.0000E+00     0.9500E+01     0.5581E+00     0.3626E+06     0.4090E+04     0.5760E+03     0.6913E+06     0.6534E+03     0.1002E+05     0.0000E+00     0.0000E+00     0.3572E+09     0.2597E+08     0.7770E-01     0.9448E+01     0.7770E-01     0.7770E-01     0.7770E-01     0.0000E+00     0.1719E+02     0.5576E+00     0.3635E+06     0.4088E+04     0.5757E+03     0.6913E+06     0.6534E+03     0.1002E+05     0.0000E+00     0.0000E+00     0.3572E+09     0.2597E+08     0.7770E-01     0.9448E+01     0.7770E-01     0.7770E-01     0.7770E-01     0.0000E+00     0.1720E+02     0.1264E+02
   365    12    31  2001      44      44  cha044               0.2676E+04     0.7931E+05     0.6213E+05     0.5360E+05     0.4195E+04     0.4256E+03     0.2973E-05     0.8874E-05     0.1892E+03     0.1243E-01     0.4025E+00     0.0000E+00     0.0000E+00     0.4299E+03     0.2302E+05     0.7476E-04     0.7476E-04     0.7476E-04     0.7476E-04     0.7476E-04     0.0000E+00     0.9500E+01     0.4552E+00     0.3533E+06     0.3659E+04     0.5151E+03     0.6662E+06     0.4934E+03     0.7387E+04     0.0000E+00     0.0000E+00     0.3311E+09     0.2389E+08     0.6108E-01     0.5605E+01     0.6108E-01     0.6108E-01     0.6108E-01     0.0000E+00     0.2021E+02     0.4533E+00     0.3619E+06     0.3650E+04     0.5138E+03     0.6662E+06     0.4934E+03     0.7387E+04     0.0000E+00     0.0000E+00     0.3311E+09     0.2389E+08     0.6108E-01     0.5605E+01     0.6108E-01     0.6108E-01     0.6108E-01     0.0000E+00     0.2030E+02     0.1264E+02
   365    12    31  2001      45      45  cha045               0.6929E+02     0.2053E+04     0.1608E+04     0.1388E+04     0.5309E+02     0.7377E+01     0.3962E-07     0.1189E-06     0.2785E+01     0.2109E-03     0.4587E-02     0.0000E+00     0.0000E+00     0.5055E+01     0.2392E+03     0.8564E-06     0.8564E-06     0.8564E-06     0.8564E-06     0.8564E-06     0.0000E+00     0.9500E+01     0.1834E+00     0.3354E+06     0.2775E+03     0.3921E+02     0.5504E+06     0.1042E+03     0.7014E+03     0.0000E+00     0.0000E+00     0.4740E+08     0.1679E+08     0.3839E-01     0.3839E-01     0.3839E-01     0.3839E-01     0.3839E-01     0.0000E+00     0.4124E+02     0.1833E+00     0.3468E+06     0.2775E+03     0.3920E+02     0.5504E+06     0.1042E+03     0.7014E+03     0.0000E+00     0.0000E+00     0.4740E+08     0.1679E+08     0.3839E-01     0.3839E-01     0.3839E-01     0.3839E-01     0.3839E-01     0.0000E+00     0.4125E+02     0.1264E+02
   365    12    31  2001      46      46  cha046               0.3893E+03     0.1589E+05     0.1144E+05     0.7796E+04     0.4421E+03     0.6034E+02     0.3291E-06     0.9874E-06     0.2320E+02     0.1694E-02     0.3624E-01     0.0000E+00     0.0000E+00     0.3616E+02     0.1977E+04     0.6933E-05     0.6933E-05     0.6933E-05     0.6933E-05     0.6933E-05     0.0000E+00     0.7812E+01     0.1835E+00     0.3290E+06     0.2776E+03     0.3922E+02     0.5495E+06     0.1040E+03     0.6944E+03     0.0000E+00     0.0000E+00     0.4740E+08     0.1675E+08     0.3730E-01     0.3730E-01     0.3730E-01     0.3730E-01     0.3730E-01     0.0000E+00     0.3404E+02     0.1831E+00     0.3354E+06     0.2775E+03     0.3921E+02     0.5495E+06     0.1040E+03     0.6944E+03     0.0000E+00     0.0000E+00     0.4740E+08     0.1675E+08     0.3730E-01     0.3730E-01     0.3730E-01     0.3730E-01     0.3730E-01     0.0000E+00     0.3411E+02     0.1264E+02
