 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
    366    12    31  2000     35       0  rtu0350              504.905       0.000       0.000     281.462       4.773     286.235     244.109     494.682      33.357     323.959     137.366     281.731      58.096      68.000     283.648     206.532      23.258       0.000       0.000       0.000    1081.737       0.000       0.000       0.000       0.000       0.000     281.731       0.000       0.000       4.773       0.000       0.000     736.124     208.866     208.605     215.648     180.527      21.340     156.065       0.000       0.000       0.000
    366    12    31  2000     36       0  rtu0360              504.910       0.069       0.069      23.975       1.681      25.656      26.951     438.609      38.230     312.916      87.463      23.976      55.809      73.855     182.636      94.809      12.880       0.000       0.000       0.010    1082.907       0.000       0.000       0.000       0.000       0.000      23.976       0.000       0.000       1.681       0.000       0.000      95.120       1.301       1.300     108.781       0.900       4.584       0.204       0.000       0.000       0.000
    366    12    31  2000     37       0  rtu0370              549.300     212.220     210.932    6100.210       3.289    6103.499     436.745     627.013      14.843      81.205     530.966    6105.844      93.795      88.414     580.721     515.240      87.054       0.000       0.000      30.410     734.496       0.000       0.000       0.000       0.000       0.000    6105.844       0.000       0.000       3.289       0.000       0.000    7116.225    5659.638    5654.094     492.306    2185.441      92.462    2025.486       0.000       0.000       0.000
    366    12    31  2000     38       0  rtu0380              549.300     211.050     209.816    1425.795       1.740    1427.535     199.740     351.676       9.982      69.898     271.796    1426.044      90.738      88.414     406.743     300.521      39.347       0.000       0.000      30.152     734.474       0.000       0.000       0.000       0.000       0.000    1426.044       0.000       0.000       1.740       0.000       0.000    1748.425    1026.301    1026.051     318.328      93.139      41.592      76.875       0.000       0.000       0.000
    366    12    31  2000     39       0  rtu0390              549.300     204.552     203.625     100.447       6.805     107.252      39.950     264.663      28.102     179.454      57.108     100.461      55.195      92.669     349.082     171.051      16.783       0.000       0.000      28.720     733.040       0.000       0.000       0.000       0.000       0.000     100.461       0.000       0.000       6.805       0.000       0.000     119.400      53.791      53.778     256.413      22.177      19.862      17.921       0.000       0.000       0.000
    366    12    31  2000     40       0  rtu0400              549.294     205.189     204.230    2928.255     225.405    3153.660     479.098     587.863      28.875     411.089     147.899    2929.423      80.536     109.465     656.916     573.250      87.566       0.000       0.000      28.861     734.030       0.000       0.000       0.000       0.000       0.000    2929.423       0.000       0.000     225.405       0.000       0.000    4222.406    2619.980    2618.818     547.450     596.651     700.127     568.771       0.000       0.000       0.000
    366    12    31  2000     41       0  rtu0410              549.306     204.719     203.788     156.708      17.453     174.161      90.415     288.120      28.108     178.239      81.773     156.738      52.512      84.751     385.811     207.080      20.328       0.000       0.000      28.757     733.290       0.000       0.000       0.000       0.000       0.000     156.738       0.000       0.000      17.453       0.000       0.000     305.020     109.734     109.704     301.060      19.236      50.841      14.946       0.000       0.000       0.000
    366    12    31  2000     42       0  rtu0420              549.306     210.051     208.868     376.443      37.688     414.131     200.845     310.674       8.261      52.056     250.357     376.442      86.971      89.593     353.175     313.045      21.932       0.000       0.000      29.932     734.055       0.000       0.000       0.000       0.000       0.000     376.442       0.000       0.000      37.688       0.000       0.000     640.435      48.149      48.149     263.582       0.042     176.966       0.000       0.000       0.000       0.000
    366    12    31  2000     43       0  rtu0430              549.273     206.546     205.512     455.597      26.238     481.835     171.849     297.144      19.856     144.616     132.671     455.696      68.628      91.522     436.918     318.039      23.759       0.000       0.000      29.159     733.589       0.000       0.000       0.000       0.000       0.000     455.696       0.000       0.000      26.238       0.000       0.000     747.725     308.487     308.388     345.396      73.257     115.568      64.756       0.000       0.000       0.000
    366    12    31  2000     44       0  rtu0440              558.977     190.704     189.759     440.934      80.899     521.834     238.252     403.986      22.944     207.097     173.946     441.030      66.798      93.514     499.245     367.823      32.149       0.000       0.000      26.933     751.394       0.000       0.000       0.000       0.000       0.000     441.030       0.000       0.000      80.899       0.000       0.000    1012.508     318.485     318.393     405.730     145.157     347.384     126.736       0.000       0.000       0.000
    366    12    31  2000     45       0  rtu0450              549.300     204.133     203.238      14.467       3.958      18.425       2.909     263.536      30.415     190.441      42.679      14.467      54.545      88.414     352.057     147.555      15.277       0.000       0.000      28.628     732.071       0.000       0.000       0.000       0.000       0.000      14.467       0.000       0.000       3.958       0.000       0.000       0.000       0.000       0.000     263.643       0.252      16.969       0.000       0.000       0.000       0.000
    366    12    31  2000     46       0  rtu0460              865.329       0.000       0.000      12.921      16.707      29.627      21.610     495.024      43.432     397.207      54.386      12.920      54.439     143.585     533.142     201.412      26.167       0.000       0.000       0.000    1164.608       0.000       0.000       0.000       0.000       0.000      12.920       0.000       0.000      16.707       0.000       0.000      72.889       1.343       1.343     389.557       1.169      62.825       0.014       0.000       0.000       0.000
    366    12    31  2000     47       0  rtu0470              680.014       0.006       0.006      35.669      96.893     132.562     139.101     536.770      39.213     438.414      59.144      35.674      55.406     118.867     526.280     302.436      27.008       0.000       0.000       0.000     978.931       0.000       0.000       0.000       0.000       0.000      35.674       0.000       0.000      96.893       0.000       0.000     539.684       7.180       7.175     407.413       5.645     459.389       2.255       0.000       0.000       0.000
    366    12    31  2000     48       0  rtu0480              504.910       0.000       0.000    2986.546       3.410    2989.957     403.491     963.409       6.742     195.698     760.969    2987.033      91.996      79.300     580.721     492.115      80.778       0.000       0.000       0.000    1081.504       0.000       0.000       0.000       0.000       0.000    2987.033       0.000       0.000       3.410       0.000       0.000    4354.243    2646.006    2645.520     501.421     162.713     100.908     144.146       0.000       0.000       0.000
    366    12    31  2000     49       0  rtu0490              504.920       0.000       0.000     410.127       3.165     413.293     171.621     476.802       5.037      98.283     373.482     410.158      87.049      86.428     361.674     282.643      21.325       0.000       0.000       0.000    1081.722       0.000       0.000       0.000       0.000       0.000     410.158       0.000       0.000       3.165       0.000       0.000     832.218     190.641     190.610     275.246      18.981      32.154      13.961       0.000       0.000       0.000
    366    12    31  2000     50       0  rtu0500              504.920       0.000       0.000    2376.210     223.031    2599.241    1573.654     707.257      47.411     610.688      49.159    2376.503      62.466      65.262     401.243     429.012      43.852       0.000       0.000       0.000    1082.455       0.000       0.000       0.000       0.000       0.000    2376.503       0.000       0.000     223.031       0.000       0.000    4712.500    2306.665    2306.372     335.981     861.616     638.791     843.900       0.000       0.000       0.000
    366    12    31  2000     51       0  rtu0510              504.915       0.000       0.000    1290.196     103.446    1393.641    1055.882     516.290      43.068     424.607      48.615    1290.195      48.525      58.716     268.093     280.447      24.621       0.000       0.000       0.000    1082.862       0.000       0.000       0.000       0.000       0.000    1290.195       0.000       0.000     103.446       0.000       0.000    2670.531    1264.543    1264.543     209.377     241.679     253.902     238.625       0.000       0.000       0.000
    366    12    31  2000     52       0  rtu0520              549.300     208.216     207.119     317.783      20.832     338.615     107.567     373.420      17.893     152.952     202.575     317.807      68.640      99.686     405.508     263.300      25.968       0.000       0.000      29.527     733.863       0.000       0.000       0.000       0.000       0.000     317.807       0.000       0.000      20.832       0.000       0.000     576.774     193.528     193.520     305.822       4.297      97.963       0.988       0.000       0.000       0.000
    366    12    31  2000     53       0  rtu0530              390.700       0.000       0.000     797.922       8.621     806.543     222.526     278.683      18.206     123.055     137.422     799.148      86.216      80.559     444.211     335.382      38.479       0.000       0.000       0.000    1081.373       0.000       0.000       0.000       0.000       0.000     799.148       0.000       0.000       8.621       0.000       0.000    1282.177     597.564     596.347     363.653     410.344      45.520     356.372       0.000       0.000       0.000
    366    12    31  2000     54       0  rtu0540              549.475     204.797     203.876      20.272       8.256      28.529      52.035     243.915      28.305     166.408      49.202      20.272      45.722      73.509     298.909     128.646      11.830       0.000       0.000      28.766     732.654       0.000       0.000       0.000       0.000       0.000      20.272       0.000       0.000       8.256       0.000       0.000       0.698       0.038       0.038     225.400       0.512      10.464       0.000       0.000       0.000       0.000
    366    12    31  2000     55       0  rtu0550              552.848     211.845     210.823     217.004      16.840     233.844     106.277     293.730      23.305     150.100     120.326     217.026      64.945      89.091     380.101     246.755      19.307       0.000       0.000      30.161     726.232       0.000       0.000       0.000       0.000       0.000     217.026       0.000       0.000      16.840       0.000       0.000     372.549      96.219      96.198     291.010      36.309      76.477      25.772       0.000       0.000       0.000
    366    12    31  2000     56       0  rtu0560              504.920       0.000       0.000      47.381      14.738      62.119     425.416     407.438      31.214     224.665     151.558      47.383      53.292      59.789     222.088     155.455      11.846       0.000       0.000       0.000    1082.413       0.000       0.000       0.000       0.000       0.000      47.383       0.000       0.000      14.738       0.000       0.000     552.417      15.759      15.759     162.299       2.973      19.014       2.149       0.000       0.000       0.000
    366    12    31  2000     57       0  rtu0570              549.338     203.757     202.852      76.346      41.532     117.877     144.222     256.578      29.323     172.510      54.744      76.352      51.315      77.962     365.605     197.304      15.340       0.000       0.000      28.542     733.074       0.000       0.000       0.000       0.000       0.000      76.352       0.000       0.000      41.532       0.000       0.000     257.755      56.341      56.334     287.643      11.469     109.062       9.348       0.000       0.000       0.000
    366    12    31  2000     58       0  rtu0580              549.300     205.123     204.175      73.677       6.718      80.395      63.296     274.140      26.411     165.839      81.889      73.677      54.611      82.880     347.776     176.001      17.237       0.000       0.000      28.846     732.967       0.000       0.000       0.000       0.000       0.000      73.677       0.000       0.000       6.718       0.000       0.000     133.873      39.626      39.625     264.895       6.186      25.346       3.797       0.000       0.000       0.000
    366    12    31  2000     59       0  rtu0590              549.306     212.222     210.934    1949.161       2.607    1951.767     201.619     367.086       7.226      39.534     320.327    1949.315      95.824      88.415     325.797     284.064      42.607       0.000       0.000      30.410     734.483       0.000       0.000       0.000       0.000       0.000    1949.315       0.000       0.000       2.607       0.000       0.000    2208.904    1504.702    1504.547     237.382      67.711      53.894      59.045       0.000       0.000       0.000
    366    12    31  2000     60       0  rtu0600              549.311     208.418     207.307     212.474       0.975     213.448     128.535     332.456      17.102     152.415     162.939     212.490      70.996      88.608     391.796     237.092      17.459       0.000       0.000      29.571     734.384       0.000       0.000       0.000       0.000       0.000     212.490       0.000       0.000       0.975       0.000       0.000     428.503      23.195      23.179     303.188      14.338      21.823       2.647       0.000       0.000       0.000
    366    12    31  2000     61       0  rtu0610              549.311     207.426     206.366     191.489      48.443     239.932     129.582     207.168      16.652      99.549      90.968     191.491      69.154      81.457     334.297     231.224      14.099       0.000       0.000      29.353     733.778       0.000       0.000       0.000       0.000       0.000     191.491       0.000       0.000      48.443       0.000       0.000     281.505       8.873       8.871     252.840       8.406     198.656       3.333       0.000       0.000       0.000
    366    12    31  2000     62       0  rtu0620              549.300     208.840     207.711     225.763       2.103     227.866     199.072     447.673      17.672     178.752     251.249     225.765      67.646      88.414     489.221     312.660      29.120       0.000       0.000      29.665     734.268       0.000       0.000       0.000       0.000       0.000     225.765       0.000       0.000       2.103       0.000       0.000     726.467      52.541      52.539     400.806      13.847      47.718       3.443       0.000       0.000       0.000
    366    12    31  2000     63       0  rtu0630              549.289     206.950     205.916     102.859      29.788     132.647     158.734     316.987      21.884     181.321     113.782     102.881      58.682      77.349     383.057     235.557      15.737       0.000       0.000      29.249     733.292       0.000       0.000       0.000       0.000       0.000     102.881       0.000       0.000      29.788       0.000       0.000     365.711      27.407      27.385     305.709      22.865     121.541      12.941       0.000       0.000       0.000
