 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor      n_tot          p_tot         dep_bf        velav_bf        
   366    12    31  2000      60      60  cha060               0.5756E-01     0.0000E+00     0.5749E-01     0.1143E+00     0.2215E+05     0.2237E+05     0.2237E+05     0.2221E+02     0.1033E+02     0.0000E+00     0.2474E+03     0.0000E+00     0.9375E+01     0.4878E+00     0.1141E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.6675E+02     0.0000E+00     0.6667E+02     0.2975E+01     0.1492E+03     0.6636E+00     0.4878E+00     0.0000E+00
   366    12    31  2000      61      61  cha061               0.3861E-01     0.0000E+00     0.3857E-01     0.1017E+00     0.9629E+02     0.1068E+03     0.1068E+03     0.2962E+00     0.1184E+02     0.0000E+00     0.2261E+02     0.0000E+00     0.3424E+01     0.2492E+00     0.8480E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2399E+03     0.0000E+00     0.2397E+03     0.1016E-01     0.4525E+02     0.5630E+00     0.2492E+00     0.0000E+00
   366    12    31  2000      62      62  cha062               0.2199E-01     0.0000E+00     0.2197E-01     0.4614E-01     0.2200E+05     0.2205E+05     0.2205E+05     0.1411E+02     0.0000E+00     0.0000E+00     0.7024E+02     0.0000E+00     0.7567E+01     0.4228E+00     0.1685E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3645E+02     0.0000E+00     0.3641E+02     0.1644E+01     0.1021E+03     0.5006E+00     0.4228E+00     0.0000E+00
   366    12    31  2000      63      63  cha063               0.3225E-01     0.0000E+00     0.3221E-01     0.7878E-01     0.3661E+01     0.9641E+02     0.9641E+02     0.3192E-02     0.3966E+00     0.0000E+00     0.9315E+02     0.0000E+00     0.4386E+01     0.2939E+00     0.1539E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1327E+03     0.0000E+00     0.1325E+03     0.1847E-03     0.4695E+02     0.1562E+00     0.2940E+00     0.0000E+00
   366    12    31  2000      64      64  cha064               0.9027E-02     0.0000E+00     0.8952E-02     0.1991E-01     0.1081E+00     0.1093E+05     0.1093E+05     0.1202E-03     0.0000E+00     0.0000E+00     0.1093E+05     0.0000E+00     0.6274E+01     0.3732E+00     0.6739E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2044E+02     0.0000E+00     0.2027E+02     0.1207E-04     0.9721E+02     0.6358E-02     0.3732E+00     0.0000E+00
   366    12    31  2000      65      65  cha065               0.3104E+00     0.0000E+00     0.3039E+00     0.5744E+00     0.7761E+05     0.9405E+05     0.9405E+05     0.1895E+03     0.0000E+00     0.4113E+00     0.1875E+05     0.0000E+00     0.1261E+02     0.5944E+00     0.2392E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2195E+03     0.0000E+00     0.2149E+03     0.2880E+02     0.3047E+03     0.1116E+01     0.5944E+00     0.0000E+00
   366    12    31  2000      66      66  cha066               0.6640E-01     0.0000E+00     0.6639E-01     0.1525E+00     0.4875E+03     0.5556E+03     0.5556E+03     0.4418E-01     0.0000E+00     0.0000E+00     0.6824E+02     0.0000E+00     0.5423E+01     0.3386E+00     0.3237E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1917E+03     0.0000E+00     0.1917E+03     0.4215E-02     0.6865E+02     0.2624E-01     0.3386E+00     0.0000E+00
   366    12    31  2000      67      67  cha067               0.6288E-01     0.0000E+00     0.6286E-01     0.1445E+00     0.3035E+00     0.4874E+03     0.4874E+03     0.6919E-04     0.0000E+00     0.0000E+00     0.4871E+03     0.0000E+00     0.5422E+01     0.3386E+00     0.4394E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1816E+03     0.0000E+00     0.1816E+03     0.6416E-05     0.6863E+02     0.2192E-01     0.3386E+00     0.0000E+00
   366    12    31  2000      68      68  cha068               0.8201E-01     0.0000E+00     0.8170E-01     0.1912E+00     0.1503E+02     0.3057E+02     0.3057E+02     0.8226E-01     0.2901E+01     0.0000E+00     0.1852E+02     0.0000E+00     0.5147E+01     0.3270E+00     0.4640E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2584E+03     0.0000E+00     0.2574E+03     0.9373E-02     0.1724E+02     0.6481E+00     0.3270E+00     0.0000E+00
   366    12    31  2000      69      69  cha069               0.4025E+01     0.0000E+00     0.4023E+01     0.5486E+01     0.1051E+07     0.1051E+07     0.1051E+07     0.6338E+03     0.0000E+00     0.6084E+01     0.1137E+03     0.0000E+00     0.6928E+02     0.1850E+01     0.2470E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1665E+03     0.0000E+00     0.1664E+03     0.3185E+03     0.3394E+04     0.2416E+02     0.1850E+01     0.0000E+00
   366    12    31  2000      70      70  cha070               0.3772E-01     0.0000E+00     0.3752E-01     0.8289E-01     0.6949E+00     0.1384E+02     0.1384E+02     0.3734E-02     0.2009E+00     0.0000E+00     0.1335E+02     0.0000E+00     0.6362E+01     0.3767E+00     0.4560E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.8347E+02     0.0000E+00     0.8305E+02     0.5060E-03     0.2139E+01     0.2370E-01     0.3766E+00     0.0000E+00
   366    12    31  2000      71      71  cha071               0.2364E-02     0.0000E+00     0.2268E-02     0.5505E-02     0.4122E+00     0.9756E+01     0.9756E+01     0.4156E-02     0.0000E+00     0.0000E+00     0.9348E+01     0.0000E+00     0.5170E+01     0.3280E+00     0.4970E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7394E+01     0.0000E+00     0.7093E+01     0.3338E-03     0.1981E+01     0.1280E-01     0.3280E+00     0.0000E+00
   366    12    31  2000      72      72  cha072               0.1906E+00     0.0000E+00     0.1902E+00     0.3463E+00     0.4107E+03     0.3902E+03     0.3902E+03     0.9478E+00     0.2143E+02     0.0000E+00     0.1953E+01     0.0000E+00     0.1367E+02     0.6273E+00     0.1330E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1179E+03     0.0000E+00     0.1176E+03     0.1648E+00     0.3683E+02     0.3286E+01     0.6273E+00     0.0000E+00
   366    12    31  2000      73      73  cha073               0.2464E-01     0.0000E+00     0.2429E-01     0.5468E-01     0.2516E+03     0.2851E+03     0.2851E+03     0.3190E+01     0.4879E+01     0.0000E+00     0.4160E+02     0.0000E+00     0.6140E+01     0.3678E+00     0.5780E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5785E+02     0.0000E+00     0.5702E+02     0.3921E+00     0.1417E+02     0.1640E+01     0.3678E+00     0.0000E+00
   366    12    31  2000      74      74  cha074               0.2804E-02     0.0000E+00     0.2795E-02     0.7384E-02     0.1085E+05     0.1102E+05     0.1102E+05     0.1020E+02     0.0000E+00     0.0000E+00     0.1849E+03     0.0000E+00     0.3421E+01     0.2491E+00     0.2767E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1745E+02     0.0000E+00     0.1740E+02     0.7053E+00     0.3305E+02     0.8795E-02     0.2491E+00     0.0000E+00
   366    12    31  2000      75      75  cha075               0.2465E-02     0.0000E+00     0.2454E-02     0.6701E-02     0.7524E+04     0.1085E+05     0.1085E+05     0.7310E+01     0.0000E+00     0.0000E+00     0.3330E+04     0.0000E+00     0.3089E+01     0.2327E+00     0.6501E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1818E+02     0.0000E+00     0.1810E+02     0.4720E+00     0.2937E+02     0.8053E-02     0.2327E+00     0.0000E+00
   366    12    31  2000      76      76  cha076               0.3354E-01     0.0000E+00     0.3349E-01     0.7257E-01     0.8030E+01     0.1559E+02     0.1559E+02     0.5217E-02     0.0000E+00     0.0000E+00     0.7563E+01     0.0000E+00     0.6740E+01     0.3914E+00     0.7910E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6742E+02     0.0000E+00     0.6732E+02     0.5197E-03     0.1061E+02     0.1484E+00     0.3914E+00     0.0000E+00
   366    12    31  2000      77      77  cha077               0.2419E-01     0.0000E+00     0.2385E-01     0.5454E-01     0.1621E+02     0.3075E+02     0.3075E+02     0.1242E+00     0.0000E+00     0.0000E+00     0.1466E+02     0.0000E+00     0.5800E+01     0.3541E+00     0.5090E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6246E+02     0.0000E+00     0.6158E+02     0.1242E-01     0.3682E+01     0.1674E+00     0.3541E+00     0.0000E+00
   366    12    31  2000      78      78  cha078               0.4307E+01     0.0000E+00     0.4305E+01     0.5821E+01     0.1048E+07     0.1048E+07     0.1048E+07     0.4925E+03     0.0000E+00     0.6887E+01     0.1384E+03     0.0000E+00     0.7385E+02     0.1931E+01     0.2710E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1602E+03     0.0000E+00     0.1601E+03     0.2573E+03     0.3490E+04     0.2619E+02     0.1931E+01     0.0000E+00
   366    12    31  2000      79      79  cha079               0.3870E-01     0.0000E+00     0.3841E-01     0.8215E-01     0.2724E+01     0.1599E+02     0.1599E+02     0.1169E-01     0.0000E+00     0.0000E+00     0.1328E+02     0.0000E+00     0.7242E+01     0.4106E+00     0.5430E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.6902E+02     0.0000E+00     0.6850E+02     0.1215E-02     0.2581E+02     0.1477E+00     0.4106E+00     0.0000E+00
   366    12    31  2000      80      80  cha080               0.2288E-01     0.0000E+00     0.2264E-01     0.5168E-01     0.5843E+00     0.7811E+01     0.7811E+01     0.2953E-02     0.3256E-01     0.0000E+00     0.7262E+01     0.0000E+00     0.5762E+01     0.3526E+00     0.4420E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5973E+02     0.0000E+00     0.5909E+02     0.3057E-03     0.3163E+01     0.1695E-01     0.3526E+00     0.0000E+00
   366    12    31  2000      81      81  cha081               0.2304E+00     0.0000E+00     0.2299E+00     0.3845E+00     0.3182E+05     0.3187E+05     0.3187E+05     0.4180E+02     0.0000E+00     0.0000E+00     0.8747E+02     0.0000E+00     0.2040E+02     0.8189E+00     0.4460E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7315E+02     0.0000E+00     0.7300E+02     0.9277E+01     0.3278E+03     0.1741E+01     0.8189E+00     0.0000E+00
   366    12    31  2000      82      82  cha082               0.6800E-02     0.0000E+00     0.6639E-02     0.1491E-01     0.1678E+01     0.4263E+01     0.4263E+01     0.7171E-02     0.0000E+00     0.0000E+00     0.2592E+01     0.0000E+00     0.6419E+01     0.3789E+00     0.3870E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1483E+02     0.0000E+00     0.1447E+02     0.6456E-03     0.3068E+02     0.4750E-01     0.3789E+00     0.0000E+00
   366    12    31  2000      83      83  cha083               0.1338E+00     0.0000E+00     0.1325E+00     0.2712E+00     0.5850E+03     0.4029E+03     0.4029E+03     0.4693E+01     0.1897E+03     0.0000E+00     0.1226E+02     0.0000E+00     0.8661E+01     0.4627E+00     0.3140E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1771E+03     0.0000E+00     0.1754E+03     0.8661E+00     0.3275E+02     0.3304E+01     0.4627E+00     0.0000E+00
   366    12    31  2000      84      84  cha084               0.6076E-01     0.0000E+00     0.6032E-01     0.1377E+00     0.2888E+03     0.2726E+03     0.2726E+03     0.3227E+01     0.2183E+02     0.0000E+00     0.8899E+01     0.0000E+00     0.5699E+01     0.3500E+00     0.3860E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1615E+03     0.0000E+00     0.1604E+03     0.2866E+00     0.2013E+02     0.6414E+00     0.3500E+00     0.0000E+00
   366    12    31  2000      85      85  cha085               0.6045E-01     0.0000E+00     0.6031E-01     0.1259E+00     0.4649E+06     0.4639E+06     0.4639E+06     0.1313E+04     0.0000E+00     0.0000E+00     0.2942E+03     0.0000E+00     0.7779E+01     0.4307E+00     0.1630E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.9569E+02     0.0000E+00     0.9546E+02     0.1531E+03     0.1217E+03     0.3148E+00     0.4307E+00     0.0000E+00
   366    12    31  2000      86      86  cha086               0.1008E+01     0.0000E+00     0.1008E+01     0.1591E+01     0.3971E+06     0.3977E+06     0.3977E+06     0.1536E+03     0.8514E+02     0.2417E+01     0.8296E+03     0.0000E+00     0.2732E+02     0.9951E+00     0.9510E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1967E+03     0.0000E+00     0.1967E+03     0.4185E+02     0.1329E+04     0.6211E+01     0.9951E+00     0.0000E+00
   366    12    31  2000      87      87  cha087               0.1143E+00     0.0000E+00     0.1141E+00     0.2087E+00     0.3278E+06     0.3303E+06     0.3303E+06     0.2216E+03     0.0000E+00     0.4034E+00     0.2742E+04     0.0000E+00     0.1338E+02     0.6183E+00     0.1989E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7325E+02     0.0000E+00     0.7313E+02     0.3776E+02     0.5730E+03     0.4802E+00     0.6183E+00     0.0000E+00
   366    12    31  2000      88      88  cha088               0.6778E-02     0.0000E+00     0.6674E-02     0.1544E-01     0.2192E+06     0.2724E+06     0.2724E+06     0.4728E+03     0.0000E+00     0.0000E+00     0.5371E+05     0.0000E+00     0.5593E+01     0.3457E+00     0.9224E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1859E+02     0.0000E+00     0.1831E+02     0.4510E+02     0.6250E+02     0.2475E-01     0.3457E+00     0.0000E+00
   366    12    31  2000      89      89  cha089               0.7724E-02     0.0000E+00     0.7459E-02     0.1815E-01     0.2587E+01     0.3969E+05     0.3969E+05     0.2077E-01     0.0000E+00     0.0000E+00     0.3968E+05     0.0000E+00     0.5013E+01     0.3213E+00     0.5813E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2543E+02     0.0000E+00     0.2455E+02     0.1685E-02     0.4966E+02     0.6133E-01     0.3213E+00     0.0000E+00
   366    12    31  2000      90      90  cha090               0.8828E-01     0.0000E+00     0.8802E-01     0.1773E+00     0.4035E+05     0.4211E+05     0.4211E+05     0.1606E+03     0.1434E+03     0.0000E+00     0.2071E+04     0.0000E+00     0.8969E+01     0.4736E+00     0.1463E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1102E+03     0.0000E+00     0.1099E+03     0.2046E+02     0.2081E+03     0.5143E+00     0.4736E+00     0.0000E+00
   366    12    31  2000      91      91  cha091               0.2778E-02     0.0000E+00     0.2596E-02     0.6753E-02     0.1851E+02     0.5300E+04     0.5300E+04     0.2115E+00     0.0000E+00     0.0000E+00     0.5281E+04     0.0000E+00     0.4457E+01     0.2971E+00     0.3223E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1112E+02     0.0000E+00     0.1039E+02     0.1427E-01     0.2790E+01     0.1160E+00     0.2971E+00     0.0000E+00
   366    12    31  2000      92      92  cha092               0.4705E-01     0.0000E+00     0.4618E-01     0.9255E-01     0.5406E+04     0.5402E+04     0.5402E+04     0.6906E+02     0.0000E+00     0.0000E+00     0.6529E+02     0.0000E+00     0.9763E+01     0.5011E+00     0.3570E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5100E+02     0.0000E+00     0.5005E+02     0.9207E+01     0.1339E+02     0.6364E+00     0.5011E+00     0.0000E+00
   366    12    31  2000      93      93  cha093               0.1093E-01     0.0000E+00     0.1044E-01     0.2449E-01     0.5300E+04     0.5337E+04     0.5337E+04     0.4795E+02     0.0000E+00     0.0000E+00     0.8543E+02     0.0000E+00     0.5930E+01     0.3594E+00     0.9380E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2720E+02     0.0000E+00     0.2597E+02     0.4660E+01     0.7899E+01     0.1380E+00     0.3594E+00     0.0000E+00
   366    12    31  2000      94      94  cha094               0.2321E-01     0.0000E+00     0.2249E-01     0.5493E-01     0.5260E+02     0.2813E+03     0.2813E+03     0.5693E+00     0.5423E+01     0.0000E+00     0.2347E+03     0.0000E+00     0.4886E+01     0.3159E+00     0.1058E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7973E+02     0.0000E+00     0.7728E+02     0.5738E-01     0.1441E+02     0.3794E+00     0.3159E+00     0.0000E+00
   366    12    31  2000      95      95  cha095               0.2342E-02     0.0000E+00     0.2310E-02     0.6516E-02     0.6974E-03     0.7524E+04     0.7524E+04     0.1787E-05     0.0000E+00     0.0000E+00     0.7524E+04     0.0000E+00     0.2875E+01     0.2218E+00     0.6140E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1948E+02     0.0000E+00     0.1920E+02     0.8480E-07     0.2774E+02     0.7889E-02     0.2218E+00     0.0000E+00
   366    12    31  2000      96      96  cha096               0.3544E-02     0.0000E+00     0.3473E-02     0.9176E-02     0.3959E-05     0.2192E+06     0.2192E+06     0.1097E-07     0.0000E+00     0.0000E+00     0.2192E+06     0.0000E+00     0.3613E+01     0.2583E+00     0.1516E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2014E+02     0.0000E+00     0.1973E+02     0.7796E-09     0.3794E+02     0.9141E-02     0.2583E+00     0.0000E+00
   366    12    31  2000      97      97  cha097               0.4151E+00     0.0000E+00     0.4138E+00     0.6703E+00     0.5737E+04     0.4316E+04     0.4316E+04     0.2333E+03     0.1188E+04     0.0000E+00     0.9655E-05     0.0000E+00     0.2415E+02     0.9166E+00     0.1000E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.9943E+02     0.0000E+00     0.9911E+02     0.4025E+02     0.4474E+02     0.2666E+01     0.9166E+00     0.0000E+00
   366    12    31  2000      98      98  cha098               0.2080E-01     0.0000E+00     0.2046E-01     0.4316E-01     0.5338E+04     0.5334E+04     0.5334E+04     0.2309E+02     0.0000E+00     0.0000E+00     0.1913E+02     0.0000E+00     0.7899E+01     0.4351E+00     0.6620E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3209E+02     0.0000E+00     0.3157E+02     0.2757E+01     0.9518E+01     0.1726E+00     0.4351E+00     0.0000E+00
   366    12    31  2000      99      99  cha099               0.1432E+00     0.0000E+00     0.1409E+00     0.2454E+00     0.3104E+05     0.3150E+05     0.3150E+05     0.1903E+03     0.0000E+00     0.0000E+00     0.6549E+03     0.0000E+00     0.1789E+02     0.7503E+00     0.5710E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5657E+02     0.0000E+00     0.5566E+02     0.3922E+02     0.3059E+03     0.9397E+00     0.7503E+00     0.0000E+00
   366    12    31  2000     100     100  cha100               0.3086E+01     0.0000E+00     0.3082E+01     0.4415E+01     0.1010E+07     0.1008E+07     0.1008E+07     0.1970E+04     0.5062E+03     0.1503E+02     0.4052E+03     0.0000E+00     0.4916E+02     0.1472E+01     0.3100E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2261E+03     0.0000E+00     0.2259E+03     0.7973E+03     0.2765E+04     0.1737E+02     0.1472E+01     0.0000E+00
   366    12    31  2000     101     101  cha101               0.1388E+01     0.0000E+00     0.1386E+01     0.2289E+01     0.1299E+06     0.1314E+06     0.1314E+06     0.2955E+03     0.0000E+00     0.0000E+00     0.1804E+04     0.0000E+00     0.2164E+02     0.8518E+00     0.7420E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.3993E+03     0.0000E+00     0.3989E+03     0.6794E+02     0.8243E+03     0.5927E+01     0.8518E+00     0.0000E+00
   366    12    31  2000     102     102  cha102               0.1106E+01     0.0000E+00     0.1103E+01     0.1838E+01     0.1137E+06     0.1268E+06     0.1268E+06     0.4105E+03     0.0000E+00     0.2615E+01     0.1353E+05     0.0000E+00     0.2085E+02     0.8311E+00     0.1278E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3384E+03     0.0000E+00     0.3375E+03     0.7807E+02     0.7785E+03     0.4395E+01     0.8312E+00     0.0000E+00
   366    12    31  2000     103     103  cha103               0.4134E+00     0.0000E+00     0.4131E+00     0.7392E+00     0.9461E+05     0.9796E+05     0.9796E+05     0.7959E+02     0.0000E+00     0.1685E+00     0.3434E+04     0.0000E+00     0.1469E+02     0.6581E+00     0.1764E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2267E+03     0.0000E+00     0.2265E+03     0.1457E+02     0.3881E+03     0.1284E+01     0.6581E+00     0.0000E+00
   366    12    31  2000     104     104  cha104               0.1623E+01     0.0000E+00     0.1623E+01     0.2413E+01     0.8788E+06     0.8780E+06     0.8780E+06     0.5953E+03     0.2556E+03     0.2675E+01     0.1261E+03     0.0000E+00     0.3856E+02     0.1252E+01     0.3670E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1783E+03     0.0000E+00     0.1782E+03     0.2027E+03     0.1920E+04     0.1026E+02     0.1252E+01     0.0000E+00
   366    12    31  2000     105     105  cha105               0.1589E+01     0.0000E+00     0.1588E+01     0.2366E+01     0.8796E+06     0.8788E+06     0.8788E+06     0.4308E+03     0.4590E+03     0.1581E+01     0.4347E+02     0.0000E+00     0.3809E+02     0.1242E+01     0.2960E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1780E+03     0.0000E+00     0.1780E+03     0.1454E+03     0.1915E+04     0.1009E+02     0.1242E+01     0.0000E+00
   366    12    31  2000     106     106  cha106               0.1544E+01     0.0000E+00     0.1543E+01     0.2305E+01     0.8817E+06     0.8796E+06     0.8796E+06     0.1106E+04     0.1132E+04     0.3972E+01     0.1149E+03     0.0000E+00     0.3755E+02     0.1230E+01     0.3020E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1773E+03     0.0000E+00     0.1772E+03     0.3687E+03     0.1907E+04     0.9752E+01     0.1230E+01     0.0000E+00
   366    12    31  2000     107     107  cha107               0.9665E-02     0.0000E+00     0.9226E-02     0.2101E-01     0.1093E+05     0.1852E+05     0.1852E+05     0.2701E+02     0.0000E+00     0.0000E+00     0.7674E+04     0.0000E+00     0.6624E+01     0.3869E+00     0.4739E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2000E+02     0.0000E+00     0.1909E+02     0.2891E+01     0.9654E+02     0.9781E-02     0.3869E+00     0.0000E+00
   366    12    31  2000     108     108  cha108               0.9839E-02     0.0000E+00     0.9760E-02     0.2129E-01     0.1852E+05     0.2040E+05     0.2040E+05     0.3334E+02     0.0000E+00     0.0000E+00     0.1907E+04     0.0000E+00     0.6744E+01     0.3916E+00     0.3454E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1976E+02     0.0000E+00     0.1960E+02     0.3605E+01     0.9670E+02     0.1332E-01     0.3916E+00     0.0000E+00
   366    12    31  2000     109     109  cha109               0.1931E-01     0.0000E+00     0.1923E-01     0.4074E-01     0.2053E+05     0.2160E+05     0.2160E+05     0.3408E+02     0.0000E+00     0.0000E+00     0.1099E+04     0.0000E+00     0.7404E+01     0.4167E+00     0.2872E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3318E+02     0.0000E+00     0.3306E+02     0.3900E+01     0.1014E+03     0.4642E+00     0.4167E+00     0.0000E+00
   366    12    31  2000     110     110  cha110               0.1956E-01     0.0000E+00     0.1953E-01     0.4117E-01     0.2160E+05     0.2200E+05     0.2200E+05     0.1806E+02     0.0000E+00     0.0000E+00     0.4153E+03     0.0000E+00     0.7486E+01     0.4198E+00     0.2630E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.3302E+02     0.0000E+00     0.3296E+02     0.2083E+01     0.1015E+03     0.4676E+00     0.4198E+00     0.0000E+00
   366    12    31  2000     111     111  cha111               0.1307E+01     0.0000E+00     0.1306E+01     0.1991E+01     0.8588E+06     0.8570E+06     0.8570E+06     0.1481E+04     0.9816E+03     0.6033E+01     0.6309E+03     0.0000E+00     0.3329E+02     0.1135E+01     0.4950E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1833E+03     0.0000E+00     0.1832E+03     0.4570E+03     0.1567E+04     0.7947E+01     0.1135E+01     0.0000E+00
   366    12    31  2000     112     112  cha112               0.1220E+01     0.0000E+00     0.1219E+01     0.1875E+01     0.8595E+06     0.8588E+06     0.8588E+06     0.5719E+03     0.4724E+03     0.2676E+01     0.3092E+03     0.0000E+00     0.3163E+02     0.1097E+01     0.5480E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1864E+03     0.0000E+00     0.1864E+03     0.1716E+03     0.1513E+04     0.7177E+01     0.1097E+01     0.0000E+00
   366    12    31  2000     113     113  cha113               0.3033E-01     0.0000E+00     0.2950E-01     0.6513E-01     0.1102E+05     0.4649E+06     0.4649E+06     0.4896E+02     0.0000E+00     0.0000E+00     0.4555E+06     0.0000E+00     0.6938E+01     0.3991E+00     0.1259E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5810E+02     0.0000E+00     0.5650E+02     0.5226E+01     0.1091E+03     0.1066E+00     0.3991E+00     0.0000E+00
   366    12    31  2000     114     114  cha114               0.1083E+01     0.0000E+00     0.1083E+01     0.1704E+01     0.3977E+06     0.3974E+06     0.3974E+06     0.3604E+03     0.1513E+03     0.1801E+01     0.1576E+03     0.0000E+00     0.2775E+02     0.1006E+01     0.4430E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2058E+03     0.0000E+00     0.2057E+03     0.9899E+02     0.1356E+04     0.6569E+01     0.1006E+01     0.0000E+00
   366    12    31  2000     115     115  cha115               0.4593E-01     0.0000E+00     0.4581E-01     0.9534E-01     0.3974E+05     0.4033E+05     0.4033E+05     0.7640E+02     0.0000E+00     0.0000E+00     0.6688E+03     0.0000E+00     0.7887E+01     0.4347E+00     0.2307E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.7105E+02     0.0000E+00     0.7087E+02     0.8981E+01     0.1849E+03     0.3975E+00     0.4347E+00     0.0000E+00
   366    12    31  2000     116     116  cha116               0.8433E+00     0.0000E+00     0.8431E+00     0.1371E+01     0.3662E+06     0.3664E+06     0.3664E+06     0.2003E+03     0.1052E+03     0.2012E+01     0.5005E+03     0.0000E+00     0.2333E+02     0.8957E+00     0.8150E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.2140E+03     0.0000E+00     0.2140E+03     0.4921E+02     0.1108E+04     0.5653E+01     0.8957E+00     0.0000E+00
   366    12    31  2000     117     117  cha117               0.5688E+00     0.0000E+00     0.5686E+00     0.9738E+00     0.3635E+06     0.3643E+06     0.3643E+06     0.3291E+03     0.0000E+00     0.1601E+01     0.1122E+04     0.0000E+00     0.1800E+02     0.7534E+00     0.1073E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2224E+03     0.0000E+00     0.2223E+03     0.6809E+02     0.9574E+03     0.4243E+01     0.7534E+00     0.0000E+00
   366    12    31  2000     118     118  cha118               0.2003E+00     0.0000E+00     0.2001E+00     0.3563E+00     0.3481E+06     0.3543E+06     0.3543E+06     0.4334E+03     0.0000E+00     0.9543E+00     0.6701E+04     0.0000E+00     0.1507E+02     0.6692E+00     0.1972E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1054E+03     0.0000E+00     0.1052E+03     0.7925E+02     0.6827E+03     0.9342E+00     0.6692E+00     0.0000E+00
   366    12    31  2000     119     119  cha119               0.6285E-01     0.0000E+00     0.6271E-01     0.1204E+00     0.3031E+06     0.3119E+06     0.3119E+06     0.1931E+03     0.0000E+00     0.1915E+00     0.8960E+04     0.0000E+00     0.1089E+02     0.5390E+00     0.3322E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.5677E+02     0.0000E+00     0.5665E+02     0.2876E+02     0.3420E+03     0.3011E+00     0.5390E+00     0.0000E+00
   365    12    31  2001       1       1  cha001               0.5309E-01     0.0000E+00     0.5138E-01     0.9936E-01     0.8252E+02     0.5633E+04     0.5633E+04     0.8226E+00     0.0000E+00     0.0000E+00     0.5551E+04     0.0000E+00     0.1202E+02     0.5755E+00     0.1204E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.4060E+02     0.0000E+00     0.3929E+02     0.1110E+00     0.3233E+03     0.4488E+00     0.5755E+00     0.0000E+00
