 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
    365    12    31  2001     57       0  rtu0570              540.116     103.117     102.665      47.002      54.811     101.813     169.981     393.522      29.703     303.151      60.667      47.003      51.235      77.962     156.106     216.687      18.929       0.000       0.000      14.290     858.456       0.000       0.000       0.000       0.000       0.000      47.003       0.000       0.000      54.811       0.000       0.000     164.243      31.786      31.785      39.019       6.941     139.167       5.299       0.000       0.000       0.000
    365    12    31  2001     58       0  rtu0580              540.079     103.804     103.331      45.507      20.862      66.369     112.755     396.039      28.146     285.859      82.034      45.507      54.342      82.880     171.036     211.697      19.883       0.000       0.000      14.443     858.317       0.000       0.000       0.000       0.000       0.000      45.507       0.000       0.000      20.862       0.000       0.000      79.130      19.948      19.948      44.018       3.613      80.593       1.923       0.000       0.000       0.000
    365    12    31  2001     59       0  rtu0590              540.084     107.410     106.767    1745.155       2.964    1748.119     218.541     464.650       4.953      63.718     395.979    1745.219      97.259      88.415     322.091     302.938      46.781       0.000       0.000      15.226     857.599       0.000       0.000       0.000       0.000       0.000    1745.219       0.000       0.000       2.964       0.000       0.000    2008.067    1333.065    1333.001     116.678      60.399      62.619      52.313       0.000       0.000       0.000
    365    12    31  2001     60       0  rtu0600              540.089     105.479     104.925     195.419       2.864     198.283     156.343     456.426      16.992     249.420     190.014     195.419      72.758      88.608     257.875     266.016      23.929       0.000       0.000      14.806     857.660       0.000       0.000       0.000       0.000       0.000     195.419       0.000       0.000       2.864       0.000       0.000     355.507      20.740      20.740      84.517      16.225      38.904       3.494       0.000       0.000       0.000
    365    12    31  2001     61       0  rtu0610              540.089     104.975     104.446     178.099      53.603     231.702     149.703     265.751      16.201     144.701     104.849     178.098      69.344      81.457     232.930     244.618      15.824       0.000       0.000      14.697     857.955       0.000       0.000       0.000       0.000       0.000     178.098       0.000       0.000      53.603       0.000       0.000     182.850       5.263       5.263      75.633       6.669     215.771       1.897       0.000       0.000       0.000
    365    12    31  2001     62       0  rtu0620              540.079     105.694     105.130     201.378       5.512     206.891     236.464     594.183      17.001     272.595     304.586     201.380      70.195      88.414     375.161     353.853      37.769       0.000       0.000      14.853     857.693       0.000       0.000       0.000       0.000       0.000     201.380       0.000       0.000       5.512       0.000       0.000     640.738      52.388      52.386     143.177      15.221      75.589       3.447       0.000       0.000       0.000
    365    12    31  2001     63       0  rtu0630              540.068     104.733     104.216      88.673      35.007     123.680     178.529     418.828      21.867     262.157     134.803      88.674      59.233      77.349     204.626     243.856      19.505       0.000       0.000      14.644     858.140       0.000       0.000       0.000       0.000       0.000      88.674       0.000       0.000      35.007       0.000       0.000     244.565      18.859      18.857      63.552      16.903     137.625       8.361       0.000       0.000       0.000
    365    12    31  2001     64       0  rtu0640              702.933      22.934      22.844       2.203      29.802      32.006     135.005     516.681      31.850     426.152      58.679       2.203      42.655     105.383     151.739     154.101      19.919       0.000       0.000       2.883    1116.697       0.000       0.000       0.000       0.000       0.000       2.203       0.000       0.000      29.802       0.000       0.000       3.905       0.000       0.000      23.146       0.053      39.428       0.000       0.000       0.000       0.000
    365    12    31  2001     65       0  rtu0650              743.851       2.735       2.735     264.548      77.703     342.250     510.116     590.703      29.451     442.410     118.841     264.549      51.078     114.987     198.165     228.983      25.682       0.000       0.000       0.001    1181.757       0.000       0.000       0.000       0.000       0.000     264.549       0.000       0.000      77.703       0.000       0.000     740.817     215.777     215.775      41.532       3.662     130.281       3.300       0.000       0.000       0.000
    365    12    31  2001     66       0  rtu0660              743.881       2.826       2.826   27888.906     127.012   28015.920    6307.662    1091.858      13.405     331.845     746.607   27889.631      98.445      73.411     630.723     625.921     105.512       0.000       0.000       0.002    1183.832       0.000       0.000       0.000       0.000       0.000   27889.631       0.000       0.000     127.012       0.000       0.000   34950.824   27344.055   27343.336     278.275    1022.915     201.242    1003.191       0.000       0.000       0.000
    365    12    31  2001     67       0  rtu0670              743.888       2.728       2.728      90.307      35.999     126.306     316.520     504.216      30.477     390.463      83.276      90.306      42.995      85.860     158.823     150.866      16.538       0.000       0.000       0.001    1182.437       0.000       3.867       0.000       0.000       0.000      90.306       0.000       0.000      35.999       0.000       0.000     234.411      65.352      65.352      36.432       0.321      39.244       0.304       0.000       0.000       0.000
    365    12    31  2001     68       0  rtu0680              534.503       0.000       0.000     191.074       7.121     198.194     112.395     468.261      27.361     341.413      99.487     191.073      63.318      86.062     176.699     204.461      21.524       0.000       0.000       0.000    1146.012       0.000       0.000       0.000       0.000       0.000     191.073       0.000       0.000       7.121       0.000       0.000     289.611      82.529      82.529      45.256     157.982      30.029     127.580       0.000       0.000       0.000
    365    12    31  2001     69       0  rtu0690              534.487       0.000       0.000      59.451       3.276      62.727      47.811     471.873      30.263     326.374     115.236      59.451      60.832      93.245     202.521     186.072      21.434       0.000       0.000       0.000    1145.988       0.000       0.000       0.000       0.000       0.000      59.451       0.000       0.000       3.276       0.000       0.000     102.499       6.847       6.847      54.563      13.969      15.241       6.376       0.000       0.000       0.000
    365    12    31  2001     70       0  rtu0700              484.613       0.000       0.000      89.371       1.105      90.476      20.648     385.723      19.266     214.157     152.301      89.371      65.075      66.758     108.746      92.717      10.695       0.000       0.000       0.000    1144.299       0.000       3.484       0.000       0.000       0.000      89.371       0.000       0.000       1.105       0.000       0.000      28.558       0.000       0.000      20.965       0.849       1.966       0.000       0.000       0.000       0.000
    365    12    31  2001     71       0  rtu0710              520.985       1.345       1.345      10.151       2.420      12.571      21.769     479.206      31.991     334.289     112.926      10.151      51.066      75.550     127.776     112.812      17.673       0.000       0.000       0.004    1057.787       0.000       0.000       0.000       0.000       0.000      10.151       0.000       0.000       2.420       0.000       0.000      18.640       1.727       1.727      26.077       1.378       4.857       0.408       0.000       0.000       0.000
    365    12    31  2001     72       0  rtu0720              508.406       0.148       0.148     118.243       0.776     119.019      64.147     414.825      17.757     181.778     215.290     118.243      75.390      90.396     144.393     177.626      18.036       0.000       0.000       0.000     843.782       0.000       0.000       0.000       0.000       0.000     118.243       0.000       0.000       0.776       0.000       0.000     116.551       1.938       1.938      26.962       7.184       5.586       0.953       0.000       0.000       0.000
    365    12    31  2001     73       0  rtu0730              534.497       0.000       0.000      66.254       2.853      69.108      24.266     437.475      14.791     164.717     257.967      66.254      63.058      79.642     140.939     113.645      15.927       0.000       0.000       0.000    1146.167       0.000      15.946       0.000       0.000       0.000      66.254       0.000       0.000       2.853       0.000       0.000       5.567       0.000       0.000      30.607       0.620      10.741       0.000       0.000       0.000       0.000
    365    12    31  2001     74       0  rtu0740              743.881       2.721       2.721       1.539      25.181      26.719     115.410     587.959      32.583     494.066      61.310       1.538      45.579     130.088     157.715     176.270      24.569       0.000       0.000       0.001    1179.677       0.000       0.000       0.000       0.000       0.000       1.538       0.000       0.000      25.181       0.000       0.000       0.000       0.000       0.000      13.795       0.032      44.075       0.000       0.000       0.000       0.000
    365    12    31  2001     75       0  rtu0750              743.881       2.721       2.721       0.687      16.437      17.123     141.563     565.180      32.469     471.001      61.711       0.686      42.751     116.893     156.978     161.041      21.779       0.000       0.000       0.001    1179.929       0.000       0.000       0.000       0.000       0.000       0.686       0.000       0.000      16.437       0.000       0.000       0.000       0.000       0.000      20.015       0.004      23.847       0.000       0.000       0.000       0.000
    365    12    31  2001     76       0  rtu0760              521.017       0.000       0.000      62.873       6.738      69.610      94.232     452.084      28.389     295.915     127.780      62.873      61.094      88.187     185.284     185.924      16.946       0.000       0.000       0.000    1145.659       0.000       0.000       0.000       0.000       0.000      62.873       0.000       0.000       6.738       0.000       0.000     143.401       7.996       7.996      48.482       1.239      17.849       0.705       0.000       0.000       0.000
    365    12    31  2001     77       0  rtu0770              415.207       0.000       0.000      51.966       2.226      54.192      95.938     387.620      20.934     192.339     174.347      51.966      58.059      66.293      79.895     101.253      12.349       0.000       0.000       0.000    1141.048       0.000       0.000       0.000       0.000       0.000      51.966       0.000       0.000       2.226       0.000       0.000     129.336      10.853      10.853       6.792       0.837       4.866       0.612       0.000       0.000       0.000
    365    12    31  2001     78       0  rtu0780              399.217       0.000       0.000    1177.720      14.193    1191.912     416.016     685.047      10.729      91.470     582.848    1178.294      86.168      78.105     574.403     502.317      75.501       0.000       0.000       0.000    1140.068       0.000       0.000       0.000       0.000       0.000    1178.294       0.000       0.000      14.193       0.000       0.000    2142.318     996.827     996.253     247.810     451.753     100.396     400.802       0.000       0.000       0.000
    365    12    31  2001     79       0  rtu0790              534.508       0.000       0.000      49.028       9.849      58.877     194.061     458.782      27.607     298.102     133.072      49.028      49.901      77.936     146.320     170.978      18.049       0.000       0.000       0.000    1146.099       0.000       0.000       0.000       0.000       0.000      49.028       0.000       0.000       9.849       0.000       0.000     211.361      15.033      15.033      34.145       2.529      17.339       2.141       0.000       0.000       0.000
    365    12    31  2001     80       0  rtu0800              534.487       0.000       0.000      64.494       3.130      67.624      36.017     442.896      27.327     305.374     110.196      64.494      56.131      76.840     120.712     115.009      14.533       0.000       0.000       0.000    1146.084       0.000       4.072       0.000       0.000       0.000      64.494       0.000       0.000       3.130       0.000       0.000      28.517       0.000       0.000      21.906       0.419       4.845       0.000       0.000       0.000       0.000
    365    12    31  2001     81       0  rtu0810              532.064       0.019       0.019     289.882       1.929     291.811     534.279     621.104      27.967     449.678     143.460     289.882      63.155      81.840     123.846     214.928      26.579       0.000       0.000       0.000    1117.786       0.000       0.000       0.000       0.000       0.000     289.882       0.000       0.000       1.929       0.000       0.000     936.108     226.967     226.967      20.974      82.534      22.298      72.437       0.000       0.000       0.000
    365    12    31  2001     82       0  rtu0820              527.583       0.980       0.980       5.833       9.721      15.554     147.657     424.010      24.063     277.866     122.081       5.833      44.813      85.477     151.844     143.303      20.130       0.000       0.000       0.000     953.773       0.000       0.000       0.000       0.000       0.000       5.833       0.000       0.000       9.721       0.000       0.000      92.775       2.290       2.290      33.138       4.025      13.005       2.019       0.000       0.000       0.000
    365    12    31  2001     83       0  rtu0830              508.416       0.113       0.113     141.328       4.226     145.554     110.440     436.862      26.667     234.460     175.735     141.420      70.820      89.385     173.966     243.435      23.128       0.000       0.000       0.000     843.720       0.000       0.000       0.000       0.000       0.000     141.420       0.000       0.000       4.226       0.000       0.000     226.785      43.929      43.837      42.233      90.484      32.668      65.015       0.000       0.000       0.000
    365    12    31  2001     84       0  rtu0840              519.238       0.606       0.606     285.413       5.188     290.601     203.560     577.036      25.450     381.277     170.309     285.502      70.333      96.419     282.766     334.398      35.513       0.000       0.000       0.000     906.587       0.000       2.410       0.000       0.000       0.000     285.502       0.000       0.000       5.188       0.000       0.000     641.984     183.381     183.291      93.046     237.816      45.902     180.372       0.000       0.000       0.000
    365    12    31  2001     85       0  rtu0850              540.089     104.053     103.567     173.847      49.779     223.626     993.698     423.158      25.588     277.530     120.041     173.857      54.964      73.042     269.483     288.604      24.273       0.000       0.000      14.497     858.026       0.000       0.000       0.000       0.000       0.000     173.857       0.000       0.000      49.779       0.000       0.000    1198.610     129.518     129.508      98.086      27.690     137.688      19.940       0.000       0.000       0.000
    365    12    31  2001     86       0  rtu0860              540.084     104.858     104.335     295.398      18.609     314.007      73.381     374.845      20.050     246.339     108.457     295.398      72.068     103.326     150.660     210.184      21.505       0.000       0.000      14.671     857.986       0.000       0.000       0.000       0.000       0.000     295.398       0.000       0.000      18.609       0.000       0.000     245.797     125.818     125.818      23.635       9.735      75.942       6.414       0.000       0.000       0.000
    365    12    31  2001     87       0  rtu0870              743.881       2.727       2.727       5.213      33.377      38.591      54.221     645.621      31.819     536.278      77.525       5.213      55.111     148.117     159.030     209.645      28.588       0.000       0.000       0.001    1182.325       0.000       0.000       0.000       0.000       0.000       5.213       0.000       0.000      33.377       0.000       0.000       0.000       0.000       0.000       5.449       0.368     110.815       0.000       0.000       0.000       0.000
    365    12    31  2001     88       0  rtu0880              743.874       2.721       2.721       4.221      43.390      47.611      54.537     633.250      32.686     538.199      62.365       4.221      54.505     145.548     162.520     208.873      28.306       0.000       0.000       0.001    1180.154       0.000       0.000       0.000       0.000       0.000       4.221       0.000       0.000      43.390       0.000       0.000       0.000       0.000       0.000       8.474       0.645     149.695       0.000       0.000       0.000       0.000
    365    12    31  2001     89       0  rtu0890              641.618      53.447      53.211      11.954      37.219      49.173      57.981     519.901      30.369     397.756      91.776      11.953      55.234     130.047     187.075     226.776      27.364       0.000       0.000       7.248    1019.113       0.000       6.007       0.000       0.000       0.000      11.953       0.000       0.000      37.219       0.000       0.000       5.873       0.005       0.005      28.475       1.209     111.787       0.001       0.000       0.000       0.000
    365    12    31  2001     90       0  rtu0900              540.073     104.806     104.283     173.954      33.662     207.617     163.340     395.822      24.636     243.497     127.689     173.954      65.715      92.260     266.001     312.340      22.818       0.000       0.000      14.666     857.947       0.000       0.000       0.000       0.000       0.000     173.954       0.000       0.000      33.662       0.000       0.000     313.544      73.890      73.890      86.752       3.648     149.681       0.694       0.000       0.000       0.000
    365    12    31  2001     91       0  rtu0910              562.194       1.357       1.356      14.684       6.674      21.358      23.835     497.663      45.043     406.119      46.500      14.683      54.362      88.033     153.574     149.888      23.419       0.000       0.000       0.004    1020.263       0.000       0.000       0.000       0.000       0.000      14.683       0.000       0.000       6.674       0.000       0.000      13.424       0.000       0.000      32.725       0.499      28.945       0.000       0.000       0.000       0.000
    365    12    31  2001     92       0  rtu0920              521.156       0.373       0.373     109.592       0.610     110.202      72.257     486.352      12.611     188.662     285.078     109.639      70.682      83.878     200.640     186.011      19.002       0.000       0.000       0.001    1004.312       0.000       0.000       0.000       0.000       0.000     109.639       0.000       0.000       0.610       0.000       0.000     205.207      13.358      13.326      58.301      50.844       5.307      16.772       0.803       6.243       0.110
    365    12    31  2001     93       0  rtu0930              508.663       2.782       2.777      41.911       8.844      50.755     392.584     469.802      30.209     336.080     103.512      41.911      49.116      73.606     138.710     172.861      17.259       0.000       0.000       0.008     965.384       0.000       3.913       0.000       0.000       0.000      41.911       0.000       0.000       8.844       0.000       0.000     433.071       8.450       8.450      32.508       0.403      16.116       0.350       0.000       0.000       0.000
    365    12    31  2001     94       0  rtu0940              527.578       0.967       0.967      60.729      12.851      73.580     129.951     464.572      27.643     343.252      93.677      60.729      59.713      97.641     235.306     248.732      23.050       0.000       0.000       0.000     954.513       0.000       7.927       0.000       0.000       0.000      60.729       0.000       0.000      12.851       0.000       0.000     198.658       7.416       7.416      68.738       6.037      65.094       1.881       0.000       0.000       0.000
    365    12    31  2001     95       0  rtu0950              743.866       2.729       2.729       2.890      40.091      42.981      80.746     605.546      31.493     485.600      88.454       2.889      50.283     153.971     183.184     217.892      30.337       0.000       0.000       0.001    1178.890       0.000       0.000       0.000       0.000       0.000       2.889       0.000       0.000      40.091       0.000       0.000       0.000       0.000       0.000      14.587       0.412      84.758       0.000       0.000       0.000       0.000
    365    12    31  2001     96       0  rtu0960              743.874       2.722       2.722       2.381      38.845      41.225      88.039     605.429      32.549     508.820      64.060       2.380      48.354     140.862     159.248     189.711      26.946       0.000       0.000       0.001    1179.818       0.000       0.000       0.000       0.000       0.000       2.380       0.000       0.000      38.845       0.000       0.000       0.000       0.000       0.000       9.181       0.306      77.095       0.000       0.000       0.000       0.000
    365    12    31  2001     97       0  rtu0970              534.530       0.000       0.000     251.086       3.081     254.167     100.978     583.458      22.669     354.609     206.179     251.297      67.902      83.488     163.533     197.783      27.079       0.000       0.000       0.000    1146.088       0.000       0.000       0.000       0.000       0.000     251.297       0.000       0.000       3.081       0.000       0.000     443.969     168.001     167.789      39.968     422.587      19.443     337.717       0.280       0.162       0.007
    365    12    31  2001     98       0  rtu0980              513.517       2.244       2.242      40.594       1.876      42.471      69.335     468.493      29.189     307.781     131.523      40.594      56.892      82.385     138.726     140.082      18.995       0.000       0.000       0.006     999.456       0.000       0.000       0.000       0.000       0.000      40.594       0.000       0.000       1.876       0.000       0.000      94.918       6.097       6.097      28.132       2.733       8.450       1.299       0.000       0.000       0.000
    365    12    31  2001     99       0  rtu0990              527.593       0.979       0.979      10.223       8.369      18.592     107.283     436.159      23.483     282.122     130.553      10.232      48.857      92.545     210.855     180.601      22.363       0.000       0.000       0.000     954.459       0.000       4.781       0.000       0.000       0.000      10.232       0.000       0.000       8.369       0.000       0.000      87.186       3.269       3.260      59.074       3.160      18.427       1.560       0.000       0.000       0.000
    365    12    31  2001    100       0  rtu1000              534.465       0.000       0.000      65.533       5.297      70.829      99.964     513.459      30.721     356.451     126.288      65.532      56.883      78.439     164.095     169.457      19.542       0.000       0.000       0.000    1146.184       0.000       0.000       0.000       0.000       0.000      65.532       0.000       0.000       5.297       0.000       0.000     192.577      25.758      25.758      42.770      20.430      22.760      12.131       0.000       0.000       0.000
    365    12    31  2001    101       0  rtu1010              534.487       0.000       0.000     521.598      24.165     545.763    1565.931     659.460      24.605     387.675     247.179     521.603      56.754      59.648     173.181     285.504      28.401       0.000       0.000       0.000    1146.134       0.000       0.000       0.000       0.000       0.000     521.603       0.000       0.000      24.165       0.000       0.000    2293.373     461.992     461.987      56.689     268.097      46.926     247.281       0.000       0.000       0.000
    365    12    31  2001    102       0  rtu1020              533.073      45.625      45.419     581.946      93.324     675.270    1029.461     478.850      28.654     377.331      72.865     581.959      47.628      75.356     200.514     261.490      26.540       0.000       0.000       6.274     913.627       0.000       0.000       0.000       0.000       0.000     581.959       0.000       0.000      93.324       0.000       0.000    1713.043     547.155     547.142      62.493     134.322     161.449     125.475       0.000       0.000       0.000
    365    12    31  2001    103       0  rtu1030              743.866       2.732       2.732     302.593     103.873     406.466    1344.958     592.577      29.634     467.868      95.075     302.593      48.413      90.483     201.032     274.514      20.583       0.000       0.000       0.001    1183.361       0.000       0.000       0.000       0.000       0.000     302.593       0.000       0.000     103.873       0.000       0.000    1655.371     260.876     260.876      55.199      68.318     141.177      62.965       0.000       0.000       0.000
    365    12    31  2001    104       0  rtu1040              534.671       3.391       3.376     135.775      12.491     148.267     441.774     552.882      25.613     354.777     172.492     135.777      57.770      71.455     161.455     200.862      19.215       0.000       0.000       0.468    1136.726       0.000       0.000       0.000       0.000       0.000     135.777       0.000       0.000      12.491       0.000       0.000     653.217      94.032      94.030      44.938      41.967      33.911      36.523       0.000       0.000       0.000
    365    12    31  2001    105       0  rtu1050              536.354      34.801      34.622     140.803       9.456     150.260     109.282     519.106      25.804     308.639     184.663     140.807      61.085      89.012     215.222     244.808      27.316       0.000       0.000       4.876    1050.715       0.000       0.000       0.000       0.000       0.000     140.807       0.000       0.000       9.456       0.000       0.000     305.349      81.947      81.943      63.019      37.733      46.640      27.642       0.000       0.000       0.000
    365    12    31  2001    106       0  rtu1060              539.359      93.214      92.681    2795.794      15.097    2810.891     461.220     802.722      14.849     264.652     523.221    2796.066      94.922      89.816     565.830     556.145      89.336       0.000       0.000      13.165     893.938       0.000       0.000       0.000       0.000       0.000    2796.066       0.000       0.000      15.097       0.000       0.000    3773.620    2410.006    2409.734     237.681     589.005     137.654     514.207       0.000       0.000       0.000
    365    12    31  2001    107       0  rtu1070              540.062     104.070     103.585       6.817      13.337      20.154     134.811     346.773      23.629     225.189      97.954       6.817      46.396      63.366     140.098     138.700      13.809       0.000       0.000      14.501     858.274       0.000       0.000       0.000       0.000       0.000       6.817       0.000       0.000      13.337       0.000       0.000       0.000       0.000       0.000      38.313       0.108      20.810       0.000       0.000       0.000       0.000
    365    12    31  2001    108       0  rtu1080              540.084     104.475     103.969      33.791       9.114      42.905      75.243     333.651      19.984     184.937     128.730      33.791      59.965      88.415     289.164     226.946      21.135       0.000       0.000      14.588     857.976       0.000       0.000       0.000       0.000       0.000      33.791       0.000       0.000       9.114       0.000       0.000      12.024       0.000       0.000     100.237       0.872      45.477       0.000       0.000       0.000       0.000
    365    12    31  2001    109       0  rtu1090              540.095     105.066     104.533      99.993      14.337     114.330      57.715     319.435      16.656     168.136     134.643      99.992      66.922      88.915     218.323     189.074      17.597       0.000       0.000      14.716     857.936       0.000       0.000       0.000       0.000       0.000      99.992       0.000       0.000      14.337       0.000       0.000      16.086       0.000       0.000      64.616       0.985      63.726       0.000       0.000       0.000       0.000
    365    12    31  2001    110       0  rtu1100              540.084     104.688     104.170      22.873       3.814      26.687      41.154     455.868      22.968     298.284     134.616      22.873      59.745      88.415     121.940     171.485      19.500       0.000       0.000      14.634     857.718       0.000       0.000       0.000       0.000       0.000      22.873       0.000       0.000       3.814       0.000       0.000       0.364       0.000       0.000      16.740       1.886      21.621       0.000       0.000       0.000       0.000
    365    12    31  2001    111       0  rtu1110              540.106     103.908     103.428     123.468      20.876     144.344     116.744     375.963      25.707     279.934      70.322     123.501      58.186      85.456     184.068     210.842      20.888       0.000       0.000      14.465     858.257       0.000       0.000       0.000       0.000       0.000     123.501       0.000       0.000      20.876       0.000       0.000     146.251      38.452      38.418      49.238      48.040      59.810      29.811       0.000       0.000       0.000
    365    12    31  2001    112       0  rtu1120              540.084     103.941     103.441     231.005      37.919     268.924     673.155     344.764      21.136     227.656      95.972     231.028      60.995      73.867     245.004     247.189      17.619       0.000       0.000      14.468     857.874       0.000       0.000       0.000       0.000       0.000     231.028       0.000       0.000      37.919       0.000       0.000     832.303     102.607     102.583      85.451      46.075      67.975      36.353       0.000       0.000       0.000
    365    12    31  2001    113       0  rtu1130              540.062     103.419     102.968      34.723      39.794      74.516     159.880     408.496      29.747     326.337      52.413      34.722      50.485      86.076     130.695     202.307      19.630       0.000       0.000      14.360     859.088       0.000       0.000       0.000       0.000       0.000      34.722       0.000       0.000      39.794       0.000       0.000     125.121       9.125       9.125      22.279       3.037     111.025       1.484       0.000       0.000       0.000
    365    12    31  2001    114       0  rtu1140              540.100     103.706     103.222     324.775      35.791     360.566     200.387     393.976      26.279     252.461     115.235     324.809      60.894      85.726     279.394     308.343      28.765       0.000       0.000      14.418     857.997       0.000       0.000       0.000       0.000       0.000     324.809       0.000       0.000      35.791       0.000       0.000     511.630     237.679     237.645      96.702      99.138     141.110      81.172       0.000       0.000       0.000
    365    12    31  2001    115       0  rtu1150              540.084     103.732     103.262      38.969      69.549     108.518     160.303     474.940      28.716     356.827      89.396      38.969      58.059      97.413     194.882     302.823      24.698       0.000       0.000      14.425     858.974       0.000      10.918       0.000       0.000       0.000      38.969       0.000       0.000      69.549       0.000       0.000     237.718       5.374       5.374      48.668       7.910     293.119       2.270       0.000       0.000       0.000
    365    12    31  2001    116       0  rtu1160              540.068     106.644     106.038     763.671      36.450     800.121     209.737     313.693       6.321      94.231     213.141     763.671      93.094     101.350     212.881     340.066      21.076       0.000       0.000      15.059     857.782       0.000       0.000       0.000       0.000       0.000     763.671       0.000       0.000      36.450       0.000       0.000     839.192     406.384     406.384      55.689      50.224     163.652      44.978       0.000       0.000       0.000
    365    12    31  2001    117       0  rtu1170              540.068     104.298     103.790     812.473     100.106     912.579     358.219     628.075      25.066     406.976     196.033     812.473      75.906      95.537     296.338     471.009      58.217       0.000       0.000      14.549     857.933       0.000       0.000       0.000       0.000       0.000     812.473       0.000       0.000     100.106       0.000       0.000    1459.145     593.518     593.518     100.263     116.223     395.295      81.062       0.000       0.000       0.000
    365    12    31  2001    118       0  rtu1180              540.177     103.501     103.045     290.359      95.706     386.065     173.462     436.262      31.009     329.294      75.959     290.359      58.963      92.265     201.980     320.117      31.392       0.000       0.000      14.381     859.079       0.000       0.000       0.000       0.000       0.000     290.359       0.000       0.000      95.706       0.000       0.000     510.434     262.373     262.373      54.783      58.331     407.743      54.568       0.000       0.000       0.000
    365    12    31  2001    119       0  rtu1190              734.318       3.099       3.099       3.852      36.697      40.549      58.753     618.753      32.657     526.218      59.878       3.851      54.545     127.119     159.694     195.252      25.189       0.000       0.000       0.002    1163.218       0.000       0.000       0.000       0.000       0.000       3.851       0.000       0.000      36.697       0.000       0.000       0.000       0.000       0.000      16.265       0.128     157.122       0.000       0.000       0.000       0.000
