 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwsoiln          gwsoilp      
   365    12    31  2001      21      21  hru0021        0.000       0.000     124.550      97.699            0.000            0.000            0.000          173.595          809.778         -131.402          138.563           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      22      22  hru0022        0.000       0.000     138.380     108.256            0.000            0.000            0.000          490.716          911.411         -140.144          155.922           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      23      23  hru0023        0.000       0.000     116.026      91.027            0.000            0.000            0.000            0.000          747.526         -124.678          127.935           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      24      24  hru0024        0.000       0.000      78.800      61.866            0.000            0.000            0.000          140.318          502.063          -80.349           85.893           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      25      25  hru0025        0.000       0.000      82.686      64.854            0.000            0.000            0.000          160.709          531.077          -84.121           90.847           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      26      26  hru0026        0.000       0.000      70.209      55.095            0.000            0.000            0.000            0.000          439.100          -72.365           75.143           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      27      27  hru0027        0.000       0.000     138.768     108.856            0.000            0.000            0.000            0.000          900.643         -151.262          154.151           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      28      28  hru0028        0.000       0.000     138.767     108.855            0.000            0.000            0.000            0.000          900.641         -151.262          154.151           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      29      29  hru0029        0.000       0.000      87.020      68.287            0.000            0.000            0.000            0.000          552.254          -91.927           94.513           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      30      30  hru0030        0.000       0.000      59.521      46.786            0.000            0.000            0.000          127.581          368.678          -58.409           63.004           59.175            9.818            0.000            0.000           15.965            2.170            0.000            0.000
   365    12    31  2001      31      31  hru0031        0.000       0.000      56.437      44.361            0.000            0.000            0.000          121.597          350.874          -56.284           59.969           60.113            9.949            0.000            0.000           24.193            3.320            0.000            0.000
   365    12    31  2001      32      32  hru0032        0.000       0.000      54.312      42.687            0.000            0.000            0.000          105.423          336.879          -53.196           57.582           60.412            9.991            0.000            0.000           28.972            3.992            0.000            0.000
   365    12    31  2001      33      33  hru0033        0.000       0.000     141.087     110.428            0.000            0.000            0.000          495.672          924.695         -147.741          158.177           60.638           10.023            0.000            0.000           29.228            4.028            0.000            0.000
   365    12    31  2001      34      34  hru0034        0.000       0.000     146.151     114.432            0.000            0.000            0.000          540.069          953.829         -150.510          163.151           60.137            9.952            0.000            0.000           20.549            2.808            0.000            0.000
   365    12    31  2001      35      35  hru0035        0.000       0.000     132.621     104.018            0.000            0.000            0.000            0.000          865.165         -142.306          148.015           61.146           10.094            0.000            0.000           37.566            5.200            0.000            0.000
   365    12    31  2001      36      36  hru0036        0.000       0.000      92.903      72.920            0.000            0.000            0.000          256.054          592.671          -94.584          101.345           59.948            9.926            0.000            0.000           19.137            2.610            0.000            0.000
   365    12    31  2001      37      37  hru0037        0.000       0.000      95.322      74.856            0.000            0.000            0.000          264.338          610.094          -98.009          104.315           59.671            9.887            0.000            0.000           17.037            2.314            0.000            0.000
   365    12    31  2001      38      38  hru0038        0.000       0.000      91.264      71.625            0.000            0.000            0.000          250.732          583.074          -93.725           99.708           60.101            9.947            0.000            0.000           21.813            2.986            0.000            0.000
   365    12    31  2001      39      39  hru0039        0.000       0.000      61.556      48.274            0.000            0.000            0.000          132.339          386.993          -60.550           66.171           60.745           10.037            0.000            0.000           33.258            4.595            0.000            0.000
   365    12    31  2001      40      40  hru0040        0.000       0.000      59.216      46.549            0.000            0.000            0.000            0.000          366.607          -59.132           62.691           60.735           10.036            0.000            0.000           33.087            4.571            0.000            0.000
   365    12    31  2001      41      41  hru0041        0.000       0.000      60.346      47.399            0.000            0.000            0.000          117.064          377.965          -60.163           64.630           60.738           10.036            0.000            0.000           33.092            4.571            0.000            0.000
   365    12    31  2001      42      42  hru0042        0.000       0.000      98.472      77.281            0.000            0.000            0.000            0.000          632.330         -104.623          108.176           60.970           10.069            0.000            0.000           35.134            4.859            0.000            0.000
   365    12    31  2001      43      43  hru0043        0.000       0.000     107.864      84.518            0.000            0.000            0.000          151.691          731.184         -120.446          125.144            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      44      44  hru0044        0.000       0.000     118.973      92.984            0.000            0.000            0.000          336.545          812.643         -127.341          139.061            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      45      45  hru0045        0.000       0.000      41.968      32.846            0.000            0.000            0.000           74.673          290.039          -45.226           49.630            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      46      46  hru0046        0.000       0.000      41.572      32.521            0.000            0.000            0.000           73.941          287.066          -44.768           49.122            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      47      47  hru0047        0.000       0.000      47.392      36.989            0.000            0.000            0.000           94.038          325.011          -51.715           55.622            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      48      48  hru0048        0.000       0.000      48.375      37.764            0.000            0.000            0.000           99.288          332.057          -52.251           56.826            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      49      49  hru0049        0.000       0.000      41.937      32.850            0.000            0.000            0.000            0.000          282.967          -48.530           48.442            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      50      50  hru0050        0.000       0.000      66.972      52.517            0.000            0.000            0.000            0.000          426.245          -69.816           72.928           35.302            6.546            0.000            0.000           14.824            2.318            0.000            0.000
   365    12    31  2001      51      51  hru0051        0.000       0.000      67.023      52.557            0.000            0.000            0.000            0.000          426.596          -69.856           72.988           35.302            6.546            0.000            0.000           14.830            2.319            0.000            0.000
   365    12    31  2001      52      52  hru0052        0.000       0.000      67.027      52.560            0.000            0.000            0.000            0.000          426.625          -69.859           72.993           35.302            6.546            0.000            0.000           14.830            2.319            0.000            0.000
   365    12    31  2001      53      53  hru0053        0.000       0.000      26.808      21.119            0.000            0.000            0.000            0.000          155.699          -24.205           26.611           35.067            6.509            0.000            0.000           13.178            2.061            0.000            0.000
   365    12    31  2001      54      54  hru0054        0.000       0.000      26.801      21.114            0.000            0.000            0.000            0.000          155.775          -24.222           26.624           35.068            6.509            0.000            0.000           13.190            2.063            0.000            0.000
   365    12    31  2001      55      55  hru0055        0.000       0.000      26.800      21.114            0.000            0.000            0.000            0.000          155.778          -24.223           26.624           35.069            6.510            0.000            0.000           13.191            2.063            0.000            0.000
   365    12    31  2001      56      56  hru0056        0.000       0.000      73.168      57.390            0.000            0.000            0.000            0.000          467.440          -76.670           79.975           35.229            6.535            0.000            0.000           14.269            2.231            0.000            0.000
   365    12    31  2001      57      57  hru0057        0.000       0.000      73.247      57.452            0.000            0.000            0.000            0.000          467.989          -76.735           80.068           35.230            6.535            0.000            0.000           14.282            2.233            0.000            0.000
   365    12    31  2001      58      58  hru0058        0.000       0.000     121.188      95.103            0.000            0.000            0.000            0.000          791.537         -133.999          135.457           35.454            6.570            0.000            0.000           15.874            2.481            0.000            0.000
   365    12    31  2001      59      59  hru0059        0.000       0.000     121.223      95.130            0.000            0.000            0.000            0.000          791.776         -134.023          135.498           35.455            6.570            0.000            0.000           15.879            2.482            0.000            0.000
   365    12    31  2001      60      60  hru0060        0.000       0.000     121.226      95.133            0.000            0.000            0.000            0.000          791.799         -134.026          135.502           35.455            6.570            0.000            0.000           15.879            2.482            0.000            0.000
   365    12    31  2001      61      61  hru0061        0.000       0.000      46.469      36.461            0.000            0.000            0.000            0.000          288.271          -46.506           49.312           35.334            6.551            0.000            0.000           14.952            2.338            0.000            0.000
   365    12    31  2001      62      62  hru0062        0.000       0.000      46.455      36.450            0.000            0.000            0.000            0.000          288.166          -46.497           49.294           35.334            6.551            0.000            0.000           14.947            2.337            0.000            0.000
   365    12    31  2001      63      63  hru0063        0.000       0.000      46.470      36.461            0.000            0.000            0.000            0.000          288.277          -46.507           49.313           35.335            6.551            0.000            0.000           14.956            2.338            0.000            0.000
   365    12    31  2001      64      64  hru0064        0.000       0.000      58.948      46.199            0.000            0.000            0.000            0.000          372.651          -61.076           63.757           35.345            6.553            0.000            0.000           15.086            2.358            0.000            0.000
   365    12    31  2001      65      65  hru0065        0.000       0.000      58.949      46.200            0.000            0.000            0.000            0.000          372.659          -61.077           63.758           35.345            6.553            0.000            0.000           15.086            2.358            0.000            0.000
   365    12    31  2001      66      66  hru0066        0.000       0.000     131.495     103.140            0.000            0.000            0.000            0.000          860.726         -144.377          147.294           35.394            6.561            0.000            0.000           15.340            2.398            0.000            0.000
   365    12    31  2001      67      67  hru0067        0.000       0.000     131.498     103.142            0.000            0.000            0.000            0.000          860.749         -144.379          147.298           35.394            6.561            0.000            0.000           15.340            2.398            0.000            0.000
   365    12    31  2001      68      68  hru0068        0.000       0.000     131.405     103.080            0.000            0.000            0.000            0.000          860.034         -144.338          147.176           35.394            6.561            0.000            0.000           15.335            2.397            0.000            0.000
   365    12    31  2001      69      69  hru0069        0.000       0.000      75.143      58.904            0.000            0.000            0.000            0.000          481.616          -79.393           82.407           35.359            6.555            0.000            0.000           15.120            2.364            0.000            0.000
   365    12    31  2001      70      70  hru0070        0.000       0.000      75.131      58.895            0.000            0.000            0.000            0.000          481.536          -79.386           82.394           35.359            6.555            0.000            0.000           15.119            2.364            0.000            0.000
   365    12    31  2001      71      71  hru0071        0.000       0.000      16.079      13.274            0.000            0.000            0.000            0.000          117.013          -15.651           19.919           89.944           11.600            0.000            0.000          132.417           13.399            0.000            0.000
   365    12    31  2001      72      72  hru0072        0.000       0.000      16.076      13.278            0.000            0.000            0.000            0.000          117.113          -15.659           19.936           90.142           11.620            0.000            0.000          132.850           13.442            0.000            0.000
   365    12    31  2001      73      73  hru0073        0.000       0.000      16.076      13.279            0.000            0.000            0.000            0.000          117.127          -15.660           19.939           90.171           11.623            0.000            0.000          132.914           13.449            0.000            0.000
   365    12    31  2001      74      74  hru0074        0.000       0.000      47.473      37.266            0.000            0.000            0.000            0.000          329.072          -52.903           56.285           91.951           11.588            0.000            0.000          133.928           13.157            0.000            0.000
   365    12    31  2001      75      75  hru0075        0.000       0.000      47.458      37.254            0.000            0.000            0.000            0.000          328.941          -52.884           56.263           91.976           11.591            0.000            0.000          133.913           13.155            0.000            0.000
   365    12    31  2001      76      76  hru0076        0.000       0.000      47.476      37.268            0.000            0.000            0.000            0.000          329.098          -52.906           56.290           91.951           11.588            0.000            0.000          133.940           13.158            0.000            0.000
   365    12    31  2001      77      77  hru0077        0.000       0.000      43.529      34.145            0.000            0.000            0.000            0.000          301.346          -48.147           51.534           90.436           11.437            0.000            0.000          130.361           12.794            0.000            0.000
   365    12    31  2001      78      78  hru0078        0.000       0.000      43.527      34.146            0.000            0.000            0.000            0.000          301.477          -48.157           51.557           90.699           11.459            0.000            0.000          130.897           12.840            0.000            0.000
   365    12    31  2001      79      79  hru0079        0.000       0.000      43.526      34.145            0.000            0.000            0.000            0.000          301.494          -48.158           51.560           90.736           11.462            0.000            0.000          130.976           12.847            0.000            0.000
   365    12    31  2001      80      80  hru0080        0.000       0.000      29.240      23.082            0.000            0.000            0.000            0.000          203.299          -31.228           34.727           88.241           11.223            0.000            0.000          125.811           12.344            0.000            0.000
   365    12    31  2001      81      81  hru0081        0.000       0.000      29.244      23.087            0.000            0.000            0.000            0.000          203.353          -31.234           34.737           88.242           11.227            0.000            0.000          125.824           12.352            0.000            0.000
   365    12    31  2001      82      82  hru0082        0.000       0.000      29.244      23.087            0.000            0.000            0.000            0.000          203.359          -31.234           34.738           88.247           11.228            0.000            0.000          125.840           12.354            0.000            0.000
   365    12    31  2001      83      83  hru0083        0.000       0.000      80.211      62.820            0.000            0.000            0.000            0.000          550.161          -93.792           94.161           87.455           11.328            0.000            0.000          128.199           12.969            0.000            0.000
   365    12    31  2001      84      84  hru0084        0.000       0.000      80.210      62.819            0.000            0.000            0.000            0.000          550.123          -93.788           94.155           87.392           11.323            0.000            0.000          128.071           12.959            0.000            0.000
   365    12    31  2001      85      85  hru0085        0.000       0.000      86.499      67.751            0.000            0.000            0.000            0.000          589.171         -100.367          100.849           85.479           11.102            0.000            0.000          121.408           12.194            0.000            0.000
   365    12    31  2001      86      86  hru0086        0.000       0.000      86.510      67.761            0.000            0.000            0.000            0.000          589.296         -100.377          100.871           85.561           11.108            0.000            0.000          121.580           12.208            0.000            0.000
   365    12    31  2001      87      87  hru0087        0.000       0.000      86.512      67.763            0.000            0.000            0.000            0.000          589.322         -100.379          100.875           85.579           11.109            0.000            0.000          121.620           12.212            0.000            0.000
   365    12    31  2001      88      88  hru0088        0.000       0.000      17.221      13.914            0.000            0.000            0.000            0.000          115.996          -16.617           19.793           60.257            9.564            0.000            0.000           71.969            9.775            0.000            0.000
   365    12    31  2001      89      89  hru0089        0.000       0.000      17.209      13.906            0.000            0.000            0.000            0.000          115.913          -16.608           19.778           60.252            9.563            0.000            0.000           71.956            9.773            0.000            0.000
   365    12    31  2001      90      90  hru0090        0.000       0.000      30.740      24.113            0.000            0.000            0.000            0.000          201.919          -32.451           34.530           55.619            8.853            0.000            0.000           60.217            7.974            0.000            0.000
   365    12    31  2001      91      91  hru0091        0.000       0.000      82.042      64.315            0.000            0.000            0.000            0.000          550.992          -95.646           94.327           55.509            8.848            0.000            0.000           64.085            8.618            0.000            0.000
   365    12    31  2001      92      92  hru0092        0.000       0.000      82.048      64.322            0.000            0.000            0.000            0.000          551.040          -95.654           94.335           55.508            8.847            0.000            0.000           64.091            8.618            0.000            0.000
   365    12    31  2001      93      93  hru0093        0.000       0.000      45.086      35.303            0.000            0.000            0.000            0.000          300.649          -49.511           51.445           58.282            9.115            0.000            0.000           65.786            8.570            0.000            0.000
   365    12    31  2001      94      94  hru0094        0.000       0.000      45.100      35.313            0.000            0.000            0.000            0.000          300.773          -49.525           51.466           58.268            9.113            0.000            0.000           65.798            8.572            0.000            0.000
   365    12    31  2001      95      95  hru0095        0.000       0.000      26.241      20.622            0.000            0.000            0.000            0.000          143.193          -21.594           24.475           29.982            5.697            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      96      96  hru0096        0.000       0.000      26.226      20.610            0.000            0.000            0.000            0.000          143.090          -21.582           24.458           29.982            5.697            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      97      97  hru0097        0.000       0.000      26.241      20.623            0.000            0.000            0.000            0.000          143.196          -21.594           24.476           29.982            5.697            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      98      98  hru0098        0.000       0.000     122.165      95.833            0.000            0.000            0.000            0.000          788.867         -131.962          135.016           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001      99      99  hru0099        0.000       0.000     122.153      95.822            0.000            0.000            0.000            0.000          788.782         -131.953          135.002           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     100     100  hru0100        0.000       0.000     122.167      95.838            0.000            0.000            0.000            0.000          788.886         -131.964          135.020           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     101     101  hru0101        0.000       0.000      63.103      49.471            0.000            0.000            0.000            0.000          391.609          -63.648           67.011           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     102     102  hru0102        0.000       0.000      63.135      49.497            0.000            0.000            0.000            0.000          391.832          -63.668           67.049           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     103     103  hru0103        0.000       0.000      63.136      49.497            0.000            0.000            0.000            0.000          391.838          -63.668           67.050           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     104     104  hru0104        0.000       0.000      45.684      35.875            0.000            0.000            0.000            0.000          273.969          -43.581           46.867           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     105     105  hru0105        0.000       0.000      48.461      38.096            0.000            0.000            0.000           42.975          297.195          -47.117           50.832           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     106     106  hru0106        0.000       0.000      45.331      35.593            0.000            0.000            0.000            0.000          271.593          -43.364           46.461           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     107     107  hru0107        0.000       0.000     119.185      93.501            0.000            0.000            0.000            0.000          768.833         -126.490          131.574           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     108     108  hru0108        0.000       0.000     115.655      90.721            0.000            0.000            0.000            0.000          745.092         -124.145          127.519           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     109     109  hru0109        0.000       0.000     123.449      96.913            0.000            0.000            0.000            0.000          799.392         -130.658          136.791           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     110     110  hru0110        0.000       0.000      70.209      55.093            0.000            0.000            0.000            0.000          439.097          -72.365           75.142           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     111     111  hru0111        0.000       0.000      70.791      55.557            0.000            0.000            0.000            0.000          442.998          -72.918           75.809           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     112     112  hru0112        0.000       0.000      74.965      58.885            0.000            0.000            0.000            0.000          470.750          -77.151           80.548           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     113     113  hru0113        0.000       0.000      57.147      44.903            0.000            0.000            0.000           56.004          354.635          -56.593           60.666           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     114     114  hru0114        0.000       0.000      56.638      44.509            0.000            0.000            0.000           20.185          350.185          -55.827           59.907           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     115     115  hru0115        0.000       0.000      60.574      47.523            0.000            0.000            0.000          102.004          381.428          -59.978           65.241           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     116     116  hru0116        0.000       0.000     120.329      94.406            0.000            0.000            0.000            0.000          776.469         -130.166          132.894           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     117     117  hru0117        0.000       0.000     120.331      94.409            0.000            0.000            0.000            0.000          776.483         -130.168          132.896           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     118     118  hru0118        0.000       0.000     120.315      94.387            0.000            0.000            0.000            0.000          776.362         -130.149          132.876           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     119     119  hru0119        0.000       0.000     138.760     108.844            0.000            0.000            0.000            0.000          900.583         -151.253          154.141           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     120     120  hru0120        0.000       0.000     138.767     108.852            0.000            0.000            0.000            0.000          900.637         -151.261          154.150           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     121     121  hru0121        0.000       0.000     138.768     108.856            0.000            0.000            0.000            0.000          900.643         -151.262          154.151           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     122     122  hru0122        0.000       0.000      87.020      68.287            0.000            0.000            0.000            0.000          552.254          -91.927           94.513           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     123     123  hru0123        0.000       0.000      87.018      68.284            0.000            0.000            0.000            0.000          552.241          -91.926           94.511           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     124     124  hru0124        0.000       0.000      87.011      68.277            0.000            0.000            0.000            0.000          552.187          -91.922           94.502           29.981            5.696            0.000            0.000            0.000            0.000            0.000            0.000
   365    12    31  2001     125     125  hru0125        0.000       0.000      44.840      34.959            0.000            0.000            0.000            0.000          302.280          -51.879           51.748            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
