 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                    in_sed         out_sed        fp_dep         ch_dep        bank_ero        bed_ero         in_no3        in_orgn        out_no3       out_orgn         fp_no3        bank_no3       bed_no3        fp_orgn        ch_orgn        bank_orgn      bed_orgn       in_solp        in_orgp        out_solp       out_orgp       fp_solp        bank_solp      bed_solp       fp_orgp        ch_orgp        bank_orgp      bed_orgp       no3_orgn       solp_orgp      
                                                                    tons            tons          tons           tons            tons           tons           tons           tons           tons          tons           tons           tons           tons           tons            tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons         
   366    12    31  2000      43      43  cha043               0.3643E+06     0.3653E+06     0.0000E+00     0.5661E+03     0.1576E+04     0.3554E+01     0.3583E+06     0.5038E+04     0.3583E+06     0.5035E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2567E+01     0.0000E+00     0.0000E+00     0.1063E+04     0.7068E+03     0.1063E+04     0.7064E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3609E+00     0.0000E+00     0.0000E+00     0.5188E+04     0.1391E+02
   366    12    31  2000      44      44  cha044               0.3545E+06     0.3635E+06     0.0000E+00     0.2122E+04     0.1105E+05     0.1112E+02     0.3414E+06     0.4586E+04     0.3414E+06     0.4576E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1036E+02     0.0000E+00     0.0000E+00     0.8094E+03     0.6425E+03     0.8094E+03     0.6410E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1453E+01     0.0000E+00     0.0000E+00     0.1799E+05     0.3947E+02
   366    12    31  2000      45      45  cha045               0.3366E+06     0.3481E+06     0.0000E+00     0.4172E+02     0.1146E+05     0.1902E+00     0.2287E+06     0.3969E+03     0.2287E+06     0.3969E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2145E-01     0.0000E+00     0.0000E+00     0.1289E+03     0.5618E+02     0.1289E+03     0.5618E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3036E-02     0.0000E+00     0.0000E+00     0.2234E+03     0.1136E+00
   366    12    31  2000      46      46  cha046               0.3303E+06     0.3366E+06     0.0000E+00     0.3374E+03     0.6679E+04     0.7894E+00     0.2287E+06     0.3971E+03     0.2287E+06     0.3969E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1629E+00     0.0000E+00     0.0000E+00     0.1287E+03     0.5621E+02     0.1287E+03     0.5618E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2307E-01     0.0000E+00     0.0000E+00     0.1820E+04     0.8710E+00
   366    12    31  2000      47      47  cha047               0.3119E+06     0.3278E+06     0.0000E+00     0.5811E+03     0.1649E+05     0.1298E+01     0.2069E+06     0.3788E+03     0.2069E+06     0.3785E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2805E+00     0.0000E+00     0.0000E+00     0.1172E+03     0.5359E+02     0.1172E+03     0.5355E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3970E-01     0.0000E+00     0.0000E+00     0.2794E+04     0.1335E+01
   366    12    31  2000      48      48  cha048               0.1321E+06     0.1330E+06     0.0000E+00     0.8653E+01     0.8579E+03     0.1132E+01     0.2998E+06     0.3802E+04     0.2998E+06     0.3801E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1199E+00     0.0000E+00     0.0000E+00     0.1835E+04     0.5586E+03     0.1835E+04     0.5586E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1761E-01     0.0000E+00     0.0000E+00     0.2045E+03     0.1216E+01
   366    12    31  2000      49      49  cha049               0.1315E+06     0.1321E+06     0.0000E+00     0.1160E+03     0.6977E+03     0.0000E+00     0.2998E+06     0.3801E+04     0.2998E+06     0.3800E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1573E+01     0.0000E+00     0.0000E+00     0.1833E+04     0.5586E+03     0.1833E+04     0.5583E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2311E+00     0.0000E+00     0.0000E+00     0.2740E+04     0.1596E+02
   366    12    31  2000      50      50  cha050               0.1280E+06     0.1299E+06     0.0000E+00     0.1361E+03     0.2069E+04     0.0000E+00     0.2943E+06     0.2281E+04     0.2943E+06     0.2280E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1148E+01     0.0000E+00     0.0000E+00     0.1506E+04     0.3446E+03     0.1506E+04     0.3444E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1734E+00     0.0000E+00     0.0000E+00     0.3170E+04     0.1553E+02
   366    12    31  2000      51      51  cha051               0.1268E+06     0.1280E+06     0.0000E+00     0.6996E+02     0.1283E+04     0.1804E+00     0.2858E+06     0.2282E+04     0.2858E+06     0.2281E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5951E+00     0.0000E+00     0.0000E+00     0.1339E+04     0.3447E+03     0.1339E+04     0.3446E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8986E-01     0.0000E+00     0.0000E+00     0.1591E+04     0.7207E+01
   366    12    31  2000      52      52  cha052               0.3799E+03     0.7595E+03     0.3384E+01     0.6443E+00     0.3835E+03     0.1631E+00     0.4148E+05     0.5481E+03     0.4115E+05     0.5341E+03     0.3332E+03     0.0000E+00     0.0000E+00     0.1376E+02     0.2438E+00     0.0000E+00     0.0000E+00     0.2199E+03     0.8100E+02     0.2138E+03     0.7898E+02     0.6111E+01     0.0000E+00     0.0000E+00     0.1990E+01     0.3635E-01     0.0000E+00     0.0000E+00     0.4695E+03     0.2162E+01
   366    12    31  2000      53      53  cha053               0.1582E+02     0.1960E+02     0.0000E+00     0.1947E-01     0.3805E+01     0.0000E+00     0.3832E+04     0.2295E+03     0.3832E+04     0.2293E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1117E+00     0.0000E+00     0.0000E+00     0.3599E+02     0.3125E+02     0.3599E+02     0.3124E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1522E-01     0.0000E+00     0.0000E+00     0.2847E+02     0.2512E+00
   366    12    31  2000      54      54  cha054               0.8103E+00     0.3119E+03     0.0000E+00     0.6131E-02     0.3111E+03     0.0000E+00     0.1640E+05     0.1114E+02     0.1640E+05     0.1111E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3661E-01     0.0000E+00     0.0000E+00     0.8422E+01     0.1737E+01     0.8422E+01     0.1731E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5886E-02     0.0000E+00     0.0000E+00     0.7797E+03     0.2758E+00
   366    12    31  2000      55      55  cha055               0.3306E+02     0.6736E+02     0.3897E+01     0.3040E-01     0.3823E+02     0.0000E+00     0.2387E+05     0.5486E+03     0.2366E+05     0.5193E+03     0.2079E+03     0.0000E+00     0.0000E+00     0.2899E+02     0.3119E+00     0.0000E+00     0.0000E+00     0.2147E+03     0.8109E+02     0.2072E+03     0.7678E+02     0.7584E+01     0.0000E+00     0.0000E+00     0.4258E+01     0.4620E-01     0.0000E+00     0.0000E+00     0.3008E+03     0.2278E+01
   366    12    31  2000      56      56  cha056               0.7093E+02     0.1076E+03     0.0000E+00     0.1967E+00     0.3683E+02     0.0000E+00     0.7962E+04     0.6282E+03     0.7962E+04     0.6274E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8487E+00     0.0000E+00     0.0000E+00     0.3857E+02     0.9656E+02     0.3857E+02     0.9643E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1307E+00     0.0000E+00     0.0000E+00     0.1708E+03     0.7973E+00
   366    12    31  2000      57      57  cha057               0.3038E+01     0.1561E+04     0.0000E+00     0.2883E-01     0.1558E+04     0.0000E+00     0.5371E+05     0.5103E+02     0.5371E+05     0.5081E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2251E+00     0.0000E+00     0.0000E+00     0.1084E+03     0.7426E+01     0.1084E+03     0.7393E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3291E-01     0.0000E+00     0.0000E+00     0.2784E+04     0.4890E+01
   366    12    31  2000      58      58  cha058               0.4639E+06     0.4623E+06     0.8198E+03     0.9716E+03     0.1738E+03     0.0000E+00     0.4788E+05     0.2881E+03     0.4773E+05     0.2816E+03     0.1438E+03     0.0000E+00     0.0000E+00     0.6297E+01     0.1966E+00     0.0000E+00     0.0000E+00     0.1329E+03     0.4167E+02     0.1294E+03     0.4072E+02     0.3438E+01     0.0000E+00     0.0000E+00     0.9153E+00     0.2840E-01     0.0000E+00     0.0000E+00     0.5640E+03     0.1341E+01
   366    12    31  2000      59      59  cha059               0.2247E+05     0.2252E+05     0.1274E+02     0.1191E+02     0.6783E+02     0.0000E+00     0.6876E+05     0.2499E+04     0.6869E+05     0.2468E+04     0.7744E+02     0.0000E+00     0.0000E+00     0.3067E+02     0.3292E+00     0.0000E+00     0.0000E+00     0.9158E+02     0.3667E+03     0.9004E+02     0.3621E+03     0.1538E+01     0.0000E+00     0.0000E+00     0.4482E+01     0.4877E-01     0.0000E+00     0.0000E+00     0.2174E+03     0.1952E+00
   366    12    31  2000      60      60  cha060               0.2215E+05     0.2237E+05     0.1033E+02     0.2221E+02     0.2474E+03     0.0000E+00     0.5344E+05     0.1239E+04     0.5339E+05     0.1221E+04     0.5240E+02     0.0000E+00     0.0000E+00     0.1731E+02     0.3603E+00     0.0000E+00     0.0000E+00     0.6987E+02     0.1771E+03     0.6822E+02     0.1747E+03     0.1656E+01     0.0000E+00     0.0000E+00     0.2371E+01     0.5228E-01     0.0000E+00     0.0000E+00     0.3010E+03     0.2790E+00
   366    12    31  2000      61      61  cha061               0.9629E+02     0.1068E+03     0.1184E+02     0.2962E+00     0.2261E+02     0.0000E+00     0.1545E+05     0.1345E+04     0.1530E+05     0.1259E+04     0.1450E+03     0.0000E+00     0.0000E+00     0.8343E+02     0.2371E+01     0.0000E+00     0.0000E+00     0.1912E+02     0.2022E+03     0.1675E+02     0.1893E+03     0.2366E+01     0.0000E+00     0.0000E+00     0.1253E+02     0.3560E+00     0.0000E+00     0.0000E+00     0.2641E+03     0.2132E+00
   366    12    31  2000      62      62  cha062               0.2200E+05     0.2205E+05     0.0000E+00     0.1411E+02     0.7024E+02     0.0000E+00     0.3621E+05     0.1168E+04     0.3621E+05     0.1168E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2967E+00     0.0000E+00     0.0000E+00     0.1668E+02     0.1666E+03     0.1668E+02     0.1665E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4258E-01     0.0000E+00     0.0000E+00     0.1143E+03     0.4228E-01
   366    12    31  2000      63      63  cha063               0.3661E+01     0.9641E+02     0.3966E+00     0.3192E-02     0.9315E+02     0.0000E+00     0.1722E+05     0.6305E+02     0.1712E+05     0.5992E+02     0.9379E+02     0.0000E+00     0.0000E+00     0.3109E+01     0.2828E-01     0.0000E+00     0.0000E+00     0.5058E+02     0.9346E+01     0.4828E+02     0.8885E+01     0.2306E+01     0.0000E+00     0.0000E+00     0.4570E+00     0.4228E-02     0.0000E+00     0.0000E+00     0.1427E+03     0.2767E+00
   366    12    31  2000      64      64  cha064               0.1081E+00     0.1093E+05     0.0000E+00     0.1202E-03     0.1093E+05     0.0000E+00     0.3558E+05     0.7150E-01     0.3558E+05     0.7146E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3974E-04     0.0000E+00     0.0000E+00     0.2304E+01     0.2310E-01     0.2304E+01     0.2309E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1284E-04     0.0000E+00     0.0000E+00     0.1775E+03     0.1124E-01
   366    12    31  2000      65      65  cha065               0.7761E+05     0.9617E+05     0.0000E+00     0.1895E+03     0.1875E+05     0.4113E+00     0.1120E+06     0.1668E+04     0.1120E+06     0.1666E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1909E+01     0.0000E+00     0.0000E+00     0.1618E+03     0.2532E+03     0.1618E+03     0.2529E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2895E+00     0.0000E+00     0.0000E+00     0.1928E+04     0.2747E+01
   366    12    31  2000      66      66  cha066               0.4875E+03     0.5556E+03     0.0000E+00     0.4418E-01     0.6824E+02     0.0000E+00     0.2513E+05     0.1198E+01     0.2513E+05     0.1198E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5199E-04     0.0000E+00     0.0000E+00     0.9239E+01     0.3652E+00     0.9239E+01     0.3652E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1588E-04     0.0000E+00     0.0000E+00     0.9231E+01     0.3380E-02
   366    12    31  2000      67      67  cha067               0.3035E+00     0.4874E+03     0.0000E+00     0.6919E-04     0.4871E+03     0.0000E+00     0.2512E+05     0.1198E+01     0.2512E+05     0.1198E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1358E-03     0.0000E+00     0.0000E+00     0.7659E+01     0.3651E+00     0.7659E+01     0.3650E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4145E-04     0.0000E+00     0.0000E+00     0.2396E+02     0.7263E-02
   366    12    31  2000      68      68  cha068               0.1503E+02     0.3057E+02     0.2901E+01     0.8226E-01     0.1852E+02     0.0000E+00     0.5994E+04     0.4253E+03     0.5923E+04     0.3855E+03     0.7066E+02     0.0000E+00     0.0000E+00     0.3854E+02     0.1281E+01     0.0000E+00     0.0000E+00     0.1890E+03     0.5752E+02     0.1851E+03     0.5214E+02     0.3952E+01     0.0000E+00     0.0000E+00     0.5204E+01     0.1734E+00     0.0000E+00     0.0000E+00     0.2753E+03     0.8157E+01
   366    12    31  2000      69      69  cha069               0.1051E+07     0.1051E+07     0.0000E+00     0.6338E+03     0.1137E+03     0.6084E+01     0.1219E+07     0.2282E+05     0.1219E+07     0.2282E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6050E+01     0.0000E+00     0.0000E+00     0.5565E+04     0.3277E+04     0.5565E+04     0.3277E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8690E+00     0.0000E+00     0.0000E+00     0.1625E+05     0.7326E+02
   366    12    31  2000      70      70  cha070               0.6949E+00     0.1384E+02     0.2009E+00     0.3734E-02     0.1335E+02     0.0000E+00     0.8342E+03     0.9495E+01     0.7750E+03     0.7980E+01     0.5923E+02     0.0000E+00     0.0000E+00     0.1488E+01     0.2676E-01     0.0000E+00     0.0000E+00     0.8495E+01     0.2244E+01     0.6720E+01     0.1953E+01     0.1775E+01     0.0000E+00     0.0000E+00     0.2844E+00     0.6855E-02     0.0000E+00     0.0000E+00     0.3711E+02     0.2610E+00
   366    12    31  2000      71      71  cha071               0.4122E+00     0.9756E+01     0.0000E+00     0.4156E-02     0.9348E+01     0.0000E+00     0.7210E+03     0.4093E+01     0.7210E+03     0.4073E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1994E-01     0.0000E+00     0.0000E+00     0.4055E+01     0.6336E+00     0.4055E+01     0.6305E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3104E-02     0.0000E+00     0.0000E+00     0.3170E+02     0.1701E+00
   366    12    31  2000      72      72  cha072               0.4107E+03     0.3902E+03     0.2143E+02     0.9478E+00     0.1953E+01     0.0000E+00     0.6543E+04     0.7337E+04     0.6465E+04     0.7016E+04     0.7864E+02     0.0000E+00     0.0000E+00     0.3133E+03     0.7714E+01     0.0000E+00     0.0000E+00     0.2370E+03     0.1018E+04     0.2298E+03     0.9731E+03     0.7213E+01     0.0000E+00     0.0000E+00     0.4353E+02     0.1069E+01     0.0000E+00     0.0000E+00     0.1720E+03     0.5531E+01
   366    12    31  2000      73      73  cha073               0.2516E+03     0.2851E+03     0.4879E+01     0.3190E+01     0.4160E+02     0.0000E+00     0.9061E+03     0.4346E+04     0.9005E+03     0.4285E+04     0.5560E+01     0.0000E+00     0.0000E+00     0.3234E+02     0.2854E+02     0.0000E+00     0.0000E+00     0.1272E+02     0.5962E+03     0.1238E+02     0.5878E+03     0.3392E+00     0.0000E+00     0.0000E+00     0.4483E+01     0.3914E+01     0.0000E+00     0.0000E+00     0.6796E+02     0.7906E+00
   366    12    31  2000      74      74  cha074               0.1085E+05     0.1102E+05     0.0000E+00     0.1020E+02     0.1849E+03     0.0000E+00     0.1210E+05     0.1604E-03     0.1210E+05     0.1604E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7561E-07     0.0000E+00     0.0000E+00     0.3218E+01     0.4813E-03     0.3218E+01     0.4811E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2268E-06     0.0000E+00     0.0000E+00     0.3355E+02     0.7887E-02
   366    12    31  2000      75      75  cha075               0.7524E+04     0.1085E+05     0.0000E+00     0.7310E+01     0.3330E+04     0.0000E+00     0.1075E+05     0.1356E-03     0.1075E+05     0.1356E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6597E-07     0.0000E+00     0.0000E+00     0.2947E+01     0.4069E-03     0.2947E+01     0.4067E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1979E-06     0.0000E+00     0.0000E+00     0.2915E+02     0.7364E-02
   366    12    31  2000      76      76  cha076               0.8030E+01     0.1559E+02     0.0000E+00     0.5217E-02     0.7563E+01     0.0000E+00     0.3656E+04     0.2280E+03     0.3656E+04     0.2280E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7638E-01     0.0000E+00     0.0000E+00     0.2329E+02     0.3104E+02     0.2329E+02     0.3103E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1040E-01     0.0000E+00     0.0000E+00     0.1703E+02     0.9940E-01
   366    12    31  2000      77      77  cha077               0.1621E+02     0.3075E+02     0.0000E+00     0.1242E+00     0.1466E+02     0.0000E+00     0.1119E+04     0.2294E+03     0.1119E+04     0.2285E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8929E+00     0.0000E+00     0.0000E+00     0.3060E+02     0.3080E+02     0.3060E+02     0.3068E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1197E+00     0.0000E+00     0.0000E+00     0.4866E+02     0.1355E+01
   366    12    31  2000      78      78  cha078               0.1048E+07     0.1048E+07     0.0000E+00     0.4925E+03     0.1384E+03     0.6887E+01     0.1253E+07     0.2452E+05     0.1253E+07     0.2452E+05     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5144E+01     0.0000E+00     0.0000E+00     0.6065E+04     0.3520E+04     0.6065E+04     0.3519E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7385E+00     0.0000E+00     0.0000E+00     0.1362E+05     0.6530E+02
   366    12    31  2000      79      79  cha079               0.2724E+01     0.1599E+02     0.0000E+00     0.1169E-01     0.1328E+02     0.0000E+00     0.9408E+04     0.4001E+02     0.9408E+04     0.3992E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8195E-01     0.0000E+00     0.0000E+00     0.4801E+02     0.6056E+01     0.4801E+02     0.6043E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1263E-01     0.0000E+00     0.0000E+00     0.2780E+03     0.1396E+01
   366    12    31  2000      80      80  cha080               0.5843E+00     0.7811E+01     0.3256E-01     0.2953E-02     0.7262E+01     0.0000E+00     0.1170E+04     0.4527E+01     0.1153E+04     0.4327E+01     0.1640E+02     0.0000E+00     0.0000E+00     0.1892E+00     0.1076E-01     0.0000E+00     0.0000E+00     0.5209E+01     0.1197E+01     0.5041E+01     0.1161E+01     0.1677E+00     0.0000E+00     0.0000E+00     0.3276E-01     0.3091E-02     0.0000E+00     0.0000E+00     0.3651E+02     0.1450E+00
   366    12    31  2000      81      81  cha081               0.3182E+05     0.3187E+05     0.0000E+00     0.4180E+02     0.8747E+02     0.0000E+00     0.1179E+06     0.2028E+04     0.1179E+06     0.2027E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1140E+01     0.0000E+00     0.0000E+00     0.3528E+03     0.2846E+03     0.3528E+03     0.2844E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1599E+00     0.0000E+00     0.0000E+00     0.1492E+04     0.4450E+01
   366    12    31  2000      82      82  cha082               0.1678E+01     0.4263E+01     0.0000E+00     0.7171E-02     0.2592E+01     0.0000E+00     0.1121E+05     0.2320E+02     0.1121E+05     0.2315E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4970E-01     0.0000E+00     0.0000E+00     0.1402E+02     0.3370E+01     0.1402E+02     0.3363E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7219E-02     0.0000E+00     0.0000E+00     0.2650E+03     0.3254E+00
   366    12    31  2000      83      83  cha083               0.5850E+03     0.4029E+03     0.1897E+03     0.4693E+01     0.1226E+02     0.0000E+00     0.4811E+04     0.8447E+04     0.4698E+04     0.7289E+04     0.1124E+03     0.0000E+00     0.0000E+00     0.1117E+04     0.4036E+02     0.0000E+00     0.0000E+00     0.2210E+03     0.1170E+04     0.1996E+03     0.1010E+04     0.2133E+02     0.0000E+00     0.0000E+00     0.1549E+03     0.5586E+01     0.0000E+00     0.0000E+00     0.4738E+03     0.1823E+02
   366    12    31  2000      84      84  cha084               0.2888E+03     0.2726E+03     0.2183E+02     0.3227E+01     0.8899E+01     0.0000E+00     0.6685E+04     0.8795E+03     0.6591E+04     0.7751E+03     0.9405E+02     0.0000E+00     0.0000E+00     0.1013E+03     0.3171E+01     0.0000E+00     0.0000E+00     0.1333E+03     0.1257E+03     0.1240E+03     0.1108E+03     0.9269E+01     0.0000E+00     0.0000E+00     0.1447E+02     0.4532E+00     0.0000E+00     0.0000E+00     0.3523E+03     0.5896E+01
   366    12    31  2000      85      85  cha085               0.4649E+06     0.4639E+06     0.0000E+00     0.1313E+04     0.2942E+03     0.0000E+00     0.4445E+05     0.9881E+02     0.4445E+05     0.9870E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1134E+00     0.0000E+00     0.0000E+00     0.1005E+03     0.1472E+02     0.1005E+03     0.1470E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1683E-01     0.0000E+00     0.0000E+00     0.6390E+03     0.1312E+01
   366    12    31  2000      86      86  cha086               0.3971E+06     0.3977E+06     0.8514E+02     0.1536E+03     0.8296E+03     0.2417E+01     0.4806E+06     0.6225E+04     0.4804E+06     0.6188E+04     0.1510E+03     0.0000E+00     0.0000E+00     0.3681E+02     0.8272E+00     0.0000E+00     0.0000E+00     0.1402E+04     0.8820E+03     0.1396E+04     0.8767E+03     0.5270E+01     0.0000E+00     0.0000E+00     0.5182E+01     0.1174E+00     0.0000E+00     0.0000E+00     0.2224E+04     0.5942E+01
   366    12    31  2000      87      87  cha087               0.3278E+06     0.3303E+06     0.0000E+00     0.2216E+03     0.2742E+04     0.4034E+00     0.2093E+06     0.3972E+03     0.2093E+06     0.3971E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1041E+00     0.0000E+00     0.0000E+00     0.1195E+03     0.5622E+02     0.1195E+03     0.5621E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1475E-01     0.0000E+00     0.0000E+00     0.1047E+04     0.4944E+00
   366    12    31  2000      88      88  cha088               0.2192E+06     0.2724E+06     0.0000E+00     0.4728E+03     0.5371E+05     0.0000E+00     0.2287E+05     0.1784E-01     0.2287E+05     0.1782E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1769E-04     0.0000E+00     0.0000E+00     0.9055E+01     0.3474E-02     0.9055E+01     0.3471E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3537E-05     0.0000E+00     0.0000E+00     0.2046E+03     0.7562E-01
   366    12    31  2000      89      89  cha089               0.2587E+01     0.3969E+05     0.0000E+00     0.2077E-01     0.3968E+05     0.0000E+00     0.1813E+05     0.4754E+02     0.1813E+05     0.4736E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1875E+00     0.0000E+00     0.0000E+00     0.1555E+02     0.6923E+01     0.1555E+02     0.6896E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2731E-01     0.0000E+00     0.0000E+00     0.6387E+03     0.4980E+00
   366    12    31  2000      90      90  cha090               0.4035E+05     0.4211E+05     0.1434E+03     0.1606E+03     0.2071E+04     0.0000E+00     0.7545E+05     0.9091E+03     0.7531E+05     0.8687E+03     0.1453E+03     0.0000E+00     0.0000E+00     0.3942E+02     0.1047E+01     0.0000E+00     0.0000E+00     0.6835E+02     0.1319E+03     0.6216E+02     0.1261E+03     0.6194E+01     0.0000E+00     0.0000E+00     0.5701E+01     0.1525E+00     0.0000E+00     0.0000E+00     0.1707E+04     0.9351E+00
   366    12    31  2000      91      91  cha091               0.1851E+02     0.5300E+04     0.0000E+00     0.2115E+00     0.5281E+04     0.0000E+00     0.7234E+03     0.2996E+03     0.7234E+03     0.2979E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1715E+01     0.0000E+00     0.0000E+00     0.4675E+00     0.4224E+02     0.4675E+00     0.4199E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2417E+00     0.0000E+00     0.0000E+00     0.2952E+02     0.1893E-01
   366    12    31  2000      92      92  cha092               0.5406E+04     0.5402E+04     0.0000E+00     0.6906E+02     0.6529E+02     0.0000E+00     0.3633E+04     0.1274E+04     0.3633E+04     0.1267E+04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6484E+01     0.0000E+00     0.0000E+00     0.4851E+02     0.1854E+03     0.4851E+02     0.1844E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9430E+00     0.0000E+00     0.0000E+00     0.2596E+03     0.3309E+01
   366    12    31  2000      93      93  cha093               0.5300E+04     0.5337E+04     0.0000E+00     0.4795E+02     0.8543E+02     0.0000E+00     0.2593E+04     0.2998E+03     0.2593E+04     0.2985E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1276E+01     0.0000E+00     0.0000E+00     0.8299E+01     0.4239E+02     0.8299E+01     0.4221E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1805E+00     0.0000E+00     0.0000E+00     0.9947E+02     0.3185E+00
   366    12    31  2000      94      94  cha094               0.5260E+02     0.2813E+03     0.5423E+01     0.5693E+00     0.2347E+03     0.0000E+00     0.4556E+04     0.8153E+03     0.4499E+04     0.7757E+03     0.5646E+02     0.0000E+00     0.0000E+00     0.3488E+02     0.4777E+01     0.0000E+00     0.0000E+00     0.3214E+02     0.1162E+03     0.2837E+02     0.1105E+03     0.3768E+01     0.0000E+00     0.0000E+00     0.5001E+01     0.6801E+00     0.0000E+00     0.0000E+00     0.3004E+03     0.1442E+01
