 Tordera                  
  SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                               
  
                                                                            --YIELD (kg/ha)--
  jday   mon   day    yr    unit PLANTNM                         MASS          C           N           P
   366    12    31  2000    2482    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2483    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2484    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2485    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2486    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2487    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2488    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2489    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2490    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2491    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2492    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2493    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2494    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2495    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2496    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2497    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2498    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2499    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2500    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2501    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2502    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2503    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2504    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2505    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2506    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2507    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2508    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2509    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2510    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2511    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2512    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2513    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2514    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2515    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2516    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2517    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2532    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2533    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2534    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2535    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2536    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2537    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2538    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2539    wetl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2540    wetl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2541    wetl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2542    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2543    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2544    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2545    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2546    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2547    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2548    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2549    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2550    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2551    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2552    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2553    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2554    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2555    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2556    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2557    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2558    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2559    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2560    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2561    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2562    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2563    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2564    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2565    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2566    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2567    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2568    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2569    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2570    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2571    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2572    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2573    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2574    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2575    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2576    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2577    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2578    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2579    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2580    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2581    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2582    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2583    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2584    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2585    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2586    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2587    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2588    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2589    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2590    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2591    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2592    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2593    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2594    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2595    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2596    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2597    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2598    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2599    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2600    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2601    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2616    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2617    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2618    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2619    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2620    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2621    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2622    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2623    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2624    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2625    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2626    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2627    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2628    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2629    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2630    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2631    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2632    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2633    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2634    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2635    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2636    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2637    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2638    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2639    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2640    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2641    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2642    orcd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2643    orcd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2644    orcd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2645    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2646    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2647    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2648    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2649    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2650    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2651    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2652    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2653    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2654    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2655    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2656    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2657    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2658    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2669    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2670    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2671    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2672    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2673    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2674    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2675    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2676    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2677    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2678    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2679    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2691    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2692    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2693    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2694    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2695    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2696    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2697    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2698    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2699    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2700    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2701    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2702    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2703    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2704    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2705    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2706    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2707    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2708    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2709    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2710    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2711    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2712    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2713    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2714    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2715    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2716    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2717    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2718    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2719    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2720    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2721    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2722    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2723    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2724    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2725    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2738    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2739    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2740    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2741    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2742    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2743    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2744    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2745    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2746    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2747    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2748    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2749    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2750    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2751    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2752    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2753    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2754    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2755    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2756    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2757    wetl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2758    wetl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2759    wetl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2760    wetl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2761    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2762    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2763    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2764    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2765    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2766    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2767    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2768    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2769    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2770    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2771    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2772    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2773    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2774    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2775    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2776    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2777    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2778    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2779    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2780    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2781    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2782    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2783    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2784    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2785    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2786    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2787    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2788    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2822    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2823    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2824    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2825    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2826    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2827    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2828    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2829    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2830    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2831    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2832    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2833    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2834    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2835    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2836    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2837    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2838    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2839    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2840    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2841    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2842    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2843    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2844    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2845    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2846    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2847    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2848    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2849    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2850    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2851    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2852    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2853    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2854    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2855    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2856    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    2857    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2858    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2859    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2860    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2861    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2862    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2863    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2864    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2865    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2866    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2867    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2868    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2869    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2870    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2871    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2872    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2873    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2874    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2875    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2876    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2877    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2878    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2879    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2880    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2881    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2882    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2883    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2884    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2885    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2886    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2887    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2888    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2900    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2901    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2902    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2903    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2904    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2905    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2906    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2907    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2908    rngb                        0.000       0.000       0.000       0.000
   366    12    31  2000    2909    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2910    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2911    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2912    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2913    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2914    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2915    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2916    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2917    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2918    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2919    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2920    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2921    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2922    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2923    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2924    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2925    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2926    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2927    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2928    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2929    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2930    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2931    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2932    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2933    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2934    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2935    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2936    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2937    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2938    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2939    orcd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2940    orcd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2941    orcd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2942    orcd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2943    agrr                        0.000       0.000       0.000       0.000
   366    12    31  2000    2944    agrr                        0.000       0.000       0.000       0.000
   366    12    31  2000    2945    agrr                        0.000       0.000       0.000       0.000
   366    12    31  2000    2946    agrr                        0.000       0.000       0.000       0.000
   366    12    31  2000    2947    agrr                        0.000       0.000       0.000       0.000
   366    12    31  2000    2948    agrr                        0.000       0.000       0.000       0.000
   366    12    31  2000    2949    agrr                        0.000       0.000       0.000       0.000
   366    12    31  2000    2950    agrr                        0.000       0.000       0.000       0.000
   366    12    31  2000    2951    agrr                        0.000       0.000       0.000       0.000
   366    12    31  2000    2961    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2962    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2963    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2964    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2965    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2966    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2967    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2968    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2969    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2970    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2971    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2972    frsd                        0.000       0.000       0.000       0.000
   366    12    31  2000    2973    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2974    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2975    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2976    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2977    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2978    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2979    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2980    crir                        0.000       0.000       0.000       0.000
   366    12    31  2000    2981    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2982    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2983    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2984    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2985    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2986    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2987    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2988    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2989    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2990    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2991    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2992    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2993    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2994    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2995    frse                        0.000       0.000       0.000       0.000
   366    12    31  2000    2996    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2997    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2998    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    2999    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    3000    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    3001    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    3002    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    3003    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    3004    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    3005    agrl                        0.000       0.000       0.000       0.000
   366    12    31  2000    3017    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    3018    frst                        0.000       0.000       0.000       0.000
   366    12    31  2000    3019    frst                        0.000       0.000       0.000       0.000
