real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
76,54.3939,8.82702,141.18,30.5052,87.7,199,189.326,182.765,8.68948,88.3782,37.1956,194.671,138.663
77,174.915,24.9722,156.937,67.1273,46.2659,102.359,111.496,195.054,45.9618,95.796,53.8301,58.5225,173.182
78,51.3727,39.9755,122.408,199,116.246,199,17.8589,199,37.1658,90.783,43.4265,199,142.692
80,131.747,59.0686,13.7119,199,78.7878,29.2183,23.7096,149.091,70.1402,100.163,57.6376,182.871,43.1199
81,147.629,59.8775,18.3808,154.789,124.286,199,5.06232,139.793,54.5493,85.194,32.333,72.5938,31.424
82,98.0239,5.54098,151.516,49.9111,92.4104,13.7151,120.303,184.85,75.7478,101.434,94.7308,175.283,194.48
83,79.3782,31.9739,149.992,87.0276,137.953,85.6078,64.4621,122.253,40.0753,118.04,45.9343,193.954,177.827
84,183.788,69.2654,157.788,199,79.8042,51.0613,121.73,16.0488,99.8354,112.463,48.0137,199,192.558
85,28.3751,2.36674,6.82725,182.157,97.4817,115.521,58.7664,97.4177,23.0837,110.982,48.3089,56.8897,51.5261
86,199,43.2065,172.327,199,136.546,199,135.733,14.6693,78.2951,96.2705,45.1724,9.49197,145.983
87,199,14.4862,72.8142,180.252,24.1933,129.697,35.9018,191.919,44.9033,15.1029,67.1455,27.7918,199
88,38.9109,4.53294,15.4055,199,8.12393,199,119.7,44.7305,35.3082,80.9007,66.8541,128.516,125.571
89,114.353,42.5727,143.184,5.8423,3.48092,118.731,72.6038,183.992,95.9179,125.391,54.1869,182.631,122.423
90,78.4666,21.8977,118.331,199,174.915,98.7252,19.1496,65.7378,21.0687,114.972,55.9702,199,177.297
91,91.158,20.5499,5.09864,131.417,63.7687,103.969,138.718,172.472,58.0501,103.446,73.2775,172.974,127.992
92,126.748,25.3586,189.282,141.441,70.8438,190.093,104.675,43.4642,86.0031,88.6608,46.7495,199,41.5716
93,51.0067,38.4963,113.996,190.076,146.499,199,186.786,199,45.7448,146.623,60.0604,133.32,37.7966
94,94.5384,17.408,144.189,199,120.406,58.7479,77.106,43.6849,3.88611,98.7706,56.7009,36.3758,148.831
95,70.6852,5.41403,116.957,76.1067,182.327,199,115.231,15.1645,95.28,158.673,94.4702,195.578,122.786
96,104.416,27.8523,90.4748,199,138.751,199,50.5961,171.643,90.3319,85.0134,49.8197,100.889,139.083
97,199,2.28263,175.219,40.0353,31.7978,28.2585,155.098,134.651,119.891,40.0297,47.9891,199,7.97887
98,80.3715,15.1017,163.736,199,78.2138,22.2265,124.975,8.71924,22.8031,107.321,72.5008,30.4078,128.018
99,158.815,24.6511,127.977,199,138.664,199,27.2469,132.356,52.7273,129.155,63.3543,199,199
100,44.1993,16.3716,25.1684,199,50.2176,143.429,13.9719,5.83251,86.0587,18.2649,51.093,64.2747,48.338
101,122.94,24.9785,19.1456,195.869,78.5591,13.1926,123.739,110.278,15.3928,92.865,75.9255,86.5515,167.897
102,103.752,45.0306,26.5469,131.068,47.3227,18.3469,103.835,129.633,36.3,114.291,45.0465,183.627,82.5355
104,71.2848,86.7891,71.9998,199,31.8396,199,136.146,36.1366,12.4078,103.561,52.5734,67.0255,67.1812
105,194.15,39.0563,162.079,29.4051,100.654,75.9018,141.6,179.113,30.7309,102.15,54.9009,142.379,24.4413
106,199,36.6055,174.751,199,199,25.8159,117.293,15.6754,79.2848,114.447,61.0834,58.7676,82.0298
107,72.1243,8.4073,152.937,199,9.03002,78.872,65.2501,149.276,4.71744,86.034,68.2791,186.177,191.919
108,93.9221,33.651,86.9802,42.2814,101.979,17.0503,112.582,52.3527,94.3568,150.311,63.0288,125.304,17.3449
109,109.992,9.61812,139.455,199,108.679,199,95.2827,52.6328,24.6183,114.137,51.5614,199,138.561
110,41.2644,61.3855,106.888,199,20.4842,15.1074,140.14,94.598,37.57,104.859,59.5588,199,114.906
111,119.639,25.4505,143.103,199,2.90142,82.0304,107.916,69.4494,12.8863,89.2572,58.9339,25.9378,5.55522
113,199,19.9492,20.233,51.7223,83.7851,199,99.5542,51.3395,71.8052,101.266,61.5008,166.14,169.107
114,100.674,3.37014,133.773,199,40.0227,26.7997,148.02,24.9695,102.85,106.479,77.3532,79.2187,94.8694
115,84.0606,144.075,56.9871,199,79.3961,101.764,111.338,88.4845,13.986,137.729,33.9648,9.39838,141.909
116,74.2925,16.2133,173.009,199,63.2209,199,35.0683,199,12.5054,142.759,68.146,199,102.968
117,112.807,20.3736,120.543,162.848,63.2916,96.6598,16.1351,187.986,78.8509,101.735,52.5881,31.5208,149.243
118,104.529,54.4432,23.5031,75.2619,58.4851,138.371,84.9917,128.115,9.8174,106.118,54.5771,89.7126,16.5837
119,188.231,14.5927,123.54,199,65.1454,199,25.9776,199,39.3669,157.056,82.9355,199,90.0766
120,166.494,20.9144,35.9391,119.472,65.618,199,46.562,82.8791,48.6958,124.148,63.9373,84.7186,199
121,118.569,17.8089,138.287,197.42,171.144,199,22.1435,185.152,64.9193,106.318,63.3662,199,47.9522
124,165.282,37.3675,47.8694,199,120.176,178.511,92.378,164.37,8.78254,132.538,61.6591,83.7344,195.305
125,164.867,51.2577,31.7405,199,81.2614,199,144.595,182.423,12.3734,199,67.3578,199,113.406
126,199,20.6796,34.4512,199,83.0282,199,52.2413,195.746,89.2354,35.0765,47.6287,74.2876,199
127,95.1419,33.9643,45.6461,199,88.9126,77.5167,25.9058,172.933,88.425,101.086,51.5158,198.595,52.1759
128,97.5672,8.30407,56.262,16.4439,68.1925,55.5317,129.559,68.0889,9.04519,87.049,76.5335,197.454,68.8963
129,104.625,32.4459,155.801,149.293,179.353,176.19,131.767,126.159,88.8015,157.64,59.9047,181.553,199
130,183.729,28.296,42.5872,127.422,82.0998,198.112,9.63316,17.9446,12.5767,102.614,49.0055,101.307,168.494
131,82.9099,16.3538,109.637,199,157.613,199,26.8727,161.217,36.3019,84.6874,54.0784,165.474,150.484
132,199,10.3269,183.284,99.7519,75.7801,169.45,116.905,104.32,67.8985,98.7307,50.618,199,130.288
133,199,40.2673,30.8956,69.8578,44.7002,193.988,139.319,152.599,82.2268,109.651,57.4062,199,184.551
135,199,13.0147,50.7403,41.2643,51.5043,153.553,118.916,35.2045,71.5028,92.1853,53.5761,199,117.733
136,75.0369,27.2859,26.1527,111.333,175.886,158.698,29.5532,81.8377,103.591,175.675,61.1234,199,155.611
137,77.8267,62.8522,148.476,199,45.1315,114.554,146.62,134.254,92.599,106.752,58.3668,91.0882,35.1881
139,85.2842,35.6056,156.144,13.3849,2.5135,199,58.5567,53.7861,5.17184,120.512,59.5335,69.1319,42.9696
140,75.3621,63.3194,178.504,199,42.0463,199,2.33661,199,15.0992,106.116,65.7216,33.5105,136.123
141,43.8026,84.5017,155.815,130.743,88.9891,199,149.996,199,25.7602,114.28,42.0642,193.173,79.8365
142,95.9368,26.4287,163.167,199,25.4352,199,45.4347,133.605,13.6679,122.318,63.871,21.046,137.075
143,76.5722,8.70648,46.0171,199,102.408,199,31.0898,68.0976,59.3247,123.502,59.9162,84.1143,171.171
144,194.387,15.1934,127.923,42.3574,63.8278,78.3113,31.2413,125.928,45.3128,111.661,49.7551,179.921,75.9776
145,89.0087,1,23.4268,44.044,124.87,115.04,25.6121,33.9626,72.6444,112.443,76.6318,44.5025,159.532
146,83.6777,41.5473,178.717,197.074,24.5617,43.7478,36.6358,98.0771,129.87,55.2635,68.7409,71.1757,125.199
147,199,5.4836,165.573,199,104.216,139.265,114.975,82.2868,58.5152,118.25,72.1959,65.2847,145.183
148,35.4945,24.8739,174.852,194.877,99.7201,173.482,7.1066,77.1352,23.6712,199,91.9709,199,153.04
149,101.398,34.0973,26.1834,123.006,100.844,199,54.3762,163.8,20.8492,7.22239,35.0935,173.586,182.316
150,199,128.373,123.987,151.662,71.4487,199,144.692,199,63.3179,126.856,47.0604,156.984,149.502
154,94.0639,31.8111,169.696,199,199,199,37.1911,199,135.523,165.028,67.2157,21.5211,162.23
155,80.6257,19.2888,88.4329,160.816,94.8367,168.473,146.79,152.283,66.3437,111.994,63.2068,135.821,61.9221
156,83.7744,13.1441,179.187,82.3315,12.0682,103.798,117.445,182.065,102.652,126.068,73.8031,91.5912,60.0224
157,199,60.6138,161.79,199,36.9132,199,54.2774,102.24,6.10621,105.649,59.5915,199,197.659
158,199,6.10175,75.5979,39.5947,38.8685,113.641,110.604,155.835,49.4768,119.729,66.6938,199,4.19173
159,53.2735,23.7333,65.4923,199,29.8228,34.4202,119.245,48.4548,19.3029,146.903,66.3852,199,184.264
160,199,17.6659,8.37375,34.984,38.5357,112.988,132.001,68.2149,133.305,100.652,49.392,39.4182,17.5561
161,110.645,34.7502,69.1866,199,79.0927,199,27.1462,192.62,24.6319,29.2473,53.4843,41.6567,199
162,101.751,25.2023,19.2193,97.7956,153.603,112.135,77.6488,92.3699,72.5818,137.082,54.9196,199,77.4865
163,96.4739,35.1124,149.455,131.875,168.327,199,20.646,175.862,116.347,136.616,57.0758,31.5223,33.7144
164,46.4727,30.7932,40.9714,199,140.679,17.4736,149.339,102.698,8.91343,159.941,65.4742,199,199
165,105.634,22.6283,123.891,163.818,100.335,199,120.987,81.1284,51.0522,127.247,66.0493,189.68,192.92
166,93.7115,20.8693,158.445,23.8933,82.5332,125.949,13.9434,171.461,41.1567,112.627,68.581,54.8406,36.8661
167,124.512,25.642,139.565,199,108.286,199,121.022,174.671,133.868,102.912,54.235,170.103,109.808
168,107.834,25.6841,144.205,61.0197,136.994,54.76,15.4892,170.468,24.5289,143.978,59.8058,160.127,32.1726
169,81.8613,29.925,18.976,168.062,146.363,199,84.8824,170.224,37.9884,131.71,55.3085,36.762,79.6085
170,69.7427,10.7322,21.5362,199,58.4192,199,109.633,192.982,98.6907,99.4467,70.9829,24.4938,184.784
172,199,81.6267,37.3186,74.406,8.0652,182.487,40.2203,58.4517,80.9732,106.225,44.0451,199,90.5965
173,172.708,23.3538,186.056,62.8406,66.1848,78.148,129.389,168.061,45.7019,94.6918,51.7089,199,130.588
174,87.4953,21.9877,150.361,84.4479,139.131,199,111.705,199,20.2205,157.728,60.1735,199,72.515
175,199,10.7164,180.495,199,65.1315,199,98.0649,166.324,21.1777,90.1438,60.795,77.5883,58.9766
176,95.7496,18.2469,20.6912,73.7603,171.828,102.455,36.289,199,53.04,147.145,82.9855,116.777,60.2606
178,80.1076,41.0552,26.0998,199,181.002,182.956,39.503,71.9558,87.3639,173.368,60.5887,37.8648,63.2372
179,108.728,16.0244,19.9796,13.3287,67.7246,96.8921,53.3673,30.8917,69.3795,125.669,72.1834,18.816,150.139
180,189.881,39.8868,190.6,199,85.276,199,30.3115,143.18,9.70494,107.095,60.3068,20.1272,13.5748
181,176.063,29.8565,148.251,148.414,132.26,199,137.821,197.978,71.1672,110.892,52.7622,184.73,179.808
182,181.492,25.0319,107.328,199,77.9121,156.774,167.013,85.2923,69.9625,118.059,60.1281,199,48.7507
183,117.664,32.1959,38.8601,147.207,7.18643,199,123.546,15.4345,16.4803,113.002,59.6702,58.8171,53.6423
184,174.41,27.0644,43.8903,129.397,184.557,199,119.658,149.381,83.9102,161.958,62.5455,184.579,12.5044
185,87.434,45.0198,40.1053,171.592,132.878,199,113.753,19.7699,109.259,157.578,58.6799,9.45925,154.388
186,142.652,33.3319,149.948,199,163.048,199,106.94,183.331,6.84155,109.609,47.1958,128.435,31.2785
187,136.49,23.5124,49.9691,199,20.1506,48.8313,144.21,192.368,18.4219,4.82103,59.0954,199,37.5401
189,185.191,5.48977,119.417,103.452,49.0745,38.0298,83.8967,199,89.4344,138.324,81.717,187.301,155.404
191,91.4703,28.582,151.343,137.105,114.71,199,131.627,66.1466,84.8959,87.5539,54.8595,110.389,154.435
192,199,71.1058,158.007,199,110.41,66.8335,10.9567,199,67.6968,113.255,57.7243,199,28.6235
194,92.3089,14.7024,101.922,159.167,119.808,126.06,38.245,85.4517,90.8704,114.787,60.2493,65.0142,150.671
195,81.7435,29.9394,143.755,45.5856,10.2312,199,38.5458,157.946,65.4369,102.723,49.9865,165.936,188.193
196,199,22.0889,138.222,93.1426,48.8936,199,10.4148,51.6973,69.9358,98.7518,63.4707,159.912,105.175
197,199,54.4644,37.9078,199,141.453,199,52.2427,23.0525,68.9713,141.483,58.1076,199,196.54
198,147.175,35.6216,51.8036,197.974,191.207,51.9957,8.30706,51.9025,41.7174,169.356,64.9534,189.018,34.6643
base,138.74,23.7627,85.7548,196.387,101.237,161.054,71.1452,115.937,40.4475,106.049,61.5016,117.886,84.3153
