iteration,total_runs,mean,standard_deviation,min,max,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,base
0,196,963.14,528.018,377.675,2976.74,1352.73,1367.66,961.84,,515.066,664.667,465.912,675.234,985.487,492.783,622.296,1265.55,496.512,648.799,1359.65,491.655,1410.1,1594.71,569.459,548.341,793.452,617.028,2514.75,796.293,1705.78,893.783,731.236,573.727,2359.27,689.866,781.856,454.149,643.722,587.274,531.268,1466.44,866.448,896.586,2206.89,2183.52,624.765,807.936,875.279,2772.12,2694.9,1378.91,569.415,649.831,554.361,580.407,699.296,446.741,929.123,781.854,1153.77,772.083,1526.08,511.544,631.418,503.459,1017.28,2877.8,543.619,2205.84,782.532,1038.71,1027.3,625.331,629.427,2663.28,500.81,918.564,579.048,1124.87,1157.38,1127.9,561.731,705.101,1062.73,,1346.86,517.817,571.138,1185.87,1246.27,679.473,544.829,707.931,656.04,1069.84,637.931,2267.21,1486.79,747.294,679.798,502.214,780.743,501.455,1676.17,570.331,666.353,504.367,851.806,490.001,905.582,1389.67,1112.6,631.415,1510.37,828.442,846.538,641.005,463.681,1847.92,612.402,488.04,602.01,913.484,2976.74,2047.85,435.702,825.203,711.375,650.522,1630.1,535.403,563.841,1662.57,668.103,718.321,1143.08,483.202,867.424,631.033,,1076.18,1203.16,788.522,2152.53,855.852,891.294,954.34,605.402,806.999,662.946,687.998,798.815,891.487,1614.24,717.926,1343.27,558.551,1437.56,658.005,888.743,1385.12,625.122,896.651,741.54,543.499,1172.96,1461.46,488.979,1114.42,1369.76,649.804,1963.13,1623.37,984.917,612.808,522.251,377.675,708.833,743.467,1048.74,1844.12,645.897,455.754,793.131,860.051,1488.98,591.632,540.701,1241.52,527.965,1278.63,712.194,671.995,,1036.74,426.485,634.681,997.638,469.287,633.997,929.491,925.506,1095.47,809.975,908.81
1,422,596.191,157.786,385.467,1579.98,713.793,539.948,496.889,,417.395,527.349,405.205,572.294,599.971,1359.26,557.864,552.062,495.371,443.459,707.566,541.324,524.717,515.759,598.192,518.708,482.896,518.666,650.57,632.146,1270.27,580.357,545.19,538.942,765.847,546.5,648.27,447.55,596.314,414.152,526.11,482.998,523.631,569.7,635.162,673.32,519.66,564.052,696.346,505.995,867.349,796.331,592.509,505.101,564.703,460.216,580.756,453.723,565.172,612.07,448.342,752.685,628.041,502.05,609.286,492.981,601.702,1579.98,547.439,679.14,620.623,574.149,622.716,452.734,678.481,699.782,475.007,480.9,581.431,631.013,554.466,509.782,775.847,508.056,545.601,,598.276,437.968,537.909,552.726,726.476,695.865,557.446,507.522,542.352,544.15,573.973,700.745,833.615,637.127,645.912,497.578,557.698,497.04,491.65,551.361,542.997,586,485.185,471.004,775.336,513.759,716.114,576.094,1051,698.271,435.806,486.915,439.997,1301,489.897,449.478,530.504,599.133,662.787,790.734,436.559,653.08,566.642,471.898,517.163,477.819,562.823,599.641,599.058,549.874,633.338,521.912,845.193,514.776,,688.769,635.617,609.695,694.171,614.504,602.081,534.549,526.591,487.492,746.853,557.919,539.641,586.28,1011.02,644.166,691.553,536.308,567.402,567.917,667.625,537.224,527.913,723.434,530.463,463.074,665.692,891.278,497.435,623.068,526.682,520.598,505.74,538.856,504.856,557.402,513.374,385.467,617.838,671.206,640.961,933.789,599.632,463.096,633.637,623.889,748.179,492.902,539.677,452.797,502.348,553.031,465.795,545.034,,724.53,420.55,673.501,511.118,409.588,565.097,537.808,697.816,685.68,473.672,436.499
2,649,540.628,84.9302,391.472,946.266,613.237,496.619,452.434,,397.141,481.043,412.567,589.106,628.656,486.734,519.681,519.774,494.295,447.278,616.787,431.264,524.557,518.525,646.763,491.381,495.314,507.916,573.249,555.271,597.856,547.423,502.26,518.629,832.566,535.696,552.052,467.933,573.856,420.318,536.464,467.967,552.376,565.105,720.086,519.489,533.934,618.809,601.635,482.696,599.172,653.614,477.736,472.099,573.126,449.836,595.89,460.6,540.757,563.486,448.382,596.101,488.482,499.349,593.797,496.322,522.604,835.618,553.787,590.018,507.249,572.152,603.284,452.384,564.348,616.537,457.649,436.056,596.185,597.009,568.41,521.542,510.695,516.502,636.628,,887.496,815.083,524.282,543.76,586.954,772.087,566.385,477.826,546.097,557.566,561.997,559.76,636.488,584.385,728.251,503.203,599.389,497.401,497.046,538.922,532.909,889.122,495.461,472.634,590.357,495.257,593.491,581.814,580.552,546.398,434.087,477.619,427.291,472.69,459.989,613.265,508.907,566.73,473.616,477.668,433.333,563.832,515.199,467.377,487.432,475.72,534.576,528.519,635.762,524.4,512.861,527.715,517.099,480.176,,532.845,561.829,535.288,524.889,614.328,562.1,499.82,523.857,500.599,616.166,489.936,486.162,535.87,556.361,459.187,614.005,524.029,500.795,628.715,636.037,490.743,492.973,564.491,543.127,449.752,564.172,498.338,506.106,640.788,524.578,524.522,473.336,530.336,488.733,521.898,524.113,391.472,550.271,946.266,578.754,495.881,583.532,457.587,580.56,600.291,487.317,446.342,497.489,442.724,470.895,476.741,476.662,543.84,,503.214,449.556,542.918,503.989,,519.727,556.171,507.946,585.252,475.099,418.679
3,870,522.27,63.934,394.99,706.756,518.546,470.376,418.901,,394.99,441.133,419.569,701.113,617.865,444.178,505.431,547.697,495.629,445.904,588.897,429.288,661.158,519.84,497.097,484.562,479.236,502.073,542.862,657.622,622.041,534.431,497.173,513.545,538.83,548.151,528.929,466.136,592.22,421.328,661.199,452.395,528.887,554.238,531.716,493.36,541.116,488.744,525.239,487.129,593.023,605.591,470.49,457.762,634.566,453.697,584.394,471.666,540.764,550.817,554.864,563.333,488.947,487.673,603.47,490.031,529.95,706.756,551.056,549.155,482.093,557.768,632.354,453.035,665.403,621.152,453.9,430.853,,582.214,536.289,522.034,491.864,517.958,596.158,,510.821,552.334,529.161,516.159,585.469,664.414,594.385,475.218,497.611,541.29,556.166,526.024,490.395,552.462,685.365,491.465,596.688,501.043,495.478,549.878,530.266,493.782,493.486,474.218,555.222,488.528,518.855,589.388,428.279,521.74,445.265,477.53,411.023,463.497,452.715,518.734,492.081,524.701,483.701,477.531,433.92,548.544,,466.7,473.625,466.994,526.595,529.242,690.352,504.366,498.477,527.159,489.549,457.352,,531.062,520.878,522.638,497.882,595.156,565.201,577.86,525.297,480.575,542.925,465.25,485.092,585.322,539.523,446.955,599.699,,484.921,,606.342,683.417,457.719,532.482,558.728,456.672,564.75,481.268,478.872,612.074,516.713,530.619,442.653,528.089,471.752,490.636,530.911,,565.018,500.859,539.885,495.316,533.876,,555.95,603.612,465.403,439.366,634.728,436.257,437.319,430.923,474.08,544.262,,487.896,447.782,682.705,508.098,,483.145,544.009,496.781,502.865,465.872,415.947
4,1088,535.154,119.137,395.12,1637.44,,463.611,414.335,,395.12,435.938,420.158,562.767,665.161,437.364,501.119,535.217,494.437,445.017,582.738,429.509,531.916,517.57,486.868,483.75,476.052,501.37,550.429,666.037,598.861,543.94,494.359,514.459,535.929,549.681,525.61,853.31,587.711,423.46,658.873,450.386,526.561,554.035,530.881,491.203,540.997,490.342,522.484,487.272,1078.19,593.385,469.534,457.416,579.331,450.184,578.989,473.223,540.991,546.044,438.799,558.678,483.103,485.081,592.032,488.699,532.901,681.834,872.24,543.878,478.706,552.436,588.415,453.516,,635.042,725.135,443.769,,581.16,533.607,520.46,720.492,517.981,652.315,,509.106,534.252,528.563,514.481,600.487,644.263,576.108,475.089,497.455,537.009,553.384,601.002,489.366,546.535,678.381,489.136,597.219,504.357,480.56,777.347,531.131,492.843,493.013,473.169,517.463,675.775,517.161,546.845,408.965,520.106,446.716,478.135,408.635,464.005,452.869,574.779,489.837,516.923,482.892,478.006,504.278,543.668,,467.839,471.088,465.05,526.015,528.58,697.049,502.863,783.502,582.263,486.705,453.886,,530.311,505.834,520.233,,591.57,547.506,641.375,525.222,497.129,533.735,461.489,485.073,585.093,544.598,1637.44,597.258,,498.636,,592.512,477.521,454.107,544.238,570.974,456.804,570.996,478.01,474.664,607.112,510.746,530.898,439.837,562.43,469.849,487.829,530.532,,567.988,498.828,532.593,495.382,530.316,,545,602.35,462.639,438.83,460.071,436.589,433.741,419.531,473.355,544.323,,488.58,446.438,498.714,505.271,,476.998,541.491,494.582,464.345,462.36,416.243
5,1300,524.273,70.4213,396.405,988.389,,461.051,411.917,,396.405,430.937,419.087,560.096,627.924,435.219,498.465,556.983,,446.095,579.936,483.306,575.779,516.743,482.957,485.847,,502.772,548.658,528.522,549.585,988.389,516.31,644.092,533.617,549.919,543.067,458.912,575.85,425.356,668.001,447.947,527.249,553.306,622.437,487.074,541.468,532.795,518.889,486.697,514.484,587.598,569.993,457.347,574.557,448.857,576.327,451.683,541.717,544.109,542.453,557.083,473.723,483.152,576.238,488.011,533.735,667.677,544.878,535.056,472.503,549.181,756.201,454.645,,645.115,447.404,439.517,,581.077,532.051,518.969,712.818,519.001,638.747,,511.819,504.634,528.345,512.618,600.604,561.316,547.986,474.834,497.417,536.745,551.171,582.944,489.862,607.53,674.05,486.968,594.886,507.022,482.117,575.795,531.187,494.51,493.759,478.838,508.288,482.983,567.272,542.171,398.581,518.203,426.818,480.542,,547.629,452.938,570.271,486.961,513.036,480.036,478.756,537.305,598.18,,,470.839,464.595,525.952,529.166,554.995,501.351,499.694,517.78,487.977,451.326,,565.008,501.869,518.629,,585.713,545.212,647.1,524.599,485.125,699.04,457.721,485.282,588.55,545.745,549.519,567.052,,,,585.285,474.255,447.473,525.791,576.691,457.844,577.088,477.11,470.291,605.013,508.133,531.458,439.815,524.85,469.014,486.923,532.153,,564.988,499.614,530.939,498.178,529.425,,538.221,602.532,461.68,439.429,541.845,436.478,431.381,413.606,474.124,544.187,,489.192,,494.247,516.698,,473.126,541.078,495.176,507.796,461.529,452.227
6,1508,544.457,134.659,371.671,1503.89,,447.23,399.282,,398.34,411.205,459.044,587.685,609.581,409.555,478.141,437.752,,444.407,555.493,414.315,526.352,534.942,497.282,480.817,,499.344,534.442,687.714,819.773,510.019,499.885,649.906,649.6,551.547,472.864,444.671,565.748,423.169,527.757,433.883,526.631,543.925,490.881,1128.94,1503.89,538.358,533.484,549.95,504.068,562.48,435.951,625.926,588.018,450.35,,440.088,547.354,519.628,433.175,535.475,450.483,686.937,514.058,531.622,540.982,604.943,1052.19,,457.636,530.453,560.539,460.646,,890.149,924.895,442.495,,833.296,520.107,557.788,666.236,695.368,674.525,,504.766,877.84,671.697,497.791,572.914,561.823,625.242,477.26,498.956,523.461,537.979,566.98,573.842,511.155,721.467,477.007,790.933,529.38,489.237,455.277,529.018,538.15,487.489,,500.723,620.224,506.523,535.625,371.671,498.536,427.981,459.355,,614.705,438.223,543.896,476.961,554.587,552.722,480.917,420.603,559.425,,,464.502,465.967,529.971,548.712,716.169,492.256,551.427,671.896,629.681,523.074,,676.114,483.599,530.504,,558.809,546.585,572.42,523.79,486.101,483.411,442.041,488.593,499.41,537.951,457.939,575.726,,,,547.678,461.928,431.091,521.485,489.242,455.481,598.123,476.021,457.738,586.934,489.586,527.999,426.449,615.448,458.061,467.602,516.75,,568.947,627.601,507.43,542.866,513.648,,510.381,598.743,490.326,438.648,444.066,436.049,422.522,390.657,510.584,543.664,,486.384,,898.84,470.358,,462.897,569.541,609.788,443.188,453.973,445.434
