real_name,cha01_20130131,cha01_20130228,cha01_20130331,cha01_20130430,cha01_20130531,cha01_20130630,cha01_20130731,cha01_20130831,cha01_20130930,cha01_20131031,cha01_20131130,cha01_20131231,cha01_20140331,cha01_20140430,cha01_20140531,cha01_20140630,cha01_20140731,cha01_20140831,cha01_20140930,cha01_20141031,cha01_20141130,cha01_20141231,cha01_20150131,cha01_20150228,cha01_20150331,cha01_20150430,cha01_20150531,cha01_20150630,cha01_20150731,cha01_20150831,cha01_20150930,cha01_20151031,cha01_20151130,cha01_20151231,cha01_20160131,cha01_20160229,cha01_20160331,cha01_20160430,cha01_20160531,cha01_20160630,cha01_20160731,cha01_20160831,cha01_20160930,cha01_20161031,cha01_20161130,cha01_20161231,cha01_20170131,cha01_20170228,cha01_20170331,cha01_20170430,cha01_20170531,cha01_20170630,cha01_20170731,cha01_20170831,cha01_20170930,cha01_20171031,cha01_20171130,cha01_20171231,cha01_20180131,cha01_20180228,cha01_20180331,cha01_20180430,cha01_20180531,cha01_20180630,cha01_20180731,cha01_20180831,cha01_20180930,cha01_20181031,cha01_20181130,cha01_20181231,cha01_20190131,cha01_20190228,cha01_20190331,cha01_20190430,cha01_20190531,cha01_20190630,cha01_20190731,cha01_20190831,cha01_20190930,cha01_20191031,cha01_20191130,cha01_20191231,cha01_20200131,cha01_20200229,cha01_20200331,cha01_20200430,cha01_20200531,cha01_20200630,cha01_20200731,cha01_20200831,cha01_20200930,cha01_20201031,cha01_20201130,cha01_20201231,cha01_20210131,cha01_20210228,cha01_20210331,cha01_20210430,cha01_20210831,cha01_20210930,cha01_20211031,cha01_20211130,cha01_20211231,cha01_20220131,cha01_20220228,cha01_20220531,cha01_20220630,cha01_20220731,cha01_20220831,cha01_20220930,cha01_20221031,cha01_20221130,cha01_20221231,cha01_20230131,cha01_20230228,cha01_20230331,cha01_20230430,cha01_20230531,cha01_20230630,cha01_20230731,cha01_20230831,cha01_20230930,cha01_20231031,cha01_20231130
126,0.8082,1.609,1.835,1.163,1.933,1.369,20.41,12.56,3.588,3.502,1.499,1.5,1.327,1.177,1.004,2.776,14.67,16.01,3.522,4.046,2.905,2.186,1.102,0.6586,0.6636,1.459,0.7099,0.7468,3.394,3.264,1.097,3.478,2.635,3.047,1.229,1.495,1.705,3.752,2.702,1.103,12.26,0.8633,3.891,3.746,0.8326,0.6121,0.395,0.317,0.2411,0.2336,0.01013,0.002298,2.307,6.587,4.077,3.65,0.7155,0.7259,1.041,0.3521,1.517,3.333,2.405,1.303,8.098,12.72,12.39,3.589,1.792,1.026,0.5617,1.075,0.4932,0.7021,0.7369,1.514,8.491,4.777,5.46,7.38,0.9667,0.8513,1.695,1.227,1.251,1.129,0.7529,2.832,18.38,35.19,5.852,0.9256,1.284,0.6419,0.5976,0.5269,1.294,1.33,13.47,3.776,1.88,1.463,1.29,0.499,0.3397,0.06614,1.873,3.308,6.982,2.036,0.895,1.81,1.166,0.8902,0.429,0.354,0.5218,3.472,7.745,39.2,9.927,6.069,1.704,2.154
127,0.7003,1.536,0.5278,0.1988,0.6798,0.1793,11.29,6.6,0.2603,0.3386,0.3121,0.4394,0.3117,0.1606,0.02378,0.8969,6.063,5.761,0.3091,0.7602,0.9806,1.336,0.7617,0.3788,0.2285,0.2047,0.02824,0.3084,0.4553,0.5685,0.04904,0.3819,0.4143,0.6926,0.581,0.8932,0.4042,0.5969,0.1203,0.2342,4.691,0.08023,1.811,0.697,0.1237,0.0658,0.04809,0.03263,0.01866,0.0104,0.0002705,3.119e-05,1.454,2.462,0.375,0.3267,0.07486,0.2104,0.7008,0.1027,0.2415,0.6156,0.08082,0.8496,3.752,7.576,4.319,0.8477,0.5297,0.2439,0.1386,0.7003,0.1098,0.2402,0.2356,0.3476,2.811,0.7207,0.7546,2.92,0.2108,0.175,0.5326,0.1591,0.1289,0.1763,0.02623,0.6227,7.263,20.17,1.143,0.111,0.4203,0.1658,0.21,0.1275,0.326,0.2912,4.753,0.7351,0.1333,0.2155,0.229,0.06466,0.03208,0.002764,0.9603,0.5975,1.45,0.1351,0.05326,0.523,0.3369,0.3907,0.06901,0.0349,0.08723,1.688,3.748,17,2.881,0.6164,0.1736,0.4392
128,0.8999,1.888,2.557,1.674,2.947,1.99,22.19,14.07,4.426,4.275,1.937,1.843,1.867,1.681,1.638,4.063,16.06,17.24,4.446,4.939,3.499,2.392,1.239,0.8513,1.032,2.042,1.185,1.235,4.876,4.588,1.691,4.73,3.242,3.518,1.294,1.977,2.421,5.075,3.7,1.747,13.69,1.438,5.886,4.305,0.9452,0.8821,0.711,0.6233,0.515,0.471,0.04233,0.02571,3.209,8.154,5.106,4.384,0.848,0.8869,1.108,0.6065,2.069,4.307,3.27,1.855,9.505,14.55,13.25,4.357,2.323,1.284,0.8028,1.225,0.7686,1.098,1.203,2.396,10.19,5.891,6.653,7.953,1.246,1.241,2.141,1.582,1.644,1.716,1.397,4.117,20.05,35.81,6.606,1.225,1.951,0.9343,0.7862,0.8541,1.775,1.841,15.24,4.425,2.367,1.932,1.768,0.7611,0.6371,0.2185,2.947,4.76,8.32,2.722,1.394,2.645,1.349,1.106,0.6872,0.6117,0.8788,4.603,9.119,40.32,11.11,7.287,1.891,2.968
129,0.208,0.5034,1.407,0.1622,0.4149,0.18,16.71,9.881,1.162,1.209,0.2604,0.8536,0.07611,0.05785,0.04273,0.6135,11.87,14.43,0.718,1.814,1.934,1.556,0.221,0.1008,0.05653,0.05426,0.01431,0.2772,0.643,0.472,0.0534,0.1868,1.128,3.097,0.2308,0.2857,1.214,1.204,0.6428,0.1503,9.484,0.08688,0.8309,1.346,0.1235,0.05413,0.02895,0.01272,0.004768,0.003078,0.001445,0.003268,1.162,3.476,1.415,1.314,0.07212,0.04975,0.07105,0.03108,0.1578,1.056,0.5723,0.4755,5.944,10.44,8.719,1.741,0.3344,0.2814,0.04812,0.05116,0.02486,0.03458,0.1764,0.3586,3.74,0.9689,3.356,5.644,0.08076,0.05201,0.1946,0.3646,0.4112,0.06426,0.06389,0.6475,16.29,31.78,3.636,0.03548,0.05871,0.03592,0.02476,0.02568,0.05556,0.06924,10.9,1.608,0.07834,0.1208,0.1393,0.04442,0.01707,0.00223,0.6773,0.499,2.74,0.3681,0.03606,0.09958,0.08871,0.1055,0.05631,0.02032,0.02283,0.8205,4.701,35.88,6.333,3.067,0.08829,0.3911
130,0.8067,1.275,1.749,1.581,1.926,1.895,13.83,8.325,2.999,3.247,1.988,1.855,1.556,1.559,1.397,2.432,9.898,9.909,2.327,3.642,2.594,2.246,1.265,1.005,1.069,1.796,1.092,1.325,3.192,2.729,1.67,3.175,2.662,2.818,1.495,1.454,1.766,2.949,2.24,1.756,8.992,1.605,2.975,3.271,1.465,1.133,0.8057,0.6433,0.5273,0.5109,0.06386,0.06538,2.669,4.294,2.671,3.514,1.356,1.058,1.148,0.5977,1.8,2.727,2.209,1.612,6.49,8.519,7.938,3.456,2.096,1.556,0.9406,1.14,0.8179,1.124,1.077,1.971,5.138,3.343,4.54,5.93,1.531,1.367,1.831,1.549,1.558,1.493,1.248,2.689,12.44,22.96,4.151,1.795,1.609,1.104,0.8667,0.8309,1.512,1.603,9.088,2.971,2.545,1.887,1.579,0.8944,0.6631,0.3234,2.173,2.855,4.357,1.979,1.675,2.035,1.474,1.064,0.7451,0.6912,1.032,2.548,4.153,12.23,4.65,3.5,2.41,2.431
131,0.5572,1.5,1.844,0.3377,1.14,0.5132,18.73,11.58,1.466,1.678,0.6844,1.346,0.7887,0.367,0.1615,1.895,13.25,14.98,1.253,2.21,2.098,1.998,0.6202,0.3659,0.2553,0.421,0.1495,0.5887,2.431,1.504,0.323,1.549,2.059,3.581,0.5231,0.9004,1.642,2.253,0.9035,0.3575,11.47,0.1834,3.773,2.134,0.2048,0.1408,0.07697,0.02717,0.008941,0.00507,0.004003,0.009765,4.076,6.071,1.96,1.808,0.14,0.3034,0.8608,0.116,1.632,2.123,0.8849,1.303,8.521,13.09,10.43,2.066,0.7694,0.5153,0.1247,0.7668,0.1223,0.2478,0.37,0.8109,7.382,2.376,3.612,6.007,0.218,0.2015,1.178,0.9825,0.706,0.2633,0.1104,2.04,18.25,32.96,4.184,0.07842,0.5186,0.192,0.1722,0.1524,0.4859,0.521,11.65,2.299,0.1686,0.5561,0.7576,0.08389,0.02017,0.008125,2.126,1.926,5.04,0.7703,0.1429,1.21,0.6418,0.6406,0.1322,0.04409,0.09995,3.281,7.076,37.86,6.733,3.666,0.1533,1.446
132,0.7852,1.215,1.55,1.33,1.529,1.574,11.8,7.464,3.055,3.471,1.964,1.853,1.301,1.291,1.063,2.107,9.129,10.33,2.469,3.727,2.752,2.35,1.268,0.951,0.9003,1.522,0.7755,0.947,2.878,2.563,1.347,2.944,2.587,2.826,1.493,1.351,1.596,2.611,2.145,1.462,8.083,1.516,2.613,3.419,1.5,1.063,0.7273,0.5575,0.4088,0.3644,0.01924,0.006584,2.505,4.21,2.709,3.578,1.329,0.9825,1.056,0.544,1.643,2.531,2.037,1.276,5.283,7.901,8.427,3.48,2.133,1.506,0.8877,1.008,0.6747,0.8818,0.7872,1.611,4.825,3.67,3.956,5.057,1.588,1.334,1.728,1.434,1.397,1.222,0.9107,2.313,11.7,24.82,4.394,1.733,1.463,1.045,0.8316,0.7554,1.295,1.393,9.007,3.19,2.557,1.799,1.492,0.8049,0.5438,0.1388,1.887,2.795,4.414,1.838,1.434,1.871,1.413,0.9875,0.645,0.5183,0.7765,2.208,4.602,23.7,5.903,4.441,2.624,2.375
133,0.3792,0.7072,3.639,2.222,4.119,2.137,23.87,14.42,3.709,4.278,2.432,1.697,3.322,2.171,2.249,5.389,17.26,17.85,4.156,4.864,3.584,1.879,0.4336,0.2885,1.401,3.545,1.512,2.293,6.547,5.25,1.316,4.964,4.358,3.987,0.4119,1.042,2.678,6.608,3.89,2.026,14.77,1.298,7.094,4.611,0.2988,0.5289,0.2291,0.1086,0.08499,0.3146,0.01822,0.01784,7.523,10.19,4.727,4.32,0.1965,0.1973,0.4299,0.1282,4.987,5.598,3.941,2.35,9.992,17.73,11.46,4.082,2.381,1.161,0.2006,0.3281,0.8429,2.16,2.399,3.972,12.22,5.769,6.823,7.382,0.9711,1.017,2.591,2.264,1.896,1.942,2.185,5.746,22.15,35.01,6.488,0.4017,2.232,0.3254,0.2672,0.5659,3.459,2.289,17.11,3.256,2.058,2.233,1.358,0.1661,0.1037,0.3434,5.4,5.801,8.993,2.669,1.182,3.343,0.7879,0.4097,0.1863,0.611,1.657,7.573,10.98,40.43,10.85,6.964,1.157,3.869
135,0.434,0.6264,0.5634,0.3501,0.4648,0.221,10.19,6.09,0.8523,1.112,0.5884,1.06,0.3945,0.3419,0.03107,0.6506,6.441,9.379,1.178,1.227,1.538,1.679,0.5752,0.2922,0.2215,0.2869,0.02578,0.2719,0.7815,0.4819,0.07537,0.5158,1.111,2.059,0.8225,0.5482,0.7442,0.7792,0.2168,0.1346,6.363,0.07395,0.9663,1.589,0.4512,0.2287,0.149,0.09169,0.06053,0.03486,0.001407,0.0003205,1.154,2.358,0.4596,1.166,0.2772,0.2107,0.2801,0.1115,0.6503,1.024,0.1873,0.4709,4.584,7.005,8.901,1.506,0.8375,0.5208,0.1999,0.2776,0.1257,0.1277,0.1467,0.3083,2.612,1.361,0.7131,4.256,0.5161,0.332,0.8009,0.5216,0.447,0.1961,0.03281,0.7019,9.229,29.86,2.481,0.2076,0.3624,0.3276,0.1818,0.1617,0.2328,0.2939,5.004,2.426,0.3452,0.5539,0.5387,0.169,0.09678,0.005336,0.6827,0.5219,1.813,0.2186,0.1345,0.6216,0.6607,0.2616,0.113,0.07089,0.08082,0.6246,2.826,29.78,4.766,1.066,0.3898,1.007
136,0.1191,0.3835,0.09361,0.04626,0.3345,0.09516,10.55,5.602,0.9506,0.07058,0.03208,0.07478,0.02226,0.02469,0.007151,0.3933,5.381,9.895,1.535,0.1619,0.3417,1.077,0.1729,0.06523,0.02391,0.02186,0.002127,0.1993,0.2545,0.2314,0.01646,0.04039,0.06175,0.7483,0.1939,0.09186,0.203,0.06636,0.04624,0.08894,5.284,0.03284,0.3203,0.3777,0.073,0.01397,0.003987,0.00192,0.00141,0.001881,0.0006952,0.001153,0.6864,1.466,0.1247,0.109,0.02212,0.006959,0.008843,0.004364,0.02835,0.07437,0.02268,0.4047,3.848,5.308,10.02,0.1715,0.07027,0.03751,0.01177,0.01025,0.006127,0.01182,0.09987,0.1689,1.57,0.7377,0.1256,3.273,0.06083,0.01693,0.05224,0.03063,0.02987,0.01709,0.01205,0.3253,7.784,32.64,0.9112,0.003416,0.01002,0.007016,0.004028,0.00456,0.01445,0.02183,3.569,2.413,0.007929,0.01622,0.01576,0.00449,0.001731,0.0007252,0.4327,0.2371,0.7537,0.01649,0.003719,0.02848,0.02023,0.01214,0.005206,0.003955,0.007641,0.4731,1.927,29.35,5.035,1.008,0.01501,0.03735
137,0.6952,1.566,3.879,2.133,4.133,2.678,23.45,14.92,4.615,4.421,2.213,2.13,3.372,2.232,2.647,5.466,17.64,18.13,4.203,5.265,3.536,2.482,0.7628,0.4589,1.558,3.552,1.792,2.079,7.062,5.407,1.814,5.016,4.39,4.219,0.6447,1.622,2.904,6.556,4.321,2.096,15.28,1.558,7.151,4.813,0.3292,0.5035,0.2877,0.1334,0.13,0.5629,0.04701,0.06438,8.026,10.34,4.964,4.618,0.2158,0.4878,1.174,0.1617,5.304,5.694,4.191,2.061,10.83,15.94,13.89,4.196,2.542,1.229,0.2262,1.029,1.124,2.194,2.591,4.05,12.2,6.61,6.903,7.796,1.057,1.064,2.899,2.155,2.074,2.196,2.345,5.826,21.58,36.32,7.026,0.502,2.298,0.4181,0.4351,0.8355,3.46,2.68,16.5,4.353,2.289,2.241,1.476,0.1622,0.1023,0.4977,5.519,6.423,9.384,2.766,1.349,3.427,1.109,0.8469,0.3183,0.7106,1.844,7.161,10.38,42.4,10.97,7.541,1.352,3.948
138,0.2644,0.4686,0.108,0.05676,0.3361,0.07729,5.312,3.253,0.1397,0.1581,0.1674,0.2036,0.05864,0.04281,0.007259,0.3837,2.995,5.463,0.2904,0.2694,0.4112,0.9677,0.3635,0.1999,0.1116,0.06628,0.003786,0.2104,0.2961,0.2309,0.01135,0.02479,0.1289,0.439,0.1682,0.1935,0.1935,0.07306,0.04323,0.08139,3.015,0.03289,0.29,0.3717,0.07155,0.03726,0.03202,0.01951,0.01157,0.006814,0.0002643,2.943e-05,0.6832,1.122,0.02188,0.0983,0.02953,0.02793,0.04284,0.02707,0.03945,0.0571,0.01548,0.4073,1.9,4.618,3.379,0.356,0.2363,0.1455,0.07009,0.07849,0.04136,0.0296,0.1008,0.18,1.307,0.3069,0.08738,1.598,0.08517,0.05142,0.0897,0.05695,0.04996,0.0301,0.01262,0.3396,5.014,19.63,0.6637,0.0511,0.08952,0.06102,0.04814,0.04485,0.04749,0.04148,2.402,0.6034,0.07407,0.1005,0.07403,0.03705,0.02248,0.0006461,0.4359,0.2271,0.7148,0.0213,0.00804,0.03843,0.02877,0.02438,0.01245,0.008495,0.01212,0.4462,1.589,10.58,1.595,0.3651,0.1282,0.2192
139,0.125,0.3619,0.2697,0.09029,0.3916,0.1634,14.09,8.784,0.5333,0.2551,0.1612,0.2536,0.04896,0.02935,0.01432,0.5327,9.166,13.02,0.3716,0.8052,1.288,1.501,0.235,0.176,0.08363,0.03736,0.01074,0.2612,0.509,0.3658,0.03777,0.1245,0.3955,1.823,0.246,0.2096,0.5046,0.138,0.0978,0.138,7.823,0.07955,1.21,0.8816,0.164,0.07954,0.03805,0.01093,0.001574,0.001646,0.002746,0.009862,1.459,2.866,0.691,0.3419,0.09055,0.05019,0.03793,0.01594,0.06332,0.1942,0.07179,0.596,5.991,9.962,9.399,0.6387,0.2171,0.129,0.05446,0.04935,0.01517,0.02098,0.1286,0.271,3.488,0.9669,1.02,4.925,0.1038,0.0602,0.1181,0.1077,0.08207,0.02925,0.02201,0.5023,14.06,31.78,2.012,0.05919,0.05981,0.03319,0.01825,0.01456,0.01978,0.02903,7.95,1.887,0.1142,0.08426,0.06991,0.03135,0.008755,0.00298,0.5658,0.3787,1.631,0.06151,0.04685,0.06202,0.05341,0.04173,0.02098,0.006422,0.008984,0.8331,3.676,34.74,4.447,1.912,0.07578,0.1812
140,0.5418,1.428,0.8968,0.3963,0.9152,0.2464,13.12,7.471,0.3422,0.4767,0.4122,0.4386,0.5954,0.3719,0.1262,1.183,7.463,10.28,0.7405,1.172,1.085,1.269,0.7574,0.271,0.2881,0.4644,0.09785,0.455,0.8517,0.8481,0.07043,0.8746,0.7873,1.021,0.3581,0.9117,0.7515,1.374,0.4269,0.3194,6.598,0.1497,2.1,0.9051,0.08523,0.05344,0.04774,0.03851,0.03085,0.03416,0.001142,5.845e-05,1.842,2.987,0.5348,0.5005,0.05006,0.1982,0.6658,0.1012,0.6622,1.247,0.3658,0.9969,4.901,9.577,7.775,1.073,0.5209,0.1959,0.0809,0.5853,0.1681,0.3846,0.3523,0.5471,3.633,1.003,1.107,3.483,0.2124,0.1878,0.7274,0.2837,0.2932,0.3689,0.08045,0.9731,10.65,30.05,1.878,0.03119,0.5221,0.133,0.1668,0.1776,0.6235,0.5142,6.536,1.372,0.1022,0.3467,0.3106,0.04487,0.02576,0.01467,1.323,0.8695,2.02,0.2339,0.09007,0.8261,0.4509,0.4285,0.09723,0.08694,0.2055,2.233,4.422,30.67,4.613,1.096,0.03404,0.6061
141,0.7553,1.535,1.023,0.63,0.804,0.4441,13.28,6.91,0.9101,1.926,0.8967,1.088,0.6469,0.4908,0.1862,1.228,9.379,9.898,1.247,2.362,1.803,1.915,0.9571,0.5428,0.4027,0.5796,0.138,0.3938,1.2,1.098,0.2048,1.823,1.393,2.035,1.123,1.138,1.101,1.575,0.89,0.4051,7.937,0.2439,2.271,1.737,0.5454,0.3809,0.2271,0.1664,0.09913,0.04777,0.002248,0.0003176,1.892,3.077,1.026,1.798,0.4302,0.6105,1.142,0.2281,0.6362,1.435,0.7568,0.8411,4.476,8.613,7.644,1.968,1.065,0.7066,0.4054,1.084,0.3113,0.3202,0.3477,0.6192,3.592,1.727,2.838,4.31,0.6168,0.4158,1.066,0.7263,0.7344,0.4755,0.1476,1.105,12.16,26.07,2.69,0.3709,0.6443,0.2931,0.4209,0.2755,0.4834,0.4987,7.78,1.525,0.5371,0.7725,0.7562,0.3401,0.2097,0.006493,1.225,1.067,2.476,0.6873,0.2596,0.9686,0.7358,0.7033,0.2387,0.126,0.1838,1.881,4.132,27.46,4.302,2.487,0.9728,1.126
142,0.6982,1.988,3.371,1.486,3.243,1.457,22.6,13.87,3.062,3.542,1.875,1.733,2.621,1.549,1.552,4.447,16.32,17.69,3.324,4.287,3.184,2.197,0.8401,0.4538,1.143,2.68,0.9774,1.383,5.295,4.26,0.8245,4.146,3.829,3.998,0.5969,1.755,2.569,5.412,3.09,1.356,14.04,0.7354,5.754,3.803,0.2802,0.2112,0.1243,0.0943,0.07942,0.1111,0.02076,0.03948,5.221,8.779,3.724,3.638,0.2237,0.5309,1.212,0.1694,3.628,4.717,3.088,1.87,9.479,15.36,11.3,3.371,1.969,1.066,0.1821,1.277,0.4863,1.471,1.6,2.911,10.87,5.01,5.877,7.191,0.6352,0.7875,2.396,2.048,1.547,1.432,1.299,4.398,21.59,35.05,6.134,0.2394,1.452,0.3233,0.3627,0.6143,2.546,1.898,15.72,2.83,1.213,1.826,1.24,0.1416,0.08797,0.134,3.993,4.671,7.891,2.164,0.5458,2.725,1.028,0.9685,0.3157,0.3288,1.102,6.027,9.853,40.52,10.22,5.99,0.727,3.265
143,0.7986,1.252,1.21,0.8004,0.9208,0.7035,13.48,8.745,2.03,2.476,0.9746,1.752,0.9455,0.7841,0.2741,1.487,9.23,11.28,2.509,2.717,2.547,2.479,1.028,0.4237,0.3927,0.8785,0.2024,0.4322,2.3,1.478,0.4213,1.887,1.933,3.048,1.339,1.122,1.459,1.876,1.334,0.4043,8.269,0.3663,2.593,2.904,0.7747,0.3481,0.2406,0.1515,0.1014,0.05979,0.003308,0.001459,2.666,4.427,1.941,2.494,0.4959,0.4388,0.9621,0.2287,1.539,2.296,1.162,0.8377,6.067,7.669,9.029,2.761,1.595,0.9684,0.3696,0.7365,0.2933,0.4694,0.4037,0.8117,4.82,3.309,2.384,6.091,0.8624,0.7244,1.495,1.037,1.002,0.6185,0.1815,1.691,11.41,27,4.792,0.6461,0.8253,0.6676,0.4058,0.4387,0.8637,0.9446,7.678,3.592,0.8703,1.142,1.086,0.314,0.1785,0.02761,1.611,2.016,4.064,1.114,0.397,1.359,1.333,0.5995,0.2551,0.1603,0.3306,2.176,4.635,24.95,8.165,3.461,1.442,1.758
144,0.8692,1.366,1.873,1.753,2.155,2.144,14.41,9.295,3.464,3.639,2.201,1.993,1.71,1.728,1.633,2.907,10.44,11.42,2.848,3.911,2.82,2.389,1.385,1.103,1.21,1.98,1.303,1.594,3.693,3.134,2.104,3.52,2.84,2.97,1.628,1.56,1.911,3.179,2.567,2.073,9.882,2.013,3.471,3.574,1.646,1.264,0.9091,0.7303,0.6262,0.6438,0.1326,0.1861,3.106,4.934,3.175,3.792,1.511,1.198,1.256,0.6555,2.013,2.965,2.536,1.927,6.692,9.221,10.01,3.772,2.305,1.702,1.035,1.244,0.9515,1.302,1.289,2.297,5.463,4.23,5.015,6.246,1.764,1.509,1.971,1.67,1.705,1.658,1.464,3.081,13.25,28.47,5.003,2.111,1.81,1.237,0.9564,0.9461,1.689,1.762,9.679,3.372,2.81,2.065,1.713,0.989,0.7348,0.4578,2.554,3.32,4.912,2.406,2.021,2.235,1.604,1.168,0.8442,0.826,1.191,2.873,5.445,27.35,6.03,5.106,2.683,2.656
145,0.2803,0.7052,3.469,1.857,3.522,2.711,21.88,14.64,4.944,4.112,1.891,2.398,2.807,1.902,2.311,4.816,17.05,17.39,3.742,5.091,3.205,2.768,0.4659,0.5815,1.408,3.088,1.499,1.615,6.719,4.755,1.782,4.476,4.195,4.342,0.476,2.003,2.795,5.659,4.13,1.567,14.96,1.387,6.632,4.663,0.3517,0.4508,0.2923,0.1849,0.1654,0.2591,0.06677,0.08068,7.884,9.445,4.51,4.442,0.3033,0.3669,0.6341,0.2376,4.685,4.867,3.93,1.442,11.42,13.16,15.8,3.849,2.372,1.202,0.2038,1.042,1.093,1.762,2.286,3.592,11.11,6.512,6.042,7.932,1.047,1.003,2.887,1.949,1.963,2.029,1.955,5.332,20.1,36.59,6.682,0.3319,1.856,0.5176,0.3882,1.146,2.777,2.555,14.69,4.885,1.787,2.149,1.407,0.1785,0.1176,0.4121,5.352,5.959,8.829,2.385,1.163,3.181,0.9455,0.5784,0.3636,0.6349,1.66,5.66,8.996,42.64,10.17,7.068,1.17,3.692
146,0.6286,1.597,0.6981,0.2526,0.7632,0.2062,14.37,8.707,0.4769,0.3629,0.2388,0.3403,0.392,0.2308,0.04456,1.04,8.489,9.999,0.6644,0.9382,1.091,1.37,0.66,0.2043,0.1994,0.283,0.04702,0.39,0.7381,0.7233,0.06382,0.4239,0.5193,0.9811,0.4794,0.9916,0.6215,0.9304,0.1954,0.26,7.243,0.1077,2.012,0.8964,0.09427,0.03051,0.02251,0.01758,0.01157,0.01012,0.0003959,2.934e-05,1.817,3.307,0.5787,0.4288,0.04408,0.1372,0.7032,0.09392,0.4556,0.9067,0.1361,0.9491,5.609,10.11,8.16,0.9603,0.4694,0.1257,0.04318,0.4631,0.1007,0.2713,0.2719,0.4242,3.771,1.036,1.21,4.263,0.1627,0.1329,0.4686,0.1324,0.1665,0.2543,0.04125,0.8651,11.31,29.79,1.856,0.01353,0.4381,0.1154,0.1176,0.1217,0.4679,0.3859,7.118,1.553,0.07982,0.206,0.238,0.02615,0.01222,0.007305,1.212,0.7833,1.937,0.1991,0.05798,0.6875,0.3143,0.3699,0.0581,0.04929,0.1559,1.92,4.79,31.28,4.468,0.9641,0.03083,0.4161
147,0.6233,1.417,0.7748,0.3183,0.8342,0.2352,14.69,8.34,0.4549,0.5188,0.4426,0.5508,0.5208,0.3025,0.06427,1.143,8.806,10.31,0.6939,1.035,1.21,1.386,0.755,0.3143,0.2771,0.3774,0.06183,0.455,0.8607,0.8155,0.07353,0.5062,0.7574,1.227,0.7079,1.023,0.7382,1.047,0.1988,0.2966,7.666,0.1349,2.052,1.119,0.216,0.1078,0.08037,0.05788,0.03495,0.02523,0.0007516,0.0001098,1.952,3.278,0.5839,0.5738,0.1027,0.1847,0.5514,0.1061,0.6417,1.044,0.1393,1.029,5.954,10.42,8.413,1.092,0.6312,0.2818,0.1095,0.4027,0.136,0.3341,0.3157,0.5062,4.024,1.153,1.132,4.127,0.2792,0.1961,0.6157,0.253,0.2598,0.3428,0.05416,1.01,11.76,30.27,2.114,0.07372,0.4878,0.1571,0.1381,0.1501,0.5068,0.4069,7.037,1.532,0.1581,0.3003,0.3186,0.06464,0.04008,0.00897,1.296,0.7946,2.049,0.2198,0.1048,0.8087,0.4019,0.344,0.07856,0.07276,0.1842,1.908,4.698,31.7,4.777,0.9903,0.1029,0.6428
148,5.544,5.469,4.307,3.526,3.756,3.324,15.95,11.38,5.633,6.874,5.738,5.139,3.37,2.603,2.066,3.837,10.08,10.31,5.393,7.257,6.52,6.156,5.37,4.272,3.644,3.585,2.589,3.163,4.353,4.638,2.992,5.575,4.384,4.348,3.972,3.835,3.501,4.541,3.758,3.771,9.201,4.668,7.012,5.835,4.358,3.816,2.694,1.871,0.6238,0.2731,0.08542,0.2135,3.329,5.08,3.545,4.663,3.466,3.611,3.909,2.473,2.845,3.605,3.145,3.673,7.38,12.12,9.152,6.948,5.996,5.334,4.569,4.636,3.094,2.73,2.164,2.905,6.581,4.822,5.636,7.634,4.691,4.38,4.453,3.837,3.495,3.289,2.724,4.29,11.64,22.6,8.483,7.877,7.753,6.402,5.661,4.583,4.444,3.788,10.69,5.499,6.089,5.658,5.017,3.994,2.835,0.9891,3.447,3.647,5.4,3.158,3.704,4.465,3.888,3.413,2.554,2.235,2.161,4.619,6.944,21.66,9.79,8.88,8.158,7.933
149,1.055,2.336,3.578,2.486,4.346,2.788,23.89,15.06,5.295,4.761,2.384,1.891,3.149,2.481,2.647,5.758,17.39,17.69,5.135,5.46,3.707,2.57,1.266,0.7012,1.401,3.207,1.917,2.496,6.703,5.828,2.49,5.741,3.988,3.485,1.096,2.472,2.843,6.706,4.622,2.595,15.09,2.228,7.521,4.909,0.5911,0.5757,0.4238,0.418,0.4172,0.6012,0.1525,0.1852,7.157,10.13,6.062,4.887,0.4961,1.019,1.765,0.3361,3.997,5.826,4.335,2.679,10.88,16.86,13.82,4.748,2.536,1.177,0.4469,1.954,1.033,2.164,2.71,4.157,12.17,6.803,7.406,8.125,1.408,1.233,2.872,1.845,2.073,2.49,2.513,5.949,21.11,35.94,6.793,1.26,2.451,0.6352,0.7225,0.9192,3.116,2.676,16.75,4.794,2.558,2.233,1.609,0.3867,0.3419,0.4737,5.653,6.334,9.404,3.252,2.036,3.591,1.462,1.31,0.5366,0.8149,1.578,7.272,10.78,41.21,11.54,8.092,1.733,3.681
