real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag,ns,pbias,rsq,rmse
108,93.9221,33.651,86.9802,42.2814,101.979,17.0503,112.582,52.3527,94.3568,150.311,63.0288,125.304,17.3449,0.8750519797597451,7.363646656388514,0.8779112221089829,2.1002878395406857
109,109.992,9.61812,139.455,199.0,108.679,199.0,95.2827,52.6328,24.6183,114.137,51.5614,199.0,138.561,0.8575326192944837,20.23086505106958,0.8750323978960663,2.2427034343668177
110,41.2644,61.3855,106.888,199.0,20.4842,15.1074,140.14,94.598,37.57,104.859,59.5588,199.0,114.906,0.8806149860232408,3.6760685343996893,0.8814835152809454,2.0530004072687973
111,119.639,25.4505,143.103,199.0,2.90142,82.0304,107.916,69.4494,12.8863,89.2572,58.9339,25.9378,5.55522,0.8786933036359784,8.526155087685487,0.8813846133409228,2.0694575196252893
113,199.0,19.9492,20.233,51.7223,83.7851,199.0,99.5542,51.3395,71.8052,101.266,61.5008,166.14,169.107,0.8250149989683404,-11.547985642705722,0.8353603537436108,2.4855044236770585
114,100.674,3.37014,133.773,199.0,40.0227,26.7997,148.02,24.9695,102.85,106.479,77.3532,79.2187,94.8694,0.8735978411381613,5.35067763538254,0.8746868352634131,2.1124740074329624
115,84.0606,144.075,56.9871,199.0,79.3961,101.764,111.338,88.4845,13.986,137.729,33.9648,9.39838,141.909,0.8278778616192477,25.283330121410675,0.8612899645091364,2.465088381092732
116,74.2925,16.2133,173.009,199.0,63.2209,199.0,35.0683,199.0,12.5054,142.759,68.146,199.0,102.968,0.871138018655778,9.823543553671227,0.8772733995142538,2.1329296456355062
117,112.807,20.3736,120.543,162.848,63.2916,96.6598,16.1351,187.986,78.8509,101.735,52.5881,31.5208,149.243,0.8689576975689841,11.291810079013299,0.8732504308073802,2.150898346844279
118,104.529,54.4432,23.5031,75.2619,58.4851,138.371,84.9917,128.115,9.8174,106.118,54.5771,89.7126,16.5837,0.8471324304092023,0.5948590768934268,0.8481073387246861,2.3231208823124625
119,188.231,14.5927,123.54,199.0,65.1454,199.0,25.9776,199.0,39.3669,157.056,82.9355,199.0,90.0766,0.8793357594032136,6.61003685681249,0.8817336716960726,2.0639701888259823
120,166.494,20.9144,35.9391,119.472,65.618,199.0,46.562,82.8791,48.6958,124.148,63.9373,84.7186,199.0,0.8746329505661293,9.631298178839852,0.8799925135575021,2.103806683960485
121,118.569,17.8089,138.287,197.42,171.144,199.0,22.1435,185.152,64.9193,106.318,63.3662,199.0,47.9522,0.8742387743179374,-1.9740272692233576,0.8808073437988502,2.1071114590532845
124,165.282,37.3675,47.8694,199.0,120.176,178.511,92.378,164.37,8.78254,132.538,61.6591,83.7344,195.305,0.8796676948644924,3.8010447581422224,0.881148203098695,2.0611293442371723
125,164.867,51.2577,31.7405,199.0,81.2614,199.0,144.595,182.423,12.3734,199.0,67.3578,199.0,113.406,0.8815448538751073,-3.599357053382155,0.8829175799665315,2.0449895572819283
126,199.0,20.6796,34.4512,199.0,83.0282,199.0,52.2413,195.746,89.2354,35.0765,47.6287,74.2876,199.0,0.8768691439761191,1.8038181730583933,0.8773420185795597,2.084959280664984
127,95.1419,33.9643,45.6461,199.0,88.9126,77.5167,25.9058,172.933,88.425,101.086,51.5158,198.595,52.1759,0.8693340712868592,4.402952640200423,0.8705306660525045,2.147807269722912
128,97.5672,8.30407,56.262,16.4439,68.1925,55.5317,129.559,68.0889,9.04519,87.049,76.5335,197.454,68.8963,0.8170806706882533,-14.069000048178843,0.8285486567250041,2.5412297350424353
129,104.625,32.4459,155.801,149.293,179.353,176.19,131.767,126.159,88.8015,157.64,59.9047,181.553,199.0,0.8775056109436554,5.234630468298325,0.8800729816678339,2.079563691632974
130,183.729,28.296,42.5872,127.422,82.0998,198.112,9.63316,17.9446,12.5767,102.614,49.0055,101.307,168.494,0.8530812923149308,7.96397716322991,0.8552486138508029,2.2774700686007754
131,82.9099,16.3538,109.637,199.0,157.613,199.0,26.8727,161.217,36.3019,84.6874,54.0784,165.474,150.484,0.7990371513447253,-10.965097803044905,0.8965516005361572,2.6636184677822166
132,199.0,10.3269,183.284,99.7519,75.7801,169.45,116.905,104.32,67.8985,98.7307,50.618,199.0,130.288,0.8380185206235542,1.7563709288880305,0.8389667589370817,2.3913701766572952
133,199.0,40.2673,30.8956,69.8578,44.7002,193.988,139.319,152.599,82.2268,109.651,57.4062,199.0,184.551,0.8630977878348,0.9915677394488317,0.8658098573620777,2.1984640138196485
135,199.0,13.0147,50.7403,41.2643,51.5043,153.553,118.916,35.2045,71.5028,92.1853,53.5761,199.0,117.733,0.8397059126869728,-8.731284206976298,0.8458709665944211,2.3788818879481086
136,75.0369,27.2859,26.1527,111.333,175.886,158.698,29.5532,81.8377,103.591,175.675,61.1234,199.0,155.611,0.873869908782422,5.863062006166889,0.8767481847420932,2.110199341279482
137,77.8267,62.8522,148.476,199.0,45.1315,114.554,146.62,134.254,92.599,106.752,58.3668,91.0882,35.1881,0.8770856454716831,0.954222393524764,0.8776832055546496,2.083125477933114
139,85.2842,35.6056,156.144,13.3849,2.5135,199.0,58.5567,53.7861,5.17184,120.512,59.5335,69.1319,42.9696,0.8734102717575769,5.0070413374445915,0.8773900045263657,2.114040786668408
140,75.3621,63.3194,178.504,199.0,42.0463,199.0,2.33661,199.0,15.0992,106.116,65.7216,33.5105,136.123,0.8783461846191871,0.31369628059356386,0.8786002911914322,2.072416280051754
141,43.8026,84.5017,155.815,130.743,88.9891,199.0,149.996,199.0,25.7602,114.28,42.0642,193.173,79.8365,0.8400639151248155,14.335674744652149,0.8567779683484521,2.3762238935713516
142,95.9368,26.4287,163.167,199.0,25.4352,199.0,45.4347,133.605,13.6679,122.318,63.871,21.046,137.075,0.8751331843210501,8.095750385430717,0.8802936797446429,2.0996052329968484
143,76.5722,8.70648,46.0171,199.0,102.408,199.0,31.0898,68.0976,59.3247,123.502,59.9162,84.1143,171.171,0.8583399347529564,19.366441029100017,0.8742417318939346,2.236340078033786
144,194.387,15.1934,127.923,42.3574,63.8278,78.3113,31.2413,125.928,45.3128,111.661,49.7551,179.921,75.9776,0.8570743027517062,19.243763249180958,0.8749878608325417,2.246307918233147
145,89.0087,1.0,23.4268,44.044,124.87,115.04,25.6121,33.9626,72.6444,112.443,76.6318,44.5025,159.532,0.8726218295354208,10.523684717671994,0.8762018475110137,2.120614036122937
146,83.6777,41.5473,178.717,197.074,24.5617,43.7478,36.6358,98.0771,129.87,55.2635,68.7409,71.1757,125.199,0.8821566995143014,-5.83391407303912,0.8842383059029488,2.0397013200430907
147,199.0,5.4836,165.573,199.0,104.216,139.265,114.975,82.2868,58.5152,118.25,72.1959,65.2847,145.183,0.8718755854098397,13.471820196569666,0.8794390631306596,2.1268167660166863
148,35.4945,24.8739,174.852,194.877,99.7201,173.482,7.1066,77.1352,23.6712,199.0,91.9709,199.0,153.04,0.869378647346846,-3.5536890537675863,0.8706331588401324,2.147440881355992
149,101.398,34.0973,26.1834,123.006,100.844,199.0,54.3762,163.8,20.8492,7.22239,35.0935,173.586,182.316,0.8770132430615363,-2.5814265754480643,0.8773075870598899,2.083738917680776
150,199.0,128.373,123.987,151.662,71.4487,199.0,144.692,199.0,63.3179,126.856,47.0604,156.984,149.502,0.8572714183023521,10.440155858546925,0.8670063995987395,2.244758389346593
154,94.0639,31.8111,169.696,199.0,199.0,199.0,37.1911,199.0,135.523,165.028,67.2157,21.5211,162.23,0.8799721060364492,3.0995969840046245,0.8813661711786844,2.058520617874425
155,80.6257,19.2888,88.4329,160.816,94.8367,168.473,146.79,152.283,66.3437,111.994,63.2068,135.821,61.9221,0.8732737599412645,9.63242604548082,0.8787587260512129,2.115180349058835
156,83.7744,13.1441,179.187,82.3315,12.0682,103.798,117.445,182.065,102.652,126.068,73.8031,91.5912,60.0224,0.8729801540637367,9.85922576604355,0.8783382368067739,2.117629210834062
157,199.0,60.6138,161.79,199.0,36.9132,199.0,54.2774,102.24,6.10621,105.649,59.5915,199.0,197.659,0.8800203199775564,-1.0657829061476212,0.8803414265930918,2.058107133319203
158,199.0,6.10175,75.5979,39.5947,38.8685,113.641,110.604,155.835,49.4768,119.729,66.6938,199.0,4.19173,0.8701585462099966,14.045595249566393,0.8788697224449031,2.1410204375897055
159,53.2735,23.7333,65.4923,199.0,29.8228,34.4202,119.245,48.4548,19.3029,146.903,66.3852,199.0,184.264,0.8698146013932604,8.126003565234148,0.8749593093273589,2.1438543008767126
160,199.0,17.6659,8.37375,34.984,38.5357,112.988,132.001,68.2149,133.305,100.652,49.392,39.4182,17.5561,0.8522629972748379,2.7303312295239945,0.8528178751825363,2.2838036890893036
161,110.645,34.7502,69.1866,199.0,79.0927,199.0,27.1462,192.62,24.6319,29.2473,53.4843,41.6567,199.0,0.8762235900506457,2.0022482655617657,0.8763658152196363,2.0904176773253544
162,101.751,25.2023,19.2193,97.7956,153.603,112.135,77.6488,92.3699,72.5818,137.082,54.9196,199.0,77.4865,0.8742669667765937,8.744945557910963,0.877609622827849,2.106875265496819
163,96.4739,35.1124,149.455,131.875,168.327,199.0,20.646,175.862,116.347,136.616,57.0758,31.5223,33.7144,0.871701387472009,8.904550491424166,0.8768644875056911,2.128262084822436
164,46.4727,30.7932,40.9714,199.0,140.679,17.4736,149.339,102.698,8.91343,159.941,65.4742,199.0,199.0,0.867709366325349,7.060821449219502,0.8713836461200231,2.1611189752766515
165,105.634,22.6283,123.891,163.818,100.335,199.0,120.987,81.1284,51.0522,127.247,66.0493,189.68,192.92,0.8801119413074369,5.725651618809017,0.8824076199262396,2.05732115637061
166,93.7115,20.8693,158.445,23.8933,82.5332,125.949,13.9434,171.461,41.1567,112.627,68.581,54.8406,36.8661,0.8751830314719815,8.075782906147618,0.879370418621431,2.099186107284663
167,124.512,25.642,139.565,199.0,108.286,199.0,121.022,174.671,133.868,102.912,54.235,170.103,109.808,0.8537351955878592,-3.8897526016573516,0.8783044326767857,2.272396154155247
168,107.834,25.6841,144.205,61.0197,136.994,54.76,15.4892,170.468,24.5289,143.978,59.8058,160.127,32.1726,0.8743794140543079,8.886247350163806,0.8775472093554071,2.105932930076321
169,81.8613,29.925,18.976,168.062,146.363,199.0,84.8824,170.224,37.9884,131.71,55.3085,36.762,79.6085,0.8717655070744733,9.75346646752746,0.87722334480314,2.1277301992064976
170,69.7427,10.7322,21.5362,199.0,58.4192,199.0,109.633,192.982,98.6907,99.4467,70.9829,24.4938,184.784,0.8758444337176942,-5.599666120639816,0.8778538148374663,2.0936169503235345
172,199.0,81.6267,37.3186,74.406,8.0652,182.487,40.2203,58.4517,80.9732,106.225,44.0451,199.0,90.5965,0.857675804134274,5.841711071497397,0.8611307803645517,2.2415761522637205
173,172.708,23.3538,186.056,62.8406,66.1848,78.148,129.389,168.061,45.7019,94.6918,51.7089,199.0,130.588,0.8371514268056623,1.791017777991905,0.8376365115014754,2.3977621875421966
174,87.4953,21.9877,150.361,84.4479,139.131,199.0,111.705,199.0,20.2205,157.728,60.1735,199.0,72.515,0.876592985759159,6.5215202832915775,0.8786944153622178,2.087296047329409
175,199.0,10.7164,180.495,199.0,65.1315,199.0,98.0649,166.324,21.1777,90.1438,60.795,77.5883,58.9766,0.8744355276317016,0.5285649932549605,0.8751582298075667,2.1054625269610865
176,95.7496,18.2469,20.6912,73.7603,171.828,102.455,36.289,199.0,53.04,147.145,82.9855,116.777,60.2606,0.8816459654791897,1.3233477066872235,0.8817910267717821,2.0441165841587132
178,80.1076,41.0552,26.0998,199.0,181.002,182.956,39.503,71.9558,87.3639,173.368,60.5887,37.8648,63.2372,0.8764544946046463,4.174088456349969,0.878506279387183,2.0884669328956385
179,108.728,16.0244,19.9796,13.3287,67.7246,96.8921,53.3673,30.8917,69.3795,125.669,72.1834,18.816,150.139,0.878469813060491,7.8666409712854115,0.8811628435562257,2.071362985016185
180,189.881,39.8868,190.6,199.0,85.276,199.0,30.3115,143.18,9.70494,107.095,60.3068,20.1272,13.5748,0.8706245386632776,1.7049559163615324,0.8713361239712428,2.1371749933327515
181,176.063,29.8565,148.251,148.414,132.26,199.0,137.821,197.978,71.1672,110.892,52.7622,184.73,179.808,0.870822208541544,10.322926623626905,0.8773919065899518,2.1355416982521898
182,181.492,25.0319,107.328,199.0,77.9121,156.774,167.013,85.2923,69.9625,118.059,60.1281,199.0,48.7507,0.875426394107031,8.121444642513007,0.8801729086450889,2.097138658422588
183,117.664,32.1959,38.8601,147.207,7.18643,199.0,123.546,15.4345,16.4803,113.002,59.6702,58.8171,53.6423,0.8746458759614992,7.860449990364233,0.8796001347454111,2.1036982294893085
184,174.41,27.0644,43.8903,129.397,184.557,199.0,119.658,149.381,83.9102,161.958,62.5455,184.579,12.5044,0.8792013753123804,5.075024812102524,0.8812560025505749,2.0651191935910393
185,87.434,45.0198,40.1053,171.592,132.878,199.0,113.753,19.7699,109.259,157.578,58.6799,9.45925,154.388,0.8772510058380242,2.918024185777608,0.8785303558832471,2.0817237607507453
186,142.652,33.3319,149.948,199.0,163.048,199.0,106.94,183.331,6.84155,109.609,47.1958,128.435,31.2785,0.8560894545635618,13.138780111774903,0.8659445336405439,2.2540338709896917
187,136.49,23.5124,49.9691,199.0,20.1506,48.8313,144.21,192.368,18.4219,4.82103,59.0954,199.0,37.5401,0.8778401925477427,7.48517197436886,0.8796762727938754,2.0767216858577
189,185.191,5.48977,119.417,103.452,49.0745,38.0298,83.8967,199.0,89.4344,138.324,81.717,187.301,155.404,0.8736194283107823,11.26115749662748,0.879251269112772,2.1122936138042308
191,91.4703,28.582,151.343,137.105,114.71,199.0,131.627,66.1466,84.8959,87.5539,54.8595,110.389,154.435,0.7491067265502658,-18.61649619387165,0.8609853259404893,2.9761761847342743
192,199.0,71.1058,158.007,199.0,110.41,66.8335,10.9567,199.0,67.6968,113.255,57.7243,199.0,28.6235,0.8732032445805592,4.615469743688571,0.8757020318449469,2.1157687511229812
194,92.3089,14.7024,101.922,159.167,119.808,126.06,38.245,85.4517,90.8704,114.787,60.2493,65.0142,150.671,0.866080760256771,15.246085469261898,0.8763774211191647,2.174380856425089
195,81.7435,29.9394,143.755,45.5856,10.2312,199.0,38.5458,157.946,65.4369,102.723,49.9865,165.936,188.193,0.8573147188843503,5.541538109462324,0.85924870413496,2.244417859381677
196,199.0,22.0889,138.222,93.1426,48.8936,199.0,10.4148,51.6973,69.9358,98.7518,63.4707,159.912,105.175,0.8522428212164371,-7.371803333975715,0.8560572925431453,2.28395963033175
197,199.0,54.4644,37.9078,199.0,141.453,199.0,52.2427,23.0525,68.9713,141.483,58.1076,199.0,196.54,0.8779486449030893,1.734806802852187,0.8788494949533575,2.0757996339431544
198,147.175,35.6216,51.8036,197.974,191.207,51.9957,8.30706,51.9025,41.7174,169.356,64.9534,189.018,34.6643,0.8774897840619165,6.585238967045676,0.880023887809795,2.0796980322579093
base,138.74,23.7627,85.7548,196.387,101.237,161.054,71.1452,115.937,40.4475,106.049,61.5016,117.886,84.3153,0.8713366175616573,-0.9026059934476782,0.8737270909798409,2.1312854026054437
