real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
87,199,26.1787,68.936,192.985,19.311,109.854,38.3806,189.473,53.8408,13.8362,63.0563,23.6428,199
88,34.2421,5.06731,16.2785,199,8.35277,199,131.429,38.3755,43.9427,86.715,69.5387,113.832,130.903
89,94.6145,58.7702,151.409,4.64306,4.00845,93.878,83.2584,181.315,120.202,146.921,52.4599,177.365,132.092
90,59.4292,26.1298,120.624,199,192.496,74.1895,22.8437,61.6558,26.1375,128.785,54.5439,196.485,199
91,66.9823,30.5647,5.86596,116.929,58.4897,92.4514,150.365,156.037,83.7985,107.543,61.6087,129.203,159.318
92,106.45,35.4383,194.966,113.627,90.0814,144.804,125.943,46.8381,115.831,111.116,44.2428,199,45.6046
93,61.6604,68.5263,155.282,199,196.243,199,154.041,159.792,73.0537,102.396,46.7771,94.0916,36.7113
94,65.9909,22.4546,171.395,177.701,146.961,45.2618,87.6025,45.5938,6.12324,107.296,42.3915,28.6226,189.818
95,59.3718,5.63627,121.788,57.0842,191.318,199,122.786,12.1892,116.835,168.997,99.4339,182.426,122.888
96,78.7207,39.215,97.3822,198.842,172.791,199,61.2248,179.043,116.059,113.45,49.3441,102.242,165.845
97,199,4.37626,169.831,36.2255,22.0777,24.5885,159.027,130.308,150.02,30.9123,42.0109,198.093,7.40984
98,67.4075,24.7802,170.773,199,73.7589,19.0471,132.625,7.55307,30.7458,102.849,63.6765,24.7661,134.061
99,190.831,41.6363,121.088,199,97.7105,190.88,24.8003,111.811,64.3447,81.3524,52.2188,176.096,199
100,39.8683,20.414,30.1762,199,53.9148,114.251,13.7607,4.58289,118.312,17.8298,50.4443,53.806,52.075
101,99.2681,28.5421,19.3289,185.538,89.8867,9.30051,148.363,110.167,18.5308,114.759,77.0917,83.0208,182.462
102,80.966,56.6071,25.8271,123.326,51.4118,13.9341,129.551,131.206,42.1097,133.013,44.9586,178.653,90.8605
103,66.747,16.0996,128.77,152.884,25.4088,51.0531,155.533,6.93844,77.4556,110.379,73.132,30.0538,197.535
104,61.0815,129.715,67.9766,199,26.295,199,152.462,40.9835,15.3294,96.2846,41.8938,54.3866,67.0288
105,163.526,53.1887,169.827,25.8623,115.089,58.2915,162.569,170.303,37.7287,114.619,54.2545,135.545,25.6892
106,199,55.1637,196.135,199,198.258,21.7691,126.481,13.2527,107.599,108.412,55.8012,45.8119,93.6413
107,65.135,13.0097,154.199,199,8.56563,58.9449,73.4067,162.48,6.15598,89.8034,61.6057,171.43,199
108,68.7916,40.9194,90.9606,35.6898,112.799,14.0166,124.932,45.8468,113.061,171.518,61.1632,112.17,19.6849
109,93.9808,8.83332,150.924,198.926,155.786,186.838,108.259,56.1236,29.8368,123.571,45.8123,194.73,146.603
110,34.6846,88.2483,113.312,196.815,20.5054,12.0217,149.989,83.7444,46.5852,105.515,56.0775,199,123.871
111,103.77,44.1899,141.553,199,3.54264,63.1319,133.818,75.9559,16.9155,113.651,56.8529,26.4261,6.05604
113,176.611,30.2029,20.8903,43.4433,69.2621,199,115.041,46.2625,93.3065,108.85,55.2779,129.7,199
114,88.3249,3.76618,144.631,199,39.6325,21.0084,151.433,16.8219,125.108,86.9119,75.2973,62.9095,89.4283
115,92.3942,163.977,76.3766,196.795,140.155,72.0479,100.703,65.5757,20.7547,97.7196,25.9933,6.62812,132.965
116,57.5732,17.8416,172.587,199,64.6163,199,41.1007,196.217,16.0312,163.518,69.2595,199,110.27
117,85.3986,27.4616,128.559,118.599,72.6935,80.3027,19.3387,187.542,100.047,130.303,50.6706,30.5124,171.303
118,81.2856,57.0576,23.2216,53.0537,69.2056,106.229,106.875,121.086,11.5898,133.886,56.703,87.3619,17.1678
119,174.737,15.7696,128.569,190.967,80.2041,199,28.5279,199,49.8107,167.764,82.0435,199,88.686
120,139.637,30.9331,34.6731,95.4212,45.1697,199,47.349,75.0854,61.9306,101.237,51.8197,60.0488,199
121,87.333,23.4757,161.222,198.465,177.593,199,23.0313,162.447,97.1882,107.333,53.3301,187.292,58.8974
124,150.778,62.1131,47.3103,199,124.494,149.312,107.481,173.773,10.7524,150.047,58.703,75.3633,199
125,159.314,71.3489,30.41,199,67.8913,199,156.045,178.944,15.069,188.139,64.0187,181.012,108.814
126,199,31.1758,32.52,171.381,64.4662,168.038,56.777,180.492,107.087,31.8185,43.33,61.9378,199
127,81.7734,47.5205,46.9559,199,96.3177,61.8899,30.7203,181.725,105.037,119.778,50.7275,189.624,54.9337
128,73.1627,10.0572,62.7941,12.4516,91.9713,40.7873,153.706,70.0022,12.8296,110.545,68.9735,182.47,80.6
129,102.698,48.958,154.719,137.027,187.628,132.559,142.224,126.751,108.63,164.854,56.902,168.13,196.772
130,161.618,35.2157,41.1955,96.82,96.3332,142.561,11.9379,20.7056,16.4613,129.087,46.7951,102.272,178.163
131,57.9399,22.2864,103.452,199,169.549,199,34.5025,173.333,44.4954,115.737,52.8693,164.91,170.61
132,182.127,11.9801,174.054,89.8523,90.8113,118.126,144.309,125.284,85.2478,116.336,45.172,199,141.158
133,191.764,73.1186,30.986,64.3467,45.5823,167.206,161.161,158.495,108.061,119.715,53.2009,189.377,199
135,172.37,15.1786,51.1608,33.3401,62.521,111.949,143.525,35.182,93.8267,110.12,49.3969,199,133.6
136,65.4342,42.72,28.9712,86.7823,195.183,131.179,32.2184,75.3148,135.885,181.326,56.9225,199,164.963
137,68.7756,98.7586,162.204,199,48.4437,94.6272,161.59,137.858,120.345,117.603,54.38,82.89,38.2993
139,66.6707,46.8996,163.694,9.01264,3.00135,199,71.1492,49.9396,6.37262,144.871,57.1685,62.5017,44.8054
140,62.2685,89.6479,169.915,199,34.9768,199,2.62723,191.176,17.8852,101.376,59.8508,27.4552,139.225
141,30.1284,115.941,195.71,145.431,111.059,199,151.242,193.53,41.7136,108.138,30.7403,138.445,109.745
142,89.5253,42.5918,156.678,199,26.3139,199,55.8048,154.772,18.4166,146.313,60.4381,19.2163,137.978
143,70.9332,10.5609,66.6398,197.694,146.722,199,28.1174,47.7873,91.25,104.653,54.1358,66.1493,199
144,170.988,21.5883,170.843,38.3292,103.319,57.9769,32.4049,140.285,85.8857,106.098,32.8343,128.421,94.0276
145,69.0176,1,27.2054,34.2591,171.211,83.6673,28.1684,29.7284,90.4748,129.489,74.0807,41.6652,179.677
146,83.1041,61.6932,172.485,199,19.2592,37.6802,37.4578,87.151,154.326,44.626,65.0107,58.2716,118.443
147,199,11.6936,153.059,199,69.2529,129.044,125.155,82.4684,77.4985,102.169,59.2621,47.643,142.145
148,23.1989,25.1962,195.571,182.521,82.3856,142.274,7.21335,50.1654,28.7121,199,95.7426,190.658,183.484
149,81.5127,43.1375,24.1793,115.521,86.7557,185.083,64.0668,199,26.3109,7.28782,28.234,146.904,199
150,199,144.101,164.411,157.501,105.544,155.574,136.546,182.014,97.901,105.099,41.0771,116.756,169.539
154,65.5579,52.5079,158.028,199,199,185.629,43.7255,189.982,147.012,178.052,62.7357,18.5747,171.033
155,64.9097,21.2972,88.9804,139.049,104.899,124.552,163.072,139.705,78.6883,121.35,60.9035,124.608,64.3413
156,65.3722,15.1813,175.304,59.0811,13.2015,85.2011,139.252,172.491,120.323,150.207,72.7207,85.6163,61.5359
157,168.408,98.7498,157.005,199,32.2343,199,58.2978,105.148,8.21441,101.042,48.8641,188.473,199
158,199,9.8787,70.5513,33.5072,26.8841,99.2808,112.283,145.659,63.1228,96.2547,55.0567,193.904,3.76385
159,40.6169,28.1748,65.2985,199,28.4755,25.5415,138.309,42.793,22.4811,164.851,67.4763,191.329,199
160,199,25.068,8.63321,29.5629,27.5152,100.575,134.617,53.2812,159.681,76.6698,44.8965,28.2943,17.2294
161,94.53,57.152,66.3451,199,67.8703,199,28.9661,183.54,29.524,25.4721,46.4584,35.3321,199
162,77.7905,26.3785,21.0225,90.9406,184.299,84.0299,92.6177,84.6128,85.724,149.363,55.3055,195.881,88.0138
163,73.9554,51.3092,148.838,138.841,167.12,199,23.9695,181.244,132.404,148.405,54.6449,28.9283,38.1792
164,38.4386,50.8164,38.147,199,112.323,14.856,162.68,98.4388,10.0821,151.522,59.1418,198.071,199
165,91.5938,27.8165,125.065,145.839,119.775,199,140.738,77.9725,63.4927,148.188,65.7476,175.855,199
166,74.9155,27.7461,154.143,18.166,84.922,103.179,16.5865,183.032,51.6853,140.868,65.0767,52.2667,38.2891
167,110.139,35.4377,138.158,199,122.737,149.665,141.414,176.793,161.251,114.556,54.1221,173.523,110.33
168,104.945,39.5857,152.063,49.2101,172.113,40.7213,17.533,170.248,32.4585,154.094,55.9825,162.104,31.115
169,64.2068,44.8787,20.0176,146.541,180.977,199,100.73,160.364,48.0735,153.401,53.327,33.3279,90.8287
170,53.1046,11.7191,20.8056,197.929,58.9809,199,127.27,189.244,111.344,113.378,70.6037,23.3103,199
172,190.539,119.658,37.3214,57.0703,6.78701,151.172,42.6693,52.4017,105.642,102.909,39.1334,195.509,91.8175
173,140.374,33.8326,194.354,55.9934,84.5566,56.2014,161.466,184.671,63.9373,120.039,47.7906,199,146.412
174,74.0438,31.0436,166.857,67.1598,166.307,199,127.688,192.499,27.1384,168.48,56.6514,199,78.0414
175,174.991,16.0454,183.886,199,78.8695,199,121.506,179.421,28.4047,122.537,59.8659,79.4716,64.4136
176,74.0234,16.0652,22.5701,63.6245,192.31,73.4881,39.6991,177.2,66.2459,167.784,91.7102,104.881,64.5932
178,69.1537,74.8114,25.8061,199,194.539,159.258,46.7231,72.3197,109.783,183.884,54.9175,30.9396,64.4214
179,91.0763,21.0346,22.7029,12.4427,83.7033,69.4769,58.0005,28.8595,88.985,126.998,67.7976,18.2223,167.689
180,181.445,68.9618,191.825,199,92.3426,199,33.1012,164.055,12.4669,116.683,56.097,19.5445,14.1321
181,151.484,38.8156,168.773,125.267,169.211,199,155.539,188.237,96.5282,128.656,51.5658,182.865,198.982
182,179.765,41.1241,142.137,194.554,108.479,130.318,155.622,68.8189,117.319,104.223,50.39,158.667,53.6617
183,110.892,43.3455,40.1565,115.242,8.50534,199,141.227,15.549,20.9459,126.065,58.0089,56.7024,52.3524
184,161.703,43.3977,43.0239,109.277,192.835,199,135.974,150.309,108.136,172.606,58.6561,175.44,12.4577
185,71.5863,66.7491,38.8699,151.056,124.702,199,135.99,19.1813,133.885,174.708,54.8295,8.12661,162.491
186,116.09,39.6752,146.612,199,180.877,193.166,131.002,187.564,8.312,131.991,47.5903,126.052,32.8802
187,118.488,29.1532,53.4367,199,19.0814,37.6698,155.385,169.812,20.9912,4.50472,58.2893,191.094,39.0819
189,165.321,6.42411,134.776,89.6635,70.2632,26.7098,93.4081,190.047,111.198,140.29,77.2287,197.589,166.493
191,70.3052,50.5012,157.16,120.059,124.573,190.942,153.796,67.1466,108.325,114.976,53.1596,105.158,174.523
192,199,85.2673,168.326,199,95.4183,52.775,10.9968,190.033,90.8435,100.549,51.2595,199,30.6666
194,68.8123,15.6363,94.7384,129,111.849,95.0875,46.9526,83.1356,105.362,138.868,60.7524,60.3847,156.638
195,66.5723,41.7581,132.877,38.193,9.94365,199,46.4071,170.789,83.0453,126.61,48.7217,162.601,199
196,183.642,20.744,152.585,74.6012,70.3696,199,12.3896,52.5416,94.0913,116.364,60.5917,152.951,113.171
197,199,83.7125,45.1401,196.047,137.433,199,49.0622,15.9438,93.0977,106.287,52.06,199,199
198,132.917,53.5397,52.4008,197.792,194.523,39.8695,9.07353,51.0969,49.1137,168.02,61.7254,181.665,35.448
base,103.893,34.5768,97.3213,183.298,104.246,135.255,75.4185,103.96,55.5451,107.98,53.6708,93.7939,101.189
