real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag,ns,pbias,rsq,rmse
19,138.598,44.1215,27.8728,45.1287,81.2621,35.9185,57.5819,34.8014,96.542,133.428,53.2658,79.6716,38.3725,0.8708253160283703,9.377666698785893,0.8760690241988347,2.1355160119189214
