 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor 
                                                                         m^3/s   
    59     2    28  2018         1     1  prueba                0.2998E+01     0.0000E+00     0.2561E+01     0.6640E+01     0.1784E-01     0.1782E-01     0.8917E-02     0.0000E+00     0.8509E-02     0.8485E-02     0.4199E-03     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.2588E-03     0.4921E-03     0.0000E+00     0.1618E+02     0.0000E+00     0.1461E+02     0.4419E+00
    90     3    31  2018         1     1  prueba                0.1776E+01     0.0000E+00     0.2175E+01     0.2237E+01     0.1418E-02     0.7658E-03     0.6998E-03     0.0000E+00     0.6528E-03     0.0000E+00     0.6597E-04     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.0000E+00     0.5019E-04     0.0000E+00     0.1469E+01     0.0000E+00     0.2407E+01     0.5457E+00
   120     4    30  2018         1     1  prueba                0.1297E-05     0.0000E+00     0.9539E-06     0.2341E-05     0.3878E-07     0.9278E-08     0.9278E-08     0.0000E+00     0.9278E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9409E-05     0.0000E+00     0.2329E-05     0.2626E-03
   151     5    31  2018         1     1  prueba                0.9854E+02     0.0000E+00     0.9586E+02     0.1609E+03     0.3215E+01     0.3286E+01     0.1607E+01     0.0000E+00     0.1550E+01     0.1666E+01     0.1304E-01     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.3816E-01     0.7058E-02     0.0000E+00     0.2241E+03     0.0000E+00     0.2186E+03     0.8534E+02
   181     6    30  2018         1     1  prueba                0.2253E+03     0.0000E+00     0.2223E+03     0.3646E+03     0.1392E+02     0.1537E+02     0.6962E+01     0.0000E+00     0.6638E+01     0.8388E+01     0.1820E-01     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.1694E+00     0.6858E-02     0.0000E+00     0.5111E+03     0.0000E+00     0.5053E+03     0.3176E+03
   212     7    31  2018         1     1  prueba                0.2179E+03     0.0000E+00     0.2157E+03     0.3303E+03     0.4546E+01     0.4544E+01     0.2273E+01     0.0000E+00     0.2229E+01     0.2261E+01     0.9444E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.4263E-01     0.3594E-02     0.0000E+00     0.3762E+03     0.0000E+00     0.3698E+03     0.1769E+03
   243     8    31  2018         1     1  prueba                0.3047E+03     0.0000E+00     0.3047E+03     0.4584E+03     0.7640E+01     0.7877E+01     0.3820E+01     0.0000E+00     0.3652E+01     0.4055E+01     0.2556E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.7550E-01     0.2873E-02     0.0000E+00     0.5268E+03     0.0000E+00     0.5267E+03     0.2270E+03
   273     9    30  2018         1     1  prueba                0.1893E+03     0.0000E+00     0.1940E+03     0.2833E+03     0.1312E+02     0.1376E+02     0.6561E+01     0.0000E+00     0.6229E+01     0.7195E+01     0.4972E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.1484E+00     0.2281E-02     0.0000E+00     0.3424E+03     0.0000E+00     0.3470E+03     0.3701E+03
   304    10    31  2018         1     1  prueba                0.7361E+02     0.0000E+00     0.7206E+02     0.1268E+03     0.3397E+01     0.3890E+01     0.1699E+01     0.0000E+00     0.1631E+01     0.2186E+01     0.6224E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.4250E-01     0.1661E-02     0.0000E+00     0.1871E+03     0.0000E+00     0.1832E+03     0.1550E+03
   334    11    30  2018         1     1  prueba                0.1499E+03     0.0000E+00     0.1482E+03     0.2517E+03     0.1161E+02     0.1480E+02     0.5804E+01     0.0000E+00     0.5488E+01     0.8988E+01     0.8071E-02     0.0000E+00     0.4743E+01     0.3097E+00     0.1850E-02     0.1462E+00     0.2079E-02     0.0000E+00     0.3661E+03     0.0000E+00     0.3606E+03     0.3119E+03
