 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwsoilq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex    wet_evap    wet_oflo    wet_stor
   365    12    31  2001      10      10  hru0010              399.217       0.000       0.000     256.672       0.000     256.672       0.000     156.322       0.000       0.000     156.322     256.672      98.833      86.816      59.226      61.910       1.939       0.000       0.000       0.000    1140.048       0.000       0.000       0.000       0.000       0.000     256.672       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     -13.776       0.003       0.002       0.000       0.000       0.000       0.000
   365    12    31  2001      11      11  hru0011              399.217       0.000       0.000     256.672       0.000     256.672       0.000     156.322       0.000       0.000     156.322     256.672      98.833      86.816      59.226      61.910       1.939       0.000       0.000       0.000    1140.056       0.000       0.000       0.000       0.000       0.000     256.672       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     -13.776       0.000       0.005       0.000       0.000       0.000       0.000
   365    12    31  2001      12      12  hru0012              399.217       0.000       0.000     256.672       0.001     256.673       0.000     156.321       0.000       0.000     156.321     256.672      98.833      86.816      59.226      61.910       1.939       0.000       0.000       0.000    1140.065       0.000       0.000       0.000       0.000       0.000     256.672       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000     -13.776       0.000       0.005       0.000       0.000       0.000       0.000
   365    12    31  2001      13      13  hru0013              399.217       0.000       0.000     256.672       0.034     256.706      67.894     153.877       0.000       0.000     153.877     256.672      98.833      72.446     252.034     197.590       1.652       0.000       0.000       0.000    1140.014       0.000       0.000       0.000       0.000       0.000     256.672       0.000       0.000       0.034       0.000       0.000     168.938       0.000       0.000      89.671       0.002       2.353       0.000       0.000       0.000       0.000
   365    12    31  2001      14      14  hru0014              399.217       0.000       0.000     256.672       0.000     256.672       0.000     153.877       0.000       0.000     153.877     256.672      98.833      72.446      49.754      51.947       1.652       0.000       0.000       0.000    1140.014       0.000       0.000       0.000       0.000       0.000     256.672       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     -11.331       0.000       0.009       0.000       0.000       0.000       0.000
   365    12    31  2001      15      15  hru0015              399.217       0.000       0.000       5.842      12.523      18.365      79.682     401.535       3.895       0.000     397.641       5.842      69.887      67.600     261.048     197.401      11.945       0.000       0.000       0.000    1140.057       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000      12.523       0.000       0.000     197.112       0.000       0.000      96.592       0.000      53.673       0.000       0.000       0.000       0.000
   365    12    31  2001      16      16  hru0016              399.217       0.000       0.000       5.842       0.075       5.917     192.000     402.781       3.895       0.000     398.887       5.842      69.887      67.600     394.775     295.720      11.953       0.000       0.000       0.000    1140.020       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       0.075       0.000       0.000     364.855       0.000       0.000     163.364       0.972       4.274       0.000       0.000       0.000       0.000
   365    12    31  2001      17      17  hru0017              399.217       0.000       0.000       5.842       1.081       6.923     146.510     404.650       3.895       0.000     400.756       5.842      69.887      67.600     405.787     255.278      11.952       0.000       0.000       0.000    1140.030       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       1.081       0.000       0.000     327.842       0.000       0.000     168.863       0.002      30.392       0.000       0.000       0.000       0.000
   365    12    31  2001      18      18  hru0018              399.217       0.000       0.000     144.635     103.046     247.681     343.550     878.467       3.895       0.000     874.573     144.634      79.157      72.446     628.706     471.967      44.318       0.000       0.000       0.000    1140.060       0.000       0.000       0.000       0.000       0.000     144.634       0.000       0.000     103.046       0.000       0.000    1349.522      62.815      62.815     277.750       0.000     535.285       0.000       0.000       0.000       0.000
   365    12    31  2001      19      19  hru0019              399.217       0.000       0.000       5.842       0.009       5.851      32.945     403.569       3.895       0.000     399.674       5.842      69.887      72.446     243.990     170.666      12.304       0.000       0.000       0.000    1140.026       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       0.009       0.000       0.000     128.805       0.000       0.000      85.654       0.745       0.608       0.000       0.000       0.000       0.000
   365    12    31  2001      20      20  hru0020              399.217       0.000       0.000       5.908       1.933       7.841     272.090     579.418       3.895       0.000     575.523       5.907      70.491      72.446     515.089     396.545      17.276       0.000       0.000       0.000    1140.029       0.000       0.000       0.000       0.000       0.000       5.907       0.000       0.000       1.933       0.000       0.000     681.293       0.000       0.000     221.019       0.004      64.928       0.000       0.000       0.000       0.000
   365    12    31  2001      21      21  hru0021              399.217       0.000       0.000       5.842       0.058       5.900     103.055     405.070       3.895       0.000     401.176       5.842      69.887      92.814     446.773     233.364      15.603       0.000       0.000       0.000    1140.006       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       0.058       0.000       0.000     291.556       0.000       0.000     176.738       1.226       1.959       0.000       0.000       0.000       0.000
   365    12    31  2001      22      22  hru0022              399.217       0.000       0.000       5.842       3.234       9.076     277.297     634.529       3.895       0.000     630.634       5.842      69.941      92.814     732.978     388.226      19.536       0.000       0.000       0.000    1140.015       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       3.234       0.000       0.000     841.557       0.000       0.000     319.644       0.009      53.528       0.000       0.000       0.000       0.000
   365    12    31  2001      23      23  hru0023              399.217       0.000       0.000       5.842       0.144       5.986       0.000     404.931       3.895       0.000     401.036       5.842      69.887      92.814      96.565      95.451      15.595       0.000       0.000       0.000    1140.043       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       0.144       0.000       0.000      13.572       0.000       0.000       1.873       0.000       0.343       0.000       0.000       0.000       0.000
   365    12    31  2001      24      24  hru0024              399.217       0.000       0.000       5.842       0.040       5.882     115.412     403.757       3.895       0.000     399.862       5.842      69.887      72.511     405.077     235.296      12.651       0.000       0.000       0.000    1140.013       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       0.040       0.000       0.000     291.900       0.000       0.000     166.056       0.517       2.448       0.000       0.000       0.000       0.000
   365    12    31  2001      25      25  hru0025              399.217       0.000       0.000       5.842       3.737       9.579     172.721     444.633       3.895       0.000     440.739       5.842      69.887      72.511     436.853     292.056      12.650       0.000       0.000       0.000    1140.038       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       3.737       0.000       0.000     409.796       0.000       0.000     181.921       0.000      55.817       0.000       0.000       0.000       0.000
   365    12    31  2001      26      26  hru0026              399.217       0.000       0.000       5.842       0.147       5.989       0.000     403.428       3.895       0.000     399.533       5.842      69.887      72.511      52.084      68.376      12.646       0.000       0.000       0.000    1140.045       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       0.147       0.000       0.000       0.000       0.000       0.000     -10.200       0.000       0.687       0.000       0.000       0.000       0.000
   365    12    31  2001      27      27  hru0027              399.217       0.000       0.000       5.842       0.001       5.843       0.000     404.527       3.895       0.000     400.633       5.842      69.887      86.816      64.481      79.610      14.872       0.000       0.000       0.000    1140.016       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000     -11.152       0.561       0.036       0.000       0.000       0.000       0.000
   365    12    31  2001      28      28  hru0028              399.217       0.000       0.000       5.842       0.004       5.846       0.000     404.523       3.895       0.000     400.629       5.842      69.887      86.816      64.482      79.610      14.872       0.000       0.000       0.000    1140.028       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       0.004       0.000       0.000       0.000       0.000       0.000     -11.152       0.010       0.162       0.000       0.000       0.000       0.000
   365    12    31  2001      29      29  hru0029              399.217       0.000       0.000       5.842       0.001       5.843       0.000     403.979       3.895       0.000     400.085       5.842      69.887      81.247      60.010      75.394      13.982       0.000       0.000       0.000    1140.011       0.000       0.000       0.000       0.000       0.000       5.842       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000     -10.604       0.391       0.035       0.000       0.000       0.000       0.000
   365    12    31  2001      30      30  hru0030              399.217       0.000       0.000     141.804       0.226     142.030     309.888     479.328      19.137     132.851     327.339     141.805      66.449      67.600     578.823     418.600      47.492       0.000       0.000       0.000    1140.022       0.000       0.000       0.000       0.000       0.000     141.805       0.000       0.000       0.226       0.000       0.000     787.322      57.798      57.796     255.262     118.612      12.952      48.344       0.000       0.000       0.000
   365    12    31  2001      31      31  hru0031              399.217       0.000       0.000       9.975       2.098      12.073     249.847     385.681      19.134     128.943     237.603       9.975      55.049      67.600     437.904     368.036      30.017       0.000       0.000       0.000    1140.025       0.000       0.000       0.000       0.000       0.000       9.975       0.000       0.000       2.098       0.000       0.000     433.376       0.700       0.700     184.899       1.493      58.978       0.105       0.000       0.000       0.000
   365    12    31  2001      32      32  hru0032              399.217       0.000       0.000       0.001      31.390      31.390     155.491     344.983      19.106     122.415     203.461       0.000      51.172      67.600     414.692     291.613      22.392       0.000       0.000       0.000    1140.061       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      31.390       0.000       0.000     306.296       0.000       0.000     173.309       0.000     134.534       0.000       0.000       0.000       0.000
   365    12    31  2001      33      33  hru0033              399.217       0.000       0.000       0.001       2.805       2.806     196.165     358.951      19.132     131.102     208.718       0.000      51.172      92.814     639.018     347.224      29.196       0.000       0.000       0.000    1140.053       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.805       0.000       0.000     431.627       0.000       0.000     272.729       0.000      46.437       0.000       0.000       0.000       0.000
   365    12    31  2001      34      34  hru0034              399.217       0.000       0.000       0.000       0.181       0.182     251.063     420.281      19.133     134.427     266.721       0.000      51.174      92.814     722.612     388.797      30.589       0.000       0.000       0.000    1140.009       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.181       0.000       0.000     586.803       0.000       0.000     314.468       0.001       6.135       0.000       0.000       0.000       0.000
   365    12    31  2001      35      35  hru0035              399.217       0.000       0.000       0.001       4.308       4.309      11.600     351.996      19.132     131.116     201.749       0.000      51.172      92.814     282.083     202.468      29.745       0.000       0.000       0.000    1140.137       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       4.308       0.000       0.000      63.252       0.000       0.000      94.505       0.000      10.213       0.000       0.000       0.000       0.000
   365    12    31  2001      36      36  hru0036              399.217       0.000       0.000      12.203       0.140      12.343     232.442     432.826      19.137     133.085     280.604      12.203      56.373      72.511     555.028     366.010      36.527       0.000       0.000       0.000    1140.019       0.000       0.000       0.000       0.000       0.000      12.203       0.000       0.000       0.140       0.000       0.000     519.347       1.806       1.806     240.928      10.555       8.652       1.562       0.000       0.000       0.000
   365    12    31  2001      37      37  hru0037              399.217       0.000       0.000     113.122      51.339     164.461     286.885     480.731      19.137     133.655     327.938     113.122      64.457      72.511     591.524     413.837      45.700       0.000       0.000       0.000    1140.039       0.000       0.000       0.000       0.000       0.000     113.122       0.000       0.000      51.339       0.000       0.000     792.666      53.214      53.214     259.151       0.088     239.218       0.041       0.000       0.000       0.000
   365    12    31  2001      38      38  hru0038              399.217       0.000       0.000       0.001       2.203       2.204     216.436     403.340      19.137     131.654     252.549       0.000      52.308      72.511     512.834     351.826      29.265       0.000       0.000       0.000    1140.030       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.203       0.000       0.000     442.800       0.000       0.000     219.860       0.000      66.897       0.000       0.000       0.000       0.000
   365    12    31  2001      39      39  hru0039              399.217       0.000       0.000       0.001       1.479       1.480      97.433     332.949      19.110     115.069     198.770       0.000      51.172      72.446     446.256     234.876      23.267       0.000       0.000       0.000    1140.016       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       1.479       0.000       0.000     219.399       0.000       0.000     186.649       0.000      24.477       0.000       0.000       0.000       0.000
   365    12    31  2001      40      40  hru0040              399.217       0.000       0.000       0.001       0.480       0.480       2.503     332.744      19.110     114.747     198.886       0.000      51.172      72.446     199.599     157.574      23.255       0.000       0.000       0.000    1140.036       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.480       0.000       0.000       0.000       0.000       0.000      63.489       0.000       2.492       0.000       0.000       0.000       0.000
   365    12    31  2001      41      41  hru0041              399.217       0.000       0.000       0.001       0.035       0.035      88.266     332.770      19.110     114.760     198.899       0.000      51.172      72.446     369.050     221.225      23.260       0.000       0.000       0.000    1140.015       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.035       0.000       0.000     169.963       0.000       0.000     148.099       0.000       2.383       0.000       0.000       0.000       0.000
   365    12    31  2001      42      42  hru0042              399.217       0.000       0.000       0.001       0.001       0.001       0.000     341.960      19.131     122.739     200.090       0.000      51.172      81.247     195.918     160.880      26.171       0.000       0.000       0.000    1140.015       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      57.257       0.000       0.048       0.000       0.000       0.000       0.000
   365    12    31  2001      43      43  hru0043              399.217       0.000       0.000     271.608       0.046     271.654      87.499     142.292       0.000       0.000     142.292     271.607      98.833      92.814     429.841     195.859       1.752       0.000       0.000       0.000    1140.006       0.000       0.000       0.000       0.000       0.000     271.607       0.000       0.000       0.046       0.000       0.000     270.520       0.000       0.000     168.283       0.252       1.563       0.000       0.000       0.000       0.000
   365    12    31  2001      44      44  hru0044              399.217       0.000       0.000     271.608       2.362     273.970     221.195     254.777       0.000       0.000     254.777     271.607      98.833      92.814     588.114     316.619       1.752       0.000       0.000       0.000    1140.008       0.000       0.000       0.000       0.000       0.000     271.607       0.000       0.000       2.362       0.000       0.000     598.164       0.000       0.000     247.311       0.000      39.106       0.000       0.000       0.000       0.000
   365    12    31  2001      45      45  hru0045              399.217       0.000       0.000     271.608       0.070     271.678     162.608     323.932       0.000       0.000     323.932     271.607      98.833      67.600     457.034     248.396       1.371       0.000       0.000       0.000    1140.007       0.000       0.000       0.000       0.000       0.000     271.607       0.000       0.000       0.070       0.000       0.000     553.464       0.000       0.000     194.451       0.030       4.016       0.000       0.000       0.000       0.000
   365    12    31  2001      46      46  hru0046              399.217       0.000       0.000     271.608       0.440     272.048     152.590     294.818       0.000       0.000     294.818     271.607      98.833      67.600     451.191     238.367       1.371       0.000       0.000       0.000    1140.010       0.000       0.000       0.000       0.000       0.000     271.607       0.000       0.000       0.440       0.000       0.000     511.843       0.000       0.000     191.533       0.000      18.682       0.000       0.000       0.000       0.000
   365    12    31  2001      47      47  hru0047              399.217       0.000       0.000     271.608       0.043     271.651     109.129     166.069       0.000       0.000     166.069     271.607      98.833      72.446     463.923     202.485       1.396       0.000       0.000       0.000    1140.000       0.000       0.000       0.000       0.000       0.000     271.607       0.000       0.000       0.043       0.000       0.000     343.120       0.000       0.000     195.471       0.014       2.959       0.000       0.000       0.000       0.000
   365    12    31  2001      48      48  hru0048              399.217       0.000       0.000     271.608       0.679     272.287     123.639     196.386       0.000       0.000     196.386     271.607      98.833      72.446     467.605     217.823       1.396       0.000       0.000       0.000    1140.001       0.000       0.000       0.000       0.000       0.000     271.607       0.000       0.000       0.679       0.000       0.000     390.508       0.000       0.000     197.309       0.000      22.801       0.000       0.000       0.000       0.000
   365    12    31  2001      49      49  hru0049              399.217       0.000       0.000     271.608       0.001     271.608       0.000     138.941       0.000       0.000     138.941     271.607      98.833      72.446      49.754      51.691       1.396       0.000       0.000       0.000    1140.000       0.000       0.000       0.000       0.000       0.000     271.607       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000     -11.331       0.000       0.004       0.000       0.000       0.000       0.000
   365    12    31  2001      50      50  hru0050              399.217       0.000       0.000       0.000       0.733       0.734       0.000     370.037      39.559     304.363      26.115       0.000      40.483      65.875     122.849     104.547      13.702       0.000       0.000       0.000    1140.398       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.733       0.000       0.000       0.000       0.000       0.000      28.448       0.000       1.250       0.000       0.000       0.000       0.000
   365    12    31  2001      51      51  hru0051              399.217       0.000       0.000       0.000       0.057       0.058       0.000     370.147      39.561     304.457      26.130       0.000      40.483      65.875     123.981     105.074      13.719       0.000       0.000       0.000    1140.281       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.057       0.000       0.000       0.000       0.000       0.000      29.013       0.000       0.346       0.000       0.000       0.000       0.000
   365    12    31  2001      52      52  hru0052              399.217       0.000       0.000       0.000       0.004       0.005       0.000     370.154      39.561     304.462      26.131       0.000      40.483      65.875     124.074     105.116      13.720       0.000       0.000       0.000    1140.281       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.004       0.000       0.000       0.000       0.000       0.000      29.059       0.000       0.086       0.000       0.000       0.000       0.000
   365    12    31  2001      53      53  hru0053              399.217       0.000       0.000       0.000       2.254       2.254      22.333     336.978      37.416     270.299      29.263       0.000      40.483      39.726     115.137      95.859       8.170       0.000       0.000       0.000    1140.429       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       2.254       0.000       0.000       0.000       0.000       0.000      37.654       0.000       2.421       0.000       0.000       0.000       0.000
   365    12    31  2001      54      54  hru0054              399.217       0.000       0.000       0.000       0.089       0.089      24.257     337.184      37.423     270.500      29.262       0.000      40.483      39.726     115.205      96.182       8.176       0.000       0.000       0.000    1140.268       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.089       0.000       0.000       0.000       0.000       0.000      37.688       0.000       0.765       0.000       0.000       0.000       0.000
   365    12    31  2001      55      55  hru0055              399.217       0.000       0.000       0.000       0.013       0.013      24.321     337.203      37.425     270.517      29.261       0.000      40.483      39.726     115.191      96.194       8.176       0.000       0.000       0.000    1140.192       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.013       0.000       0.000       0.000       0.000       0.000      37.681       0.000       0.171       0.000       0.000       0.000       0.000
   365    12    31  2001      56      56  hru0056              399.217       0.000       0.000       0.000       1.282       1.282       0.000     359.375      38.937     293.448      26.990       0.000      40.483      57.571     134.800     107.511      11.832       0.000       0.000       0.000    1140.604       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       1.282       0.000       0.000       0.000       0.000       0.000      38.561       0.000       1.317       0.000       0.000       0.000       0.000
   365    12    31  2001      57      57  hru0057              399.217       0.000       0.000       0.000       0.117       0.117       0.000     359.571      38.942     293.615      27.014       0.000      40.483      57.571     136.739     108.427      11.848       0.000       0.000       0.000    1140.389       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.117       0.000       0.000       0.000       0.000       0.000      39.530       0.000       0.461       0.000       0.000       0.000       0.000
   365    12    31  2001      58      58  hru0058              399.217       0.000       0.000       0.072       0.395       0.467       0.000     389.405      41.455     322.881      25.069       0.071      54.545      92.814     111.533     115.287      17.679       0.000       0.000       0.000    1140.246       0.000       0.000       0.000       0.000       0.000       0.071       0.000       0.000       0.395       0.000       0.000       0.000       0.000       0.000       9.347       0.004       0.936       0.000       0.000       0.000       0.000
   365    12    31  2001      59      59  hru0059              399.217       0.000       0.000       0.072       0.034       0.106       0.000     389.480      41.459     322.949      25.072       0.071      54.545      92.814     112.105     115.544      17.702       0.000       0.000       0.000    1140.153       0.000       0.000       0.000       0.000       0.000       0.071       0.000       0.000       0.034       0.000       0.000       0.000       0.000       0.000       9.632       0.011       0.276       0.000       0.000       0.000       0.000
   365    12    31  2001      60      60  hru0060              399.217       0.000       0.000       0.072       0.003       0.075       0.000     389.481      41.458     322.951      25.072       0.071      54.545      92.814     112.166     115.569      17.704       0.000       0.000       0.000    1140.170       0.000       0.000       0.000       0.000       0.000       0.071       0.000       0.000       0.003       0.000       0.000       0.000       0.000       0.000       9.663       0.032       0.072       0.000       0.000       0.000       0.000
   365    12    31  2001      61      61  hru0061              399.217       0.000       0.000       0.073       0.034       0.107       0.000     372.207      39.982     306.247      25.978       0.073      54.545      67.600     121.482     104.867      14.178       0.000       0.000       0.000    1140.193       0.000       0.000       0.000       0.000       0.000       0.073       0.000       0.000       0.034       0.000       0.000       0.000       0.000       0.000      26.904       0.017       0.467       0.000       0.000       0.000       0.000
   365    12    31  2001      62      62  hru0062              399.217       0.000       0.000       0.073       0.378       0.451       0.000     372.124      39.980     306.172      25.973       0.073      54.545      67.600     120.959     104.638      14.168       0.000       0.000       0.000    1140.256       0.000       0.000       0.000       0.000       0.000       0.073       0.000       0.000       0.378       0.000       0.000       0.000       0.000       0.000      26.643       0.006       1.619       0.000       0.000       0.000       0.000
   365    12    31  2001      63      63  hru0063              399.217       0.000       0.000       0.073       0.001       0.074       0.000     372.230      39.984     306.270      25.977       0.073      54.545      67.600     121.500     104.880      14.179       0.000       0.000       0.000    1140.110       0.000       0.000       0.000       0.000       0.000       0.073       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      26.913       0.069       0.061       0.000       0.000       0.000       0.000
   365    12    31  2001      64      64  hru0064              399.217       0.000       0.000       0.073       0.028       0.101       0.000     374.220      40.074     308.199      25.948       0.073      54.545      72.259     122.120     108.057      14.365       0.000       0.000       0.000    1140.190       0.000       0.000       0.000       0.000       0.000       0.073       0.000       0.000       0.028       0.000       0.000       0.000       0.000       0.000      24.896       0.004       0.371       0.000       0.000       0.000       0.000
   365    12    31  2001      65      65  hru0065              399.217       0.000       0.000       0.073       0.002       0.075       0.000     374.228      40.074     308.206      25.948       0.073      54.545      72.259     122.158     108.073      14.366       0.000       0.000       0.000    1140.179       0.000       0.000       0.000       0.000       0.000       0.073       0.000       0.000       0.002       0.000       0.000       0.000       0.000       0.000      24.915       0.028       0.085       0.000       0.000       0.000       0.000
   365    12    31  2001      66      66  hru0066              399.217       0.000       0.000       0.073       0.019       0.092       0.000     379.287      40.735     312.920      25.632       0.072      54.545      77.681     117.414     109.071      15.983       0.000       0.000       0.000    1140.147       0.000       0.000       0.000       0.000       0.000       0.072       0.000       0.000       0.019       0.000       0.000       0.000       0.000       0.000      19.840       0.012       0.259       0.000       0.000       0.000       0.000
   365    12    31  2001      67      67  hru0067              399.217       0.000       0.000       0.073       0.004       0.076       0.000     379.292      40.735     312.922      25.634       0.072      54.545      77.681     117.435     109.082      15.983       0.000       0.000       0.000    1140.145       0.000       0.000       0.000       0.000       0.000       0.072       0.000       0.000       0.004       0.000       0.000       0.000       0.000       0.000      19.850       0.028       0.078       0.000       0.000       0.000       0.000
   365    12    31  2001      68      68  hru0068              399.217       0.000       0.000       0.073       0.438       0.511       0.000     379.150      40.734     312.842      25.574       0.072      54.545      77.681     116.850     108.775      15.970       0.000       0.000       0.000    1140.196       0.000       0.000       0.000       0.000       0.000       0.072       0.000       0.000       0.438       0.000       0.000       0.000       0.000       0.000      19.558       0.001       0.827       0.000       0.000       0.000       0.000
   365    12    31  2001      69      69  hru0069              399.217       0.000       0.000       0.073       0.015       0.088       0.000     375.259      40.278     309.174      25.807       0.073      54.545      72.511     120.320     107.213      14.943       0.000       0.000       0.000    1140.132       0.000       0.000       0.000       0.000       0.000       0.073       0.000       0.000       0.015       0.000       0.000       0.000       0.000       0.000      23.872       0.010       0.442       0.000       0.000       0.000       0.000
   365    12    31  2001      70      70  hru0070              399.217       0.000       0.000       0.073       0.170       0.244       0.000     375.226      40.277     309.143      25.805       0.073      54.545      72.511     120.074     107.106      14.938       0.000       0.000       0.000    1140.148       0.000       0.000       0.000       0.000       0.000       0.073       0.000       0.000       0.170       0.000       0.000       0.000       0.000       0.000      23.749       0.000       0.794       0.000       0.000       0.000       0.000
