 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwsoiln          gwsoilp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   366    12    31  2000     648     648  hru0648        0.000       0.000      33.074      25.534            0.000            0.000            0.000            1.582          185.935          -14.600           31.810           62.436           11.761            0.000            0.000           12.454            1.927            0.000            0.000
   366    12    31  2000     649     649  hru0649        0.000       0.000      52.801      40.526            0.000            0.000            0.000            0.000          305.248          -25.694           52.268           62.532           11.776            0.000            0.000           13.006            2.013            0.000            0.000
   366    12    31  2000     650     650  hru0650        0.000       0.000      52.797      40.524            0.000            0.000            0.000            0.000          305.219          -25.692           52.263           62.532           11.776            0.000            0.000           13.002            2.013            0.000            0.000
   366    12    31  2000     651     651  hru0651        0.000       0.000      80.174      61.312            0.000            0.000            0.000            0.000          494.256          -42.387           84.650           62.490           11.769            0.000            0.000           12.817            1.984            0.000            0.000
   366    12    31  2000     652     652  hru0652        0.000       0.000      80.273      61.380            0.000            0.000            0.000            0.000          495.034          -42.423           84.783           62.493           11.770            0.000            0.000           12.869            1.992            0.000            0.000
   366    12    31  2000     653     653  hru0653        0.000       0.000      80.108      61.260            0.000            0.000            0.000            0.000          493.862          -42.368           84.582           62.493           11.770            0.000            0.000           12.873            1.993            0.000            0.000
   366    12    31  2000     654     654  hru0654        0.000       0.000      37.300      28.644            0.000            0.000            0.000            0.000          198.437          -15.796           33.962           62.438           11.761            0.000            0.000           12.410            1.920            0.000            0.000
   366    12    31  2000     655     655  hru0655        0.000       0.000      37.345      28.678            0.000            0.000            0.000            0.000          198.788          -15.820           34.023           62.442           11.761            0.000            0.000           12.461            1.928            0.000            0.000
   366    12    31  2000     656     656  hru0656        0.000       0.000      37.345      28.679            0.000            0.000            0.000            0.000          198.789          -15.820           34.023           62.442           11.761            0.000            0.000           12.459            1.928            0.000            0.000
   366    12    31  2000     657     657  hru0657        0.000       0.000     132.798     101.848            0.000            0.000            0.000            0.000          853.930          -75.737          146.272           62.575           11.783            0.000            0.000           13.308            2.060            0.000            0.000
   366    12    31  2000     658     658  hru0658        0.000       0.000     132.815     101.859            0.000            0.000            0.000            0.000          854.073          -75.745          146.297           62.577           11.783            0.000            0.000           13.323            2.062            0.000            0.000
   366    12    31  2000     659     659  hru0659        0.000       0.000     113.460      86.918            0.000            0.000            0.000            0.000          722.412          -63.531          123.741           62.530           11.776            0.000            0.000           12.967            2.007            0.000            0.000
   366    12    31  2000     660     660  hru0660        0.000       0.000     113.505      86.950            0.000            0.000            0.000            0.000          722.773          -63.555          123.802           62.532           11.776            0.000            0.000           13.000            2.012            0.000            0.000
   366    12    31  2000     661     661  hru0661        0.000       0.000      30.785      23.739            0.000            0.000            0.000            0.000          153.053          -11.666           26.181           62.384           11.753            0.000            0.000           12.110            1.873            0.000            0.000
   366    12    31  2000     662     662  hru0662        0.000       0.000      30.860      23.795            0.000            0.000            0.000            0.000          153.584          -11.698           26.272           62.385           11.753            0.000            0.000           12.120            1.875            0.000            0.000
   366    12    31  2000     663     663  hru0663        0.000       0.000      30.865      23.799            0.000            0.000            0.000            0.000          153.627          -11.700           26.279           62.386           11.753            0.000            0.000           12.127            1.876            0.000            0.000
   366    12    31  2000     664     664  hru0664        0.000       0.000      67.560      51.699            0.000            0.000            0.000            0.000          407.231          -34.574           69.741           62.492           11.769            0.000            0.000           12.760            1.975            0.000            0.000
   366    12    31  2000     665     665  hru0665        0.000       0.000      80.509      61.813            0.000            0.000            0.000            0.000          497.640          -42.261           85.214           62.524           11.775            0.000            0.000           12.925            2.001            0.000            0.000
   366    12    31  2000     666     666  hru0666        0.000       0.000      80.441      61.745            0.000            0.000            0.000            0.000          497.106          -42.141           85.123           62.525           11.775            0.000            0.000           12.935            2.002            0.000            0.000
   366    12    31  2000     667     667  hru0667        0.000       0.000      85.325      65.544            0.000            0.000            0.000          100.906          534.845          -44.995           91.577           62.507           11.773            0.000            0.000           12.030            1.861            0.000            0.000
   366    12    31  2000     668     668  hru0668        0.000       0.000     113.329      86.615            0.000            0.000            0.000            0.000          722.698          -63.088          123.788           62.502           11.771            0.000            0.000           12.851            1.989            0.000            0.000
   366    12    31  2000     669     669  hru0669        0.000       0.000     137.530     104.977            0.000            0.000            0.000            0.000          881.070          -74.780          150.910           58.993           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     670     670  hru0670        0.000       0.000     137.421     104.876            0.000            0.000            0.000            0.000          880.438          -74.693          150.802           58.993           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     671     671  hru0671        0.000       0.000     136.795     104.377            0.000            0.000            0.000            0.000          876.261          -74.416          150.087           58.993           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     672     672  hru0672        0.000       0.000      81.960      62.794            0.000            0.000            0.000            0.000          523.972          -43.072           89.717           58.997           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     673     673  hru0673        0.000       0.000      79.439      60.620            0.000            0.000            0.000            0.000          482.961          -38.956           82.705           58.996           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     674     674  hru0674        0.000       0.000     103.515      80.049            0.000            0.000            0.000           57.265          699.606          -60.779          119.750           59.080           11.225            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     675     675  hru0675        0.000       0.000      65.088      49.870            0.000            0.000            0.000          101.616          389.643          -30.465           66.698           58.997           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     676     676  hru0676        0.000       0.000      55.458      42.416            0.000            0.000            0.000            0.000          315.527          -25.161           54.022           58.994           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     677     677  hru0677        0.000       0.000      59.905      45.919            0.000            0.000            0.000            0.000          347.633          -27.604           59.513           58.996           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     678     678  hru0678        0.000       0.000      32.736      25.329            0.000            0.000            0.000            8.065          193.604          -14.590           33.118           59.006           11.211            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     679     679  hru0679        0.000       0.000      32.513      25.177            0.000            0.000            0.000            5.605          199.186          -15.141           34.071           59.006           11.211            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     680     680  hru0680        0.000       0.000      37.642      29.311            0.000            0.000            0.000            8.986          241.544          -19.696           41.314           59.006           11.211            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     681     681  hru0681        0.000       0.000      83.189      63.324            0.000            0.000            0.000            0.000          508.267          -41.035           87.043           58.998           11.210            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     682     682  hru0682        0.000       0.000      86.751      66.304            0.000            0.000            0.000            0.000          542.731          -43.602           92.937           59.001           11.210            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     683     683  hru0683        0.000       0.000      87.218      66.731            0.000            0.000            0.000            0.000          553.536          -44.429           94.785           59.001           11.210            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     684     684  hru0684        0.000       0.000     125.891      96.965            0.000            0.000            0.000          347.102          822.618          -69.009          140.793           59.864           11.374            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     685     685  hru0685        0.000       0.000     118.607      91.297            0.000            0.000            0.000          334.742          758.645          -63.659          129.871           59.108           11.231            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     686     686  hru0686        0.000       0.000      85.107      64.926            0.000            0.000            0.000            0.000          520.305          -42.981           89.109           58.993           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     687     687  hru0687        0.000       0.000      75.654      57.673            0.000            0.000            0.000            0.000          455.580          -36.853           78.017           58.995           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     688     688  hru0688        0.000       0.000      77.191      58.840            0.000            0.000            0.000            0.000          466.574          -37.433           79.898           58.996           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     689     689  hru0689        0.000       0.000      77.849      59.352            0.000            0.000            0.000            0.000          471.740          -37.717           80.782           58.996           11.209            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     690     690  hru0690        0.000       0.000      89.311      68.451            0.000            0.000            0.000            0.000          579.174          -47.530           99.166           62.473           11.764            0.000            0.000           15.999            2.481            0.000            0.000
   366    12    31  2000     691     691  hru0691        0.000       0.000      86.299      65.916            0.000            0.000            0.000            0.000          539.177          -43.851           92.327           62.472           11.763            0.000            0.000           16.005            2.482            0.000            0.000
   366    12    31  2000     692     692  hru0692        0.000       0.000      83.640      63.911            0.000            0.000            0.000            0.000          520.751          -42.775           89.175           62.471           11.763            0.000            0.000           16.003            2.482            0.000            0.000
   366    12    31  2000     693     693  hru0693        0.000       0.000      35.357      27.273            0.000            0.000            0.000            6.668          209.629          -16.271           35.864           62.298           11.736            0.000            0.000           13.702            2.124            0.000            0.000
   366    12    31  2000     694     694  hru0694        0.000       0.000      34.681      26.796            0.000            0.000            0.000           12.718          211.815          -16.294           36.237           62.299           11.736            0.000            0.000           13.701            2.124            0.000            0.000
   366    12    31  2000     695     695  hru0695        0.000       0.000      34.666      26.779            0.000            0.000            0.000           10.904          212.713          -16.418           36.391           62.280           11.733            0.000            0.000           13.188            2.044            0.000            0.000
   366    12    31  2000     696     696  hru0696        0.000       0.000      99.780      76.519            0.000            0.000            0.000           18.364          658.460          -55.510          112.735           62.413           11.754            0.000            0.000           15.246            2.364            0.000            0.000
   366    12    31  2000     697     697  hru0697        0.000       0.000     102.096      78.438            0.000            0.000            0.000           29.797          675.766          -57.913          115.693           62.291           11.735            0.000            0.000           12.042            1.866            0.000            0.000
   366    12    31  2000     698     698  hru0698        0.000       0.000     107.283      82.657            0.000            0.000            0.000           37.132          714.614          -63.956          122.334           62.378           11.747            0.000            0.000            8.775            1.358            0.000            0.000
   366    12    31  2000     699     699  hru0699        0.000       0.000      58.970      45.114            0.000            0.000            0.000            0.000          351.102          -28.226           60.114           62.499           11.768            0.000            0.000           16.300            2.528            0.000            0.000
   366    12    31  2000     700     700  hru0700        0.000       0.000      59.064      45.183            0.000            0.000            0.000            0.000          351.778          -28.256           60.230           62.499           11.768            0.000            0.000           16.298            2.528            0.000            0.000
   366    12    31  2000     701     701  hru0701        0.000       0.000      58.971      45.115            0.000            0.000            0.000            0.000          351.109          -28.227           60.115           62.499           11.768            0.000            0.000           16.301            2.528            0.000            0.000
   366    12    31  2000     702     702  hru0702        0.000       0.000     147.844     112.824            0.000            0.000            0.000            0.000          964.497          -81.447          165.193           62.625           11.788            0.000            0.000           17.938            2.783            0.000            0.000
   366    12    31  2000     703     703  hru0703        0.000       0.000     147.374     112.487            0.000            0.000            0.000            0.000          961.097          -81.300          164.611           62.626           11.788            0.000            0.000           17.942            2.784            0.000            0.000
   366    12    31  2000     704     704  hru0704        0.000       0.000     154.209     117.398            0.000            0.000            0.000           33.856         1012.387          -83.436          173.384           62.628           11.788            0.000            0.000           17.944            2.784            0.000            0.000
   366    12    31  2000     705     705  hru0705        0.000       0.000      76.328      58.343            0.000            0.000            0.000            0.000          469.825          -38.233           80.450           62.422           11.756            0.000            0.000           15.374            2.384            0.000            0.000
   366    12    31  2000     706     706  hru0706        0.000       0.000     128.566      98.143            0.000            0.000            0.000            0.000          830.385          -69.468          142.215           62.499           11.768            0.000            0.000           16.314            2.530            0.000            0.000
   366    12    31  2000     707     707  hru0707        0.000       0.000      95.361      73.162            0.000            0.000            0.000          127.909          601.349          -49.222          102.953           62.156           11.713            0.000            0.000            7.866            1.216            0.000            0.000
   366    12    31  2000     708     708  hru0708        0.000       0.000      89.718      68.717            0.000            0.000            0.000            0.000          565.552          -46.147           96.832           62.463           11.762            0.000            0.000           15.863            2.460            0.000            0.000
   366    12    31  2000     709     709  hru0709        0.000       0.000      34.084      26.232            0.000            0.000            0.000            2.840          176.788          -13.063           30.242           62.237           11.726            0.000            0.000           12.917            2.002            0.000            0.000
   366    12    31  2000     710     710  hru0710        0.000       0.000      41.554      31.883            0.000            0.000            0.000            0.000          229.278          -17.627           39.239           62.333           11.742            0.000            0.000           14.181            2.199            0.000            0.000
   366    12    31  2000     711     711  hru0711        0.000       0.000     153.912     117.602            0.000            0.000            0.000            0.000          999.660          -84.150          171.208           62.272           11.734            0.000            0.000           11.400            1.763            0.000            0.000
   366    12    31  2000     712     712  hru0712        0.000       0.000     153.857     117.567            0.000            0.000            0.000            0.000          999.225          -84.137          171.134           62.272           11.734            0.000            0.000           11.400            1.763            0.000            0.000
   366    12    31  2000     713     713  hru0713        0.000       0.000      67.102      51.497            0.000            0.000            0.000           53.838          405.378          -32.289           69.396           62.188           11.721            0.000            0.000           10.234            1.581            0.000            0.000
   366    12    31  2000     714     714  hru0714        0.000       0.000      73.100      56.078            0.000            0.000            0.000          163.439          444.700          -34.858           76.119           61.888           11.673            0.000            0.000            1.839            0.275            0.000            0.000
   366    12    31  2000     715     715  hru0715        0.000       0.000      61.623      47.244            0.000            0.000            0.000            0.000          363.365          -29.249           62.212           62.188           11.721            0.000            0.000           10.296            1.591            0.000            0.000
   366    12    31  2000     716     716  hru0716        0.000       0.000      97.030      74.293            0.000            0.000            0.000            0.000          606.884          -50.199          103.926           62.204           11.724            0.000            0.000           10.543            1.630            0.000            0.000
   366    12    31  2000     717     717  hru0717        0.000       0.000      97.046      74.305            0.000            0.000            0.000            0.000          606.996          -50.206          103.946           62.204           11.724            0.000            0.000           10.543            1.630            0.000            0.000
   366    12    31  2000     718     718  hru0718        0.000       0.000      87.511      66.962            0.000            0.000            0.000            0.000          541.537          -44.350           92.730           62.173           11.719            0.000            0.000           10.069            1.556            0.000            0.000
   366    12    31  2000     719     719  hru0719        0.000       0.000      87.406      66.903            0.000            0.000            0.000            0.000          540.655          -44.334           92.580           62.173           11.719            0.000            0.000           10.069            1.556            0.000            0.000
   366    12    31  2000     720     720  hru0720        0.000       0.000      87.678      67.050            0.000            0.000            0.000            0.000          542.980          -44.367           92.977           62.173           11.719            0.000            0.000           10.068            1.556            0.000            0.000
   366    12    31  2000     721     721  hru0721        0.000       0.000      85.218      65.261            0.000            0.000            0.000            0.000          525.317          -43.078           89.952           62.166           11.718            0.000            0.000            9.984            1.543            0.000            0.000
   366    12    31  2000     722     722  hru0722        0.000       0.000      85.216      65.260            0.000            0.000            0.000            0.000          525.304          -43.077           89.950           62.166           11.718            0.000            0.000            9.984            1.543            0.000            0.000
   366    12    31  2000     723     723  hru0723        0.000       0.000      85.187      65.238            0.000            0.000            0.000            0.000          525.101          -43.065           89.915           62.166           11.718            0.000            0.000            9.983            1.542            0.000            0.000
   366    12    31  2000     724     724  hru0724        0.000       0.000      20.063      15.008            0.000            0.000            0.000            0.000          137.674          -12.134           23.586            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     725     725  hru0725        0.000       0.000      19.916      15.136            0.000            0.000            0.000            0.000          137.728          -12.140           23.595            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     726     726  hru0726        0.000       0.000      19.905      15.159            0.000            0.000            0.000            0.000          137.734          -12.140           23.596            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     727     727  hru0727        0.000       0.000      40.654      31.017            0.000            0.000            0.000            0.000          280.131          -24.643           47.990            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     728     728  hru0728        0.000       0.000      40.113      30.579            0.000            0.000            0.000            0.000          276.368          -24.427           47.346            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     729     729  hru0729        0.000       0.000      39.903      30.290            0.000            0.000            0.000            0.000          274.609          -24.326           47.045            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     730     730  hru0730        0.000       0.000      59.088      44.819            0.000            0.000            0.000            0.000          406.376          -35.998           69.619            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     731     731  hru0731        0.000       0.000      59.026      45.001            0.000            0.000            0.000            0.000          406.493          -36.011           69.639            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     732     732  hru0732        0.000       0.000      59.019      45.024            0.000            0.000            0.000            0.000          406.505          -36.012           69.641            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     733     733  hru0733        0.000       0.000     115.176      87.902            0.000            0.000            0.000            0.000          792.101          -70.432          135.700            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     734     734  hru0734        0.000       0.000     115.230      87.682            0.000            0.000            0.000            0.000          791.857          -70.406          135.658            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     735     735  hru0735        0.000       0.000      24.473      18.362            0.000            0.000            0.000            0.000          168.060          -14.830           28.792            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     736     736  hru0736        0.000       0.000      24.337      18.501            0.000            0.000            0.000            0.000          168.132          -14.838           28.804            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     737     737  hru0737        0.000       0.000      18.109      13.506            0.000            0.000            0.000            0.000          124.162          -10.929           21.271            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     738     738  hru0738        0.000       0.000      17.948      13.638            0.000            0.000            0.000            0.000          124.220          -10.935           21.281            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     739     739  hru0739        0.000       0.000      52.162      39.417            0.000            0.000            0.000            0.000          358.389          -31.697           61.398            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     740     740  hru0740        0.000       0.000      52.044      39.672            0.000            0.000            0.000            0.000          358.561          -31.716           61.428            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     741     741  hru0741        0.000       0.000      95.456      72.075            0.000            0.000            0.000            0.000          654.707          -58.033          112.162            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     742     742  hru0742        0.000       0.000      63.363      48.448            0.000            0.000            0.000            0.000          435.327          -38.114           74.568            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     743     743  hru0743        0.000       0.000      57.204      43.636            0.000            0.000            0.000            0.000          394.042          -34.910           67.506            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     744     744  hru0744        0.000       0.000      60.732      46.091            0.000            0.000            0.000            0.000          417.034          -36.668           71.439            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     745     745  hru0745        0.000       0.000     150.621     114.352            0.000            0.000            0.000            0.000          992.011          -81.964          169.891           78.392           14.000            0.000            0.000           41.587            5.738            0.000            0.000
   366    12    31  2000     746     746  hru0746        0.000       0.000     147.300     112.432            0.000            0.000            0.000            0.000          960.547          -81.267          164.517           62.623           11.787            0.000            0.000           17.907            2.778            0.000            0.000
   366    12    31  2000     747     747  hru0747        0.000       0.000     147.361     112.478            0.000            0.000            0.000            0.000          960.994          -81.294          164.593           62.624           11.787            0.000            0.000           17.921            2.780            0.000            0.000
   366    12    31  2000     748     748  hru0748        0.000       0.000     147.363     112.479            0.000            0.000            0.000            0.000          961.004          -81.294          164.595           62.624           11.787            0.000            0.000           17.918            2.780            0.000            0.000
   366    12    31  2000     749     749  hru0749        0.000       0.000      58.969      45.114            0.000            0.000            0.000            0.000          351.087          -28.225           60.112           62.498           11.767            0.000            0.000           16.290            2.527            0.000            0.000
   366    12    31  2000     750     750  hru0750        0.000       0.000      58.962      45.109            0.000            0.000            0.000            0.000          351.039          -28.222           60.103           62.498           11.767            0.000            0.000           16.289            2.527            0.000            0.000
   366    12    31  2000     751     751  hru0751        0.000       0.000      83.575      63.862            0.000            0.000            0.000            0.000          520.286          -42.746           89.095           62.470           11.763            0.000            0.000           15.988            2.480            0.000            0.000
   366    12    31  2000     752     752  hru0752        0.000       0.000      83.635      63.907            0.000            0.000            0.000            0.000          520.712          -42.772           89.168           62.470           11.763            0.000            0.000           15.998            2.481            0.000            0.000
   366    12    31  2000     753     753  hru0753        0.000       0.000      83.638      63.910            0.000            0.000            0.000            0.000          520.735          -42.774           89.172           62.470           11.763            0.000            0.000           15.998            2.481            0.000            0.000
   366    12    31  2000     754     754  hru0754        0.000       0.000      36.173      27.824            0.000            0.000            0.000            0.000          191.932          -14.390           32.838           62.296           11.736            0.000            0.000           13.700            2.124            0.000            0.000
   366    12    31  2000     755     755  hru0755        0.000       0.000      36.207      27.851            0.000            0.000            0.000            0.000          192.186          -14.407           32.881           62.297           11.736            0.000            0.000           13.716            2.126            0.000            0.000
   366    12    31  2000     756     756  hru0756        0.000       0.000      36.209      27.853            0.000            0.000            0.000            0.000          192.200          -14.408           32.884           62.297           11.736            0.000            0.000           13.715            2.126            0.000            0.000
   366    12    31  2000     757     757  hru0757        0.000       0.000     155.603     118.778            0.000            0.000            0.000            0.000         1017.448          -86.011          174.263           62.612           11.785            0.000            0.000           17.735            2.751            0.000            0.000
   366    12    31  2000     758     758  hru0758        0.000       0.000     155.662     118.822            0.000            0.000            0.000            0.000         1017.864          -86.035          174.334           62.612           11.785            0.000            0.000           17.743            2.753            0.000            0.000
   366    12    31  2000     759     759  hru0759        0.000       0.000      81.634      62.381            0.000            0.000            0.000            0.000          506.814          -41.558           86.787           62.459           11.761            0.000            0.000           15.845            2.457            0.000            0.000
   366    12    31  2000     760     760  hru0760        0.000       0.000      81.696      62.428            0.000            0.000            0.000            0.000          507.253          -41.586           86.862           62.460           11.762            0.000            0.000           15.857            2.459            0.000            0.000
   366    12    31  2000     761     761  hru0761        0.000       0.000      81.699      62.430            0.000            0.000            0.000            0.000          507.275          -41.587           86.866           62.460           11.762            0.000            0.000           15.861            2.460            0.000            0.000
   366    12    31  2000     762     762  hru0762        0.000       0.000      90.885      69.431            0.000            0.000            0.000            0.000          570.010          -46.807           97.610           62.410           11.754            0.000            0.000           15.248            2.364            0.000            0.000
   366    12    31  2000     763     763  hru0763        0.000       0.000      90.967      69.493            0.000            0.000            0.000            0.000          570.581          -46.843           97.707           62.411           11.754            0.000            0.000           15.255            2.366            0.000            0.000
   366    12    31  2000     764     764  hru0764        0.000       0.000      90.962      69.489            0.000            0.000            0.000            0.000          570.547          -46.841           97.702           62.411           11.754            0.000            0.000           15.255            2.365            0.000            0.000
   366    12    31  2000     765     765  hru0765        0.000       0.000      88.310      67.467            0.000            0.000            0.000            0.000          552.500          -45.350           94.612           62.430           11.757            0.000            0.000           15.497            2.403            0.000            0.000
   366    12    31  2000     766     766  hru0766        0.000       0.000      88.351      67.498            0.000            0.000            0.000            0.000          552.782          -45.368           94.660           62.430           11.757            0.000            0.000           15.500            2.404            0.000            0.000
   366    12    31  2000     767     767  hru0767        0.000       0.000      41.576      31.901            0.000            0.000            0.000            0.000          229.452          -17.639           39.269           62.335           11.742            0.000            0.000           14.205            2.202            0.000            0.000
   366    12    31  2000     768     768  hru0768        0.000       0.000     158.301     120.807            0.000            0.000            0.000            0.000         1035.254          -87.127          177.308           62.515           11.770            0.000            0.000           16.526            2.563            0.000            0.000
   366    12    31  2000     769     769  hru0769        0.000       0.000     115.169      87.936            0.000            0.000            0.000            0.000          792.141          -70.437          135.707            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     770     770  hru0770        0.000       0.000     115.528      88.216            0.000            0.000            0.000            0.000          794.574          -70.612          136.123            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     771     771  hru0771        0.000       0.000     115.296      88.035            0.000            0.000            0.000            0.000          792.997          -70.502          135.853            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     772     772  hru0772        0.000       0.000      40.287      30.740            0.000            0.000            0.000            0.000          277.625          -24.498           47.561            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     773     773  hru0773        0.000       0.000      40.287      30.740            0.000            0.000            0.000            0.000          277.626          -24.499           47.561            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
   366    12    31  2000     774     774  hru0774        0.000       0.000      39.857      30.413            0.000            0.000            0.000            0.000          274.668          -24.332           47.055            0.000            0.000            0.000            0.000            0.000            0.000            0.000            0.000
