 Tordera                   SWAT+ Jul 2 2024        MODULAR Rev 2024.61.0.1                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp       strss        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
   365    12    31  2001      10      10  hru0010                0.000       0.000       0.000       0.000      15.265       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      11      11  hru0011                0.000       0.000       0.000       0.000      15.265       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      12      12  hru0012                0.000       0.000       0.000       0.000      15.265       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      13      13  hru0013                0.000       0.000       0.000       0.000      15.278       0.000       0.000       0.000       0.000       0.000       0.000       0.000      80.876       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      14      14  hru0014                0.000       0.000       0.000       0.000      15.266       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      15      15  hru0015                0.150       0.000       0.000    1333.256      15.277       0.000       0.000       0.000       0.000       0.000       0.000       0.000      75.763       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      16      16  hru0016                0.150       0.000       0.000    1333.168      15.279       0.000       0.000       0.000       0.000       0.000       0.000       0.000     128.087       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      17      17  hru0017                0.150       0.000       0.000    1333.226      15.280       0.000       0.000       0.000       0.000       0.000       0.000       0.000     124.204       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      18      18  hru0018                0.150       0.000       0.000    1333.165      15.300       0.000       0.000       0.000       0.000       0.000       0.000       0.000     273.947       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      19      19  hru0019                0.150       0.000       0.000    1333.327      15.283       0.000       0.000       0.000       0.000       0.000       0.000       0.000      49.391       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      20      20  hru0020                0.150       0.000       0.000    1333.161      15.301       0.000       0.000       0.000       0.000       0.000       0.000       0.000     255.683       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      21      21  hru0021                0.150       0.000       0.000    1333.803      15.247       0.000       0.000       0.000       0.000       0.000       0.000       0.000     145.833       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      22      22  hru0022                0.150       0.000       0.000    1333.835      15.251       0.000       0.000       0.000       0.000       0.000       0.000       0.000     368.339       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      23      23  hru0023                0.150       0.000       0.000    1333.863      15.239       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      24      24  hru0024                0.150       0.000       0.000    1333.384      15.276       0.000       0.000       0.000       0.000       0.000       0.000       0.000     147.623       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      25      25  hru0025                0.150       0.000       0.000    1333.305      15.284       0.000       0.000       0.000       0.000       0.000       0.000       0.000     173.602       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      26      26  hru0026                0.150       0.000       0.000    1333.628      15.235       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      27      27  hru0027                0.150       0.000       0.000    1333.888      15.242       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      28      28  hru0028                0.150       0.000       0.000    1333.888      15.242       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      29      29  hru0029                0.150       0.000       0.000    1333.779      15.240       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      30      30  hru0030                0.672   31365.938       0.000    2968.181      15.305      57.144     149.709     111.507       0.000       0.000       0.000      51.165     296.484       7.199      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      31      31  hru0031                0.672   32306.633       0.000    3025.297      15.304      58.992     101.378     111.507       0.000       0.000       0.000      65.226     250.877       9.177      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      32      32  hru0032                0.667   32796.219       0.000    3042.325      15.300      61.091      67.226     111.507       0.000       0.000       0.000      73.480     199.308      10.339      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      33      33  hru0033                0.671   32938.457       0.000    3054.843      15.258      57.744      76.648     111.507       0.000       0.000       0.000      73.744     317.543      10.376      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      34      34  hru0034                0.671   32086.164       0.000    3028.234      15.259      56.208     106.959     111.507       0.000       0.000       0.000      58.917     402.309       8.289      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      35      35  hru0035                0.671   33790.773       0.000    3080.310      15.248      57.491       0.000     111.507       0.000       0.000       0.000      87.925      58.752      12.372      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      36      36  hru0036                0.672   31884.346       0.000    3017.351      15.304      57.058     111.255     111.507       0.000       0.000       0.000      56.537     366.223       7.954      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      37      37  hru0037                0.672   31634.623       0.000    2999.992      15.307      56.713     132.996     111.507       0.000       0.000       0.000      52.954     351.172       7.450      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      38      38  hru0038                0.672   32135.078       0.000    3025.538      15.304      57.558     102.703     111.507       0.000       0.000       0.000      61.113     344.266       8.598      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      39      39  hru0039                0.668   33328.812       0.000    3063.079      15.253      64.971      11.694     111.507       0.000       0.000       0.000      80.663     159.639      11.350      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      40      40  hru0040                0.668   33316.973       0.000    3062.715      15.244      68.704       0.000     111.507       0.000       0.000       0.000      80.364       8.833      11.308      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      41      41  hru0041                0.668   33318.199       0.000    3062.757      15.252      68.689       5.920     111.507       0.000       0.000       0.000      80.372     151.299      11.309      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      42      42  hru0042                0.671   33547.395       0.000    3072.729      15.241      64.617       0.000     111.507       0.000       0.000       0.000      83.749       0.000      11.784      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      43      43  hru0043                0.000       0.000       0.000       0.000      15.251       0.000       0.000       0.000       0.000       0.000       0.000       0.000     145.425       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      44      44  hru0044                0.000       0.000       0.000       0.000      15.246       0.000       0.000       0.000       0.000       0.000       0.000       0.000     222.862       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      45      45  hru0045                0.000       0.000       0.000       0.000      15.252       0.000       0.000       0.000       0.000       0.000       0.000       0.000     140.894       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      46      46  hru0046                0.000       0.000       0.000       0.000      15.251       0.000       0.000       0.000       0.000       0.000       0.000       0.000     135.668       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      47      47  hru0047                0.000       0.000       0.000       0.000      15.257       0.000       0.000       0.000       0.000       0.000       0.000       0.000     112.372       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      48      48  hru0048                0.000       0.000       0.000       0.000      15.255       0.000       0.000       0.000       0.000       0.000       0.000       0.000     118.766       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      49      49  hru0049                0.000       0.000       0.000       0.000      15.267       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      50      50  hru0050                2.949   54770.715       0.000    2552.660      15.241     158.294       0.000      64.088       0.000       0.000       0.000      83.932       0.000      12.988      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      51      51  hru0051                2.949   54774.262       0.000    2552.801      15.241     158.264       0.000      64.088       0.000       0.000       0.000      83.942       0.000      12.990      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      52      52  hru0052                2.949   54774.391       0.000    2552.805      15.241     158.263       0.000      64.088       0.000       0.000       0.000      83.942       0.000      12.990      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      53      53  hru0053                2.727   53755.469       0.000    2498.921      15.271     166.835       0.000      64.088       0.000       0.000       0.000      81.671      33.575      12.639      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      54      54  hru0054                2.728   53761.785       0.000    2499.214      15.271     166.775       0.000      64.088       0.000       0.000       0.000      81.689      36.582      12.641      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      55      55  hru0055                2.728   53762.883       0.000    2499.272      15.271     166.764       0.000      64.088       0.000       0.000       0.000      81.691      36.684      12.642      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      56      56  hru0056                2.884   54439.191       0.000    2536.052      15.253     161.533       0.000      64.088       0.000       0.000       0.000      83.149       0.000      12.867      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      57      57  hru0057                2.884   54446.797       0.000    2536.356      15.253     161.479       0.000      64.088       0.000       0.000       0.000      83.169       0.000      12.870      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      58      58  hru0058                3.137   55244.805       0.000    2587.132      15.231     152.868       0.000      64.088       0.000       0.000       0.000      85.341       0.000      13.206      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      59      59  hru0059                3.137   55248.383       0.000    2587.316      15.231     152.847       0.000      64.088       0.000       0.000       0.000      85.349       0.000      13.208      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      60      60  hru0060                3.137   55248.250       0.000    2587.299      15.231     152.849       0.000      64.088       0.000       0.000       0.000      85.349       0.000      13.208      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      61      61  hru0061                2.990   54830.645       0.000    2560.028      15.240     157.661       0.000      64.088       0.000       0.000       0.000      84.062       0.000      13.008      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      62      62  hru0062                2.990   54826.855       0.000    2559.885      15.240     157.683       0.000      64.088       0.000       0.000       0.000      84.053       0.000      13.007      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      63      63  hru0063                2.990   54832.633       0.000    2560.119      15.240     157.648       0.000      64.088       0.000       0.000       0.000      84.067       0.000      13.009      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      64      64  hru0064                3.000   54887.641       0.000    2562.678      15.242     157.210       0.000      64.088       0.000       0.000       0.000      84.272       0.000      13.041      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      65      65  hru0065                3.000   54888.023       0.000    2562.694      15.242     157.208       0.000      64.088       0.000       0.000       0.000      84.273       0.000      13.041      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      66      66  hru0066                3.066   55012.660       0.000    2573.509      15.237     155.755       0.000      64.088       0.000       0.000       0.000      84.563       0.000      13.086      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      67      67  hru0067                3.066   55012.781       0.000    2573.513      15.237     155.755       0.000      64.088       0.000       0.000       0.000      84.564       0.000      13.086      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      68      68  hru0068                3.066   55009.008       0.000    2573.379      15.237     155.775       0.000      64.088       0.000       0.000       0.000      84.555       0.000      13.085      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      69      69  hru0069                3.020   54906.953       0.000    2565.555      15.239     156.786       0.000      64.088       0.000       0.000       0.000      84.288       0.000      13.043      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      70      70  hru0070                3.020   54906.309       0.000    2565.529      15.239     156.795       0.000      64.088       0.000       0.000       0.000      84.286       0.000      13.043      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      71      71  hru0071                0.346    1379.153    1647.913    2272.877      15.011      38.269       0.000      32.524       0.000       0.643       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      72      72  hru0072                0.346    1382.606    1652.375    2274.999      15.010      38.196       0.000      32.524       0.000       0.643       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      73      73  hru0073                0.346    1383.118    1653.048    2275.316      15.010      38.185       0.000      32.524       0.000       0.643       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      74      74  hru0074                0.331    1322.276    1611.698    2235.994      15.002      39.074       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      75      75  hru0075                0.331    1318.917    1607.681    2234.135      15.002      39.128       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      76      76  hru0076                0.331    1322.947    1612.556    2236.387      15.002      39.063       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      77      77  hru0077                0.313    1274.913    1578.190    2219.783      15.005      39.901       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      78      78  hru0078                0.314    1278.170    1581.986    2221.497      15.004      39.843       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      79      79  hru0079                0.314    1278.747    1582.818    2221.856      15.004      39.833       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      80      80  hru0080                0.303    1242.560    1547.288    2203.894      15.020      40.556       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      81      81  hru0081                0.304    1243.145    1548.057    2204.209      15.020      40.523       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      82      82  hru0082                0.304    1243.353    1548.399    2204.355      15.020      40.519       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      83      83  hru0083                0.299    1304.836    1799.518    2209.896      15.016      39.177       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      84      84  hru0084                0.299    1304.073    1798.537    2209.544      15.016      39.191       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      85      85  hru0085                0.291    1238.892    1597.855    2200.596      15.022      41.005       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      86      86  hru0086                0.291    1239.965    1599.406    2201.150      15.022      40.981       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      87      87  hru0087                0.291    1240.231    1599.852    2201.291      15.022      40.975       0.000      32.524       0.000       0.656       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      88      88  hru0088                0.291     723.534     864.105    1932.007      15.050      35.505       0.000      57.922       0.000       1.017       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      89      89  hru0089                0.291     723.427     863.917    1931.928      15.051      35.604       0.000      57.922       0.000       1.017       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      90      90  hru0090                0.218     577.838     734.945    1850.031      15.065      36.958       0.000      57.922       0.000       1.016       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      91      91  hru0091                0.212     614.464     917.658    1882.352      15.061      35.701       0.000      57.922       0.000       1.016       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      92      92  hru0092                0.212     614.495     917.990    1882.323      15.061      35.678       0.000      57.922       0.000       1.016       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      93      93  hru0093                0.246     619.131     770.587    1872.860      15.046      35.320       0.000      57.922       0.000       1.016       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      94      94  hru0094                0.249     620.606     772.282    1873.766      15.046      35.274       0.000      57.922       0.000       1.016       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      95      95  hru0095                0.150       0.000       0.000    1332.260      15.241       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      96      96  hru0096                0.150       0.000       0.000    1332.260      15.241       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      97      97  hru0097                0.150       0.000       0.000    1332.260      15.241       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      98      98  hru0098                0.150       0.000       0.000    1333.719      15.236       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001      99      99  hru0099                0.150       0.000       0.000    1333.719      15.236       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     100     100  hru0100                0.150       0.000       0.000    1333.719      15.236       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     101     101  hru0101                0.150       0.000       0.000    1333.478      15.224       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     102     102  hru0102                0.150       0.000       0.000    1333.478      15.224       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     103     103  hru0103                0.150       0.000       0.000    1333.478      15.224       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     104     104  hru0104                0.150       0.000       0.000    1333.496      15.248       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     105     105  hru0105                0.150       0.000       0.000    1333.282      15.275       0.000       0.000       0.000       0.000       0.000       0.000       0.000      75.894       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     106     106  hru0106                0.150       0.000       0.000    1333.497      15.245       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     107     107  hru0107                0.150       0.000       0.000    1333.865      15.245       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     108     108  hru0108                0.150       0.000       0.000    1333.883      15.237       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     109     109  hru0109                0.150       0.000       0.000    1333.791      15.256       0.000       0.000       0.000       0.000       0.000       0.000       0.000     112.504       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     110     110  hru0110                0.150       0.000       0.000    1333.628      15.235       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     111     111  hru0111                0.150       0.000       0.000    1333.601      15.240       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
   365    12    31  2001     112     112  hru0112                0.150       0.000       0.000    1333.420      15.270       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      20.105      10.890      15.497      16.580       3.498       0.762       0.473       0.000       0.000       0.000       0.000
