objfx,cn2,awc,surlag,alpha,esco,indx_1-1-2013,indx_1-2-2013,indx_1-3-2013,indx_1-4-2013,indx_1-5-2013,indx_1-6-2013,indx_1-7-2013,indx_1-8-2013,indx_1-9-2013,indx_1-10-2013,indx_1-11-2013,indx_1-12-2013,indx_1-1-2014,indx_1-2-2014,indx_1-3-2014,indx_1-4-2014,indx_1-5-2014,indx_1-6-2014,indx_1-7-2014,indx_1-8-2014,indx_1-9-2014,indx_1-10-2014,indx_1-11-2014,indx_1-12-2014,indx_1-1-2015,indx_1-2-2015,indx_1-3-2015,indx_1-4-2015,indx_1-5-2015,indx_1-6-2015,indx_1-7-2015,indx_1-8-2015,indx_1-9-2015,indx_1-10-2015,indx_1-11-2015,indx_1-12-2015,indx_1-1-2016,indx_1-2-2016,indx_1-3-2016,indx_1-4-2016,indx_1-5-2016,indx_1-6-2016,indx_1-7-2016,indx_1-8-2016,indx_1-9-2016,indx_1-10-2016,indx_1-11-2016,indx_1-12-2016,indx_1-1-2017,indx_1-2-2017,indx_1-3-2017,indx_1-4-2017,indx_1-5-2017,indx_1-6-2017,indx_1-7-2017,indx_1-8-2017,indx_1-9-2017,indx_1-10-2017,indx_1-11-2017,indx_1-12-2017,indx_1-1-2018,indx_1-2-2018,indx_1-3-2018,indx_1-4-2018,indx_1-5-2018,indx_1-6-2018,indx_1-7-2018,indx_1-8-2018,indx_1-9-2018,indx_1-10-2018,indx_1-11-2018,indx_1-12-2018,indx_1-1-2019,indx_1-2-2019,indx_1-3-2019,indx_1-4-2019,indx_1-5-2019,indx_1-6-2019,indx_1-7-2019,indx_1-8-2019,indx_1-9-2019,indx_1-10-2019,indx_1-11-2019,indx_1-12-2019,indx_1-1-2020,indx_1-2-2020,indx_1-3-2020,indx_1-4-2020,indx_1-5-2020,indx_1-6-2020,indx_1-7-2020,indx_1-8-2020,indx_1-9-2020,indx_1-10-2020,indx_1-11-2020,indx_1-12-2020,indx_1-1-2021,indx_1-2-2021,indx_1-3-2021,indx_1-4-2021,indx_1-5-2021,indx_1-6-2021,indx_1-7-2021,indx_1-8-2021,indx_1-9-2021,indx_1-10-2021,indx_1-11-2021,indx_1-12-2021,indx_1-1-2022,indx_1-2-2022,indx_1-3-2022,indx_1-4-2022,indx_1-5-2022,indx_1-6-2022,indx_1-7-2022,indx_1-8-2022,indx_1-9-2022,indx_1-10-2022,indx_1-11-2022,indx_1-12-2022,indx_1-1-2023,indx_1-2-2023,indx_1-3-2023,indx_1-4-2023,indx_1-5-2023,indx_1-6-2023,indx_1-7-2023,indx_1-8-2023,indx_1-9-2023,indx_1-10-2023,indx_1-11-2023,indx_1-12-2023,chain
0.553328130020077,0.9423828125,0,0.1,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,0
0.579944703779525,14.7938277160669,3.43057010482558E-06,0.1,4.01728966926098E-06,1.71273450446908E-06,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,1
0.536215948377044,0,0,0,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,2
0.556598504149068,3.08031061524869,4.30061967778049E-06,0.1,1.03443577002475E-07,2.06440141986329E-06,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,3
0.554918218959331,1.99759031738974,0,0.1,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,4
0.553328130020077,0.9423828125,0,0.1,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,0
0.556883634410734,3.08031071664064,6.68002758486198E-07,0.1,6.55639333490114E-06,3.31769138729092E-07,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,1
0.535551821961749,-15.0712012337219,8.68420013630958E-06,0.1,7.60461047645873E-06,7.99663734529011E-06,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,2
0.536928037508392,-13.4487746945842,9.0151155921701E-06,0.1,8.51590596535984E-06,1.46172512390731E-07,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,3
0.554918218959331,1.99759031738974,0,0.1,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,4
0.553328130020077,0.9423828125,0,0.1,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,0
0.583903512873078,16.4162608033122,0,0.1,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,1
0.536215948377044,-14.0160021716803,0,0.1,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,2
0.531577608040984,-20,3.00753580080696E-06,0.1,3.79846843602064E-06,4.35034706459863E-06,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,3
0.567609740754447,9.19257227485675,4.76136757282604E-07,0.1,3.87788461701846E-06,6.42652314921213E-06,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,4
0.553328130020077,0.9423828125,0,0.1,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,0
0.554934456962527,2.02510887428907,3.18344542439256E-06,0.1,1.19072574246243E-06,9.70391751253229E-06,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,1
0.554054356176639,1.45788411752413,1.66310324876714E-06,0.1,1.35584442939416E-06,6.01438985951915E-06,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,2
0.537613175689694,-12.3935674095496,0,0.1,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,3
0.537330635979083,-12.9607847931435,7.47131116104839E-06,0.1,8.25958118227291E-06,9.45659836728899E-06,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,4
0.553328130020077,0.9423828125,0,0.1,0,0,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,NaN,NaN,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.4,0.4,0.4,0.4,0.3,1.5,8.1,7.8,4.4,1.4,0.4,0.3,0.4,0.3,1.1,2.2,1.6,6.8,7.5,16.1,9.8,3,1.3,0.4,0.4,0.4,0.4,0.8,1.6,2.9,7.2,3.6,5.1,7,1.5,0.5,1.2,0.6,0.5,0.4,0.5,4.5,27.3,43,7.3,1.1,1,0.4,0.5,0.5,0.5,0.4,NaN,NaN,NaN,8.1,2,0.5,0.5,0.5,0.3,0.2,NaN,NaN,0.62,5.6,1,3,1.1,0.7,0.9,0.6,0.7,0.7,0.6,0.8,4,7.8,27.5,7.9,5.3,1.6,1.5,NaN,0
NaN,16.4162608033122,0,0.1,0,0,1
