 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
   365    12    31  2022      46      46  hru46                  0.001       0.000       0.000       3.173       0.000       0.093       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      47      47  hru47                  0.000       0.000       0.000       0.311       0.000       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      48      48  hru48                  0.008       0.000       0.000       4.199       0.000       0.121       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      49      49  hru49                  0.000       0.000       0.000       0.311       0.000       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      50      50  hru50                  0.004       0.000       0.000       3.878       0.000       0.113       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      51      51  hru51                  0.000       0.000       0.000       0.311       0.000       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      52      52  hru52                  0.001       0.000       0.000       3.189       0.000       0.093       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      53      53  hru53                  0.000       0.000       0.000       0.311       0.000       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      54      54  hru54                  0.000       0.000       0.000       0.311       0.011       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      55      55  hru55                  0.001       0.000       0.000       3.244       0.000       0.094       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      56      56  hru56                  0.000       0.000       0.000       0.311       0.011       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      57      57  hru57                  0.000       0.000       0.000       0.311       0.004       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      58      58  hru58                  0.003       0.000       0.000      19.943       0.000       1.561       0.000       0.033       0.000       0.000       0.000       0.000
   365    12    31  2022      59      59  hru59                  0.000       0.000       0.000       0.311       0.000       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      60      60  hru60                  0.004       0.000       0.000       3.865       0.000       0.111       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      61      61  hru61                  0.000       0.000       0.000       0.311       0.003       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      62      62  hru62                  0.006       0.000       0.000       4.050       0.000       0.117       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      63      63  hru63                  0.000       0.000       0.000       0.311       0.000       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      64      64  hru64                  0.001       0.000       0.000       3.480       0.000       0.096       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      65      65  hru65                  0.004       0.000       0.000       3.997       0.000       0.107       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      66      66  hru66                  0.000       0.000       0.000       0.311       0.035       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      67      67  hru67                  0.000       0.000       0.000       0.311       0.000       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      68      68  hru68                  0.003       0.000       0.000       3.945       0.000       0.106       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      69      69  hru69                  0.002       0.000       0.000       3.762       0.000       0.101       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      70      70  hru70                  0.000       0.000       0.000       0.311       0.000       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      71      71  hru71                  0.001       0.000       0.000       3.484       0.000       0.096       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      72      72  hru72                  0.000       0.000       0.000       0.311       0.013       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      73      73  hru73                  0.001       0.000       0.000      18.370       0.000       1.428       0.000       0.026       0.000       0.000       0.000       0.000
   365    12    31  2022      74      74  hru74                  0.000       0.000       0.000       0.311       0.004       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      75      75  hru75                  0.000       0.000       0.000       0.311       0.002       0.583       0.000       0.000       0.000       0.011       0.000       0.000
   365    12    31  2022      76      76  hru76                  0.011       0.000       0.000      22.017       0.000       1.881       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      77      77  hru77                  0.000       0.000       0.000       0.311       0.001       0.583       0.000       0.000       0.000       0.011       0.000       0.000
