 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
    366    12    31  2016     22       0  rtu220                 0.491    1459.764    2692.572     129.122      14.028       9.208       0.000       6.568       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     23       0  rtu230                 0.492    1551.234    2838.137     136.230      14.178       6.805       0.000       6.568       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     24       0  rtu240                 0.492    1496.744    2751.229     131.816      14.090       8.331       0.000       6.568       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     25       0  rtu250                 0.492    1615.967    2957.557     141.745      14.275       4.885       0.000       6.568       0.000       0.000       0.000       0.003       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     26       0  rtu260                 0.492    1538.285    2815.604     135.182      14.142       7.140       0.000       6.568       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     27       0  rtu270                 0.492    1547.966    2832.438     135.993      14.168       6.890       0.000       6.568       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     28       0  rtu280                 0.492    1713.740    3163.157     151.495      14.498       1.022       0.000       6.568       0.000       0.000       0.000       0.062       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     29       0  rtu290                 0.492    1562.171    2857.698     137.075      14.201       6.521       0.000       6.568       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     30       0  rtu300                 0.492    1692.483    3114.474     149.318      14.455       2.079       0.000       6.568       0.000       0.000       0.000       0.051       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
    366    12    31  2016     31       0  rtu310                 0.492    1679.893    3087.242     148.174      14.421       2.592       0.000       6.568       0.000       0.000       0.000       0.041       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.938       0.000       0.000       0.000       0.000
