 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                       flo          dep_wt            stor          rchrg           seep          revap         no3_st           minp           orgn           orgp       no3_rchg       no3_loss        no3_lat       no3_seep        flo_cha        flo_res         flo_ls
                                                                       mm              m              mm             mm             mm             mm        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_N        kg/ha_N        kg/ha_N             mm             mm             mm
   365    12    31  2018       2      20  aqu020                    0.000          3.551        322.400         19.911          0.996         22.238          0.750          0.000          0.500          0.000          6.446          6.424          0.000          0.003          0.000          0.000          0.000
   365    12    31  2018       3      30  aqu030                    0.000          4.413        279.305          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       4      40  aqu040                    0.000          3.525        323.662         20.323          1.016         22.238          0.776          0.000          0.500          0.000          6.677          6.651          0.000          0.003          0.000          0.000          0.000
   365    12    31  2018       5      50  aqu050                    0.000          4.413        279.309          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       6      60  aqu060                    0.000          3.500        324.943         20.846          1.042         22.238          0.812          0.000          0.500          0.000          6.992          6.962          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018       7      70  aqu070                    0.000          3.551        322.387         19.917          0.996         22.238          0.750          0.000          0.500          0.000          6.448          6.425          0.000          0.003          0.000          0.000          0.000
   365    12    31  2018       8      80  aqu080                    0.000          4.413        279.309          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018       9      90  aqu090                    0.000          4.413        279.308          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      10     100  aqu100                    0.000          4.413        279.306          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      11     110  aqu110                    0.000          4.413        279.310          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      12     120  aqu120                    0.000          3.548        322.526         20.000          1.000         22.238          0.754          0.000          0.500          0.000          6.488          6.465          0.000          0.003          0.000          0.000          0.000
   365    12    31  2018      13     130  aqu130                    0.000          4.413        279.309          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      14     140  aqu140                    0.000          3.532        323.325         20.288          1.014         22.238          0.770          0.000          0.500          0.000          6.628          6.602          0.000          0.003          0.000          0.000          0.000
   365    12    31  2018      15     150  aqu150                    0.000          4.413        279.309          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      16     160  aqu160                    0.000          3.515        324.165         20.637          1.032         22.238          0.790          0.000          0.500          0.000          6.800          6.772          0.000          0.003          0.000          0.000          0.000
   365    12    31  2018      17     170  aqu170                    0.000          4.413        279.310          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      18     180  aqu180                    0.000          3.492        325.314         20.948          1.047         22.238          0.824          0.000          0.500          0.000          7.096          7.062          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018      19     190  aqu190                    0.000          4.413        279.308          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      20     200  aqu200                    0.000          4.413        279.301          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      21     210  aqu210                    0.000          3.575        321.165         19.633          0.982         22.238          0.733          0.000          0.500          0.000          6.302          6.285          0.000          0.003          0.000          0.000          0.000
   365    12    31  2018      22     220  aqu220                    0.000          4.413        279.302          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      23     230  aqu230                    0.000          4.413        279.309          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      24     240  aqu240                    0.000          3.449        327.471         22.190          1.109         22.238          0.875          0.000          0.500          0.000          7.661          7.497          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018      25     250  aqu250                    0.000          3.481        325.873         21.623          1.081         22.238          0.843          0.000          0.500          0.000          7.302          7.225          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018      26     260  aqu260                    0.000          4.413        279.308          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      27     270  aqu270                    0.000          4.413        279.304          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      28     280  aqu280                    0.000          3.524        323.760         20.398          1.020         22.238          0.775          0.000          0.500          0.000          6.668          6.642          0.000          0.003          0.000          0.000          0.000
   365    12    31  2018      29     290  aqu290                    0.000          3.422        328.859         22.702          1.135         22.238          0.899          0.000          0.500          0.000          7.907          7.707          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018      30     300  aqu300                    0.000          4.413        279.310          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      31     310  aqu310                    0.000          3.469        326.495         21.847          1.092         22.238          0.864          0.000          0.500          0.000          7.532          7.407          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018      32     320  aqu320                    0.000          4.413        279.309          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      33     330  aqu330                    0.000          4.413        279.305          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      34     340  aqu340                    0.000          4.413        279.302          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      35     350  aqu350                    0.000          4.413        279.310          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      36     360  aqu360                    0.000          4.445        277.704          4.341          0.217         22.238          0.332          0.000          0.500          0.000          2.852          2.843          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      37     370  aqu370                    0.000          4.413        279.301          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      38     380  aqu380                    0.000          3.412        329.360         22.992          1.150         22.238          0.895          0.000          0.500          0.000          7.885          7.672          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018      39     390  aqu390                    0.000          4.413        279.306          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      40     400  aqu400                    0.000          3.388        330.559         23.220          1.161         22.238          0.900          0.000          0.500          0.000          7.929          7.710          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018      41     410  aqu410                    0.000          3.460        326.935         21.909          1.095         22.238          0.867          0.000          0.500          0.000          7.561          7.429          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018      42     420  aqu420                    0.000          4.413        279.295          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.172          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      43     430  aqu430                    0.000          4.413        279.291          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.172          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      44     440  aqu440                    0.000          3.503        324.770         20.772          1.039         22.238          0.804          0.000          0.500          0.000          6.920          6.890          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018      45     450  aqu450                    0.000          4.413        279.310          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      46     460  aqu460                    0.000          4.381        280.893          5.360          0.268         22.238          0.404          0.000          0.500          0.000          3.489          3.459          0.000          0.001          0.000          0.000          0.000
   365    12    31  2018      47     470  aqu470                    0.000          4.413        279.310          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      48     480  aqu480                    0.000          4.442        277.828          4.422          0.221         22.238          0.337          0.000          0.500          0.000          2.901          2.892          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      49     490  aqu490                    0.000          4.413        279.309          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      50     500  aqu500                    0.000          4.433        278.311          4.667          0.233         22.238          0.354          0.000          0.500          0.000          3.048          3.035          0.000          0.001          0.000          0.000          0.000
   365    12    31  2018      51     510  aqu510                    0.000          4.413        279.310          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      52     520  aqu520                    0.000          4.381        280.881          5.348          0.267         22.238          0.403          0.000          0.500          0.000          3.481          3.452          0.000          0.001          0.000          0.000          0.000
   365    12    31  2018      53     530  aqu530                    0.000          4.413        279.310          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      54     540  aqu540                    0.000          4.413        279.292          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.172          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      55     550  aqu550                    0.000          4.381        280.891          5.304          0.265         22.238          0.400          0.000          0.500          0.000          3.455          3.429          0.000          0.001          0.000          0.000          0.000
   365    12    31  2018      56     560  aqu560                    0.000          4.413        279.292          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.172          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      57     570  aqu570                    0.000          4.413        279.301          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      58     580  aqu580                    0.000          3.526        323.642         20.293          1.015         22.238          0.773          0.000          0.500          0.000          6.651          6.627          0.000          0.003          0.000          0.000          0.000
   365    12    31  2018      59     590  aqu590                    0.000          4.413        279.309          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      60     600  aqu600                    0.000          4.428        278.563          4.614          0.231         22.238          0.350          0.000          0.500          0.000          3.006          2.996          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      61     610  aqu610                    0.000          4.413        279.303          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      62     620  aqu620                    0.000          4.440        277.924          4.503          0.225         22.238          0.343          0.000          0.500          0.000          2.947          2.936          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      63     630  aqu630                    0.000          4.413        279.309          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      64     640  aqu640                    0.000          4.388        280.531          5.128          0.256         22.238          0.396          0.000          0.500          0.000          3.411          3.394          0.000          0.001          0.000          0.000          0.000
   365    12    31  2018      65     650  aqu650                    0.000          4.415        279.181          4.774          0.239         22.238          0.357          0.000          0.500          0.000          3.073          3.062          0.000          0.001          0.000          0.000          0.000
   365    12    31  2018      66     660  aqu660                    0.000          4.413        279.268          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.171          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      67     670  aqu670                    0.000          4.413        279.310          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      68     680  aqu680                    0.000          4.413        279.303          4.785          0.239         22.238          0.358          0.000          0.500          0.000          3.075          3.064          0.000          0.001          0.000          0.000          0.000
   365    12    31  2018      69     690  aqu690                    0.000          4.398        280.033          4.934          0.247         22.238          0.382          0.000          0.500          0.000          3.289          3.276          0.000          0.001          0.000          0.000          0.000
   365    12    31  2018      70     700  aqu700                    0.000          4.413        279.310          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      71     710  aqu710                    0.000          4.388        280.522          5.128          0.256         22.238          0.396          0.000          0.500          0.000          3.411          3.394          0.000          0.001          0.000          0.000          0.000
   365    12    31  2018      72     720  aqu720                    0.000          4.413        279.289          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.172          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      73     730  aqu730                    0.000          3.487        325.610         21.244          1.062         22.238          0.840          0.000          0.500          0.000          7.235          7.194          0.000          0.004          0.000          0.000          0.000
   365    12    31  2018      74     740  aqu740                    0.000          4.413        279.301          0.000          0.000         22.238          0.020          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      75     770  aqu770                    0.000          4.413        279.305          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      76     780  aqu780                    0.000          3.575        321.163         19.633          0.982         22.238          0.733          0.000          0.500          0.000          6.301          6.284          0.000          0.003          0.000          0.000          0.000
   365    12    31  2018      77     790  aqu790                    0.000          4.413        279.308          0.000          0.000         22.238          0.021          0.000          0.500          0.000          0.000          0.173          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      78      74  aqu_deep074               0.000         19.911       2402.661          0.889          0.000          0.000          0.000          0.000          0.500          0.000          0.003          0.003          0.000          0.000          0.000          0.000          0.000
   365    12    31  2018      79      79  aqu_deep079               0.000         19.933       2402.001          0.668          0.000          0.000          0.000          0.000          0.500          0.000          0.002          0.002          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       1      10  aqu010                    0.000          4.852        257.365          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       2      20  aqu020                    0.000          3.614        319.226         20.782          1.039         22.826          0.851          0.000          0.500          0.000          7.291          7.297          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019       3      30  aqu030                    0.000          4.852        257.362          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       4      40  aqu040                    0.000          3.583        320.774         20.858          1.043         22.826          0.883          0.000          0.500          0.000          7.553          7.564          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019       5      50  aqu050                    0.000          4.852        257.366          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       6      60  aqu060                    0.000          3.549        322.489         21.088          1.054         22.826          0.912          0.000          0.500          0.000          7.800          7.815          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019       7      70  aqu070                    0.000          3.614        319.216         20.781          1.039         22.826          0.851          0.000          0.500          0.000          7.289          7.295          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019       8      80  aqu080                    0.000          4.852        257.365          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019       9      90  aqu090                    0.000          4.852        257.365          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      10     100  aqu100                    0.000          4.852        257.362          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      11     110  aqu110                    0.000          4.852        257.345          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      12     120  aqu120                    0.000          3.611        319.408         20.782          1.039         22.826          0.856          0.000          0.500          0.000          7.328          7.335          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019      13     130  aqu130                    0.000          4.852        257.366          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      14     140  aqu140                    0.000          3.590        320.416         20.853          1.043         22.826          0.876          0.000          0.500          0.000          7.499          7.510          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019      15     150  aqu150                    0.000          4.852        257.365          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      16     160  aqu160                    0.000          3.569        321.509         20.952          1.048         22.826          0.897          0.000          0.500          0.000          7.671          7.684          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019      17     170  aqu170                    0.000          4.852        257.345          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      18     180  aqu180                    0.000          3.538        323.030         21.234          1.062         22.826          0.925          0.000          0.500          0.000          7.909          7.928          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019      19     190  aqu190                    0.000          4.852        257.365          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      20     200  aqu200                    0.000          4.852        257.358          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      21     210  aqu210                    0.000          3.645        317.688         20.586          1.029         22.826          0.826          0.000          0.500          0.000          7.085          7.082          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019      22     220  aqu220                    0.000          4.852        257.359          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      23     230  aqu230                    0.000          4.852        257.365          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      24     240  aqu240                    0.000          3.470        326.443         21.751          1.088         22.826          1.023          0.000          0.500          0.000          8.602          8.753          0.000          0.005          0.000          0.000          0.000
   365    12    31  2019      25     250  aqu250                    0.000          3.514        324.248         21.487          1.074         22.826          0.953          0.000          0.500          0.000          8.101          8.166          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019      26     260  aqu260                    0.000          4.852        257.365          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      27     270  aqu270                    0.000          4.852        257.361          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      28     280  aqu280                    0.000          3.580        320.926         20.876          1.044         22.826          0.881          0.000          0.500          0.000          7.538          7.549          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019      29     290  aqu290                    0.000          3.431        328.373         21.990          1.100         22.826          1.052          0.000          0.500          0.000          8.813          8.999          0.000          0.005          0.000          0.000          0.000
   365    12    31  2019      30     300  aqu300                    0.000          4.852        257.345          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      31     310  aqu310                    0.000          3.496        325.114         21.626          1.081         22.826          0.997          0.000          0.500          0.000          8.426          8.536          0.000          0.005          0.000          0.000          0.000
   365    12    31  2019      32     320  aqu320                    0.000          4.852        257.365          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      33     330  aqu330                    0.000          4.852        257.362          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      34     340  aqu340                    0.000          4.852        257.359          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      35     350  aqu350                    0.000          4.852        257.345          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      36     360  aqu360                    0.000          4.809        259.468          4.986          0.249         22.826          0.321          0.000          0.500          0.000          2.751          2.755          0.000          0.001          0.000          0.000          0.000
   365    12    31  2019      37     370  aqu370                    0.000          4.852        257.358          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      38     380  aqu380                    0.000          3.416        329.135         22.067          1.103         22.826          1.045          0.000          0.500          0.000          8.743          8.940          0.000          0.005          0.000          0.000          0.000
   365    12    31  2019      39     390  aqu390                    0.000          4.852        257.362          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      40     400  aqu400                    0.000          3.388        330.547         22.170          1.109         22.826          1.051          0.000          0.500          0.000          8.789          8.993          0.000          0.005          0.000          0.000          0.000
   365    12    31  2019      41     410  aqu410                    0.000          3.486        325.622         21.654          1.083         22.826          1.004          0.000          0.500          0.000          8.481          8.599          0.000          0.005          0.000          0.000          0.000
   365    12    31  2019      42     420  aqu420                    0.000          4.852        257.352          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      43     430  aqu430                    0.000          4.852        257.348          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      44     440  aqu440                    0.000          3.554        322.229         21.018          1.051         22.826          0.908          0.000          0.500          0.000          7.766          7.781          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019      45     450  aqu450                    0.000          4.852        257.345          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      46     460  aqu460                    0.000          4.722        263.815          6.080          0.304         22.826          0.432          0.000          0.500          0.000          3.679          3.700          0.000          0.001          0.000          0.000          0.000
   365    12    31  2019      47     470  aqu470                    0.000          4.852        257.345          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      48     480  aqu480                    0.000          4.805        259.663          5.038          0.252         22.826          0.324          0.000          0.500          0.000          2.774          2.779          0.000          0.001          0.000          0.000          0.000
   365    12    31  2019      49     490  aqu490                    0.000          4.852        257.344          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      50     500  aqu500                    0.000          4.790        260.437          5.343          0.267         22.826          0.354          0.000          0.500          0.000          3.028          3.034          0.000          0.001          0.000          0.000          0.000
   365    12    31  2019      51     510  aqu510                    0.000          4.852        257.345          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      52     520  aqu520                    0.000          4.723        263.795          6.083          0.304         22.826          0.431          0.000          0.500          0.000          3.675          3.695          0.000          0.001          0.000          0.000          0.000
   365    12    31  2019      53     530  aqu530                    0.000          4.852        257.345          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      54     540  aqu540                    0.000          4.852        257.348          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      55     550  aqu550                    0.000          4.723        263.771          6.077          0.304         22.826          0.430          0.000          0.500          0.000          3.666          3.683          0.000          0.001          0.000          0.000          0.000
   365    12    31  2019      56     560  aqu560                    0.000          4.852        257.349          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      57     570  aqu570                    0.000          4.852        257.358          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      58     580  aqu580                    0.000          3.584        320.734         20.853          1.043         22.826          0.881          0.000          0.500          0.000          7.537          7.547          0.000          0.004          0.000          0.000          0.000
   365    12    31  2019      59     590  aqu590                    0.000          4.852        257.344          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      60     600  aqu600                    0.000          4.785        260.666          5.362          0.268         22.826          0.358          0.000          0.500          0.000          3.067          3.072          0.000          0.001          0.000          0.000          0.000
   365    12    31  2019      61     610  aqu610                    0.000          4.852        257.359          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      62     620  aqu620                    0.000          4.801        259.882          5.212          0.261         22.826          0.333          0.000          0.500          0.000          2.852          2.857          0.000          0.001          0.000          0.000          0.000
   365    12    31  2019      63     630  aqu630                    0.000          4.852        257.344          0.000          0.000         18.163          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
   365    12    31  2019      64     640  aqu640                    0.000          4.734        263.256          6.040          0.302         22.826          0.426          0.000          0.500          0.000          3.647          3.655          0.000          0.001          0.000          0.000          0.000
   365    12    31  2019      65     650  aqu650                    0.000          4.769        261.480          5.573          0.279         22.826          0.382          0.000          0.500          0.000          3.271          3.276          0.000          0.001          0.000          0.000          0.000
   365    12    31  2019      66     660  aqu660                    0.000          4.853        257.324          0.000          0.000         18.073          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
