 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   366    12    31  2016       1       1  hru01                455.950       0.000       0.000      38.721       0.000      38.721       0.016     183.046      10.994     159.233      12.819      38.722      67.016      53.667     287.833      25.580      11.422       0.000       0.000       0.000    1497.567       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     234.166      36.456       0.071       0.000       0.000
   366    12    31  2016       2       2  hru02                455.950       0.000       0.000    1067.402       0.001    1067.402      20.585    1738.724       5.353     417.051    1316.320    2134.803       0.000     226.958     266.938     262.095      42.940       0.000       0.000       0.000    1497.566       0.000    2405.388       0.000       0.000       0.000    2134.803       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      39.980       0.000       0.145       0.000       0.000
   366    12    31  2016       3       3  hru03                455.950       0.000       0.000      38.722       0.001      38.722       0.016     183.046      10.994     159.233      12.819      38.722      67.016      53.666     287.829      25.580      11.422       0.000       0.000       0.000    1497.565       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000     234.162      17.657       0.158       0.000       0.000
   366    12    31  2016       4       4  hru04                455.950       0.000       0.000    1074.943       0.003    1074.945      20.778    1754.555       5.353     417.409    1331.793    2149.885       0.000     231.696     274.916     263.761      43.649       0.000       0.000       0.000    1497.565       0.000    2432.195       0.000       0.000       0.000    2149.885       0.000       0.000       0.003       0.000       0.000       0.000       0.000       0.000      43.220       0.000       0.577       0.000       0.000
   366    12    31  2016       5       5  hru05                455.950       0.000       0.000      38.720       0.000      38.720       0.016     183.047      10.994     159.234      12.819      38.722      67.016      53.667     287.834      25.580      11.422       0.000       0.000       0.000    1497.569       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     234.166      39.707       0.038       0.000       0.000
   366    12    31  2016       6       6  hru06                455.950       0.000       0.000    1048.991       0.001    1048.993      20.990    1781.581       5.353     417.409    1358.819    2097.983       0.000     240.610     293.022     266.378      44.842       0.000       0.000       0.000    1497.566       0.000    2442.672       0.000       0.000       0.000    2097.983       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000      52.412       0.000       0.259       0.000       0.000
   366    12    31  2016       7       7  hru07                455.950       0.000       0.000    1094.900       0.005    1094.904      20.581    1738.414       5.353     417.051    1316.009    2189.799       0.000     226.861     266.727     262.047      42.920       0.000       0.000       0.000    1497.565       0.000    2432.462       0.000       0.000       0.000    2189.799       0.000       0.000       0.005       0.000       0.000       0.000       0.000       0.000      39.866       0.000       0.970       0.000       0.000
   366    12    31  2016       8       8  hru08                455.950       0.000       0.000      38.694       0.000      38.695       0.016     183.047      10.994     159.234      12.819      38.722      67.016      53.667     287.833      25.580      11.422       0.000       0.000       0.000    1497.570       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     234.166      62.757       0.050       0.000       0.000
   366    12    31  2016       9       9  hru09                455.950       0.000       0.000      38.713       0.000      38.713       0.016     183.047      10.994     159.234      12.819      38.722      67.016      53.667     287.832      25.580      11.422       0.000       0.000       0.000    1497.568       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     234.165      51.349       0.082       0.000       0.000
   366    12    31  2016      10      10  hru10                455.950       0.000       0.000      38.721       0.001      38.721       0.016     183.047      10.994     159.234      12.819      38.722      67.016      53.667     287.829      25.580      11.422       0.000       0.000       0.000    1497.568       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000     234.162      37.507       0.149       0.000       0.000
   366    12    31  2016      11      11  hru11                455.950       0.000       0.000      38.674       0.000      38.674       0.016     183.047      10.994     159.234      12.819      38.722      67.016      53.668     287.835      25.581      11.422       0.000       0.000       0.000    1497.570       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     234.167      70.181       0.003       0.000       0.000
   366    12    31  2016      12      12  hru12                455.950       0.000       0.000    1080.380       0.005    1080.385      20.597    1741.601       5.353     417.051    1319.196    2160.761       0.000     226.660     269.721     262.506      43.153       0.000       0.000       0.000    1497.566       0.000    2424.340       0.000       0.000       0.000    2160.761       0.000       0.000       0.005       0.000       0.000       0.000       0.000       0.000      43.060       0.000       1.016       0.000       0.000
   366    12    31  2016      13      13  hru13                455.950       0.000       0.000      38.721       0.000      38.721       0.016     183.047      10.994     159.234      12.819      38.722      67.016      53.667     287.834      25.580      11.422       0.000       0.000       0.000    1497.570       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     234.167      34.698       0.031       0.000       0.000
   366    12    31  2016      14      14  hru14                455.950       0.000       0.000    1058.956       0.005    1058.961      20.738    1752.819       5.353     417.051    1330.415    2117.912       0.000     230.983     276.493     263.585      43.629       0.000       0.000       0.000    1497.566       0.000    2416.725       0.000       0.000       0.000    2117.912       0.000       0.000       0.005       0.000       0.000       0.000       0.000       0.000      45.510       0.000       1.043       0.000       0.000
   366    12    31  2016      15      15  hru15                455.950       0.000       0.000      38.722       0.000      38.722       0.016     183.047      10.994     159.234      12.819      38.722      67.016      53.668     287.834      25.580      11.422       0.000       0.000       0.000    1497.570       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     234.166      29.813       0.039       0.000       0.000
   366    12    31  2016      16      16  hru16                455.950       0.000       0.000    1066.434       0.005    1066.440      20.875    1761.370       5.353     417.409    1338.607    2132.868       0.000     235.577     279.443     264.517      44.016       0.000       0.000       0.000    1497.566       0.000    2431.248       0.000       0.000       0.000    2132.868       0.000       0.000       0.005       0.000       0.000       0.000       0.000       0.000      43.867       0.000       1.099       0.000       0.000
   366    12    31  2016      17      17  hru17                455.950       0.000       0.000      38.678       0.000      38.678       0.016     183.047      10.994     159.234      12.819      38.722      67.016      53.668     287.835      25.581      11.422       0.000       0.000       0.000    1497.570       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     234.167      68.870       0.006       0.000       0.000
   366    12    31  2016      18      18  hru18                455.950       0.000       0.000    1045.528       0.006    1045.534      21.056    1790.899       5.353     417.409    1368.137    2091.056       0.000     245.813     297.206     267.316      45.189       0.000       0.000       0.000    1497.567       0.000    2447.577       0.000       0.000       0.000    2091.056       0.000       0.000       0.006       0.000       0.000       0.000       0.000       0.000      51.393       0.000       1.106       0.000       0.000
   366    12    31  2016      19      19  hru19                455.950       0.000       0.000      38.717       0.000      38.717       0.016     183.047      10.994     159.234      12.819      38.722      67.016      53.667     287.832      25.580      11.422       0.000       0.000       0.000    1497.569       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000     234.165      45.727       0.078       0.000       0.000
   366    12    31  2016      20      20  hru20                455.950       0.000       0.000      38.722       0.001      38.723       0.016     183.046      10.994     159.233      12.819      38.722      67.016      53.666     287.823      25.580      11.422       0.000       0.000       0.000    1497.564       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000     234.157      11.892       0.258       0.000       0.000
   366    12    31  2016      21      21  hru21                455.950       0.000       0.000    1038.153       0.005    1038.158      20.222    1715.721       5.353     417.052    1293.316    2076.306       0.000     220.119     253.687     259.069      41.270       0.000       0.000       0.000    1497.564       0.000    2346.365       0.000       0.000       0.000    2076.306       0.000       0.000       0.005       0.000       0.000       0.000       0.000       0.000      33.567       0.000       0.966       0.000       0.000
   366    12    31  2016      22      22  hru22                455.950       0.000       0.000      38.722       0.001      38.723       0.016     183.046      10.994     159.233      12.819      38.722      67.016      53.667     287.824      25.580      11.422       0.000       0.000       0.000    1497.567       0.000       0.000       0.000       0.000       0.000      38.722       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.000     234.158      28.630       0.233       0.000       0.000
