 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor 
                                                                         m^3/s   
   365    12    31  2023      16      16  cha16                0.1020E-01     0.0000E+00     0.1016E-01     0.3700E-01     0.1521E-01     0.7477E-02     0.7476E-02     0.0000E+00     0.7476E-02     0.0000E+00     0.7468E-06     0.0000E+00     0.7196E+00     0.8809E-01     0.1000E-04     0.0000E+00     0.2510E-05     0.0000E+00     0.8482E+03     0.0000E+00     0.8451E+03     0.1107E-04
   365    12    31  2023      17      17  cha17                0.1840E-01     0.0000E+00     0.1840E-01     0.5662E-01     0.2075E-01     0.4797E+01     0.1038E-01     0.0000E+00     0.4892E-02     0.4770E+01     0.1692E-01     0.0000E+00     0.9730E+00     0.7174E+00     0.2340E-02     0.7485E-01     0.2158E-01     0.0000E+00     0.9256E+03     0.0000E+00     0.9255E+03     0.1122E-03
   365    12    31  2023      18      18  cha18                0.3189E-01     0.0000E+00     0.3189E-01     0.7420E-01     0.1930E-01     0.2182E+01     0.9650E-02     0.0000E+00     0.3410E-02     0.2112E+01     0.6008E-01     0.0000E+00     0.1402E+01     0.2215E+00     0.1800E-02     0.1047E-01     0.4417E-01     0.0000E+00     0.8725E+03     0.0000E+00     0.8725E+03     0.1040E-03
   365    12    31  2023      19      19  cha19                0.1650E-02     0.0000E+00     0.1608E-02     0.7883E-02     0.1653E-01     0.8267E-02     0.8265E-02     0.0000E+00     0.8265E-02     0.0000E+00     0.2204E-05     0.0000E+00     0.2056E+00     0.3821E-01     0.1000E-04     0.0000E+00     0.2170E-04     0.0000E+00     0.1108E+04     0.0000E+00     0.1079E+04     0.1961E-05
   365    12    31  2023      20      20  cha20                0.1340E-01     0.0000E+00     0.1323E-01     0.4649E-01     0.1655E-01     0.8274E-02     0.8273E-02     0.0000E+00     0.8273E-02     0.0000E+00     0.7593E-06     0.0000E+00     0.7899E+00     0.9374E-01     0.1000E-04     0.0000E+00     0.2382E-05     0.0000E+00     0.9543E+03     0.0000E+00     0.9421E+03     0.7604E-05
   365    12    31  2023      21      21  cha21                0.4173E-01     0.0000E+00     0.4173E-01     0.8356E-01     0.2347E-01     0.1174E-01     0.1174E-01     0.0000E+00     0.1173E-01     0.0000E+00     0.3998E-05     0.0000E+00     0.1643E+01     0.1528E+00     0.1000E-04     0.0000E+00     0.3655E-05     0.0000E+00     0.8764E+03     0.0000E+00     0.8764E+03     0.4564E-05
   365    12    31  2023      22      22  cha22                0.1822E-02     0.0000E+00     0.1800E-02     0.8646E-02     0.1443E-01     0.1144E+00     0.7215E-02     0.0000E+00     0.6324E-02     0.1061E+00     0.1155E-02     0.0000E+00     0.2225E+00     0.6295E-01     0.7900E-03     0.2700E-02     0.7841E-02     0.0000E+00     0.1071E+04     0.0000E+00     0.1059E+04     0.9275E-05
   365    12    31  2023      23      23  cha23                0.4035E-02     0.0000E+00     0.4035E-02     0.1786E-01     0.1732E-01     0.9272E-02     0.8658E-02     0.0000E+00     0.8528E-02     0.0000E+00     0.6139E-03     0.0000E+00     0.3784E+00     0.5739E-01     0.2500E-03     0.0000E+00     0.3134E-02     0.0000E+00     0.9799E+03     0.0000E+00     0.9799E+03     0.1561E-04
   365    12    31  2023      24      24  cha24                0.1804E-02     0.0000E+00     0.1791E-02     0.8440E-02     0.1443E-01     0.2832E+01     0.7213E-02     0.0000E+00     0.3285E-02     0.2825E+01     0.3044E-06     0.0000E+00     0.2593E+00     0.1042E+01     0.2280E-02     0.1115E+00     0.1582E-05     0.0000E+00     0.8225E+03     0.0000E+00     0.8163E+03     0.2922E-03
   365    12    31  2023      25      25  cha25                0.6885E-02     0.0000E+00     0.6873E-02     0.2813E-01     0.2134E-01     0.5946E+00     0.1067E-01     0.0000E+00     0.7394E-02     0.5768E+00     0.7124E-02     0.0000E+00     0.5253E+00     0.1401E+00     0.1040E-02     0.8401E-02     0.1747E-01     0.0000E+00     0.9675E+03     0.0000E+00     0.9658E+03     0.2536E-04
   365    12    31  2023      26      26  cha26                0.3555E-02     0.0000E+00     0.3554E-02     0.1608E-01     0.1501E-01     0.7508E-02     0.7505E-02     0.0000E+00     0.7505E-02     0.0000E+00     0.3798E-05     0.0000E+00     0.3337E+00     0.5278E-01     0.1000E-04     0.0000E+00     0.2370E-04     0.0000E+00     0.1064E+04     0.0000E+00     0.1064E+04     0.1540E-04
   365    12    31  2023      27      27  cha27                0.4077E-02     0.0000E+00     0.4078E-02     0.1816E-01     0.1540E-01     0.7657E-02     0.7655E-02     0.0000E+00     0.7655E-02     0.0000E+00     0.1995E-05     0.0000E+00     0.3664E+00     0.5617E-01     0.1000E-04     0.0000E+00     0.1144E-04     0.0000E+00     0.1044E+04     0.0000E+00     0.1045E+04     0.2638E-04
   365    12    31  2023      28      28  cha28                0.1537E-01     0.0000E+00     0.1536E-01     0.5111E-01     0.2196E-01     0.5440E+01     0.1098E-01     0.0000E+00     0.4613E-02     0.5399E+01     0.2965E-01     0.0000E+00     0.8548E+00     0.2963E+00     0.2410E-02     0.2391E-01     0.3249E-01     0.0000E+00     0.9594E+03     0.0000E+00     0.9586E+03     0.4160E-03
   365    12    31  2023      29      29  cha29                0.4334E-02     0.0000E+00     0.4277E-02     0.1899E-01     0.2623E-01     0.1312E-01     0.1311E-01     0.0000E+00     0.1311E-01     0.0000E+00     0.4378E-05     0.0000E+00     0.3988E+00     0.5944E-01     0.1000E-04     0.0000E+00     0.2233E-04     0.0000E+00     0.9638E+03     0.0000E+00     0.9511E+03     0.3630E-05
   365    12    31  2023      30      30  cha30                0.1336E-01     0.0000E+00     0.1328E-01     0.4645E-01     0.1538E-01     0.7689E-02     0.7688E-02     0.0000E+00     0.7688E-02     0.0000E+00     0.7542E-06     0.0000E+00     0.7861E+00     0.9344E-01     0.1000E-04     0.0000E+00     0.2384E-05     0.0000E+00     0.9588E+03     0.0000E+00     0.9531E+03     0.2597E-05
   365    12    31  2023      31      31  cha31                0.1021E-01     0.0000E+00     0.1021E-01     0.3701E-01     0.1483E-01     0.7241E-02     0.7240E-02     0.0000E+00     0.7240E-02     0.0000E+00     0.7485E-06     0.0000E+00     0.7209E+00     0.8820E-01     0.1000E-04     0.0000E+00     0.2507E-05     0.0000E+00     0.8466E+03     0.0000E+00     0.8467E+03     0.3152E-04
   365    12    31  2023      32      32  cha32                0.5090E-02     0.0000E+00     0.5090E-02     0.2146E-01     0.1611E-01     0.4404E+01     0.7889E-02     0.0000E+00     0.5059E-02     0.4395E+01     0.4635E-03     0.0000E+00     0.4701E+00     0.1033E+01     0.1960E-02     0.1127E+00     0.1048E-02     0.0000E+00     0.8608E+03     0.0000E+00     0.8608E+03     0.2614E-03
   365    12    31  2023      33      33  cha33                0.4306E-01     0.0000E+00     0.4306E-01     0.8569E-01     0.1666E+01     0.8329E+00     0.8328E+00     0.0000E+00     0.8327E+00     0.0000E+00     0.1308E-03     0.0000E+00     0.1654E+01     0.1534E+00     0.1000E-04     0.0000E+00     0.1021E-03     0.0000E+00     0.8950E+03     0.0000E+00     0.8950E+03     0.7959E-03
   365    12    31  2023      34      34  cha34                0.8002E-02     0.0000E+00     0.7986E-02     0.3203E-01     0.2065E-01     0.1042E-01     0.1033E-01     0.0000E+00     0.1028E-01     0.0000E+00     0.8868E-04     0.0000E+00     0.5604E+00     0.7457E-01     0.7000E-04     0.0000E+00     0.3108E-03     0.0000E+00     0.1010E+04     0.0000E+00     0.1008E+04     0.8962E-06
   365    12    31  2023      35      35  cha35                0.4498E-05     0.0000E+00     0.4493E-05     0.2238E-04     0.4182E-02     0.2127E-02     0.2091E-02     0.0000E+00     0.2064E-02     0.0000E+00     0.3630E-04     0.0000E+00     0.5370E-01     0.1561E-01     0.4300E-03     0.0000E+00     0.9609E-03     0.0000E+00     0.2828E+02     0.0000E+00     0.2825E+02     0.3307E-06
   365    12    31  2023      36      36  cha36                0.9436E-01     0.0000E+00     0.9436E-01     0.1039E+00     0.5442E+02     0.2740E+02     0.2721E+02     0.0000E+00     0.2705E+02     0.0000E+00     0.1903E+00     0.0000E+00     0.2756E+01     0.2156E+00     0.1810E-02     0.0000E+00     0.6743E-01     0.0000E+00     0.8373E+03     0.0000E+00     0.8373E+03     0.1031E-01
   365    12    31  2023      37      37  cha37                0.8073E-02     0.0000E+00     0.6655E-02     0.2995E-01     0.3561E-01     0.1781E-01     0.1780E-01     0.0000E+00     0.1779E-01     0.0000E+00     0.1067E-04     0.0000E+00     0.6845E+00     0.8520E-01     0.1000E-04     0.0000E+00     0.2888E-04     0.0000E+00     0.7298E+03     0.0000E+00     0.6016E+03     0.4633E-03
   365    12    31  2023      38      38  cha38                0.1437E-04     0.0000E+00     0.1328E-04     0.7070E-04     0.6189E-02     0.3097E-02     0.3095E-02     0.0000E+00     0.3094E-02     0.0000E+00     0.2284E-05     0.0000E+00     0.1078E+00     0.2485E-01     0.1000E-04     0.0000E+00     0.4063E-04     0.0000E+00     0.2827E+02     0.0000E+00     0.2613E+02     0.1708E-04
   365    12    31  2023      39      39  cha39                0.2191E-01     0.0000E+00     0.2191E-01     0.5984E-01     0.3323E+02     0.9275E+02     0.1661E+02     0.0000E+00     0.3604E+01     0.7614E+02     0.0000E+00     0.0000E+00     0.1154E+01     0.1845E+02     0.7440E-02     0.2030E+01     0.0000E+00     0.0000E+00     0.8292E+03     0.0000E+00     0.8292E+03     0.8375E-03
   365    12    31  2023      40      40  cha40                0.1446E-01     0.0000E+00     0.1445E-01     0.4906E-01     0.6307E+02     0.3154E+02     0.3153E+02     0.0000E+00     0.3153E+02     0.0000E+00     0.2172E-02     0.0000E+00     0.8244E+00     0.9645E-01     0.2900E-03     0.0000E+00     0.4528E-02     0.0000E+00     0.9590E+03     0.0000E+00     0.9583E+03     0.9772E-02
   365    12    31  2023      41      41  cha41                0.5828E-02     0.0000E+00     0.5821E-02     0.2442E-01     0.3079E+01     0.1540E+01     0.1540E+01     0.0000E+00     0.1540E+01     0.0000E+00     0.1675E-04     0.0000E+00     0.4814E+00     0.6739E-01     0.1000E-04     0.0000E+00     0.7193E-04     0.0000E+00     0.9472E+03     0.0000E+00     0.9460E+03     0.4862E-03
   365    12    31  2023      42      42  cha42                0.8639E-02     0.0000E+00     0.8637E-02     0.3389E-01     0.1279E+01     0.6154E+02     0.6396E+00     0.0000E+00     0.9444E-02     0.6090E+02     0.0000E+00     0.0000E+00     0.5938E+00     0.1203E+02     0.6410E-02     0.1334E+01     0.0000E+00     0.0000E+00     0.9897E+03     0.0000E+00     0.9895E+03     0.1829E-02
   365    12    31  2023      43      43  cha43                0.3261E-02     0.0000E+00     0.3247E-02     0.1467E-01     0.4556E+01     0.2278E+01     0.2278E+01     0.0000E+00     0.2278E+01     0.0000E+00     0.1255E-04     0.0000E+00     0.3458E+00     0.5404E-01     0.1000E-04     0.0000E+00     0.7787E-04     0.0000E+00     0.9200E+03     0.0000E+00     0.9161E+03     0.8837E-03
   365    12    31  2023      44      44  cha44                0.9372E-03     0.0000E+00     0.8849E-03     0.4522E-02     0.8059E-02     0.4036E-02     0.4030E-02     0.0000E+00     0.4026E-02     0.0000E+00     0.6062E-05     0.0000E+00     0.1766E+00     0.3453E-01     0.1000E-04     0.0000E+00     0.6845E-04     0.0000E+00     0.8106E+03     0.0000E+00     0.7653E+03     0.1631E-04
   365    12    31  2023      45      45  cha45                0.9424E-03     0.0000E+00     0.9307E-03     0.4579E-02     0.1345E-01     0.6731E-02     0.6726E-02     0.0000E+00     0.6725E-02     0.0000E+00     0.5123E-05     0.0000E+00     0.1546E+00     0.3160E-01     0.1000E-04     0.0000E+00     0.5920E-04     0.0000E+00     0.1017E+04     0.0000E+00     0.1005E+04     0.7583E-06
   365    12    31  2023      46      46  cha46                0.4456E-02     0.0000E+00     0.3508E-02     0.1849E-01     0.8790E+02     0.4395E+02     0.4395E+02     0.0000E+00     0.4395E+02     0.0000E+00     0.8828E-05     0.0000E+00     0.4989E+00     0.6900E-01     0.1000E-04     0.0000E+00     0.3567E-04     0.0000E+00     0.6825E+03     0.0000E+00     0.5373E+03     0.8407E+00
   365    12    31  2023      47      47  cha47                0.6956E-04     0.0000E+00     0.4566E-04     0.3228E-03     0.3180E-01     0.1590E-01     0.1590E-01     0.0000E+00     0.1590E-01     0.0000E+00     0.4175E-05     0.0000E+00     0.2778E+00     0.4670E-01     0.1000E-04     0.0000E+00     0.3333E-04     0.0000E+00     0.2827E+02     0.0000E+00     0.1856E+02     0.4291E-03
   365    12    31  2023      48      48  cha48                0.1917E-01     0.0000E+00     0.1916E-01     0.5495E-01     0.6875E-01     0.2777E+01     0.3437E-01     0.0000E+00     0.1313E-01     0.2695E+01     0.4801E-01     0.0000E+00     0.1081E+01     0.1547E+00     0.2070E-02     0.4858E-02     0.5830E-01     0.0000E+00     0.8096E+03     0.0000E+00     0.8089E+03     0.4067E-03
   365    12    31  2023      49      49  cha49                0.1674E+00     0.0000E+00     0.1674E+00     0.1674E+00     0.1667E+02     0.8336E+01     0.8335E+01     0.0000E+00     0.8335E+01     0.0000E+00     0.3176E-03     0.0000E+00     0.3875E+01     0.2707E+00     0.1000E-04     0.0000E+00     0.6594E-04     0.0000E+00     0.8413E+03     0.0000E+00     0.8413E+03     0.1132E-01
   365    12    31  2023      50      50  cha50                0.1802E+00     0.0000E+00     0.1802E+00     0.1802E+00     0.8382E+01     0.4195E+01     0.4191E+01     0.0000E+00     0.4187E+01     0.0000E+00     0.3996E-02     0.0000E+00     0.4035E+01     0.2781E+00     0.5000E-04     0.0000E+00     0.7629E-03     0.0000E+00     0.8466E+03     0.0000E+00     0.8466E+03     0.8575E-02
   365    12    31  2023      51      51  cha51                0.2146E+00     0.0000E+00     0.2146E+00     0.2146E+00     0.4886E+01     0.2447E+01     0.2443E+01     0.0000E+00     0.2439E+01     0.0000E+00     0.4211E-02     0.0000E+00     0.4513E+01     0.2996E+00     0.4000E-04     0.0000E+00     0.6739E-03     0.0000E+00     0.8371E+03     0.0000E+00     0.8371E+03     0.5130E-02
   365    12    31  2023      52      52  cha52                0.3360E-01     0.0000E+00     0.3360E-01     0.7859E-01     0.9323E+00     0.4662E+00     0.4661E+00     0.0000E+00     0.4660E+00     0.0000E+00     0.9018E-04     0.0000E+00     0.1394E+01     0.1369E+00     0.1000E-04     0.0000E+00     0.9134E-04     0.0000E+00     0.9286E+03     0.0000E+00     0.9286E+03     0.6476E-04
   365    12    31  2023      53      53  cha53                0.2952E-01     0.0000E+00     0.2952E-01     0.7329E-01     0.1658E+01     0.9240E+00     0.8288E+00     0.0000E+00     0.7440E+00     0.7146E-01     0.2382E-01     0.0000E+00     0.1301E+01     0.1316E+00     0.9100E-03     0.1022E-03     0.2678E-01     0.0000E+00     0.9152E+03     0.0000E+00     0.9152E+03     0.2845E-03
   365    12    31  2023      54      54  cha54                0.2548E-01     0.0000E+00     0.2548E-01     0.6794E-01     0.3294E+01     0.1647E+01     0.1647E+01     0.0000E+00     0.1647E+01     0.0000E+00     0.7141E-04     0.0000E+00     0.1191E+01     0.1233E+00     0.1000E-04     0.0000E+00     0.9041E-04     0.0000E+00     0.9153E+03     0.0000E+00     0.9153E+03     0.4137E-02
