 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake          gwtrann          gwtranp      
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha       
   365    12    31  2022      46       0  rtu460                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.462           18.796           17.570            3.039          265.337           50.249            0.000            0.000          106.657           19.880            0.000            0.000
   365    12    31  2022      47       0  rtu470                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.463           18.796           17.570            3.039          265.338           50.249            0.000            0.000          106.658           19.880            0.000            0.000
   365    12    31  2022      48       0  rtu480                 0.000       0.000      27.807      13.790            0.000            0.000            0.000           85.455           18.795           17.569            3.039          265.333           50.249            0.000            0.000          106.655           19.880            0.000            0.000
   365    12    31  2022      49       0  rtu490                 0.000       0.000      27.807      13.790            0.000            0.000            0.000           85.453           18.795           17.569            3.039          265.332           50.248            0.000            0.000          106.654           19.880            0.000            0.000
   365    12    31  2022      50       0  rtu500                 0.000       0.000      27.807      13.790            0.000            0.000            0.000           85.453           18.795           17.569            3.039          265.333           50.248            0.000            0.000          106.654           19.880            0.000            0.000
   365    12    31  2022      51       0  rtu510                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.459           18.796           17.570            3.039          265.336           50.249            0.000            0.000          106.657           19.880            0.000            0.000
   365    12    31  2022      52       0  rtu520                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.460           18.796           17.570            3.039          265.337           50.249            0.000            0.000          106.657           19.880            0.000            0.000
   365    12    31  2022      53       0  rtu530                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.881            0.000            0.000
   365    12    31  2022      54       0  rtu540                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.881            0.000            0.000
   365    12    31  2022      55       0  rtu550                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.881            0.000            0.000
   365    12    31  2022      56       0  rtu560                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.881            0.000            0.000
   365    12    31  2022      57       0  rtu570                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.881            0.000            0.000
   365    12    31  2022      58       0  rtu580                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.881            0.000            0.000
   365    12    31  2022      59       0  rtu590                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.464           18.796           17.570            3.039          265.339           50.250            0.000            0.000          106.659           19.880            0.000            0.000
   365    12    31  2022      60       0  rtu600                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.461           18.796           17.570            3.039          265.337           50.249            0.000            0.000          106.657           19.880            0.000            0.000
   365    12    31  2022      61       0  rtu610                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.464           18.796           17.570            3.039          265.339           50.250            0.000            0.000          106.658           19.880            0.000            0.000
   365    12    31  2022      62       0  rtu620                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.460           18.796           17.570            3.039          265.335           50.249            0.000            0.000          106.656           19.880            0.000            0.000
   365    12    31  2022      63       0  rtu630                 0.000       0.000      -2.815      -7.517          119.532           13.149            0.000           40.461           20.735           -8.812            3.551            3.423            0.963            0.000            0.000           95.482           17.330            0.000            0.000
   365    12    31  2022      64       0  rtu640                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.463           18.796           17.570            3.039          265.339           50.250            0.000            0.000          106.658           19.880            0.000            0.000
   365    12    31  2022      65       0  rtu650                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.460           18.796           17.570            3.039          265.337           50.249            0.000            0.000          106.657           19.880            0.000            0.000
   365    12    31  2022      66       0  rtu660                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.462           18.796           17.570            3.039          265.338           50.249            0.000            0.000          106.658           19.880            0.000            0.000
   365    12    31  2022      67       0  rtu670                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.459           18.796           17.570            3.039          265.336           50.249            0.000            0.000          106.657           19.880            0.000            0.000
   365    12    31  2022      68       0  rtu680                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.881            0.000            0.000
   365    12    31  2022      69       0  rtu690                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.881            0.000            0.000
   365    12    31  2022      70       0  rtu700                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.880            0.000            0.000
   365    12    31  2022      71       0  rtu710                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.881            0.000            0.000
   365    12    31  2022      72       0  rtu720                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.465           18.796           17.570            3.039          265.340           50.250            0.000            0.000          106.659           19.881            0.000            0.000
   365    12    31  2022      73       0  rtu730                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.463           18.796           17.570            3.039          265.339           50.250            0.000            0.000          106.658           19.880            0.000            0.000
   365    12    31  2022      74       0  rtu740                 0.000       0.000      27.807      13.789            0.000            0.000            0.000           85.434           18.794           17.568            3.039          265.324           50.247            0.000            0.000          106.648           19.878            0.000            0.000
   365    12    31  2022      75       0  rtu750                 0.000       0.000      -2.781      -7.507          119.532           13.149            0.000            0.000           13.324           -5.703            2.282            3.211            0.891            0.000            0.000           87.083           15.799            0.000            0.000
   365    12    31  2022      76       0  rtu760                 0.000       0.000      27.807      13.790            0.000            0.000            0.000           85.450           18.795           17.569            3.039          265.331           50.248            0.000            0.000          106.653           19.879            0.000            0.000
   365    12    31  2022      77       0  rtu770                 0.000       0.000      27.808      13.791            0.000            0.000            0.000           85.459           18.796           17.570            3.039          265.336           50.249            0.000            0.000          106.657           19.880            0.000            0.000
