 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor 
                                                                         m^3/s   
   243     8    31  2021         1     1  april24               0.3639E+03     0.0000E+00     0.3641E+03     0.5663E+03     0.7255E+01     0.1403E+02     0.3628E+01     0.0000E+00     0.3465E+01     0.1040E+02     0.1707E-02     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.8854E-01     0.9974E-03     0.0000E+00     0.6953E+03     0.0000E+00     0.6957E+03     0.2195E+03
   273     9    30  2021         1     1  april24               0.2066E+03     0.0000E+00     0.2114E+03     0.3194E+03     0.9564E+01     0.1586E+02     0.4782E+01     0.0000E+00     0.4519E+01     0.1107E+02     0.4784E-02     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.1279E+00     0.1551E-02     0.0000E+00     0.4117E+03     0.0000E+00     0.4171E+03     0.2827E+03
   304    10    31  2021         1     1  april24               0.5869E-05     0.0000E+00     0.3485E-05     0.1011E-04     0.5964E-07     0.2013E-07     0.2013E-07     0.0000E+00     0.2013E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4884E-04     0.0000E+00     0.7371E-05     0.2366E-01
   334    11    30  2021         1     1  april24               0.9370E+01     0.0000E+00     0.8608E+01     0.1796E+02     0.6600E-01     0.7162E-01     0.3299E-01     0.0000E+00     0.3208E-01     0.3741E-01     0.1216E-02     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.1069E-02     0.7855E-03     0.0000E+00     0.3292E+02     0.0000E+00     0.3129E+02     0.2689E+01
   365    12    31  2021         1     1  april24               0.7875E+00     0.0000E+00     0.1035E+01     0.8565E+00     0.6981E-03     0.3590E-03     0.3490E-03     0.0000E+00     0.3391E-03     0.0000E+00     0.9955E-05     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.0000E+00     0.2593E-05     0.0000E+00     0.4268E+00     0.0000E+00     0.6523E+00     0.5984E+00
    31     1    31  2022         1     1  april24               0.5971E-05     0.0000E+00     0.4987E-05     0.9426E-05     0.3966E-07     0.9744E-08     0.9744E-08     0.0000E+00     0.9744E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4480E-04     0.0000E+00     0.7681E-05     0.1679E-02
    59     2    28  2022         1     1  april24               0.5095E-05     0.0000E+00     0.3408E-05     0.8083E-05     0.3906E-07     0.9655E-08     0.9655E-08     0.0000E+00     0.9655E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.4344E-04     0.0000E+00     0.6446E-05     0.6705E-03
    90     3    31  2022         1     1  april24               0.5121E-04     0.0000E+00     0.5149E-04     0.7139E-04     0.4461E-07     0.1310E-07     0.1310E-07     0.0000E+00     0.1310E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1395E-03     0.0000E+00     0.1920E-03     0.6679E-03
   120     4    30  2022         1     1  april24               0.1666E+02     0.0000E+00     0.1591E+02     0.3096E+02     0.1333E+00     0.1414E+00     0.6662E-01     0.0000E+00     0.6511E-01     0.7289E-01     0.1929E-02     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.2061E-02     0.1178E-02     0.0000E+00     0.5779E+02     0.0000E+00     0.5560E+02     0.5435E+01
   151     5    31  2022         1     1  april24               0.1225E+03     0.0000E+00     0.1203E+03     0.2045E+03     0.3028E+01     0.3998E+01     0.1514E+01     0.0000E+00     0.1448E+01     0.2471E+01     0.1290E-01     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.3901E-01     0.5937E-02     0.0000E+00     0.2932E+03     0.0000E+00     0.2883E+03     0.8124E+02
   181     6    30  2022         1     1  april24               0.1882E+03     0.0000E+00     0.1838E+03     0.3166E+03     0.8586E+01     0.1296E+02     0.4293E+01     0.0000E+00     0.4047E+01     0.8649E+01     0.1635E-01     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.1238E+00     0.6592E-02     0.0000E+00     0.4678E+03     0.0000E+00     0.4602E+03     0.1500E+03
   212     7    31  2022         1     1  april24               0.3067E+03     0.0000E+00     0.3058E+03     0.4823E+03     0.6798E+01     0.1146E+02     0.3399E+01     0.0000E+00     0.3258E+01     0.8059E+01     0.6137E-02     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.7819E-01     0.1882E-02     0.0000E+00     0.6101E+03     0.0000E+00     0.6049E+03     0.2524E+03
   243     8    31  2022         1     1  april24               0.3385E+03     0.0000E+00     0.3391E+03     0.5212E+03     0.5535E+01     0.1026E+02     0.2767E+01     0.0000E+00     0.2638E+01     0.7495E+01     0.2135E-02     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.6368E-01     0.1023E-02     0.0000E+00     0.6168E+03     0.0000E+00     0.6182E+03     0.1808E+03
   273     9    30  2022         1     1  april24               0.2120E+03     0.0000E+00     0.2168E+03     0.3281E+03     0.9587E+01     0.1600E+02     0.4794E+01     0.0000E+00     0.4524E+01     0.1121E+02     0.4325E-02     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.1276E+00     0.1418E-02     0.0000E+00     0.4221E+03     0.0000E+00     0.4274E+03     0.2944E+03
   304    10    31  2022         1     1  april24               0.1059E+01     0.0000E+00     0.1387E+01     0.1253E+01     0.6065E-01     0.3033E-01     0.3033E-01     0.0000E+00     0.3032E-01     0.0000E+00     0.7175E-05     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.0000E+00     0.4361E-05     0.0000E+00     0.8175E+00     0.0000E+00     0.1216E+01     0.1002E+03
   334    11    30  2022         1     1  april24               0.2120E+01     0.0000E+00     0.1985E+01     0.4259E+01     0.2640E-02     0.3387E-02     0.1320E-02     0.0000E+00     0.1282E-02     0.1879E-02     0.1874E-03     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.5788E-04     0.2256E-03     0.0000E+00     0.9654E+01     0.0000E+00     0.9188E+01     0.1519E+00
   365    12    31  2022         1     1  april24               0.2055E+01     0.0000E+00     0.1921E+01     0.4129E+01     0.2180E-02     0.2800E-02     0.1090E-02     0.0000E+00     0.1052E-02     0.1529E-02     0.1812E-03     0.0000E+00     0.4823E+01     0.3132E+00     0.1850E-02     0.4708E-04     0.2199E-03     0.0000E+00     0.9076E+01     0.0000E+00     0.8642E+01     0.1281E+00
