 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
   365    12    31  2023      26      26  hru26                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.564       5.213      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      27      27  hru27                  0.986   70312.016       0.000     125.098      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.204      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      28      28  hru28                  0.995    3609.461    7647.743     377.448      17.548       0.000       0.000       2.021      18.288       0.000       0.000       6.294       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      29      29  hru29                  0.995    3586.719    7645.128     377.274      17.553       0.000       0.000       2.021      19.919       0.000       0.000       7.252       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      30      30  hru30                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.216      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      31      31  hru31                  0.995    3585.356    7632.239     376.656      17.551       0.000       0.000       2.021      19.753       0.000       0.000       6.890       0.000      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      32      32  hru32                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.564       5.214      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      33      33  hru33                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.564       5.206      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      34      34  hru34                  0.986   70312.008       0.000     125.098      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.200      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
   365    12    31  2023      35      35  hru35                  0.986   70312.047       0.000     125.099      18.150       0.000       0.000       0.000       0.000       0.000     254.563       5.216      47.446      21.794      15.020      18.407      16.755       3.133       0.736       0.477       0.000       0.000       0.000       0.000
