 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
    366    12    31  2016      1       0  rtu010                 0.002       0.000       0.000      16.109       0.000       1.632       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016      2       0  rtu020                 0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.005       0.000       0.000
    366    12    31  2016      3       0  rtu030                 0.000       0.000       0.000       0.000       0.001       0.000       0.000       0.000       0.000       0.005       0.000       0.000
    366    12    31  2016      4       0  rtu040                 0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.005       0.000       0.000
    366    12    31  2016      5       0  rtu050                 0.002       0.000       0.000      16.142       0.000       1.636       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016      6       0  rtu060                 0.002       0.000       0.000      16.708       0.000       1.658       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016      7       0  rtu070                 0.002       0.000       0.000      17.685       0.000       1.631       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016      8       0  rtu080                 0.001       0.000       0.000      16.918       0.000       1.600       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016      9       0  rtu090                 0.001       0.000       0.000      14.995       0.000       1.484       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016     10       0  rtu100                 0.007       0.000       0.000      16.963       0.000       1.701       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016     11       0  rtu110                 0.000       0.000       0.000      12.852       0.000       1.381       0.000       0.000       0.000       0.001       0.000       0.000
    366    12    31  2016     12       0  rtu120                 0.001       0.000       0.000      17.331       0.000       1.582       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016     13       0  rtu130                 0.000       0.000       0.000      11.865       0.000       1.008       0.000       0.000       0.000       0.001       0.000       0.000
    366    12    31  2016     14       0  rtu140                 0.000       0.000       0.000      14.479       0.000       1.471       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016     15       0  rtu150                 0.001       0.000       0.000      15.742       0.000       1.573       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016     16       0  rtu160                 0.000       0.000       0.000      14.790       0.000       1.468       0.000       0.000       0.000       0.000       0.000       0.000
    366    12    31  2016     17       0  rtu170                 0.001       0.000       0.000      15.064       0.000       1.443       0.000       0.000       0.000       0.001       0.000       0.000
