 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                       flo          dep_wt            stor          rchrg           seep          revap         no3_st           minp           orgn           orgp       no3_rchg       no3_loss        no3_lat       no3_seep        flo_cha        flo_res         flo_ls
    31     1    31  2016      30     300  aqu300                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      31     310  aqu310                    0.000          3.358        332.035          1.439          0.072          1.417          0.175          0.000          0.500          0.000          0.109          0.127          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      32     320  aqu320                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      33     330  aqu330                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      34     340  aqu340                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      35     350  aqu350                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      36     360  aqu360                    0.000          3.563        321.785          0.215          0.011          1.417          0.027          0.000          0.500          0.000          0.023          0.020          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      37     370  aqu370                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      38     380  aqu380                    0.000          3.344        332.767          1.468          0.073          1.417          0.254          0.000          0.500          0.000          0.166          0.183          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      39     390  aqu390                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      40     400  aqu400                    0.000          3.334        333.259          1.479          0.074          1.417          0.307          0.000          0.500          0.000          0.201          0.222          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      41     410  aqu410                    0.000          3.357        332.121          1.440          0.072          1.417          0.178          0.000          0.500          0.000          0.109          0.128          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      42     420  aqu420                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      43     430  aqu430                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      44     440  aqu440                    0.000          3.375        331.201          1.419          0.071          1.417          0.154          0.000          0.500          0.000          0.101          0.111          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      45     450  aqu450                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      46     460  aqu460                    0.000          3.542        322.876          0.223          0.011          1.417          0.037          0.000          0.500          0.000          0.028          0.026          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      47     470  aqu470                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      48     480  aqu480                    0.000          3.563        321.800          0.216          0.011          1.417          0.028          0.000          0.500          0.000          0.023          0.020          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      49     490  aqu490                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      50     500  aqu500                    0.000          3.558        322.034          0.216          0.011          1.417          0.028          0.000          0.500          0.000          0.024          0.020          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      51     510  aqu510                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      52     520  aqu520                    0.000          3.542        322.870          0.223          0.011          1.417          0.037          0.000          0.500          0.000          0.028          0.026          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      53     530  aqu530                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      54     540  aqu540                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      55     550  aqu550                    0.000          3.542        322.854          0.223          0.011          1.417          0.036          0.000          0.500          0.000          0.028          0.026          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      56     560  aqu560                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      57     570  aqu570                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      58     580  aqu580                    0.000          3.387        330.610          1.410          0.070          1.417          0.139          0.000          0.500          0.000          0.096          0.100          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      59     590  aqu590                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      60     600  aqu600                    0.000          3.557        322.113          0.217          0.011          1.417          0.029          0.000          0.500          0.000          0.024          0.021          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      61     610  aqu610                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      62     620  aqu620                    0.000          3.563        321.825          0.216          0.011          1.417          0.028          0.000          0.500          0.000          0.024          0.020          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      63     630  aqu630                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      64     640  aqu640                    0.000          3.542        322.830          0.223          0.011          1.417          0.036          0.000          0.500          0.000          0.028          0.026          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      65     650  aqu650                    0.000          3.553        322.313          0.221          0.011          1.417          0.032          0.000          0.500          0.000          0.026          0.023          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      66     660  aqu660                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      67     670  aqu670                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      68     680  aqu680                    0.000          3.552        322.370          0.222          0.011          1.417          0.032          0.000          0.500          0.000          0.026          0.023          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      69     690  aqu690                    0.000          3.544        322.742          0.223          0.011          1.417          0.035          0.000          0.500          0.000          0.027          0.025          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      70     700  aqu700                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      71     710  aqu710                    0.000          3.542        322.830          0.223          0.011          1.417          0.036          0.000          0.500          0.000          0.028          0.026          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      72     720  aqu720                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      73     730  aqu730                    0.000          3.366        331.675          1.427          0.071          1.417          0.166          0.000          0.500          0.000          0.105          0.120          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      74     740  aqu740                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      75     770  aqu770                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      76     780  aqu780                    0.000          3.414        329.267          1.384          0.069          1.417          0.114          0.000          0.500          0.000          0.089          0.082          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      77     790  aqu790                    0.000          3.595        320.208          0.000          0.000          1.417          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      78      74  aqu_deep074               0.000         19.983       2400.508          0.057          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    31     1    31  2016      79      79  aqu_deep079               0.000         19.988       2400.373          0.041          0.000          0.000          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016       1      10  aqu010                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016       2      20  aqu020                    0.000          3.407        329.615          1.267          0.063          1.508          0.130          0.000          0.500          0.000          0.096          0.088          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016       3      30  aqu030                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016       4      40  aqu040                    0.000          3.390        330.460          1.278          0.064          1.508          0.141          0.000          0.500          0.000          0.100          0.095          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016       5      50  aqu050                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016       6      60  aqu060                    0.000          3.376        331.146          1.288          0.064          1.508          0.153          0.000          0.500          0.000          0.105          0.103          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016       7      70  aqu070                    0.000          3.407        329.604          1.266          0.063          1.508          0.130          0.000          0.500          0.000          0.096          0.088          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016       8      80  aqu080                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016       9      90  aqu090                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      10     100  aqu100                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      11     110  aqu110                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      12     120  aqu120                    0.000          3.405        329.680          1.265          0.063          1.508          0.130          0.000          0.500          0.000          0.095          0.088          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      13     130  aqu130                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      14     140  aqu140                    0.000          3.395        330.205          1.274          0.064          1.508          0.136          0.000          0.500          0.000          0.097          0.092          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      15     150  aqu150                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      16     160  aqu160                    0.000          3.385        330.689          1.283          0.064          1.508          0.147          0.000          0.500          0.000          0.103          0.099          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      17     170  aqu170                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      18     180  aqu180                    0.000          3.371        331.395          1.290          0.065          1.508          0.158          0.000          0.500          0.000          0.107          0.107          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      19     190  aqu190                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      20     200  aqu200                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      21     210  aqu210                    0.000          3.418        329.054          1.253          0.063          1.508          0.123          0.000          0.500          0.000          0.093          0.083          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      22     220  aqu220                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      23     230  aqu230                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      24     240  aqu240                    0.000          3.357        332.111          1.306          0.065          1.508          0.170          0.000          0.500          0.000          0.112          0.115          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      25     250  aqu250                    0.000          3.368        331.530          1.295          0.065          1.508          0.161          0.000          0.500          0.000          0.109          0.108          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      26     260  aqu260                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      27     270  aqu270                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      28     280  aqu280                    0.000          3.389        330.496          1.279          0.064          1.508          0.143          0.000          0.500          0.000          0.101          0.096          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      29     290  aqu290                    0.000          3.347        332.601          1.323          0.066          1.508          0.210          0.000          0.500          0.000          0.137          0.142          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      30     300  aqu300                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      31     310  aqu310                    0.000          3.362        331.869          1.303          0.065          1.508          0.167          0.000          0.500          0.000          0.111          0.113          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      32     320  aqu320                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      33     330  aqu330                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      34     340  aqu340                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      35     350  aqu350                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      36     360  aqu360                    0.000          3.589        320.512          0.194          0.010          1.508          0.031          0.000          0.500          0.000          0.024          0.021          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      37     370  aqu370                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      38     380  aqu380                    0.000          3.346        332.627          1.329          0.066          1.508          0.244          0.000          0.500          0.000          0.162          0.165          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      39     390  aqu390                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      40     400  aqu400                    0.000          3.336        333.129          1.339          0.067          1.508          0.295          0.000          0.500          0.000          0.194          0.199          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      41     410  aqu410                    0.000          3.360        331.956          1.304          0.065          1.508          0.168          0.000          0.500          0.000          0.111          0.114          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      42     420  aqu420                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      43     430  aqu430                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      44     440  aqu440                    0.000          3.379        331.017          1.285          0.064          1.508          0.151          0.000          0.500          0.000          0.104          0.102          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      45     450  aqu450                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      46     460  aqu460                    0.000          3.567        321.611          0.202          0.010          1.508          0.038          0.000          0.500          0.000          0.028          0.026          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      47     470  aqu470                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      48     480  aqu480                    0.000          3.588        320.528          0.195          0.010          1.508          0.031          0.000          0.500          0.000          0.024          0.021          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      49     490  aqu490                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      50     500  aqu500                    0.000          3.584        320.762          0.196          0.010          1.508          0.032          0.000          0.500          0.000          0.024          0.021          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      51     510  aqu510                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      52     520  aqu520                    0.000          3.567        321.605          0.202          0.010          1.508          0.038          0.000          0.500          0.000          0.028          0.026          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      53     530  aqu530                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      54     540  aqu540                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      55     550  aqu550                    0.000          3.567        321.589          0.202          0.010          1.508          0.038          0.000          0.500          0.000          0.028          0.026          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      56     560  aqu560                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      57     570  aqu570                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      58     580  aqu580                    0.000          3.391        330.418          1.276          0.064          1.508          0.140          0.000          0.500          0.000          0.099          0.094          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      59     590  aqu590                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      60     600  aqu600                    0.000          3.582        320.842          0.196          0.010          1.508          0.032          0.000          0.500          0.000          0.025          0.022          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      61     610  aqu610                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      62     620  aqu620                    0.000          3.588        320.553          0.195          0.010          1.508          0.031          0.000          0.500          0.000          0.024          0.021          0.000          0.000          0.000          0.000          0.000
    60     2    29  2016      63     630  aqu630                    0.000          3.624        318.741          0.000          0.000          1.508          0.000          0.000          0.500          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000
