 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
    365    12    31  2022     45       0  rtu450                 0.007       0.000       0.000      22.916       0.000       1.776       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2022     46       0  rtu460                 0.000       0.000       0.000       0.019       0.002       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     47       0  rtu470                 0.000       0.000       0.000       0.019       0.001       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     48       0  rtu480                 0.000       0.000       0.000       0.019       0.011       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     49       0  rtu490                 0.000       0.001       0.000       0.019       0.013       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     50       0  rtu500                 0.000       0.001       0.000       0.019       0.012       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     51       0  rtu510                 0.000       0.000       0.000       0.019       0.005       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     52       0  rtu520                 0.000       0.000       0.000       0.019       0.004       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     53       0  rtu530                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     54       0  rtu540                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     55       0  rtu550                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     56       0  rtu560                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     57       0  rtu570                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     58       0  rtu580                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     59       0  rtu590                 0.000       0.000       0.000       0.019       0.001       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     60       0  rtu600                 0.000       0.000       0.000       0.019       0.003       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     61       0  rtu610                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     62       0  rtu620                 0.000       0.000       0.000       0.019       0.004       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     63       0  rtu630                 0.000       0.000       0.000      19.177       0.000       1.330       0.000       0.000       0.000       0.038       0.000       0.000
    365    12    31  2022     64       0  rtu640                 0.000       0.000       0.000       0.019       0.001       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     65       0  rtu650                 0.000       0.000       0.000       0.019       0.004       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     66       0  rtu660                 0.000       0.000       0.000       0.019       0.003       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     67       0  rtu670                 0.000       0.000       0.000       0.019       0.005       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     68       0  rtu680                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     69       0  rtu690                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     70       0  rtu700                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     71       0  rtu710                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     72       0  rtu720                 0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     73       0  rtu730                 0.000       0.000       0.000       0.019       0.001       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     74       0  rtu740                 0.000       0.001       0.000       0.019       0.039       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     75       0  rtu750                 0.001       0.000       0.000      22.045       0.000       1.516       0.000       0.000       0.000       0.000       0.000       0.000
    365    12    31  2022     76       0  rtu760                 0.000       0.001       0.000       0.019       0.015       0.037       0.000       0.000       0.000       0.013       0.000       0.000
    365    12    31  2022     77       0  rtu770                 0.000       0.000       0.000       0.019       0.005       0.037       0.000       0.000       0.000       0.013       0.000       0.000
