real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
48,106.605,199,36.8476,21.1369,48.5236,9.80336,199,160.665,171.615,82.0834,128.881,19.4911,54.6998
49,122.76,199,35.0037,54.513,54.8201,44.4445,199,143.016,199,199,124.252,8.74288,7.19064
50,85.5462,199,35.5561,42.6316,101.714,5.48982,199,187.261,199,199,124.156,5.04123,79.2893
51,122.604,199,22.7283,52.4301,10.7634,55.2632,199,94.8965,199,199,124.102,20.8916,75.8413
52,121.99,199,22.8701,54.2225,9.44182,28.2535,199,186.955,199,199,123.942,18.5012,71.3994
53,100.371,199,39.3952,52.9656,150.807,8.63271,199,169.052,182.701,195.725,127.243,4.90487,7.40452
54,122.035,199,35.4932,4.35255,14.0713,35.7327,199,172.346,199,134.043,123.769,1.07546,3.52407
55,9.37699,199,12.1956,20.4769,3.29073,17.9562,199,89.4589,199,178.309,125.925,4.42031,8.28316
56,6.19336,199,35.3618,39.6883,115.01,24.3029,199,186.905,199,199,123.859,18.5338,95.6286
57,72.8657,199,26.2245,54.0966,113.614,17.3545,199,187.138,171.816,199,123.978,7.70333,84.2244
58,110.874,199,38.4712,20.2224,16.9051,32.2271,199,163.479,174.983,101.671,128.081,4.68357,119.66
59,112.014,199,35.7964,45.1493,110.218,1.5788,199,108.157,199,199,123.715,20.9436,10.7427
60,122.511,199,12.3849,33.7285,2.71967,27.3133,199,186.916,199,37.0918,123.871,6.42597,94.6726
61,3.62979,199,35.7961,5.97958,113.638,45.142,199,187.373,199,199,123.965,6.80523,76.2535
62,122.544,199,35.6504,6.22882,105.56,5.10551,199,187.366,199,199,123.889,1.9951,23.0015
63,8.869,199,32.2042,26.0338,67.9544,40.7378,199,186.675,199,56.8234,124.053,4.66617,95.9139
64,44.7033,199,29.4541,47.7645,19.9716,29.7025,199,175.385,192.52,199,127.566,14.6236,97.0721
65,13.0956,199,11.7436,37.9157,28.6128,37.8137,199,187.187,51.2694,199,124.167,19.9559,88.4942
66,121.308,199,35.5206,46.5929,90.5954,2.19553,199,186.606,199,57.7029,123.793,4.81238,39.0083
67,122.591,199,27.7164,54.2255,113.986,44.6192,199,187.391,199,199,124.056,2.16404,94.6237
68,122.523,199,23.778,3.10405,8.00411,14.9473,199,187.134,199,124.357,124.206,16.4471,88.1556
69,122.636,199,35.0885,2.24961,88.0165,41.786,199,187.413,49.8507,13.7042,124.064,11.0316,9.61086
70,122.034,199,35.3853,12.1414,74.5954,16.9705,199,161.765,199,199,124.092,5.6041,61.1862
71,121.994,199,2.75972,54.1344,13.2241,46.5159,199,186.772,199,106.898,124.066,4.7528,66.1665
72,63.6409,199,23.4953,11.3433,10.7136,26.9964,199,109.752,199,127.501,123.938,9.86155,78.0728
73,122.057,199,36.0884,28.6257,115.53,21.582,199,187.241,199,140.056,124,20.6213,91.8404
74,99.1083,199,12.6705,10.3076,115.289,23.8138,199,186.847,199,199,123.732,9.3255,94.7755
75,105.076,199,9.36239,55.0262,113.339,43.0468,199,101.829,199,167.628,123.889,18.9731,53.1292
76,81.4067,199,35.4892,3.88995,56.6601,36.2715,199,186.918,81.0523,13.5202,123.936,10.7845,28.5752
77,121.971,199,35.4454,14.5841,28.3919,12.5351,199,186.823,199,199,123.81,5.64903,93.3791
78,24.7956,199,35.1143,47.9304,72.3037,48.6962,199,187.172,199,42.9171,124.13,17.0955,75.228
79,51.6696,199,32.6578,11.2337,71.2257,32.5186,199,170.01,183.506,81.7815,126.844,5.19489,104.342
80,121.273,199,2.3919,24.6081,116.363,3.73589,199,186.651,199,73.8971,123.783,22.3304,17.0261
81,126.84,199,4.54412,29.4839,95.9618,52.2528,199,171.148,185.361,55.0982,126.651,6.43176,13.6758
82,121.589,199,35.8286,5.16478,115.513,2.3456,199,186.759,199,199,123.801,20.6984,68.7356
83,68.2742,199,35.1404,12.2361,113.805,12.5377,199,186.95,199,199,123.83,18.3432,94.7066
84,121.88,199,35.8486,40.56,65.382,7.02582,199,43.4029,199,86.4857,123.803,18.5175,95.8324
85,21.8127,199,1.89536,30.967,117.53,12.6608,199,190.351,199,80.9772,125.159,2.7682,19.9896
86,121.984,199,35.0349,51.2387,101.645,35.2076,199,36.0292,199,65.4665,124.102,1,66.66
87,122.273,199,23.7275,54.2799,7.78747,21.9298,199,186.988,199,14.8686,123.939,2.24148,84.9028
88,45.8111,173.326,4.72025,55.0252,5.55318,46.5052,199,133.612,199,150.308,124.286,10.1352,53.0488
89,122.485,199,35.1903,1,1.91415,17.9763,199,186.999,199,199,124.019,18.4447,58.5111
90,72.9784,199,35.1691,52.8205,114.134,18.9391,199,186.837,199,199,123.991,22.458,76.5696
91,29.6605,199,1.75221,19.2795,78.4003,17.879,199,187.005,199,82.0258,124.001,13.458,72.5537
92,36.1222,199,35.0048,18.727,61.0889,25.023,199,149.258,199,48.0315,124.025,18.0422,24.4278
93,31.8159,199,38.2584,43.9192,188.808,36.0304,199,162.01,173.055,142.159,127.978,7.94649,21.3958
94,55.7309,199,35.4377,26.6114,115.091,10.2582,199,186.772,63.3157,82.6496,123.952,2.24308,75.7397
95,92.4673,199,33.1443,11.3101,118.933,44.782,199,42.5108,199,199,124.472,18.0349,45.1454
96,121.605,199,30.8187,54.0534,105.715,45.5819,199,186.728,199,199,123.883,10.7202,69.0612
97,120.954,199,35.3655,6.40616,6.93405,8.45572,199,186.666,199,28.2437,123.837,22.5583,2.28005
98,61.7005,199,35.7507,27.0361,74.499,3.89121,199,44.6347,199,124.159,124.017,2.38793,62.3833
99,122.779,199,35.3143,21.93,39.1811,36.5789,199,187.29,199,36.9423,123.89,20.9979,90.0599
100,38.2532,199,8.36537,55.9696,30.1687,22.5155,199,13.9902,199,19.457,124.015,5.14856,21.3646
101,122.747,199,5.23398,56.2143,62.619,1.57265,199,187.152,199,144.637,123.845,9.23823,76.7055
102,121.708,199,8.3883,25.4168,29.6687,2.62549,199,186.722,199,199,123.909,18.7184,35.2531
103,122.096,199,35.6914,38.5878,17.9408,11.9877,199,21.1307,199,199,123.84,3.57749,74.5081
104,54.279,199,31.6881,29.925,15.8985,32.8315,199,175.626,126.191,199,126.759,5.82524,41.9997
105,122.339,199,35.6677,5.05534,113.954,11.0618,199,187.209,199,99.6705,124.083,15.7188,10.0754
106,122.025,199,35.5049,38.3917,114.442,3.73319,199,42.7741,199,60.1098,123.822,3.60762,39.6782
107,121.539,199,35.1276,56.9285,3.90989,13.4329,199,187.032,65.2265,199,123.931,21.7333,76.1043
108,13.7065,199,17.8205,6.94605,115.262,3.13649,199,148.668,199,63.3751,123.969,5.81404,9.28394
109,189.885,199,35.0574,26.0079,123.026,19.008,199,190.198,199,199,130.308,25.9211,54.3246
110,31.9642,199,33.9694,54.9688,12.1122,2.20032,199,186.549,199,144.784,123.594,18.5333,57.4445
111,121.278,199,35.0275,55.4827,2.10557,12.1047,199,186.635,198.369,199,124.02,3.06656,2.19869
112,122.787,199,33.7831,45.685,113.823,23.6622,199,187.375,199,199,123.787,21.5578,83.9041
113,121.983,199,5.21974,6.73633,110.587,43.8838,199,159.274,199,43.2466,123.748,9.18172,95.54
114,123.103,199,35.1297,49.917,25.4809,6.95607,199,65.2204,199,50.5925,123.799,5.17324,30.2744
115,92.9063,199,28.5399,53.9693,171.494,9.83847,199,168.867,175.752,51.6452,127.73,1,68.5671
116,30.8793,199,35.7777,54.5068,28.5751,47.4212,199,187.288,164.282,199,123.849,18.7303,52.9952
117,60.4515,199,35.592,13.4926,29.8387,15.2107,199,187.334,199,199,124.007,2.75324,94.841
118,37.9534,199,5.88297,9.80711,111.12,19.7942,199,186.843,81.9661,61.8125,123.953,7.75623,8.50996
119,119.005,199,34.5507,36.7358,131.581,45.9767,199,180.779,199,65.9857,126.106,18.3327,40.6145
120,122.335,199,11.9832,13.4092,23.7853,36.9996,199,186.929,199,199,124.083,7.02648,73.4087
121,109.176,199,40.1466,59.4627,170.743,26.274,199,166.415,178.079,188.862,127.054,18.1326,24.791
122,114.286,199,3.64115,3.70773,43.6284,40.1371,199,174.473,169.778,199,126.844,7.72865,86.1317
123,121.705,199,18.0357,25.6738,13.0572,38.2902,199,186.669,199,199,123.988,18.8231,92.2612
124,121.265,199,14.3877,48.596,114.224,26.4953,199,186.626,80.6506,116.047,123.946,7.20808,95.6339
125,122.57,199,10.8202,47.9821,26.8526,45.8694,199,187.151,110.696,199,123.826,22.6264,38.3063
126,122.502,199,10.8379,24.3062,20.6534,20.5723,199,186.859,199,38.9113,123.844,6.39566,81.8133
127,80.3207,199,15.022,55.4565,91.7875,12.4639,199,186.78,199,87.201,123.845,18.4229,25.1879
128,55.2254,199,21.7032,1.7845,30.0868,11.6389,199,187.02,83.8123,73.128,123.829,19.0889,24.058
129,122.491,199,35.4169,23.3939,77.9545,24.5933,199,186.969,199,199,123.925,21.0861,66.6496
130,119.271,199,13.0094,14.3089,129.449,28.7618,199,133.764,137.133,73.949,125.849,9.88158,76.9771
131,92.6682,199,35.0033,51.2976,114.567,48.297,199,186.727,199,199,124.022,20.7626,62.9206
132,122.912,199,35.5636,18.6211,110.528,17.0595,199,187.181,199,75.0419,123.808,21.1117,48.5462
133,113.073,199,11.6943,16.0754,31.7617,26.2084,199,171.666,186.04,164.726,127.422,21.6325,98.5624
134,22.6291,199,10.1958,9.91643,9.41886,40.7861,199,169.975,183.182,177.148,126.513,23.5377,13.342
135,121.92,199,17.2958,5.54634,37.1227,20.0662,199,136.143,199,103.628,123.636,19.7418,71.0063
136,31.4635,199,9.06348,10.2301,91.0943,28.2517,199,186.94,199,199,123.992,18.1359,90.3156
137,51.9342,199,38.9383,52.7225,37.6838,13.836,199,164.758,176.531,166.557,128.133,8.0987,20.0307
138,121.893,199,35.0821,9.35021,96.8077,32.8897,199,186.756,199,58.4535,124.089,10.5688,95.8785
139,93.0177,199,35.7807,1.08726,1.6341,44.1405,199,184.705,73.5376,199,125.233,6.15014,18.8149
140,77.5442,199,35.3724,54.5727,18.058,42.3009,199,187.059,171.006,112.036,123.999,2.42145,59.7404
141,20.4829,199,34.6818,37.2518,93.4617,52.4271,199,186.61,199,39.2792,123.971,11.0772,45.0694
142,110.269,199,35.1359,48.5848,13.1184,29.5437,199,187.007,182.487,199,123.959,2.30509,50.2396
143,81.5255,199,23.1393,37.6503,106.875,40.6203,199,167.588,199,175.817,123.793,6.6577,77.4723
144,134.973,199,39.2107,6.11211,152.544,10.7992,199,174.047,190.155,78.1418,127.146,9.68483,42.4648
145,75.2979,128.252,10.0316,6.3969,107.467,28.4881,199,134.626,199,199,123.518,4.01824,71.6327
146,102.737,199,36.0549,55.4815,8.49178,7.32936,199,187.294,199,29.4272,123.694,5.31449,47.1503
147,120.809,199,35.5731,50.5961,24.7182,27.4517,199,186.182,199,106.018,124.034,4.19102,60.447
148,4.0691,199,37.4429,38.8805,81.4525,33.7435,199,180.482,199,199,126.105,14.8832,76.7951
149,96.5763,199,10.9756,11.575,47.3796,23.4612,199,188.204,193.398,12.6315,123.48,20.0608,91.6226
150,122.354,199,35.7086,41.7535,113.981,22.5726,199,187.023,199,83.3393,123.92,9.30963,64.9603
151,110.811,199,36.4819,17.6659,45.8053,29.6188,199,107.574,199,18.994,126.093,6.28413,14.9703
152,122.503,199,17.3988,12.6063,109.997,40.7478,199,187.188,112.183,126.134,124.041,20.5044,77.0191
153,67.4049,199,33.1465,54.089,114.522,17.4966,199,186.81,199,45.8123,123.854,1,76.4035
154,10.2761,199,34.6201,46.9501,113.386,49.766,199,186.829,199,160.983,124.281,1.79705,85.8573
155,43.3263,199,27.8101,32.2242,101.303,20.1752,199,187.194,199,90.9674,124.095,10.9921,24.7678
156,23.3885,199,35.1509,8.18134,5.37922,22.692,199,186.931,199,199,124.132,7.7577,32.6921
157,167.891,199,35.3627,30.5645,20.2544,32.4766,199,187.315,89.0334,199,123.88,25.2624,101.401
158,122.645,199,24.9843,4.74965,7.61594,24.9672,199,186.862,199,73.6991,124.098,20.494,1.2903
159,62.0479,199,19.32,52.6383,14.8088,5.39731,199,159.774,192.72,199,123.718,18.5593,95.6274
160,121.953,199,2.45121,4.57017,10.5233,20.5823,199,173.726,199,35.7836,123.974,2.29401,7.4836
161,104.261,199,15.6741,56.8298,107.145,32.2402,199,187.022,199,8.35053,124,2.33659,86.4177
162,96.8195,199,7.85148,22.5556,115.2,20.0239,199,187.176,199,199,123.844,22.7202,31.8349
163,75.8383,199,35.4881,27.7649,67.4613,46.0809,199,187.019,199,199,124.173,2.68793,17.712
164,31.8062,199,14.8361,55.1873,65.5622,3.42975,199,186.899,55.7405,68.719,123.802,21.7148,80.2007
165,122.364,199,35.1932,31.3649,77.3784,32.6588,199,187.388,199,199,124.108,18.5624,97.1287
166,31.8207,199,35.3954,2.65431,79.8431,21.6957,199,186.771,199,138.698,123.838,4.80378,22.2899
167,122.066,199,35.3743,42.6566,114.328,25.4262,199,186.99,199,101.974,124.029,18.4433,41.129
168,121.884,199,35.4983,6.26261,114.76,8.12316,199,186.854,199,199,123.904,18.4555,11.6049
169,53.415,199,6.5221,22.1263,115.345,46.2671,199,186.854,199,199,123.729,3.54057,38.8861
170,122.958,199,7.75969,54.2621,29.0985,43.3839,199,187.281,199,199,124.011,2.71568,75.5473
171,99.8178,199,21.6726,34.5733,114.003,56.5723,199,187.176,199,199,124.067,2.98294,68.7155
172,104.973,199,11.4935,12.5509,6.51137,24.1098,199,161.052,171.106,146.112,128.33,18.6529,39.6467
173,105.83,199,37.48,15.9116,136.825,7.40303,199,161.483,173.092,83.5295,128.862,19.1896,72.2358
174,35.8241,199,35.7471,8.30065,64.839,45.1469,199,187.458,199,199,124.058,18.5841,42.7272
175,122.143,199,35.276,33.3513,114.393,44.9253,199,186.995,199,70.7173,123.903,6.30934,25.3291
176,49.5542,199,6.5057,13.6356,119.09,13.9667,199,185.698,199,199,124.113,8.76661,33.51
177,122.22,199,35.457,15.4643,113.774,34.1834,199,186.976,114.985,199,123.798,9.84928,31.0581
178,68.5314,199,9.63344,59.3798,179.65,26.5059,199,163.421,174.637,182.494,127.56,2.99884,30.7237
179,107.775,199,8.33406,2.34186,42.4902,16.3597,199,116.368,199,172.846,123.768,1.9346,64.9105
180,122.333,199,35.4183,55.1633,113.048,43.1294,199,187.086,97.8006,58.2999,123.811,1.53162,5.33968
181,122.165,199,35.2263,24.9149,105.049,32.8432,199,187.135,199,199,123.766,20.276,83.3451
182,122.119,199,35.3003,47.2479,67.9501,15.6642,199,186.869,199,158.097,123.986,15.1352,21.1016
183,121.981,199,13.5516,14.5716,5.13325,46.2118,199,76.6435,199,151.96,123.769,5.74158,21.2126
184,122.721,199,14.598,15.2205,108.055,44.8547,199,187.262,199,199,124.082,22.6486,4.26942
185,23.3287,199,12.096,24.6523,52.1627,45.0845,199,74.6385,199,148.722,124.074,1,94.6866
186,123.051,199,35.5869,55.2458,113.676,33.926,199,187.401,84.7278,199,123.923,14.1936,12.5344
187,118.535,199,17.6036,57.8169,10.2836,6.7653,199,180.77,167.377,5.15007,125.909,18.2272,16.9155
188,121.483,199,2.52244,10.3743,28.752,15.259,199,75.0509,181.992,195.091,126.526,1.09605,100.975
189,121.092,199,35.4571,15.2693,50.882,8.26288,199,186.206,199,79.3538,124.288,14.8087,79.8777
190,122.368,199,18.4122,4.19583,114.394,44.5181,199,187.091,199,199,123.954,18.6585,2.56668
191,22.2115,199,35.3422,18.3114,49.055,36.3035,199,181.876,199,132.188,124.034,9.28384,90.8497
192,121.941,199,35.6079,55.3225,51.5268,9.05524,199,187.16,199,107.586,124.158,18.2895,14.5821
193,122.789,199,31.1653,54.3535,70.4597,14.2294,199,187.085,199,199,123.904,7.38921,24.442
194,30.6566,199,28.9643,19.8509,37.1289,15.6995,199,186.874,199,199,124.164,5.42456,94.8684
195,122.498,199,35.8209,5.32987,4.32319,47.9248,199,187.146,199,199,124.007,18.6442,95.0803
196,121.594,199,34.7092,11.9921,45.4851,46.1249,199,181.163,199,84.4232,123.83,12.0533,59.4679
197,121.748,199,8.91271,54.4669,93.8741,43.6025,199,45.1622,199,41.2063,123.942,18.3132,89.1501
198,121.435,199,18.7808,55.2371,115.383,7.69498,199,186.752,199,199,123.828,18.4642,14.3806
base,122.092,199,35.4372,29.0016,60.8992,24.6593,199,186.95,199,187.588,123.957,10.3598,42.6177
