 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   366    12    31  2016      16      16  hru16                259.710       0.000       0.000    1211.117       0.000    1211.117       0.000    1172.144       4.010     229.035     939.099    2422.234       0.000       7.875      26.227      17.528       9.578       0.000       0.000       0.000    1199.726       0.000    2137.891       0.000       0.000       0.000    2422.234       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      18.352       0.000       0.000       0.000       0.000
   366    12    31  2016      17      17  hru17                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.000       0.000       0.000
   366    12    31  2016      18      18  hru18                259.710       0.000       0.000    1162.485       0.000    1162.485       0.000    1205.900       4.011     243.416     958.473    2324.971       0.000       9.070      32.661      21.172      10.728       0.000       0.000       0.000    1199.725       0.000    2128.255       0.000       0.000       0.000    2324.971       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.591       0.000       0.000       0.000       0.000
   366    12    31  2016      19      19  hru19                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.720       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.009       0.000       0.000
   366    12    31  2016      20      20  hru20                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.987       5.113       0.000       0.000       0.000    1199.728       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.005       0.000       0.064       0.000       0.000
   366    12    31  2016      21      21  hru21                259.710       0.000       0.000    1271.360       0.000    1271.360       0.000    1103.997       3.999     207.151     892.847    2542.720       0.000       3.808      18.484      13.732       8.348       0.000       0.000       0.000    1199.729       0.000    2126.324       0.000       0.000       0.000    2542.720       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      14.677       0.000       0.000       0.000       0.000
   366    12    31  2016      22      22  hru22                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.724       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.005       0.000       0.056       0.000       0.000
   366    12    31  2016      23      23  hru23                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.721       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.003       0.000       0.000
   366    12    31  2016      24      24  hru24                259.710       0.000       0.000    1095.481       0.000    1095.481       0.118    1264.459       4.012     265.455     994.992    2190.963       0.000      21.628      50.026      35.891      12.055       0.000       0.000       0.000    1199.722       0.000    2124.734       0.000       0.000       0.000    2190.963       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      28.398       0.000       0.000       0.000       0.000
   366    12    31  2016      25      25  hru25                259.710       0.000       0.000    1129.754       0.000    1129.754       0.000    1232.936       4.012     250.419     978.505    2259.508       0.000       9.727      36.763      22.915      11.377       0.000       0.000       0.000    1199.724       0.000    2126.004       0.000       0.000       0.000    2259.508       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      27.036       0.000       0.000       0.000       0.000
   366    12    31  2016      26      26  hru26                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.008       0.000       0.000
   366    12    31  2016      27      27  hru27                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.720       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.043       0.000       0.000
   366    12    31  2016      28      28  hru28                259.710       0.000       0.000    1209.033       0.000    1209.033       0.000    1168.678       4.010     226.033     938.636    2418.065       0.000       7.492      27.386      17.354       9.540       0.000       0.000       0.000    1199.720       0.000    2133.885       0.000       0.000       0.000    2418.065       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      19.894       0.000       0.000       0.000       0.000
   366    12    31  2016      29      29  hru29                259.710       0.000       0.000    1082.865       0.000    1082.865       0.212    1282.491       4.012     265.940    1012.539    2165.730       0.000      31.119      66.744      46.849      12.535       0.000       0.000       0.000    1199.722       0.000    2137.470       0.000       0.000       0.000    2165.730       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      35.625       0.000       0.000       0.000       0.000
   366    12    31  2016      30      30  hru30                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.000       0.000       0.000
   366    12    31  2016      31      31  hru31                259.710       0.000       0.000    1130.376       0.000    1130.376       0.028    1247.279       4.012     259.007     984.261    2260.752       0.000      11.437      37.884      25.489      11.673       0.000       0.000       0.000    1199.723       0.000    2140.409       0.000       0.000       0.000    2260.752       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      26.447       0.000       0.000       0.000       0.000
   366    12    31  2016      32      32  hru32                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.719       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.003       0.000       0.000
   366    12    31  2016      33      33  hru33                259.710       0.000       0.000       0.000       0.000       0.000       0.000     230.707      27.581     200.572       2.554       0.000      67.016      51.398      80.403      11.986       5.113       0.000       0.000       0.000    1199.720       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      29.004       0.000       0.032       0.000       0.000
