real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag,ns,pbias,rsq,rmse,mse,pcc
48,122.834,19.812,135.202,61.0482,48.604,25.3325,181.252,95.0347,199.0,59.659,14.7739,199.0,113.538,0.5892504989312546,-13.788113499869656,0.6978309424784923,132.39300507863894,17527.907793752518,0.8353627610077506
49,122.673,65.2675,199.0,199.0,85.7303,199.0,13.5805,23.6974,99.2237,199.0,199.0,93.4196,15.236,0.697291128709256,1.0988162153580592,0.703537932805244,113.65514281989324,12917.49148941033,0.8387716809747716
50,59.8032,66.8227,142.631,156.165,156.988,20.9332,112.714,71.421,144.915,199.0,199.0,52.3201,167.856,0.6973023587470907,1.2455666936713263,0.7034326113807762,113.65303458403874,12917.012270160703,0.8387088954940064
51,199.0,17.8553,63.2641,199.0,17.4979,199.0,199.0,18.9292,73.9863,199.0,78.88,199.0,199.0,0.6153856770929913,-11.53289377795069,0.6971516521656441,128.11183277329224,16412.641696531995,0.8349560779859286
52,199.0,199.0,72.6015,199.0,14.5657,126.708,160.529,199.0,49.746,129.168,199.0,199.0,150.747,0.6975134336504896,1.1329180362082465,0.7038035449579165,113.61340182266905,12908.00507371926,0.8389300000345181
53,82.6579,199.0,188.537,199.0,157.804,40.3875,47.7652,48.7821,199.0,199.0,12.7558,44.6126,13.0471,0.5888746783325013,-13.454839886568367,0.6957511448338419,132.45355858178942,17543.945180979525,0.8341169851009161
54,129.693,108.741,199.0,15.6793,21.7861,162.76,64.0332,28.624,199.0,73.8297,199.0,11.6392,7.31724,0.6973850233546584,1.111681204079695,0.7036419872766603,113.63751460016248,12913.48472450214,0.8388337065692224
55,7.02619,10.91,35.4354,69.5562,4.48592,75.8459,115.705,14.2321,125.616,105.746,135.349,48.4409,16.3755,0.6965182212041551,1.1665462206577368,0.702579198948403,113.80014833344903,12950.473760715002,0.838199975512051
56,4.67876,199.0,146.808,143.799,199.0,112.631,199.0,199.0,78.8171,199.0,147.236,199.0,199.0,0.6974682987691811,1.1218643866946822,0.7037409488348695,113.62187779598963,12909.931113886803,0.8388926920857456
57,49.268,56.1794,72.5514,199.0,199.0,62.909,29.325,199.0,30.8591,188.038,95.6479,72.6859,199.0,0.6726694974366114,-6.558917909635998,0.706384402097419,118.1870129122001,13968.170021108554,0.8404667763198133
58,128.452,199.0,199.0,73.0978,15.6528,177.576,41.9149,199.0,188.688,87.3016,12.8757,50.638,199.0,0.5802586835188025,-13.810880049562616,0.6930401106482265,133.8342833836923,17911.615408826463,0.8324903066391983
59,84.5808,199.0,199.0,199.0,159.921,4.77137,10.8134,22.4499,54.3821,199.0,40.9823,199.0,25.6489,0.5578979941931841,-14.858506163477363,0.6832750802869607,137.35287691200278,18865.812796003785,0.826604548914994
60,107.621,168.907,39.1401,121.047,4.26965,114.35,9.97261,38.2572,39.5272,20.0885,199.0,68.7549,199.0,0.697380515079329,1.1228244604798794,0.703666492350128,113.6383610673486,12913.677106073088,0.8388483130758075
61,2.65804,199.0,182.633,21.6777,199.0,199.0,87.1912,87.3415,49.1667,199.0,199.0,72.8012,160.292,0.6974225856164034,1.1147022362571146,0.703685737383998,113.63046171966732,12911.88183062478,0.838859784102205
62,109.445,162.994,143.851,23.5347,167.316,16.5299,90.7614,143.389,199.0,199.0,59.757,16.654,53.0341,0.6006530588381722,-13.004098045402321,0.7008269441206643,130.5424318454232,17041.326512116964,0.8371540743021348
63,6.73245,145.652,104.799,95.5671,103.64,178.955,127.073,199.0,66.5676,31.987,199.0,50.6266,199.0,0.6975069234026843,1.1307610704375042,0.7037892423232414,113.61462443468298,12908.282885434064,0.8389214756598149
64,34.0868,61.62,66.5638,199.0,23.6589,199.0,68.6724,88.9567,61.9715,131.28,11.4899,131.857,199.0,0.5757755317468107,-13.907879504326988,0.6901566707546146,134.54711027204485,18102.924882557796,0.8307566856514695
65,9.62211,171.447,34.6271,134.887,46.3986,160.468,199.0,136.375,8.46243,199.0,110.202,199.0,199.0,0.6959063070784942,-3.0040335037124555,0.7102011587017644,113.91481889446767,12976.585963759368,0.8427343345929157
66,102.623,117.373,145.307,199.0,142.006,7.82943,46.0434,199.0,199.0,33.8904,76.3858,43.3296,88.8067,0.6086370735744444,-11.965624634906453,0.6974579432716611,129.2308970850134,16700.624761397325,0.8351394753402938
67,199.0,56.4775,87.3649,199.0,199.0,199.0,56.5305,34.3312,53.3682,157.223,199.0,23.1403,199.0,0.6973967691300271,1.1213651483263798,0.7036712858320479,113.63530920093382,12912.983497191834,0.8388511702513431
68,199.0,199.0,60.3737,11.9866,12.4429,54.8506,199.0,126.665,118.987,87.3608,47.9865,139.978,199.0,0.6016949111281634,-12.9219989357842,0.7018936156652353,130.3720352058529,16996.867563716154,0.8377909140502989
69,199.0,199.0,189.666,8.13727,139.315,191.999,25.8078,45.5368,8.46606,7.43326,185.421,118.323,20.0881,0.6973168390436064,1.1025092991851166,0.7035679711224715,113.65031611336244,12916.394352667208,0.8387895869182399
70,144.128,65.8659,199.0,45.1029,122.349,68.2941,57.8354,34.8649,199.0,199.0,42.7005,53.12,152.795,0.5819340524335644,-13.75593822708176,0.6920861850047226,133.56692110786534,17840.122414234727,0.8319171743657674
71,199.0,199.0,8.85466,199.0,20.91,199.0,102.678,76.2602,60.7372,59.0219,169.502,51.2493,139.826,0.6975481874713414,1.1481320054576658,0.7038640995441499,113.6068748993713,12906.522024401402,0.8389660896270777
72,53.798,33.3473,64.8192,42.6345,17.9654,142.186,60.0379,25.0823,199.0,63.9535,27.4452,95.8665,199.0,0.5737467153196789,-14.13254317055492,0.6918198366756835,134.86845642317513,18189.50053796989,0.8317570779234064
73,133.905,199.0,199.0,116.793,175.043,102.472,47.6005,199.0,56.2629,91.788,70.836,199.0,199.0,0.5889058318121116,-13.382367116769823,0.6960646467437973,132.44854007868037,17542.615768973803,0.8343048883614415
74,73.899,199.0,40.3887,36.6116,199.0,107.841,111.664,199.0,50.5177,199.0,199.0,100.966,199.0,0.6975382353170734,1.1395233438503996,0.7038405640244788,113.60874399685622,12906.946712543213,0.8389520630074634
75,78.8508,25.8884,29.5661,199.0,199.0,199.0,65.2715,17.3857,199.0,90.5379,199.0,199.0,110.807,0.6973848169664512,1.1261143133171538,0.7036742308117123,113.6375533514483,12913.49353170326,0.838852925614325
76,68.628,37.7763,199.0,14.2059,94.8848,199.0,199.0,58.7325,11.6375,6.72689,45.8849,104.624,73.2184,0.5731656294161291,-14.240845894017012,0.6923477244785583,134.9603542108471,18214.29720871731,0.8320743503308814
77,136.221,62.3562,199.0,53.0664,43.7927,50.0805,199.0,144.72,126.232,199.0,199.0,60.0857,196.041,0.6977744585370043,1.2085782509736491,0.7040077529781373,113.56437100753593,12896.866362337265,0.839051698632532
78,18.0257,29.697,119.87,199.0,126.882,199.0,19.119,199.0,53.6528,22.4789,71.3886,172.63,199.0,0.5655662791902436,-14.283133944008974,0.6833236317521114,136.15646946102413,18538.584176090793,0.8266339164056308
79,48.6782,199.0,80.4266,42.2115,70.4992,133.807,15.1569,199.0,164.025,60.8281,14.6784,50.0356,199.0,0.5609628280195437,-14.646067436780935,0.6859332511043907,136.87595546480745,18735.02718440395,0.8282108735729028
80,199.0,199.0,6.34678,102.477,199.0,10.6,31.2169,199.0,199.0,48.0007,31.0381,199.0,38.4478,0.5818946808999195,-13.778749580218038,0.6919054343820172,133.57321031983514,17841.802515146916,0.8318085322849347
81,199.0,197.012,9.14863,138.123,88.1835,199.0,5.15679,199.0,127.184,35.5318,10.5448,53.0841,25.9646,0.5516771276981811,-15.172495094679991,0.6847924445680469,138.31585500636706,19131.275746142357,0.8275218695406465
82,199.0,13.2496,183.37,18.3345,199.0,7.20992,199.0,199.0,199.0,199.0,62.0624,199.0,178.717,0.5827065031397011,-14.043179502628814,0.6958815709470781,133.44346981364788,17807.159635905955,0.8341951635840849
83,50.7227,199.0,199.0,44.1674,199.0,57.1902,113.119,90.743,85.0217,129.889,199.0,199.0,199.0,0.6974938230902329,1.1213075438992672,0.703763259012856,113.61708460828685,12908.84191488661,0.8389059893771507
84,101.375,199.0,199.0,148.257,101.77,30.3044,194.928,7.17539,199.0,47.8664,199.0,199.0,199.0,0.6975722606586549,1.1373215746363492,0.7038471371061541,113.60235362707591,12905.494749611209,0.8389559804341072
85,9.40313,5.21466,3.75064,199.0,199.0,37.155,89.3291,199.0,67.4233,28.2368,9.45633,19.5392,48.3921,0.5904197576631491,-13.829076648038047,0.6993343582532764,132.20443272452567,17478.012032013638,0.8362621348914923
86,199.0,199.0,199.0,199.0,157.472,183.019,199.0,9.05571,199.0,44.9657,41.8675,6.55738,147.298,0.5944444346760493,-13.25675746320659,0.7003699347895512,131.5532859542224,17306.267045353405,0.8368810756550487
87,195.54,88.931,73.3505,199.0,12.1082,93.8413,54.6653,199.0,72.1693,8.11351,199.0,24.0091,178.379,0.6974718694225519,1.138768085806045,0.7037546888025435,113.62120727859195,12909.778743444758,0.8389008813933524
88,34.5716,4.96557,13.5665,199.0,8.41936,199.0,199.0,21.0463,79.565,81.0426,199.0,106.776,111.991,0.6973688875684712,1.127247200383685,0.7036634365702631,113.64054420269005,12914.17328668355,0.8388464916599837
89,93.0704,199.0,199.0,2.29159,2.97759,81.6973,125.471,148.684,199.0,199.0,199.0,199.0,122.186,0.6974517005670909,1.116859202027857,0.7037160816101375,113.62499464790159,12910.639408735664,0.8388778704973314
90,47.0714,43.3013,110.088,199.0,199.0,48.1264,25.9647,45.3434,49.3828,150.582,33.7297,199.0,199.0,0.5786208072444,-14.167483455844184,0.6925097453751184,134.09514711760923,17981.508480493267,0.8321717042624788
91,21.5346,69.5389,4.26115,70.9687,124.13,57.8161,199.0,199.0,120.816,45.503,37.6131,116.949,183.294,0.5877926725266573,-13.598172502206337,0.695309469239592,132.62774068726534,17590.1175998085,0.8338521866851415
92,27.2373,71.9422,199.0,67.7904,94.4195,109.992,199.0,24.615,199.0,26.6517,199.0,199.0,50.4375,0.6973954283134011,1.1240021509897198,0.703645592635188,113.6355609562483,12913.040713841223,0.838835855597022
93,32.4402,199.0,199.0,138.654,199.0,199.0,199.0,199.0,136.233,140.177,14.7821,84.1784,37.0718,0.5979849833316506,-13.092156012980565,0.7015505290345537,130.97778919117064,17155.181261406735,0.8375861323079279
94,36.2086,28.3463,152.373,94.132,199.0,25.4696,107.151,45.7646,10.9918,43.3722,26.3607,19.7558,199.0,0.5893051000117859,-13.769494468928736,0.6980045782524142,132.38420526103596,17525.577802596097,0.8354666829098658
95,72.1362,7.38753,105.16,40.6968,199.0,199.0,165.337,6.8162,199.0,153.415,199.0,199.0,92.7951,0.6973219972415194,1.1085385625561524,0.7035849924440783,113.64934771902043,12916.174236958814,0.838799733216504
96,110.518,104.997,100.484,199.0,166.035,199.0,98.4404,199.0,199.0,199.0,199.0,116.128,144.447,0.6974677862012861,1.1291929499216824,0.7037468732211699,113.62197404855064,12909.952986689515,0.838896223153478
97,199.0,14.3361,183.747,22.3884,11.9131,18.9841,199.0,121.469,199.0,14.9182,23.7415,199.0,6.05538,0.5896707160901993,-13.858026072907675,0.6989084892991329,132.32526543606403,17509.9758727248,0.8360074696431443
98,44.943,90.3999,199.0,99.3707,113.753,14.9617,199.0,7.0884,41.484,69.9201,199.0,25.7099,129.267,0.697482226772771,1.240497504085487,0.7036372220530756,113.61926229465546,12909.336764381715,0.8388308661780846
99,199.0,199.0,119.415,95.1282,59.2084,181.893,29.7597,107.681,66.9029,22.6804,46.5272,199.0,199.0,0.5726268380968564,-14.15669222649857,0.6905543945685243,135.04550730495714,18237.289043253233,0.8309960256033264
100,27.4621,37.4068,24.39,199.0,47.5791,88.5953,18.4521,2.44917,199.0,10.7596,114.12,52.0322,47.1477,0.6958201535908034,-2.21967242268245,0.7071392590354277,113.93095448714236,12980.262390351305,0.8409157264764572
101,105.88,22.9035,12.3204,199.0,104.541,3.90563,136.203,94.5068,45.0147,74.0612,35.0336,78.0044,199.0,0.5828843982723593,-14.076737281667384,0.6971734863653487,133.41502283987245,17799.56831936369,0.8349691529423998
102,132.192,129.045,25.2536,94.0105,44.6104,9.87896,199.0,89.352,74.3421,199.0,199.0,199.0,74.0482,0.697980620084899,1.2568187584338315,0.7042670198801065,113.52563073353734,12888.068833447478,0.8392061843671712
103,85.9155,11.8592,102.53,131.557,30.95,29.5195,199.0,4.31504,164.871,191.12,64.9634,31.4274,199.0,0.5905300419637478,-13.784055588004223,0.6988745379382627,132.18663272651781,17473.305871575314,0.8359871637401275
104,32.4099,199.0,58.004,199.0,15.647,199.0,157.297,49.7534,29.4415,156.21,5.90131,43.8826,70.8659,0.6007218450232336,-12.963602133142723,0.7022015897733642,130.5311886109622,17038.391200190592,0.8379746951867725
105,199.0,98.4906,165.734,18.6034,199.0,35.1727,199.0,169.545,50.578,57.6454,70.218,136.227,24.7557,0.5909844777435405,-13.426306493672325,0.6957342070830836,132.11326102936118,17453.913739812127,0.8341068319364634
106,104.392,122.454,199.0,138.47,199.0,15.6255,199.0,6.9474,199.0,33.2152,199.0,39.2788,83.9126,0.697733747610219,1.201723324147344,0.703971269403438,113.5720195257373,12898.603619154455,0.839029957393321
107,93.0829,26.657,199.0,199.0,6.7289,39.6761,98.369,199.0,10.6923,199.0,42.2416,199.0,199.0,0.587043261736568,-13.807295774097886,0.6966421625117427,132.7482474314353,17622.097196117567,0.8346509225489077
108,8.69783,57.4575,56.784,26.5991,199.0,9.07759,199.0,21.7602,199.0,38.1805,163.359,62.6144,19.4129,0.6940342086459366,1.126683957096369,0.6995009047370715,114.26492897801393,13056.473994350566,0.8363617068811027
109,193.752,6.75192,199.0,199.0,199.0,98.1286,97.6255,69.8227,63.4782,197.23,6.9135,199.0,121.695,0.5775804427797679,-14.228896175637265,0.6946427061450928,134.26058222331324,18025.90393894305,0.8334522818644705
110,23.8038,199.0,105.939,199.0,18.5391,9.03482,199.0,54.8909,76.2998,81.1941,152.467,199.0,119.571,0.697686863312559,1.178015902144886,0.7039719199826232,113.58082722071467,12900.604312141839,0.839030345090464
111,199.0,199.0,145.652,199.0,3.36784,51.0797,198.21,78.6981,33.0918,199.0,115.925,31.5242,4.87625,0.6975866468176741,-1.8111738280650547,0.7077797556851163,113.59965162466743,12904.880849245807,0.8412964731205738
112,176.761,199.0,94.4686,169.809,199.0,107.111,199.0,73.0734,111.987,199.0,72.7034,199.0,199.0,0.6129313157627998,-12.09076065206899,0.7023906778243248,128.51994640413966,16517.376623722932,0.8380875120322011
113,199.0,73.3113,16.6747,24.1146,172.801,188.244,199.0,25.8991,199.0,23.6256,199.0,98.9999,199.0,0.6974806874391606,1.1436964645700556,0.7037855015173311,113.61955136482295,12909.40245234364,0.8389192461240421
114,68.1529,4.97926,112.332,199.0,38.6017,14.5802,184.704,7.67267,199.0,27.5211,159.856,53.4144,70.1518,0.6955453813638808,0.7842128369329007,0.7004558689393681,113.98240101788046,12991.987741800916,0.8369324159926942
115,72.5887,199.0,65.7269,199.0,199.0,42.4747,118.534,52.9821,42.6266,43.5429,13.3438,3.98092,123.303,0.6007823915445729,-12.94898981013203,0.7008876317582611,130.52129136397852,17035.807499320577,0.8371903199143317
116,22.5572,23.0915,151.162,199.0,44.5964,199.0,59.334,199.0,28.0747,199.0,199.0,199.0,111.997,0.6973146328240795,1.104935085615712,0.7035696938960466,113.65073030404449,12916.488498642655,0.8387906138578606
117,44.3344,80.8212,121.673,47.9153,46.584,66.7837,30.816,199.0,199.0,199.0,174.969,29.4329,199.0,0.6975134633699037,1.1466662928122653,0.7037874053786575,113.61339624139008,12908.00380550311,0.8389203808339963
118,27.2221,56.6293,18.0955,36.2453,173.151,79.9205,125.435,79.3734,14.321,34.0588,199.0,82.5574,17.9172,0.6976536512160816,1.1981070462231034,0.7039319603399226,113.58706603956604,12902.021571476738,0.839006531762371
119,199.0,17.0639,103.235,123.394,199.0,199.0,32.2076,199.0,92.0618,39.8839,133.991,199.0,79.8422,0.6973304545073068,1.1098314619202165,0.7035947575854946,113.6477599434873,12915.813340172517,0.8388055540979057
120,199.0,71.1162,32.7965,50.1912,38.8402,199.0,66.1382,71.3697,103.154,156.189,55.4355,67.6882,181.57,0.5772451081795549,-13.853379315787324,0.6905987001134228,134.31386252994426,18040.213667712767,0.8310226832724982
121,99.2748,28.835,153.234,189.441,199.0,122.595,25.1166,199.0,199.0,199.0,14.3428,199.0,51.5454,0.5642806722763498,-14.511957929972763,0.6859268415169386,136.3577825508884,18593.444862195363,0.8282070040255266
122,199.0,23.6417,8.82335,12.0193,55.9796,199.0,199.0,56.7669,27.8659,199.0,18.2164,76.5552,199.0,0.5772829926956065,-13.98576709027405,0.6932378514143182,134.307844232129,18038.59702228183,0.8326090627745522
123,199.0,93.4701,56.1768,92.0225,20.675,160.784,199.0,54.5896,64.1119,184.278,122.17,199.0,199.0,0.6986909811311763,-0.49961062961593383,0.7060879474676022,113.39204384046307,12857.7556063175,0.840290394725301
