 Osu                       SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
  jday   mon   day    yr    unit  gis_id  name                  precip     snofall      snomlt    surq_gen        latq    wateryld        perc          et     ecanopy      eplant       esoil   surq_cont          cn     sw_init    sw_final      sw_ave      sw_300    sno_init   sno_final     snopack         pet       qtile         irr  surq_runon  latq_runon    overbank    surq_cha    surq_res     surq_ls    latq_cha    latq_res     latq_ls     gwtranq       satex  satex_chan   sw_change     lagsurf     laglatq    lagsatex     wet_out
                                                                  mm            mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm         ---          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm          mm
   365    12    31  2023       1       1  hru0001             1174.592      27.708      28.671     134.718     380.352     515.071      37.337     601.549       0.000       0.000     601.549     156.049      74.266      89.101      92.486      63.399      16.513      15.388       4.325       0.182     751.008       0.000       0.000       0.000       0.000       0.000     154.488       0.000       1.560       0.000       0.000     380.352       0.000       0.000       0.000       0.306       8.135     493.977       0.000       0.000
   365    12    31  2023       2       2  hru0002             1174.592      27.708      28.671     136.389     280.839     417.228     121.425     616.693       0.000       0.000     616.693     156.608      74.387      92.164      92.483      66.439      16.676      15.388       4.325       0.182     750.687       0.000       0.000       0.000       0.000       0.000     155.042       0.000       1.566       0.000       0.000     280.839       0.000       0.000       0.000       0.029       6.003     364.735       0.000       0.000
   365    12    31  2023       3       3  hru0003             1174.592      27.708      28.671     523.681     128.167     651.849      12.077     500.999       0.000       0.000     500.999     533.399      92.634      58.369      68.856      38.226      11.662      15.388       4.325       0.182     750.968       0.000       0.000       0.000       0.000       0.000     528.065       0.000       5.334       0.000       0.000     128.167       0.000       0.000       0.000       0.950       7.506     254.516       0.000       0.000
   365    12    31  2023       4       4  hru0004             1174.592      27.708      28.671     528.750      99.881     628.631      22.772     514.042       0.000       0.000     514.042     538.255      92.757      61.765      68.855      40.103      11.820      15.388       4.325       0.182     750.878       0.000       0.000       0.000       0.000       0.000     532.872       0.000       5.383       0.000       0.000      99.881       0.000       0.000       0.000       0.642       2.970     198.344       0.000       0.000
   365    12    31  2023       5       5  hru0005             1174.592      27.708      28.671     132.181     460.462     592.643      25.710     533.870       0.000       0.000     533.870     154.650      73.873      39.282      49.237      22.644      12.337      15.388       4.325       0.182     750.367       0.000       0.000       0.000       0.000       0.000     153.103       0.000       1.546       0.000       0.000     460.462       0.000       0.000       0.000       0.901       1.121     650.758       0.000       0.000
   365    12    31  2023       6       6  hru0006             1174.592      27.708      28.671     133.887     356.276     490.163      99.458     563.536       0.000       0.000     563.536     156.244      74.208      48.361      49.234      27.141      12.581      15.388       4.325       0.182     749.978       0.000       0.000       0.000       0.000       0.000     154.681       0.000       1.562       0.000       0.000     356.276       0.000       0.000       0.000       0.079       0.647     503.516       0.000       0.000
   365    12    31  2023       7       7  hru0007             1174.592      27.708      28.671     566.679      35.804     602.483      16.242     547.431       0.000       0.000     547.431     575.125      93.597     108.074     118.784      80.627      21.152      15.388       4.325       0.182     750.292       0.000       0.000       0.000       0.000       0.000     569.373       0.000       5.751       0.000       0.000      35.804       0.000       0.000       0.000       0.970      43.896     127.426       0.000       0.000
   365    12    31  2023       8       8  hru0008             1174.592      27.708      28.671     564.845      50.282     615.127       7.278     543.620       0.000       0.000     543.620     573.297      93.560     106.754     118.776      79.857      21.076      15.388       4.325       0.182     750.219       0.000       0.000       0.000       0.000       0.000     567.564       0.000       5.733       0.000       0.000      50.282       0.000       0.000       0.000       1.089      24.127     178.954       0.000       0.000
   365    12    31  2023       9       9  hru0009             1174.592      27.708      28.671     598.826      73.777     672.602       6.387     486.450       0.000       0.000     486.450     607.910      94.381     137.868     149.417     118.692      15.545      15.388       4.325       0.182     750.822       0.000       0.000       0.000       0.000       0.000     601.831       0.000       6.079       0.000       0.000      73.777       0.000       0.000       0.000       1.046       3.211     252.457       0.000       0.000
   365    12    31  2023      10      10  hru0010             1174.592      27.708      28.671     601.949      47.984     649.933      17.076     498.762       0.000       0.000     498.762     611.019      94.441     141.320     149.416     120.267      15.935      15.388       4.325       0.182     750.665       0.000       0.000       0.000       0.000       0.000     604.909       0.000       6.110       0.000       0.000      47.984       0.000       0.000       0.000       0.733       2.061     164.198       0.000       0.000
   365    12    31  2023      11      11  hru0011             1174.592      27.708      28.671     530.846      84.285     615.131       4.849     546.068       0.000       0.000     546.068     538.731      92.726      73.578      91.916      47.877      18.770      15.388       4.325       0.182     750.053       0.000       0.000       0.000       0.000       0.000     533.344       0.000       5.387       0.000       0.000      84.285       0.000       0.000       0.000       1.660       5.387     129.889       0.000       0.000
