iteration,total_runs,mean,standard_deviation,min,max,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,base
0,196,884.932,514.434,396.186,2985.08,1279.27,1267.56,910.584,,504.846,575.076,442.867,542.855,814.897,438.6,588.855,1239.61,404.798,619.222,1211.98,492.56,1364.85,1444.23,519.298,486.794,716.513,520.684,2198.34,719.672,1710.25,789.582,652.72,467.897,2280.17,541.689,808.35,432.672,554.307,553.144,440.141,1350.88,807.277,805.409,2042.6,2211.96,495.468,698.463,792.127,2633.74,2533.74,1163.96,511.54,590.579,505.735,553.091,572.111,396.186,782.744,733.284,1137.84,675.594,1569.8,451.012,529.772,487.702,973.472,2538.04,442.462,2052.73,758.427,921.799,904.137,572.425,485.405,2332.96,468.63,877.437,472.161,965.77,981.882,961.869,485.909,578.248,957.484,,1342.67,451.007,447.17,1066.26,1060.7,679.662,460.945,688.607,583.068,961.101,536.492,2171.31,1333.93,709.479,552.753,455.91,676.427,457.26,1688.05,480.493,587.956,439.04,697.944,432.345,831.586,1365.76,1037.16,482.683,1528.8,787.988,811.098,612.59,446.561,1904.22,570.483,412.194,511.196,716.847,2985.08,1880.32,420.186,696.925,651.646,599.178,1659.58,440.469,466.393,1531.05,530.793,613.507,1093.33,431.034,836.283,605.177,,945.758,1091.11,687.81,2085.17,723.294,802.537,831.289,488.602,752.687,609.953,647.256,778.126,735.277,1485.48,683.979,1267.58,525.471,1328.7,560.052,810.683,1261.38,621.342,786.997,668.999,511.991,1104.02,1432.07,433.315,1008.89,1292.65,574.375,2097.16,1514.63,885.439,580.55,423.075,410.797,619.451,666.575,904.809,1763.55,503.019,403.179,728.236,678.145,1430.39,568.141,517.473,1183.43,484.161,1266.75,621.387,527.004,,966.488,422.566,608.631,960.594,466.697,555.269,856.193,843.22,1046.53,778.092,908.81
1,422,521.919,154.091,371.874,1370.28,649.76,476.011,498.273,,409.728,462.507,393.612,456.904,432.807,1278.81,505.537,516.908,403.853,412.301,597.065,529.714,423.817,403.335,558.228,457.638,458.815,425.483,546.786,548.791,1246.44,467.145,468.789,452.01,713.612,423.939,649.357,422.576,498.185,400.083,437.619,446.605,427.473,439.769,553.65,591.359,393.01,475.882,618.598,414.107,740.412,591.953,537.735,477.604,519.287,424.634,436.207,404.992,423.097,557.9,421.105,661.466,656.488,436.089,510.743,473.141,522.664,1370.28,450.554,609.411,593.125,447.836,461.065,402.176,525.75,518.239,442.645,453.261,477.851,478.549,459.248,393.731,692.474,400.875,447.363,,505.448,374.165,415.962,491.191,558.85,698.973,473.798,455.61,462.222,452.263,469.779,593.155,711.214,579.965,520.238,448.983,416.287,448.76,436.669,458.566,446.214,469.019,415.449,413.233,705.223,446.612,625.778,432.003,1075.87,656.127,419.247,415.88,464.612,1335.24,459.916,371.874,452.853,482.002,679.167,624.572,421.571,530.523,494.222,441.504,482.185,404.555,467.25,498.097,483.235,464.023,589.277,451.76,811.181,493.274,,576.305,553.794,520.521,642.215,475.455,499.322,447.932,408.846,448.168,687.334,521.892,489.267,430.486,886.985,614.883,605.176,502.336,502.097,461.57,509.394,498.223,499.72,612.125,458.018,436.908,591.986,854.434,440.438,467.144,453.721,419.673,501.656,426.77,436.25,520.299,415.384,413.639,528.089,586.021,520.434,851.877,465.24,404.615,555.414,414.877,699.006,473.573,501.703,430.36,463.864,541.709,406.253,414.019,,665.329,408.95,614.902,464.577,391.631,503.377,447.453,604.146,639.7,429.568,436.499
2,649,467.633,76.2678,392.114,857.443,549.559,459.857,475.164,,392.114,461.161,404.499,461.453,448.758,526.156,456.149,483.48,402.793,413.9,501.066,423.68,424.984,417.167,620.56,430.689,490.771,415.826,467.477,465.107,444.749,434.765,426.548,431.038,775.216,415.835,542.441,436.501,470.015,423.819,453.785,443.732,430.241,420.04,610.051,442.865,409.008,531.45,528.003,396.608,490.302,482.189,434.831,443.086,548.131,406.349,436.442,413.432,407.378,512.863,419.483,462.388,476.864,432.751,502.992,481.094,424.914,639.409,459.323,517.13,476.18,448.767,433.786,406.726,442.198,463.442,431.246,403.567,491.96,446.157,482.2,403.838,443.836,412.086,524.151,,857.443,787.727,404.638,504.891,448.285,745.634,479.972,414.853,445.706,456.138,457.296,471.826,537.435,511.233,550.942,444.637,445.298,442.28,442.668,450.56,431.939,853.557,454.916,419.49,523.127,429.511,485.755,442.722,558.83,498.272,418.152,410.536,450.237,411.116,434.536,610.439,443.871,475.173,427.495,394.236,417.889,445.55,434.448,435.115,428.096,405.361,442.563,431.452,534.21,435.987,453.539,463.362,487.034,457.487,,435.122,494.325,444.923,463.78,478.998,427.394,425.467,404.926,462.194,585.407,457.748,422.163,428.362,475.568,415.642,488.995,480.189,429.31,555.639,463.019,446.695,468.863,457.219,470.771,428.055,490.242,456.022,449.233,472.504,476.23,400.212,455.245,420.737,432.584,481.591,435.54,418.629,470.19,855.599,472.686,411.434,447.858,396.649,481.114,401.363,446.938,423.991,458.208,415.902,434.733,492.267,435.945,415.378,,418.657,412.774,486.952,453.734,,469.591,480.705,421.327,537.583,422.586,418.679
3,870,449.004,47.3294,388.332,654.254,415.656,440.061,435.957,,388.332,439.017,414.236,592.181,440.151,473.147,437.303,509.961,400.961,412.956,473.759,419.611,617.22,420.878,448.861,422.399,469.406,412.34,479.98,561.24,470.831,422.008,425.497,427.854,478.411,431.199,511.069,436.922,503.018,425.209,593.761,434.698,408.97,404.591,450.352,424.565,416.875,436.254,467.767,400.684,482.776,447.626,426.26,428.279,607.041,408.03,424.448,427.404,408.988,498.84,522.382,433.124,472.743,422.041,513.944,473.763,432.325,518.774,456.623,478.418,444.638,440.004,463.244,407.468,509.87,468.24,430.295,398.938,,430.007,446.659,406.733,412.104,415.526,495.421,,431.49,471.242,407.156,467.445,448.36,621.816,502.604,412.173,404.476,436.088,450.05,440.701,437.729,479.283,511.728,429.486,440.22,440.703,442.072,463.321,428.332,400.505,455.694,421.682,485.12,420.884,421.315,456.57,451.504,470.258,426.338,411.228,429.512,404.131,428.936,448.897,432.12,452.392,430.649,392.112,418.244,433.404,,433.586,410.955,398.54,434.423,433.24,591.479,414.176,437.323,458.725,456.897,430.341,,431.486,454.619,429.792,440.39,454.977,424.999,524.133,407.457,457.404,506.839,434.139,418.948,435.502,456.469,400.849,476.885,,412.511,,440.634,600.835,435.617,429.547,489.395,435.108,491.741,440.428,423.961,442.205,466.828,400.963,423.915,417.308,416.578,446.508,441.838,,486.312,431.165,431.84,418.809,409.896,,456.512,402.059,424.844,416.302,619.081,408.718,404.406,449.587,431.403,416.52,,404.621,410.841,654.254,460.066,,441.884,464.82,413.11,458.625,412.591,415.947
4,1088,463.658,113.738,388.154,1597.9,,433.206,431.148,,388.154,436.115,414.879,436.631,474.166,465.616,432.466,484.141,398.717,412.163,467.164,419.453,433.923,419.382,445.404,421.414,464.63,412.004,486.101,577.055,466.387,431.405,424,430.127,474.322,432.987,504.962,798.411,496.881,424.817,590.581,433.135,407.357,404.855,449.29,422.626,415.723,438.369,467.249,401.269,955.18,437.584,425.286,427.714,562.372,403.254,419.989,428.691,409.276,493.605,412.501,428.811,466.452,420,503.404,471.749,435.671,497.655,818.964,477.452,442.124,435.742,421.83,407.829,,459.366,711.516,417.226,,428.7,441.645,406.062,638.435,416.063,587.03,,430.076,451.754,406.649,464.32,451.053,600.322,486.564,412.288,403.834,431.475,446.917,516.505,437.236,473.356,554.489,427.244,439.976,441.771,440.246,699.165,429.243,399.701,455.521,420.624,442.607,598.93,419.951,414.836,437.632,467.469,426.809,411.485,426.177,404.689,428.888,565.607,430.372,447.433,429.466,391.855,482.556,429.306,,434.684,408.336,396.652,434.365,432.287,579.735,412.255,741.646,600.723,454.309,426.373,,430.9,437.061,426.928,,450.125,423.363,606.184,407.734,458.443,497.865,430.221,418.921,450.023,460.307,1597.9,474.857,,427.073,,429.724,431.288,432.046,439.484,504.376,434.656,498.467,437.518,420.376,437.129,461.591,401.278,421.923,471.207,414.532,442.632,441.012,,488.6,429.402,425.14,419.44,407.733,,444.888,401.315,422.209,415.778,422.754,409.299,401.771,437.813,430.97,416.66,,405.04,410.601,441.516,456.164,,436.967,461.165,411.898,424.781,409.515,416.243
5,1300,450.852,55.6681,389.547,891.051,,431.552,428.869,,389.547,433.716,413.843,434.383,453.053,463.679,429.875,513.991,,412.687,464.169,477.698,523.52,419.309,444.102,423.144,,413.432,482.145,439.145,411.419,891.051,429.211,551.561,470.737,433.554,550.536,428.245,485.54,425.353,600.347,430.934,407.884,404.554,549.217,419.541,415.963,453.445,465.462,400.995,441.606,433.399,523.915,427.617,554.229,400.843,417.473,416.312,410.417,506.156,510.98,427.672,458.446,418.44,487.613,470.738,436.748,486.705,449.747,471.912,435.196,433.304,562.117,408.913,,458.32,423.877,414.485,,428.276,438.516,405.343,628.507,417.726,528.045,,431.922,423.617,406.211,461.571,451.806,531.08,481.56,412.067,403.467,430.713,444.393,501.887,438.205,514.406,516.523,425.281,437.129,442.938,440.942,484.542,429.327,400.978,456.647,429.904,434.459,415.576,456.935,412.36,429.567,465.733,411.913,413.197,,498.209,428.871,493.884,428.049,445.79,425.548,392.49,519.583,466.122,,,407.71,395.888,434.508,432.595,442.72,410.82,438,449.677,455.512,423.338,,468.237,431.896,425.077,,443.832,424.451,605.31,408.039,461.864,648.307,426.705,419.148,438.506,460.887,520.846,479.696,,,,425.239,428.593,426.165,420.891,511.223,435.068,504.69,436.779,416.614,434.676,458.962,401.637,421.479,414.149,413.989,440.982,442.054,,485.067,429.528,423.943,422.709,407.489,,436.86,401.354,421.664,416.158,512.408,409.19,400.396,432.368,431.925,416.61,,405.112,,436.836,463.37,,434.278,459.468,413.373,459.364,408.555,452.227
6,1508,473.835,130.181,391.151,1418.58,,421.328,415.986,,391.151,424.439,444.849,479.782,434.419,434.146,410.528,394.634,,411.565,439.465,404.876,429.703,436.336,463.099,416.95,,411.227,447.505,591.257,736.133,400.278,416.944,548.407,605.269,438.838,449.209,418.286,473.185,418.067,441.025,418.744,406.554,395.237,404.441,1126.64,1418.58,473.803,484.527,447.489,431.541,416.739,396.965,579.616,466.777,402.862,,405.994,418.035,463.202,408.014,408.517,434.441,610.42,422.759,507.549,443.444,440.143,1002.03,,429.125,415.327,400.548,414.046,,673.022,928.991,416.066,,649.937,420.887,421.716,598.782,545.953,593.525,,446.998,846.965,566.954,440.076,435.109,516.46,525.856,415.664,402.154,414.492,430.399,491.279,482.252,434.773,609.005,411.038,706.768,457.434,444.37,401.298,426.995,454.341,450.956,,421.813,541.949,411.597,407.405,407.471,443.213,412.48,411.357,,575.514,423.303,526.8,421.48,451.606,548.243,394.956,404.553,432.127,,,399.012,399.04,441.717,461.774,624.061,402.018,508.323,714.97,566.383,468.239,,564.647,416.846,428.157,,415.117,423.842,522.57,409.323,445.494,442.649,411.71,422.16,408.637,453.237,420.161,458.509,,,,400.464,413.917,411.986,420.173,411.195,429.696,522.662,436.39,406.326,415.535,442.056,395.436,407.838,520.296,404.359,418.196,436.9,,488.963,569.737,404.33,450.348,396.612,,411.411,397.595,448.002,414.646,405.926,407.731,396.631,409.651,471.818,415.544,,402.184,,891.515,418.232,,426.089,503.798,522.703,406.345,402.112,445.434
