real_name,cha01_20130131,cha01_20130228,cha01_20130331,cha01_20130430,cha01_20130531,cha01_20130630,cha01_20130731,cha01_20130831,cha01_20130930,cha01_20131031,cha01_20131130,cha01_20131231,cha01_20140331,cha01_20140430,cha01_20140531,cha01_20140630,cha01_20140731,cha01_20140831,cha01_20140930,cha01_20141031,cha01_20141130,cha01_20141231,cha01_20150131,cha01_20150228,cha01_20150331,cha01_20150430,cha01_20150531,cha01_20150630,cha01_20150731,cha01_20150831,cha01_20150930,cha01_20151031,cha01_20151130,cha01_20151231,cha01_20160131,cha01_20160229,cha01_20160331,cha01_20160430,cha01_20160531,cha01_20160630,cha01_20160731,cha01_20160831,cha01_20160930,cha01_20161031,cha01_20161130,cha01_20161231,cha01_20170131,cha01_20170228,cha01_20170331,cha01_20170430,cha01_20170531,cha01_20170630,cha01_20170731,cha01_20170831,cha01_20170930,cha01_20171031,cha01_20171130,cha01_20171231,cha01_20180131,cha01_20180228,cha01_20180331,cha01_20180430,cha01_20180531,cha01_20180630,cha01_20180731,cha01_20180831,cha01_20180930,cha01_20181031,cha01_20181130,cha01_20181231,cha01_20190131,cha01_20190228,cha01_20190331,cha01_20190430,cha01_20190531,cha01_20190630,cha01_20190731,cha01_20190831,cha01_20190930,cha01_20191031,cha01_20191130,cha01_20191231,cha01_20200131,cha01_20200229,cha01_20200331,cha01_20200430,cha01_20200531,cha01_20200630,cha01_20200731,cha01_20200831,cha01_20200930,cha01_20201031,cha01_20201130,cha01_20201231,cha01_20210131,cha01_20210228,cha01_20210331,cha01_20210430,cha01_20210831,cha01_20210930,cha01_20211031,cha01_20211130,cha01_20211231,cha01_20220131,cha01_20220228,cha01_20220531,cha01_20220630,cha01_20220731,cha01_20220831,cha01_20220930,cha01_20221031,cha01_20221130,cha01_20221231,cha01_20230131,cha01_20230228,cha01_20230331,cha01_20230430,cha01_20230531,cha01_20230630,cha01_20230731,cha01_20230831,cha01_20230930,cha01_20231031,cha01_20231130
10,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,-0.115937,0.849327,0.632118,0.350435,1.41969,1.28889,7.942,8.19469,4.88817,-1.34989,-1.43105,2.60464,-0.612862,-0.138822,3.80799,2.47814,1.57362,6.079,6.77745,14.964,10.4121,3.82478,1.75567,-0.0588123,1.7702,0.708559,1.57197,1.5832,1.29537,3.89067,7.33215,4.16195,6.22459,7.98808,2.37056,0.98992,1.17549,0.710832,0.26824,0.431752,1.4666,5.87277,28.3448,42.0909,7.4656,1.78054,2.03706,1.24563,2.01206,0.473219,-0.204792,0.492609,8.1524,-0.0340918,-1.1087,1.55747,-1.45763,2.01648,0.13628,-0.0394339,6.11854,1.36034,3.64885,1.20694,-0.501508,0.944167,-1.1985,0.613612,-0.75096,1.35096,1.96856,5.34126,6.72706,27.4026,9.96998,5.23799,1.53406,2.26208
11,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,-0.673763,0.982812,-1.75354,1.96488,1.0541,2.53947,5.59243,7.19507,5.3414,1.04471,1.13918,-0.685611,-0.0986795,-0.365505,2.44158,3.51027,1.78207,6.39494,7.38885,17.1538,10.0192,2.87147,1.96922,1.06571,0.152509,-0.167271,1.471,-0.121786,0.726834,1.63801,6.51694,3.17642,3.66052,9.07567,1.56087,3.08844,1.98621,1.64477,2.52988,0.230419,0.8042,4.01552,27.0518,41.4327,8.76824,0.622542,1.24387,0.475647,0.737594,0.737446,1.04623,2.72298,8.66271,1.06193,0.171698,0.868838,1.40476,-0.494019,0.659694,0.735209,4.68467,0.0888828,1.34698,0.651787,-0.128133,0.677435,-0.830295,0.680456,1.42498,1.23208,0.748834,6.40409,7.0884,26.6158,8.29715,5.03105,1.67983,1.6897
12,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,2.13401,0.938999,0.312631,-0.729768,0.687512,1.6775,6.63336,9.29743,6.12775,1.67725,0.840762,-0.194346,-0.470704,0.11855,1.30501,1.77438,1.52574,8.74088,8.06567,16.4817,10.3427,1.95987,-1.06407,0.870714,1.53402,0.672252,-1.38021,1.24882,2.43559,4.53471,8.38927,4.06797,5.82039,6.90578,0.100246,-0.196578,0.679449,-0.128606,2.12016,-0.912846,0.55661,5.32267,26.9955,42.9144,7.3296,-0.0104276,0.631072,-1.2667,1.57705,0.657453,0.64851,1.09976,7.54312,1.55275,-1.80427,1.35641,-1.17287,-0.145019,0.467833,1.01139,4.44835,-0.458186,3.33673,0.143542,-0.234081,-0.559586,0.535853,-0.146073,-1.15148,-0.53061,1.16666,5.43473,7.64878,26.8913,8.47145,2.49092,1.70369,1.77586
13,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,-0.0946479,-0.629847,0.553144,1.74911,0.677518,0.959533,9.58359,6.07367,3.1935,1.33037,0.512098,0.20149,0.357701,0.376596,2.21551,2.15725,1.21522,7.17613,8.18925,16.9229,10.3789,3.41416,2.08699,1.23471,1.08356,1.67224,0.284783,1.56237,2.52847,2.40395,6.34159,3.54618,5.08004,6.86798,-0.339635,0.844068,-0.865296,1.11113,2.65468,-0.685219,-0.00165705,3.06473,26.4007,42.3404,8.44435,1.47352,-0.0268601,-1.50837,0.69191,-0.764509,0.947122,-0.424685,8.70546,2.4169,-0.324451,0.953492,-0.813071,1.13363,-0.32233,0.401992,5.36086,0.496021,1.95631,1.66981,1.45049,0.760005,0.372204,1.48916,1.64358,1.63263,1.37217,4.96705,8.3172,28.0208,8.38947,5.4143,3.4006,1.68828
14,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,1.02742,0.877135,-1.09803,-1.39563,-0.828776,1.28462,7.2971,7.25206,5.28238,1.11185,0.799435,0.554051,0.447668,1.05614,2.35185,0.833174,0.746793,8.90205,7.46192,15.9077,8.71786,3.12539,2.90283,-0.275864,1.29951,1.34295,1.63436,0.846789,2.2134,3.46366,6.11611,3.70673,5.62317,7.46917,0.783928,0.0398564,2.66927,0.38815,2.6102,0.0715749,-1.85329,5.16484,27.8521,44.0166,6.98652,0.479309,1.52089,3.07623,-0.446198,-0.841579,-0.333344,1.47577,8.564,2.35347,3.35488,0.817915,-0.822875,0.881694,0.977174,-1.91034,5.22147,0.0514734,2.53954,2.30547,0.753811,2.13149,0.771513,2.47765,-0.86527,-1.09892,1.00227,4.04045,7.6787,28.1887,7.23529,5.10623,2.06447,0.47913
15,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,1.81737,1.96191,-1.65349,1.04458,0.113454,-0.0822757,6.21365,8.69384,3.3134,2.56994,-0.788477,-0.942017,-0.865988,-0.276048,0.59835,3.50843,0.535352,4.803,8.03261,17.0982,10.3162,3.08157,2.79208,2.34738,0.647398,1.43598,0.85419,-1.65895,0.752177,2.63664,6.40971,4.15854,5.55941,7.62019,3.09697,0.127756,2.31191,-0.656664,-0.802472,1.40647,0.692068,3.21079,26.0187,42.9057,6.52778,1.98499,1.05899,0.372638,0.510619,0.667065,1.18705,1.86094,7.24603,1.56211,1.62177,1.51632,-1.21096,1.41785,-1.06025,2.23049,4.77586,0.829853,3.24685,-1.62217,1.97631,1.06135,1.44673,0.0902579,-0.0712636,-0.328463,0.738426,4.76391,8.17773,28.4998,7.01612,3.72257,0.833526,2.75224
16,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,-0.551715,0.5012,-1.32201,-0.121748,1.27367,0.652254,8.3249,6.97395,6.01051,1.43206,2.64444,0.144434,1.69551,1.03053,0.368531,3.32985,1.96014,6.5145,7.15374,18.1973,11.5937,3.26275,0.128324,0.672931,0.255778,0.201558,1.14684,0.793227,2.73657,1.86522,7.76436,3.79768,4.84123,7.23712,2.67393,0.170883,1.43646,0.474963,-0.764852,-0.351451,1.33281,4.17888,27.1376,42.4444,6.9668,1.8673,2.2854,0.478266,0.89276,0.47392,0.722031,0.367003,7.52269,3.20716,-0.982306,0.861643,1.36386,-1.09205,-1.17906,-1.37622,4.7715,0.313197,3.43754,2.05043,1.07682,1.59235,-0.20122,2.47613,1.76389,1.23276,0.431454,4.41478,6.98472,25.3001,8.74443,4.51651,2.10141,2.73051
17,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,1.29095,1.11115,2.44075,2.24651,-1.21141,2.26891,7.65576,7.32743,5.11681,1.95318,2.01129,0.192645,1.30106,0.411329,-0.289848,1.39234,2.86281,8.05615,8.18789,15.4707,9.72557,0.685495,0.229778,-0.149402,1.16638,-0.443267,-1.11346,0.745867,2.94434,1.96463,7.41183,4.10975,5.15535,7.2291,3.52343,-0.00777847,2.30831,1.5231,1.17111,3.08037,-0.220957,5.47678,28.7552,41.824,8.30927,0.871589,1.75491,-0.704438,2.31838,0.982907,1.33639,1.08365,8.14424,1.31463,-1.07269,0.264058,-0.125879,0.70187,0.332635,0.364188,5.75018,0.726687,2.44072,0.107838,-0.861231,2.71201,0.0185989,-0.119291,0.776593,2.04141,2.23196,5.80591,7.14558,28.0409,10.882,4.46694,0.892462,0.266766
18,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,1.05251,1.09154,0.222828,0.803533,1.20283,0.718551,9.42891,7.36386,3.17757,0.705561,0.287546,1.36458,-1.82785,-0.930731,-0.720539,0.140784,0.621079,5.71582,8.19377,16.9254,10.5457,3.52182,0.832412,0.0174669,-0.479365,2.3709,-0.874978,1.54378,0.626494,2.13083,4.84208,1.77093,4.29067,8.1782,1.36716,1.54103,1.15951,-0.0117245,0.0448667,1.36614,1.71119,4.06705,25.9584,42.7905,8.17375,0.788685,2.03067,-0.016048,2.42922,0.802686,0.671141,0.262978,8.81938,2.09636,0.760624,0.552891,0.470135,2.12751,0.352875,1.42701,2.61896,1.47102,1.94275,1.98341,2.46641,-0.25182,1.34312,0.0831579,0.65831,0.253644,1.20854,5.4776,7.68075,26.9052,8.10044,4.76949,1.26495,0.269259
19,1.5,2.3,2.7,1.6,2.2,2.6,22.1,14.4,3.7,2.8,1.9,1.8,0.3,0.6,0.9,4,8.7,16.4,5,2.1,0.9,0.9,0.6,0.5,0.5,0.9,0.5,1.9,2.3,1.6,1,1.6,0.4,0.5,0.4,0.4,0.8,0.6,1,2,8.8,1.5,2.9,2.7,0.5,0.4,0.633386,1.4123,0.285408,1.28469,-0.380665,2.14253,7.20359,7.44138,5.77217,0.290013,1.06951,1.45357,-1.25679,1.16447,1.80452,4.04662,3.28208,6.26736,8.08453,16.7196,9.91458,2.9062,1.22407,1.71353,-0.600552,-1.46674,0.323224,-1.39329,0.231881,3.14543,6.01481,4.42096,4.61431,5.99968,0.565714,-0.788571,2.18677,1.32644,1.0264,-0.0754422,-0.539623,4.77443,26.8015,42.6543,8.32412,1.96263,2.74284,0.61384,-0.10997,1.84548,1.5896,-0.369917,9.09816,1.5136,-0.587865,-1.73249,3.03527,0.497308,0.518412,2.2979,5.89489,0.678592,3.14309,1.1742,-0.244626,0.760121,1.00811,-0.956233,1.85264,-1.12827,1.68607,3.44787,8.09835,26.6827,9.03623,5.21188,1.80555,1.71711
