real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag
99,199,52.1313,121.68,199,98.9103,199,22.9888,102.127,52.4559,50.4219,48.2502,169.666,199
100,36.9251,22.4879,30.5324,198.439,52.8248,111.07,14.4774,4.40208,118.096,16.8891,49.665,49.9912,48.8629
101,95.5474,28.4834,19.8948,182.214,93.1907,8.52887,160.232,114.553,21.0037,142.708,78.423,81.366,183.302
102,76.929,58.3467,26.2218,121.644,51.9345,12.9059,139.957,137.32,47.3814,164.156,45.6554,174.891,91.1748
103,62.5657,15.0158,132.467,146.962,27.2467,47.7085,166.742,6.92123,86.9642,133.288,75.421,29.4782,199
104,54.8115,149.041,66.9944,199,24.1581,199,167.813,45.6524,16.2576,110.024,38.9716,50.3517,65.1059
105,150.354,58.1512,170.951,24.3105,117.562,54.6428,172.253,173.972,37.5999,116.908,52.2171,129.312,24.7961
106,196.11,61.8008,199,199,194.33,20.3835,137.39,14.0168,118.364,125.625,55.0835,43.7858,91.3119
107,60.5968,14.0515,155.02,199,8.38136,53.131,80.3383,176.921,6.78824,109.726,60.3572,165.613,199
108,60.1844,44.7492,90.0012,34.6025,107.329,13.0621,134.31,47.3616,117.519,192.686,60.4147,106.221,19.325
109,93.7086,8.11723,159.874,199,172.992,168.88,114.778,59.8022,35.4227,156.52,44.8584,191.765,150.076
110,31.5491,96.3829,114.517,193.752,20.1592,11.2986,160.702,85.0623,49.1111,117.211,55.7574,192.505,121.33
111,102.377,48.2692,144.392,199,3.72761,59.4075,144.455,81.1134,19.5954,144.453,57.4151,26.2551,6.11337
112,137.907,67.1161,93.1303,199,190.33,130.942,157.822,77.1494,80.1721,187.416,50.6232,179.297,199
113,173.826,32.738,21.4524,41.5901,70.3352,199,124.411,48.8637,106.08,133.92,55.7215,127.499,199
114,81.5253,4.21059,145.283,199,38.0911,20.6605,154.806,15.4053,117.727,73.6369,74.0404,58.787,81.0858
115,86.7704,175.466,79.9772,199,145.73,69.4494,108.823,63.8431,23.0819,98.3709,24.3248,5.7677,124.078
116,52.3166,18.8061,173.413,199,62.5081,199,44.4697,199,17.0534,184.158,69.6353,190.569,106.46
117,78.0762,29.4998,130.038,111.378,72.3049,74.808,21.1698,199,110.795,159.883,50.5041,29.3208,170.084
118,76.4709,57.147,23.5734,49.6819,71.4898,99.8932,115.508,123.718,12.6918,160.852,58.1814,85.8505,16.8804
119,172.755,15.7782,132.781,184.078,85.2903,199,30.0281,199,54.4489,185.575,82.6982,199,86.2851
120,128.801,33.1721,34.7216,89.5317,44.2108,199,52.2447,79.6966,67.1773,123.47,51.5639,58.0918,199
121,81.7129,24.0817,164.236,199,181.245,187.115,25.1673,173.699,110.403,134.05,52.61,180.225,59.1998
123,147.355,40.6204,51.1356,141.522,25.7824,192.455,147.175,65.7045,41.5925,133.368,47.5779,164.948,199
124,146.885,70.952,48.1159,199,124.465,142.383,115.379,182.665,11.6837,172.29,58.4244,72.6889,199
125,155.585,79.7134,30.5941,199,64.7776,199,165.617,182.955,15.9138,199,63.3163,173.502,103.455
126,199,36.8925,32.3716,163.376,58.6312,156.217,60.8841,185.066,108.775,32.4608,41.9638,57.774,199
127,79.1232,50.6597,48.1707,199,97.7905,58.0855,33.1705,190.692,116.886,144.698,51.2793,184.977,54.2576
128,65.0157,13.1397,61.8333,11.6545,80.1634,39.1623,161.168,67.7266,11.1836,82.3452,61.5656,156.413,68.6289
129,102.649,53.8485,158.291,133.145,190.726,125.721,150.726,130.901,118.932,185.461,56.6812,164.028,190.665
130,164.381,35.7397,41.8958,85.1308,112.975,133.863,11.7557,21.4133,16.1086,118.768,43.1933,103.028,177.695
131,55.899,23.8538,103.915,199,184.904,199,34.8419,184.871,44.4052,117.43,49.8898,166.29,169.166
132,177.953,11.8358,179.154,88.3662,94.9953,105.068,156.75,138.065,102.002,154.267,44.2546,199,144.956
133,181.995,86.3418,31.0735,62.5521,44.6605,160.415,173.461,167.082,115.643,132.476,51.9715,179.545,199
135,170.707,14.8046,53.0213,32.0977,67.6788,102.529,154.629,37.2174,110.514,139.376,49.2442,199,135.66
136,60.3544,49.1272,29.1495,81.8343,190.217,125.236,34.6109,77.672,142.365,195.647,55.775,192.599,158.087
137,64.9823,110.741,164.105,199,48.145,89.9186,174.348,144.446,127.989,130.043,53.085,78.3174,37.1811
138,160.745,50.6009,156.998,55.3815,89.4696,154.287,80.0466,168.421,142.77,122.901,45.7818,112.956,199
139,61.1896,51.3985,166.68,8.38135,3.02385,199,77.4397,51.5061,6.86862,167.529,56.9849,59.7159,43.0406
140,56.8825,101.909,169.312,199,33.1939,199,2.84062,199,18.7071,114.997,59.249,26.4028,135.533
141,26.2399,131.436,199,152.161,109.664,199,168.825,191.742,43.4365,102.06,28.0593,114.711,101.051
142,87.206,47.9608,157.872,199,26.3358,199,61.0032,165.152,20.2158,170.066,59.8215,18.4176,133.202
143,63.7438,11.1401,68.3517,199,147.082,199,30.2123,44.9761,98.1303,104.976,53.3713,59.0706,199
144,171.097,20.9194,177.34,36.9772,114.209,51.9167,35.6848,159.378,106.027,144.692,31.3888,124.808,98.1324
145,64.0692,1,27.9415,32.863,179.155,77.8096,29.829,30.1329,99.2558,149.11,73.5704,40.1071,179.669
146,79.9569,72.3462,172.597,199,17.8795,36.7253,39.0267,85.8585,151.676,41.2731,63.6418,54.6819,108.893
147,185.907,15.7503,148.821,199,58.4717,121.953,138.79,86.9032,76.7234,100.408,55.4739,42.0474,128.504
148,19.1314,28.5033,190.439,180.423,71.8531,136.061,7.64483,46.6362,26.4275,199,94.0498,171.115,168.666
149,84.0601,44.5027,24.6415,98.1762,101.87,199,55.3129,193.088,20.3945,4.25338,26.9166,154.489,197.763
150,191.719,147.042,168.221,155.397,109.024,138.99,148.892,194.554,115.21,138.277,41.1024,114.35,172.966
152,113.765,29.8058,52.1134,63.5057,104.888,199,32.3772,120.671,13.1575,137.233,46.0905,168.609,199
154,57.0351,63.7828,155.789,197.294,199,173.126,47.8178,199,150.203,199,61.9093,17.43,161.581
155,60.0324,24.065,91.2221,141.83,103.487,126.848,173.392,126.388,80.0489,102.244,57.6859,106.507,57.5222
156,60.28,16.0556,176.819,55.4614,12.9689,79.3857,150.258,178.117,128.872,174.517,73.0815,82.7957,59.9168
157,156.459,112.918,158.122,199,31.651,199,63.766,113.496,9.07608,120.812,47.1887,180.279,199
158,199,12.7784,69.0047,31.8846,23.2433,95.02,119.581,147.708,59.1074,83.849,51.2914,175.245,3.30734
159,37.143,30.32,65.5851,197.939,27.1735,23.4684,148.096,43.3952,23.7947,185.986,67.9564,183.696,199
160,195.109,31.3868,8.47039,28.2968,23.8729,97.399,142.009,51.5788,146.168,64.5234,42.8861,25.3999,15.2693
161,87.0712,67.941,66.1186,199,62.8798,199,30.9448,190.064,30.0568,25.8663,44.2514,32.8597,199
162,71.9179,26.3046,21.4757,89.1859,187.787,78.0559,99.6851,86.6902,93.5434,174.197,55.7099,188.528,87.2422
163,68.5631,56.8012,150.747,139.004,162.7,199,25.9622,192.228,144.696,177.249,54.2926,27.5441,37.7161
164,34.8292,62.695,37.757,195.834,100.063,13.8744,174.933,102.352,10.089,155.603,57.0911,184.034,199
165,88.8968,28.9347,128.489,141.543,124.405,193.322,150.426,80.1039,70.5671,175.004,66.4085,171.223,199
166,69.7324,30.1208,155.256,17.1118,82.9258,95.8202,18.1281,195.911,56.7568,169.75,64.3074,50.2368,37.5493
167,107.981,38.1089,139.449,199,129.433,140.262,145.852,181.713,164.439,117.763,52.6576,172.127,107.303
168,106.007,42.5994,156.825,46.6983,183.544,39.0453,18.5794,175.442,36.3745,175.966,55.6899,160.404,30.4736
169,59.2574,49.7764,20.2141,142.336,183.669,199,108.494,165.985,52.1414,176.508,52.9714,31.7917,89.5145
170,49.9538,11.9262,21.2796,199,58.2191,199,136.441,197.865,124.122,139.292,71.3983,22.7378,199
172,168.394,142.932,36.8256,53.8836,6.18707,140.815,46.3286,53.8144,106.418,104.338,37.308,178.134,85.3024
173,135.349,35.1184,199,54.43,89.3133,51.9218,176.983,197.852,75.2494,153.169,47.1913,199,148.656
174,68.7596,34.272,168.955,63.7463,168.341,199,137.858,196.803,29.0099,183.812,55.5914,190.145,75.22
175,167.917,16.9614,187.192,199,81.9669,199,133.204,192.17,32.7323,157.627,60.5948,78.4346,64.4834
176,67.7369,16.0178,23.0341,61.3193,192.02,68.7838,41.9902,170.283,69.2764,180.938,94.356,101.317,62.4846
178,63.8181,91.4958,25.8408,199,187.938,152.037,50.5525,75.5531,113.342,196.513,53.4098,28.9051,60.7165
179,87.2123,21.8177,23.4575,12.1932,86.9707,64.6066,61.6867,29.5597,98.9444,145.133,67.1547,17.5825,166.153
180,179.538,77.0779,194.642,199,94.5189,199,35.451,173.842,13.7027,133.484,55.3899,18.9263,13.7835
181,146.804,39.9003,173.373,120.422,178.191,199,165.56,192.607,108.335,149.676,51.648,178.329,199
182,171.524,47.5636,146.882,199,111.064,137.274,166.172,62.062,123.187,92.9894,49.2317,138.211,48.3972
183,111.194,45.5121,41.4018,109.149,8.95959,199,149.072,15.9209,23.3646,145.157,58.4583,55.9178,51.2804
184,155.898,49.79,43.0924,104.507,191.233,199,145.629,156.843,115.294,189.277,57.6771,169.207,11.9968
185,65.0266,78.5977,38.5194,146.166,116.238,199,148.197,20.0496,138.488,189.782,53.5151,7.6305,155.171
