 april24                   SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
   365    12    31  2022       1       1  hru01                  0.000       0.000       0.000       0.019       0.001       0.037       0.000       0.000       0.000       0.013       0.000       0.000
   365    12    31  2022       2       2  hru02                  0.003       0.000       0.000      20.718       0.000       1.698       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022       3       3  hru03                  0.000       0.000       0.000       0.019       0.003       0.037       0.000       0.000       0.000       0.013       0.000       0.000
   365    12    31  2022       4       4  hru04                  0.002       0.000       0.000      23.115       0.000       1.644       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022       5       5  hru05                  0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
   365    12    31  2022       6       6  hru06                  0.001       0.000       0.000      20.899       0.000       1.539       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022       7       7  hru07                  0.004       0.000       0.000      20.761       0.000       1.702       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022       8       8  hru08                  0.000       0.000       0.000       0.019       0.001       0.037       0.000       0.000       0.000       0.013       0.000       0.000
   365    12    31  2022       9       9  hru09                  0.000       0.000       0.000       0.019       0.001       0.037       0.000       0.000       0.000       0.013       0.000       0.000
   365    12    31  2022      10      10  hru10                  0.000       0.000       0.000       0.019       0.002       0.037       0.000       0.000       0.000       0.013       0.000       0.000
   365    12    31  2022      11      11  hru11                  0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
   365    12    31  2022      12      12  hru12                  0.003       0.000       0.000      21.520       0.000       1.724       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      13      13  hru13                  0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
   365    12    31  2022      14      14  hru14                  0.003       0.000       0.000      23.187       0.000       1.685       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      15      15  hru15                  0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
   365    12    31  2022      16      16  hru16                  0.002       0.000       0.000      22.809       0.000       1.650       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      17      17  hru17                  0.000       0.000       0.000       0.019       0.000       0.037       0.000       0.000       0.000       0.013       0.000       0.000
   365    12    31  2022      18      18  hru18                  0.001       0.000       0.000      22.812       0.000       1.527       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2022      19      19  hru19                  0.000       0.000       0.000       0.019       0.001       0.037       0.000       0.000       0.000       0.013       0.000       0.000
