 prueba                    SWAT+ Apr 12 2023       MODULAR Rev 2023.60.5.6                                
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
   366    12    31  2016      26      26  hru26                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      27      27  hru27                  2.314   79967.594       0.000   15556.520      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      28      28  hru28                  0.596    1446.230    3141.536     150.672      18.644       8.762       0.000       6.688       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      29      29  hru29                  0.596    1610.097    3673.141     173.933      18.604       0.130       0.000       6.688       0.000       0.000       0.000       0.259       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      30      30  hru30                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      31      31  hru31                  0.596    1590.752    3595.167     170.846      18.726       1.853       0.000       6.688       0.000       0.000       0.000       0.030       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      32      32  hru32                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      33      33  hru33                  2.314   79967.602       0.000   15556.524      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      34      34  hru34                  2.314   79967.555       0.000   15556.517      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      35      35  hru35                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      36      36  hru36                  0.000       0.000       0.000       4.552      18.384       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      37      37  hru37                  2.314   79967.539       0.000   15556.510      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      38      38  hru38                  0.596    1610.097    3673.141     173.836      18.570       0.130       0.000       6.688       0.000       0.000       0.000       0.302       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      39      39  hru39                  2.314   79967.586       0.000   15556.518      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      40      40  hru40                  0.596    1610.097    3673.141     173.793      18.572       0.130       0.000       6.688       0.000       0.000       0.000       0.413       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      41      41  hru41                  0.596    1541.505    3411.990     163.115      18.698       4.933       0.000       6.688       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      42      42  hru42                  2.314   79967.461       0.000   15556.493      18.070     194.723       0.000      85.281       0.000       0.000     332.920       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      43      43  hru43                  2.314   79967.430       0.000   15556.489      18.070     194.723       0.000      85.281       0.000       0.000     332.920       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      44      44  hru44                  0.596    1487.427    3248.619     155.617      18.665       7.336       0.000       6.688       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      45      45  hru45                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      46      46  hru46                  0.000       0.000       0.000       4.399      18.337       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      47      47  hru47                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      48      48  hru48                  0.000       0.000       0.000       4.532      18.380       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      49      49  hru49                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      50      50  hru50                  0.000       0.000       0.000       4.508      18.358       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      51      51  hru51                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      52      52  hru52                  0.000       0.000       0.000       4.399      18.338       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      53      53  hru53                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      54      54  hru54                  2.314   79967.461       0.000   15556.494      18.070     194.723       0.000      85.281       0.000       0.000     332.920       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      55      55  hru55                  0.000       0.000       0.000       4.399      18.338       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      56      56  hru56                  2.314   79967.469       0.000   15556.501      18.070     194.723       0.000      85.281       0.000       0.000     332.920       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      57      57  hru57                  2.314   79967.555       0.000   15556.517      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      58      58  hru58                  0.596    1441.531    3128.783     150.137      18.640       8.927       0.000       6.688       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      59      59  hru59                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      60      60  hru60                  0.000       0.000       0.000       4.507      18.356       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      61      61  hru61                  2.314   79967.586       0.000   15556.518      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      62      62  hru62                  0.000       0.000       0.000       4.528      18.370       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      63      63  hru63                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      64      64  hru64                  0.000       0.000       0.000       4.402      18.341       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      65      65  hru65                  0.000       0.000       0.000       4.506      18.358       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      66      66  hru66                  2.314   79967.500       0.000   15556.506      18.070     194.723       0.000      85.281       0.000       0.000     332.920       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      67      67  hru67                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      68      68  hru68                  0.000       0.000       0.000       4.505      18.355       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      69      69  hru69                  0.000       0.000       0.000       4.434      18.348       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      70      70  hru70                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      71      71  hru71                  0.000       0.000       0.000       4.402      18.341       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      72      72  hru72                  2.314   79967.461       0.000   15556.494      18.070     194.723       0.000      85.281       0.000       0.000     332.920       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      73      73  hru73                  0.596    1541.503    3411.986     163.128      18.700       4.933       0.000       6.688       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      74      74  hru74                  2.314   79967.555       0.000   15556.517      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      75      75  hru75                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      76      76  hru76                  0.594    1355.242    2940.517     141.186      18.622      11.543       0.000       6.688       0.000       0.000       0.000       0.000       0.000      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   366    12    31  2016      77      77  hru77                  2.314   79967.617       0.000   15556.527      18.070     194.723       0.000      85.281       0.000       0.000     332.921       0.000      62.045      23.370      12.676      18.023      16.647       1.547       0.687       0.468       0.000       0.000       0.000       0.000
   365    12    31  2017       1       1  hru01                  3.831  102718.203       0.000   19641.168      17.651     142.163       0.000      83.644       0.000       0.000     420.812       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017       2       2  hru02                  0.587    1337.772    2635.665     130.905      18.411      13.641       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017       3       3  hru03                  3.831  102717.914       0.000   19641.109      17.651     142.164       0.000      83.644       0.000       0.000     420.810       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017       4       4  hru04                  0.591    1440.395    2823.106     139.471      18.445      10.887       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017       5       5  hru05                  3.831  102718.477       0.000   19641.221      17.651     142.163       0.000      83.644       0.000       0.000     420.813       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017       6       6  hru06                  0.591    1485.060    2916.255     144.367      18.457       9.468       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017       7       7  hru07                  0.587    1337.154    2634.597     130.845      18.411      13.655       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017       8       8  hru08                  3.831  102718.578       0.000   19641.246      17.651     142.163       0.000      83.644       0.000       0.000     420.814       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017       9       9  hru09                  3.831  102718.359       0.000   19641.193      17.651     142.163       0.000      83.644       0.000       0.000     420.812       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      10      10  hru10                  3.831  102718.336       0.000   19641.193      17.651     142.163       0.000      83.644       0.000       0.000     420.812       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      11      11  hru11                  3.831  102718.578       0.000   19641.246      17.651     142.163       0.000      83.644       0.000       0.000     420.814       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      12      12  hru12                  0.588    1346.542    2650.976     131.700      18.411      13.440       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      13      13  hru13                  3.831  102718.562       0.000   19641.240      17.651     142.163       0.000      83.644       0.000       0.000     420.814       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      14      14  hru14                  0.590    1421.303    2787.097     137.940      18.442      11.477       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      15      15  hru15                  3.831  102718.578       0.000   19641.246      17.651     142.163       0.000      83.644       0.000       0.000     420.814       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      16      16  hru16                  0.591    1443.791    2829.859     140.039      18.457      10.798       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      17      17  hru17                  3.831  102718.609       0.000   19641.254      17.651     142.163       0.000      83.644       0.000       0.000     420.814       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      18      18  hru18                  0.591    1524.175    3002.362     148.714      18.476       7.988       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      19      19  hru19                  3.831  102718.523       0.000   19641.230      17.651     142.163       0.000      83.644       0.000       0.000     420.813       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      20      20  hru20                  3.831  102717.797       0.000   19641.090      17.651     142.164       0.000      83.644       0.000       0.000     420.809       0.956      78.444      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      21      21  hru21                  0.584    1288.354    2554.005     126.828      18.411      14.744       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      22      22  hru22                  3.831  102718.070       0.000   19641.145      17.651     142.164       0.000      83.644       0.000       0.000     420.811       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      23      23  hru23                  3.831  102718.477       0.000   19641.221      17.651     142.163       0.000      83.644       0.000       0.000     420.813       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      24      24  hru24                  0.592    1660.252    3365.271     165.807      18.473       2.092       0.000       5.060       0.000       0.000       0.000       0.089       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      25      25  hru25                  0.591    1566.510    3104.117     153.595      18.475       6.479       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      26      26  hru26                  3.831  102718.586       0.000   19641.248      17.651     142.163       0.000      83.644       0.000       0.000     420.814       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      27      27  hru27                  3.831  102718.422       0.000   19641.217      17.651     142.163       0.000      83.644       0.000       0.000     420.813       0.955      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      28      28  hru28                  0.591    1443.257    2828.802     139.767      18.454      10.812       0.000       5.060       0.000       0.000       0.000       0.000       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      29      29  hru29                  0.592    1685.079    3448.776     169.291      18.364       0.427       0.000       5.060       0.000       0.000       0.000       0.290       0.000      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
   365    12    31  2017      30      30  hru30                  3.831  102718.609       0.000   19641.254      17.651     142.163       0.000      83.644       0.000       0.000     420.814       0.956      78.445      23.482      12.062      17.772      17.582       1.565       0.685       0.459       0.000       0.000       0.000       0.000
