real_name,alpha,awc,canmx,cn2,cn3_swf,epco,esco,lat_len,latq_co,perco,petco,revap_co,surlag,ns,pbias,rsq,rmse,mse,pcc
145,109.752,132.045,5.04049,7.12633,86.1024,1,199,118.293,199,181.894,122.629,5.24406,53.7925,0.698544804,-0.420398142,0.706037621,113.419546,12863.99341,0.840260449
146,149.11,199,18.2585,61.7204,6.81173,1,199,164.972,199,26.9237,122.575,6.88157,35.7189,0.699106124,-0.346478861,0.70629193,113.3139014,12840.04024,0.840411762
147,174.098,199,17.8224,56.1509,19.7319,1,199,163.608,199,96.0812,122.656,5.38192,45.9025,0.699104552,-0.329408749,0.706267618,113.3141972,12840.10728,0.840397298
148,5.8116,199,18.383,43.4218,63.78,1,199,158.085,199,176.667,123.349,18.6276,59.8969,0.699080674,-0.184738431,0.70606021,113.3186932,12841.12623,0.84027389
149,140.181,199,5.51944,12.8012,38.0458,1,199,165.734,199,11.5908,122.76,26.1236,68.7653,0.699119492,-0.30353156,0.706253841,113.3113841,12839.46977,0.840389101
150,177.153,199,17.978,46.3247,91.0303,1,199,164.566,199,75.9805,122.742,12.0203,49.2026,0.699102674,-0.311442568,0.706241701,113.3145508,12840.18742,0.840381878
151,158.643,199,17.1825,19.7191,35.6605,1,199,93.8109,199,16.7449,123.325,7.89257,11.583,0.699082234,-0.189391588,0.706067753,113.3183996,12841.05969,0.840278378
152,180.216,199,8.57457,14.0912,87.0176,1,199,163.31,118.711,114.098,122.973,26.9327,57.3165,0.699108997,-0.260021016,0.706185856,113.3133603,12839.91761,0.840348651
153,98.0704,199,16.4198,60.4111,91.3566,1,199,163.971,199,41.5954,122.639,1.29878,57.6429,0.699106363,-0.332583393,0.706274143,113.3138562,12840.03001,0.84040118
154,14.9929,199,16.8282,52.1494,89.5826,1,199,163.415,199,145.697,123.133,2.33968,64.3048,0.699092083,-0.229433065,0.706126767,113.3165451,12840.63939,0.840313493
155,62.5983,199,13.7259,35.629,80.7629,1,199,164.394,199,82.6817,122.984,14.1902,18.6719,0.699100554,-0.259604984,0.706174373,113.3149501,12840.27791,0.840341819
156,33.8324,199,17.4383,9.05982,4.28696,1,199,164.283,199,181.014,122.967,10.0131,24.7052,0.699097121,-0.264347749,0.706175376,113.3155965,12840.4244,0.840342416
157,199,199,17.1607,33.7135,16.0154,1,199,163.945,93.8901,179.946,122.792,32.6505,76.0804,0.699102836,-0.300888157,0.706228339,113.3145204,12840.18053,0.840373928
158,178.137,199,12.4459,5.27525,6.05909,1,199,164.013,199,66.9507,122.921,26.5417,1,0.699105181,-0.272265157,0.706195787,113.3140788,12840.08045,0.84035456
159,90.1444,199,9.5196,58.506,11.779,1,199,140.361,199,180.944,122.47,23.9958,72.3291,0.699118011,-0.365392314,0.706333619,113.3116631,12839.53299,0.840436564
160,176.995,199,1.22915,5.06923,8.37566,1,199,152.464,199,32.5279,122.829,2.97146,5.6399,0.699123435,-0.287664741,0.706238988,113.3106416,12839.3015,0.840380264
161,151.685,199,7.99863,63.3619,85.5917,1,199,164.185,199,7.59851,122.897,3.03884,65.0968,0.699111258,-0.275708622,0.706208283,113.3129345,12839.82113,0.840361995
162,139.127,199,3.99109,24.8623,92.2703,1,199,165.085,199,181.881,122.719,29.1343,24.1896,0.699122432,-0.311512974,0.706267948,113.3108306,12839.34432,0.840397494
163,109.897,199,17.8048,30.7385,53.7768,1,199,164.377,199,181.293,123.039,3.47265,13.4018,0.699094206,-0.249300192,0.706153158,113.3161453,12840.54878,0.840329196
164,45.7058,199,7.59068,61.0461,52.7459,1,199,165.103,58.4012,62.8895,122.605,27.8234,61.2774,0.699119026,-0.336679708,0.706296418,113.3114718,12839.48964,0.840414432
165,179.376,199,17.2357,35.0822,61.534,1,199,163.932,199,180.588,123.057,24.3018,72.7724,0.699094314,-0.245395892,0.706148724,113.316125,12840.54419,0.840326558
166,45.8346,199,17.48,2.93061,63.5141,1,199,164.239,199,125.987,122.595,6.16785,16.8976,0.699106184,-0.341960114,0.706286246,113.3138901,12840.03768,0.84040838
167,177.241,199,17.5236,47.3354,91.0244,1,199,163.986,199,92.6316,122.867,23.8819,30.9788,0.69910012,-0.285219753,0.706205137,113.3150319,12840.29644,0.840360123
168,176.105,199,17.7369,6.93289,91.5899,1,199,164.389,199,181.255,122.705,23.784,8.78841,0.699103969,-0.319046353,0.706253207,113.314307,12840.13218,0.840388724
169,77.5568,199,3.2696,24.5866,91.778,1,199,164.09,199,180.977,122.567,4.58421,29.3591,0.69912593,-0.342984192,0.706313884,113.3101717,12839.19502,0.840424824
170,179.301,199,3.78468,60.3616,23.1179,1,199,164.034,199,180.541,122.961,3.53895,56.5649,0.699116114,-0.260795476,0.706196107,113.3120202,12839.61392,0.840354751
171,144.472,199,10.9989,38.3879,91.4718,1.19813,199,164.967,199,181.973,122.946,3.85118,52.1245,0.6991031,-0.267317577,0.706188858,113.3144707,12840.16926,0.840350437
172,145.974,199,5.49125,14.0124,5.04571,1,199,141.07,171.894,126.635,123.999,22.4249,32.0189,0.699053423,-0.044478051,0.705880871,113.3238241,12842.28912,0.840167168
173,147.819,199,17.6941,17.9344,104.861,1,199,140.566,173.291,71.3811,123.98,23.05,58.5283,0.699038979,-0.052581074,0.705869465,113.3265436,12842.90549,0.840160381
174,51.8728,199,17.7735,9.18687,51.6257,1,199,164.504,199,180.869,122.998,24.0533,32.1533,0.699095844,-0.257915254,0.70616568,113.3158368,12840.47888,0.840336647
175,178.147,199,17.4462,37.1167,90.9183,1,199,164.004,199,64.2903,122.757,8.19646,19.0803,0.699103409,-0.308229521,0.706238535,113.3144126,12840.15609,0.840379994
176,71.8138,199,3.25393,15.193,94.7738,1,199,163.121,199,180.371,122.602,11.28,25.5179,0.699125201,-0.335751636,0.706303377,113.3103091,12839.22616,0.840418573
177,179.27,199,17.7914,17.3132,90.423,1,199,163.629,121.357,180.505,122.65,12.8824,23.3105,0.699105603,-0.330695248,0.706270319,113.3139994,12840.06247,0.840398905
178,97.2332,199,4.48549,66.7326,137.821,1,199,141.672,177.859,157.306,123.727,3.70155,24.1245,0.699075728,-0.101039198,0.705965109,113.3196246,12841.33732,0.840217298
179,154.451,199,4.21839,2.58477,34.1835,1,199,102.904,199,158.26,122.553,2.47209,49.6407,0.69912502,-0.346325249,0.706317015,113.3103433,12839.23389,0.840426686
180,178.24,199,17.2682,61.3396,89.6021,1,199,163.552,103.211,52.7136,122.679,1.99344,3.99799,0.699104652,-0.324416365,0.70626117,113.3141783,12840.10301,0.840393461
181,178.827,199,17.1086,27.7892,83.2422,1,199,163.538,199,180.114,122.641,26.484,62.301,0.699106161,-0.332352975,0.706273509,113.3138943,12840.03863,0.840400803
182,178.385,199,17.3833,52.7408,53.909,1,199,163.269,199,142.939,122.822,19.7434,15.8112,0.699101577,-0.294615675,0.706218839,113.3147574,12840.23423,0.840368276
183,176.844,199,6.62455,16.1339,4.08836,1,199,67.3665,199,138.477,122.644,7.42288,16.0044,0.699119444,-0.328045444,0.706285778,113.3113932,12839.47184,0.840408102
184,178.352,199,7.36717,16.9163,86.2111,1,199,164.391,199,181.076,123.008,29.4167,3.21355,0.699108371,-0.252378829,0.706175948,113.3134781,12839.94432,0.840342756
185,33.8765,199,6.01133,27.2831,41.4549,1,199,65.5131,199,135.33,123.033,1.29688,71.1562,0.699110351,-0.24666959,0.706171474,113.3131054,12839.85985,0.840340094
186,178.285,199,17.4803,61.1107,90.3082,1,199,164.554,89.2114,180.839,122.845,18.348,9.44342,0.699100822,-0.289879311,0.706211858,113.3148995,12840.26646,0.840364122
187,169.556,199,8.35036,64.5398,8.00593,1,199,157.643,172.667,4.53899,123.198,22.8998,13.0696,0.699099812,-0.212913396,0.706118043,113.3150897,12840.30956,0.840308302
188,172.53,199,1.20467,11.6123,22.3147,1,199,65.3719,186.392,170.409,123.268,1.36096,78.9833,0.699107152,-0.195798481,0.706107794,113.3137078,12839.99637,0.840302204
189,174.533,199,17.6074,16.9149,40.5711,1,199,163.949,199,72.1783,122.911,18.9905,60.8616,0.699099081,-0.276060649,0.706192174,113.3152274,12840.34076,0.840352411
190,178.478,199,9.17144,4.67225,90.9444,1,199,163.82,199,180.538,122.826,24.2806,1.929,0.699112183,-0.290992997,0.706228467,113.3127605,12839.78168,0.840374004
191,32.4208,199,17.4738,20.3669,38.8317,1,199,158.981,199,119.619,122.931,12.1047,67.9289,0.69909821,-0.271842725,0.706186012,113.3153914,12840.37793,0.840348744
192,176.956,199,17.9576,61.5258,41.165,1,199,164.474,199,97.8919,123.049,23.7193,11.0098,0.699093665,-0.247424848,0.70615026,113.3162472,12840.57189,0.840327472
193,178.568,199,15.4812,60.3761,55.967,1,199,163.974,199,180.584,122.771,9.58736,18.3858,0.699105067,-0.304651646,0.706236402,113.3141002,12840.08532,0.840378725
194,44.7099,199,14.4257,22.1213,29.4714,1,199,163.603,199,180.29,122.962,7.05623,71.2898,0.699100817,-0.264328547,0.706180488,113.3149005,12840.26667,0.840345458
195,176.801,199,18.1331,5.89044,3.45358,1.02748,199,164.922,199,181.74,122.867,24.017,72.0952,0.699099377,-0.285546178,0.706204635,113.3151717,12840.32814,0.840359825
196,177.833,199,16.6959,13.3968,35.9392,1,199,158.155,199,76.0982,122.563,15.7168,44.5158,0.699107356,-0.348565421,0.706296616,113.3136692,12839.98764,0.84041455
197,177.324,199,4.33224,60.5015,74.1103,1,199,39.4278,199,37.143,122.774,23.8383,66.6211,0.699120551,-0.300107297,0.706250954,113.3111846,12839.42457,0.840387383
198,175.778,199,9.38051,61.3525,92.1523,1,199,164.202,199,181.044,122.614,23.8223,10.8953,0.699116293,-0.335393209,0.706291163,113.3119865,12839.60629,0.840411306
base,177.293,199,17.5673,32.1979,48.4184,1,199,163.981,199,170.298,122.786,13.4209,32.11,0.69910204,-0.302117052,0.706229043,113.3146703,12840.2145,0.840374347
gml,100.0000001,100.4347202,83.75862052,100.0000001,100.0000001,92.6507714,94.36858462,100.0000001,100.0000001,100.0000748,112.4002587,100.0000001,100.0000001,0.696095639,-2.52648397,0.708518875,113.8793511,12968.50661,0.841735632
